League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
AUSTRALIA - A-LEAGUE,2024-03-31,01:00:00,Melbourne Victory,Perth Glory,1.47,1.5,6.8,7.4,5.4,5.6,2.88,3.15,1.47,1.54,1.65,2.08,1.93,2.54,25.0,30.0,32.0,40.0,10.0,70.0,7.8,980.0,11.5,14.5,11.5,12.5,24.0,27.0,48.0,80.0,10.0,11.5,9.4,10.0,18.0,980.0,32.0,70.0,13.0,14.5,12.0,13.0,22.0,25.0,10.5,80.0,4.6,5.4,22.0,65.0,8.0,1000.0,33113989,1205124.0,370132.0,58805.0,1.226238241,1.226238245,1.22623832,1.226238242,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-03-31,02:00:00,Bucheon FC 1995,Gyeongnam,2.68,3.05,2.76,2.98,3.15,3.6,1.71,1.9,2.12,2.42,1.81,2.12,1.9,2.24,9.0,11.5,8.4,11.0,14.0,19.5,1.03,48.0,8.6,10.5,6.2,8.0,10.5,14.0,1.03,38.0,14.5,20.0,10.5,14.5,16.0,22.0,1.03,60.0,1.03,50.0,1.03,38.0,1.03,60.0,1.03,140.0,1.01,38.0,1.01,36.0,1.03,1000.0,33135187,7345624.0,5293481.0,58805.0,1.22660894,1.226608988,0.0,0.0,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-03-31,02:00:00,Jeonnam,Cheonan City,1.8,2.08,3.8,5.3,3.55,4.8,1.83,2.14,1.88,2.2,1.79,2.08,1.93,2.28,1.03,17.0,1.03,19.5,1.03,42.0,1.03,1000.0,1.03,11.0,1.03,10.5,1.03,23.0,1.03,75.0,1.03,14.0,1.03,13.0,1.03,25.0,1.03,85.0,1.03,26.0,1.03,25.0,1.03,46.0,1.03,1000.0,1.01,16.5,1.01,80.0,1.03,1000.0,33135186,8349517.0,14164093.0,58805.0,1.226609038,1.226609084,0.0,0.0,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-03-31,04:30:00,Changchun Yatai,Tianjin Jinmen Tiger,1.57,1000.0,2.48,1000.0,1.58,950.0,1.55,2.76,1.57,4.6,1.47,2.34,1.75,20.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33108669,2899297.0,50443178.0,58805.0,1.226161363,1.226161373,0.0,0.0,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,06:00:00,Valencia B,Formentera,1.7,2.0,4.7,7.6,3.2,4.3,1.28,2.18,1.85,4.5,1.8,3.8,1.63,2.26,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,2.76,980.0,1.16,980.0,1.1,980.0,1.1,1000.0,1.1,11.5,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,25.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,23.0,1.1,1000.0,1.1,1000.0,33144109,11494961.0,7698054.0,58805.0,1.226763611,1.226763658,0.0,0.0,4.0,2.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,06:30:00,Betis B,La Union,1.5,1.74,2.36,870.0,3.35,330.0,1.6,1.83,2.2,2.66,1.88,1000.0,1.32,2.14,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33145622,2522844.0,21952475.0,58805.0,1.226785313,1.226785358,0.0,0.0,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,07:00:00,Alaves B,Mutilvera,1.4,1.55,7.0,870.0,3.95,7.0,1.6,2.1,1.92,2.64,1.12,1000.0,1.12,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,8.2,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,9.2,1.1,1000.0,1.1,1000.0,33144165,22681017.0,9397043.0,58805.0,1.226765426,1.226765471,0.0,0.0,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,07:00:00,Espanyol B,Torrent,2.22,3.0,3.1,5.2,2.56,4.5,1.31,1.74,2.36,4.2,1.73,110.0,1.39,2.38,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33144113,2250351.0,36458961.0,58805.0,1.226763426,1.226763471,0.0,0.0,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,07:00:00,Manresa,Cerdanyola,2.26,2.68,3.65,5.2,2.6,3.6,1.47,1.73,2.36,4.6,1.73,3.6,1.67,2.38,1.03,9.8,1.03,13.5,1.03,1000.0,1.03,1000.0,1.03,8.6,1.03,8.8,1.03,23.0,1.03,1000.0,1.03,15.0,1.03,15.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33144099,35875096.0,7770346.0,58805.0,1.226763896,1.226763941,0.0,0.0,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,07:00:00,Cadiz CF B,UCAM Murcia,3.9,5.2,1.91,2.26,3.2,4.2,1.56,1.71,2.2,2.8,2.12,2.42,1.71,1.89,6.8,980.0,5.3,980.0,3.2,13.0,3.75,29.0,3.35,980.0,6.0,980.0,3.25,980.0,3.8,34.0,3.9,42.0,3.65,980.0,3.8,980.0,4.0,70.0,4.1,1000.0,4.1,1000.0,4.1,1000.0,4.2,1000.0,4.1,1000.0,3.7,27.0,4.3,1000.0,33144364,14158129.0,5778410.0,58805.0,1.226767799,1.226767844,0.0,0.0,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,07:00:00,CD Estepona,El Palo,1.64,1.91,5.5,9.2,3.15,10.5,1.46,1.65,2.0,4.6,1.12,110.0,1.53,1.74,1.03,10.0,1.03,19.0,1.03,1000.0,1.03,1000.0,1.03,7.0,1.03,10.5,1.03,1000.0,1.03,1000.0,1.03,10.5,1.03,14.0,1.03,1000.0,1.03,1000.0,1.03,22.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33144350,36555337.0,6347442.0,58805.0,1.22676798,1.226768025,0.0,0.0,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,07:00:00,Racing Cartagena MM,Sevilla FC B,1.01,480.0,1.01,870.0,1.21,950.0,1.27,10.5,1.11,4.6,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33144352,7313613.0,6603999.0,58805.0,1.226767889,1.226767934,0.0,0.0,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,07:00:00,Villanovense,Mensajero,1.71,2.14,4.4,7.0,2.58,330.0,1.27,1.78,2.28,4.6,2.02,2.76,1.57,1.99,1.03,10.5,1.03,17.0,1.03,1000.0,1.03,1000.0,1.03,7.8,1.03,9.6,1.03,1000.0,1.03,1000.0,1.03,12.0,1.03,14.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,26.0,1.01,1000.0,1.03,1000.0,33144543,2250365.0,8532028.0,58805.0,1.226772347,1.226772392,0.0,0.0,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
NETHERLANDS - EREDIVISIE,2024-03-31,07:15:00,Zwolle,Ajax,5.2,5.5,1.7,1.72,4.3,4.5,2.58,2.98,1.5,1.63,1.61,1.67,2.5,2.64,18.5,980.0,9.8,980.0,9.8,1000.0,13.5,1000.0,19.5,980.0,8.2,980.0,7.6,980.0,11.0,1000.0,1.1,1000.0,15.0,980.0,12.5,980.0,18.0,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33105538,8750569.0,52494689.0,58805.0,1.226115946,1.226115956,0.0,0.0,1.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-03-31,07:30:00,Montijo,CF Talavera,5.4,8.6,1.63,1.9,3.2,4.1,1.51,1.7,2.42,2.94,2.26,2.74,1.58,1.79,6.6,980.0,4.6,980.0,6.4,10.5,3.6,22.0,3.5,980.0,6.4,980.0,3.25,980.0,3.75,30.0,4.0,65.0,3.85,980.0,3.9,980.0,4.1,80.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,3.55,21.0,4.3,1000.0,33144530,11470076.0,7309192.0,58805.0,1.226772561,1.226772606,0.0,0.0,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
