League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ROMANIA - LIGA 1,2024-04-20,11:30:00,FC Botosani,Din. Bucuresti,2.5,2.62,3.1,3.5,3.15,3.5,1.68,1.88,2.14,2.48,1.75,2.28,1.78,2.34,8.8,12.0,9.2,12.5,16.0,980.0,4.8,980.0,7.8,10.5,6.2,8.2,10.5,17.5,4.6,980.0,11.0,18.0,10.0,15.0,14.5,25.0,4.8,980.0,4.5,980.0,21.0,980.0,4.7,980.0,4.9,980.0,4.4,980.0,4.6,980.0,5.1,1000.0,33193154,20135214.0,46937.0,58805.0,1.227613571,1.227613616,1.227613655,1.22761358,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ROMANIA - LIGA 1,2024-04-23,13:30:00,FC Botosani,Din. Bucuresti,2.42,2.58,3.1,3.6,3.1,3.4,1.64,1.85,2.16,2.58,1.88,2.2,1.84,2.14,8.2,11.5,9.6,12.0,17.0,25.0,5.3,980.0,7.8,9.6,6.6,7.8,11.5,17.5,5.8,980.0,12.5,18.0,10.5,15.0,16.5,25.0,5.3,980.0,28.0,980.0,5.5,980.0,5.3,980.0,5.6,980.0,4.9,34.0,5.2,980.0,5.7,1000.0,33209727,3465177.0,46937.0,58805.0,1.227894646,1.227894691,1.22789473,1.227894655,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
EGYPT - PREMIER LEAGUE,2024-04-23,11:00:00,Smouha,Baladiyat El Mahalla,2.02,2.16,4.2,4.7,3.2,3.55,1.67,1.84,2.18,2.5,1.9,2.22,1.82,2.12,8.6,11.5,11.0,15.0,6.0,980.0,6.8,980.0,7.0,8.4,6.6,8.0,15.0,21.0,6.6,980.0,9.4,13.0,9.0,12.5,17.5,980.0,6.8,980.0,19.5,980.0,19.5,980.0,6.4,980.0,7.0,980.0,5.5,21.0,6.8,980.0,7.4,1000.0,33209495,5170871.0,26596726.0,58805.0,1.227884013,1.227884058,1.227884097,1.227884022,4.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
POLAND - DIVISION 1,2024-04-23,13:00:00,Podbeskidzie,Tychy,2.74,3.05,2.52,2.8,3.4,3.75,1.9,2.16,1.86,2.1,1.75,1.9,2.12,2.32,9.0,980.0,3.5,980.0,6.0,980.0,2.5,980.0,3.95,13.0,6.6,980.0,10.5,980.0,2.66,980.0,4.4,980.0,10.0,14.5,6.0,980.0,2.66,1000.0,2.54,980.0,2.48,980.0,2.66,1000.0,2.6,980.0,1.95,980.0,2.02,980.0,2.66,1000.0,33209553,4135278.0,2618019.0,58805.0,1.227884706,1.227884751,1.22788479,1.227884715,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
POLAND - DIVISION 1,2024-04-23,13:00:00,Zaglebie Sosnowiec,S. Rzeszow,2.64,3.1,2.38,2.76,3.4,3.9,1.96,2.22,1.83,2.04,1.7,1.84,2.2,2.42,12.0,18.5,10.0,14.5,4.2,21.0,4.7,980.0,10.5,15.5,7.2,8.8,10.0,14.5,19.5,980.0,4.2,24.0,10.5,15.5,14.0,21.0,4.3,980.0,4.4,980.0,4.3,980.0,4.7,980.0,4.6,980.0,4.1,30.0,4.0,25.0,4.8,1000.0,33208580,2486936.0,5817456.0,58805.0,1.227879658,1.227879704,1.227879743,1.227879667,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SWEDEN - SUPERETTAN,2024-04-23,14:00:00,Degerfors,Helsingborg,1.97,2.0,4.1,4.6,3.6,3.8,1.98,2.06,1.95,2.02,1.83,1.92,2.08,2.2,12.5,14.0,14.0,16.0,27.0,32.0,13.0,95.0,8.6,9.4,7.6,8.6,15.5,17.5,44.0,60.0,10.5,12.0,9.6,10.5,17.0,19.0,46.0,65.0,20.0,23.0,18.5,21.0,32.0,38.0,28.0,120.0,12.0,14.0,40.0,60.0,14.5,1000.0,33200249,784612.0,764222.0,58805.0,1.227738203,1.22773825,1.22773829,1.227738212,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SWITZERLAND - CHALLENGE LEAGUE,2024-04-23,14:30:00,Xamax,Wil,2.24,2.4,3.25,3.6,3.5,4.0,1.91,2.24,1.8,2.1,1.74,1.93,2.06,2.36,12.0,980.0,11.5,980.0,20.0,980.0,5.1,980.0,9.2,980.0,7.4,980.0,12.0,980.0,20.0,980.0,11.0,980.0,9.4,980.0,14.5,980.0,20.0,980.0,4.7,980.0,4.5,980.0,20.0,980.0,5.2,980.0,3.95,980.0,4.4,980.0,5.0,1000.0,33209997,65779.0,179085.0,58805.0,1.227896956,1.227897001,1.22789704,1.227896965,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SWITZERLAND - CHALLENGE LEAGUE,2024-04-23,15:15:00,Baden,Aarau,3.35,3.6,2.06,2.18,4.1,4.5,2.6,2.8,1.56,1.62,1.55,1.63,2.58,2.8,20.0,27.0,13.0,16.0,14.5,17.5,22.0,28.0,17.5,22.0,9.2,11.5,10.0,12.5,16.5,21.0,6.6,32.0,13.0,16.5,14.0,17.5,20.0,29.0,6.6,980.0,6.8,36.0,6.6,40.0,6.8,980.0,5.7,23.0,4.2,9.8,8.2,980.0,33207654,17108156.0,65777.0,58805.0,1.227855512,1.227855557,1.227855596,1.227855521,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
POLAND - DIVISION 1,2024-04-23,15:30:00,R. Rzeszow,Wisla,4.8,5.4,1.74,1.86,3.85,4.3,2.02,2.2,1.84,1.99,1.84,1.96,2.04,2.2,13.5,18.5,8.2,9.6,9.4,13.0,5.2,23.0,5.1,22.0,8.2,11.0,8.8,10.5,14.5,22.0,5.6,980.0,17.0,24.0,5.1,25.0,5.5,980.0,6.0,980.0,5.9,980.0,5.9,980.0,6.0,980.0,5.8,980.0,4.0,11.0,6.4,1000.0,33209552,5767794.0,10782.0,58805.0,1.227884796,1.227884841,1.22788488,1.227884805,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ENGLAND - LEAGUE TWO,2024-04-23,15:45:00,Barrow,Bradford City,2.46,2.52,3.2,3.25,3.45,3.5,1.82,1.93,2.08,2.22,1.83,1.93,2.08,2.2,11.0,12.5,10.5,12.0,19.0,21.0,46.0,60.0,9.0,10.5,7.0,8.0,12.5,14.0,32.0,38.0,14.0,15.0,10.5,12.0,16.5,19.0,44.0,980.0,30.0,36.0,24.0,36.0,38.0,980.0,95.0,110.0,20.0,25.0,24.0,42.0,17.0,1000.0,33209754,62647.0,48444.0,58805.0,1.227890257,1.227890267,1.227890256,1.227890266,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
