League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
SOUTH KOREA - K LEAGUE 1,2024-08-09,07:30:00,Jeonbuk,Gwangju FC,2.7,2.78,2.78,2.84,3.5,3.65,2.02,2.06,1.95,1.98,1.76,1.8,2.24,2.32,13.0,14.5,11.0,13.0,16.5,18.5,36.0,42.0,11.0,12.0,7.6,8.4,11.5,13.0,26.0,30.0,16.5,18.0,11.5,12.5,15.0,16.5,32.0,42.0,36.0,42.0,25.0,30.0,34.0,40.0,65.0,85.0,21.0,26.0,20.0,24.0,70.0,980.0,33462845,2224159.0,5348611.0,58805.0,1.231347791,1.231347836,1.231347875,1.2313478,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-08-09,07:30:00,Gimcheon Sangmu,Gangwon,2.24,2.28,3.45,3.6,3.6,3.75,1.98,2.02,1.99,2.02,1.79,1.84,2.2,2.28,12.5,15.5,13.0,14.5,21.0,26.0,48.0,70.0,9.6,11.0,7.4,8.4,13.5,15.5,32.0,44.0,12.0,14.5,10.0,11.5,16.0,18.5,40.0,55.0,23.0,30.0,19.5,29.0,30.0,38.0,38.0,110.0,14.5,17.5,26.0,40.0,15.0,980.0,33462846,41053763.0,5348606.0,58805.0,1.231347701,1.231347746,1.231347785,1.23134771,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-08-09,08:35:00,Shenzhen Xinpengcheng,Chengdu Rongcheng,7.6,8.4,1.49,1.5,4.8,5.1,2.12,2.18,1.84,1.88,2.0,2.08,1.92,1.99,15.0,19.0,7.8,8.4,7.6,8.6,11.5,13.0,23.0,27.0,9.8,11.0,9.2,10.5,13.5,15.5,48.0,70.0,26.0,30.0,22.0,26.0,30.0,36.0,17.0,270.0,18.0,980.0,21.0,120.0,18.5,150.0,16.0,150.0,6.8,7.2,18.0,1000.0,33465374,17714225.0,50443280.0,58805.0,1.231402212,1.231402257,1.231402296,1.231402221,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
CHINA - SUPER LEAGUE,2024-08-09,08:35:00,Shanghai Port,Meizhou Hakka,1.04,1.05,36.0,1000.0,22.0,290.0,6.2,7.0,1.16,1.19,2.7,4.1,1.39,1.59,40.0,980.0,40.0,980.0,40.0,1000.0,40.0,1000.0,20.0,980.0,40.0,980.0,40.0,980.0,40.0,1000.0,9.4,1000.0,19.0,980.0,40.0,980.0,40.0,1000.0,6.8,1000.0,14.0,1000.0,40.0,1000.0,40.0,1000.0,1.01,2.0,2.06,1000.0,2.06,1000.0,33467800,51006167.0,11079690.0,58805.0,1.231440133,1.231440143,1.231440132,1.231440142,7.0,2.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-08-09,08:35:00,Cangzhou,Shandong Taishan,4.2,4.4,1.89,1.95,4.0,4.2,2.32,2.34,1.74,1.76,1.67,1.77,2.3,2.48,17.0,19.0,10.0,11.5,11.5,13.0,20.0,22.0,18.0,19.0,8.4,9.4,9.4,10.0,14.5,18.0,29.0,34.0,15.5,17.0,15.5,18.0,26.0,29.0,40.0,100.0,38.0,46.0,42.0,80.0,42.0,80.0,30.0,40.0,9.4,10.5,17.0,980.0,33465328,50443413.0,50443279.0,58805.0,1.231401683,1.231401693,1.231401682,1.231401692,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-08-09,10:00:00,Alashkert,Van,1.65,1.75,5.1,6.0,4.0,4.7,2.1,2.42,1.71,1.91,1.8,1.95,2.06,2.26,3.8,22.0,14.5,25.0,20.0,55.0,20.0,1000.0,7.4,12.0,7.4,12.0,3.85,25.0,20.0,1000.0,9.6,13.0,3.35,12.5,10.0,25.0,20.0,1000.0,13.0,21.0,12.5,21.0,20.0,40.0,20.0,1000.0,3.1,9.8,4.3,250.0,4.5,1000.0,33477262,9686394.0,25541480.0,58805.0,1.231578978,1.231579023,1.231579062,1.231578987,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-08-09,12:00:00,West Armenia,BKMA,2.06,2.18,3.05,3.8,4.0,4.8,2.16,2.54,1.68,1.87,1.52,1.9,2.12,2.94,15.0,24.0,13.0,21.0,20.0,36.0,20.0,1000.0,2.92,32.0,7.8,11.5,13.0,18.5,20.0,46.0,10.5,17.5,9.4,40.0,13.0,21.0,20.0,55.0,2.92,30.0,14.0,70.0,20.0,36.0,20.0,1000.0,2.34,13.5,2.6,220.0,3.2,1000.0,33477263,25189384.0,25763207.0,58805.0,1.231578888,1.231578933,1.231578972,1.231578897,2.0,5.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
ROMANIA - LIGA 2,2024-08-09,12:00:00,FC Voluntari,Concordia,1.9,2.26,3.85,5.9,3.35,3.6,1.06,55.0,1.03,21.0,1.12,1000.0,1.12,1000.0,1.49,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.03,980.0,1.03,1000.0,1.05,1000.0,1.05,980.0,1.03,980.0,1.03,1000.0,1.05,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,1.55,1000.0,1.55,1000.0,1.05,1000.0,33473220,8838645.0,5367199.0,58805.0,1.231514611,1.231514656,1.231514695,1.23151462,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
UKRAINE - PREMIER LEAGUE,2024-08-09,12:00:00,Veres-Rivne,Dyn. Kyiv,8.0,10.5,1.4,1.45,5.1,5.7,2.12,2.28,1.79,1.89,2.06,2.22,1.81,1.94,15.0,980.0,7.0,980.0,6.8,980.0,9.4,980.0,7.0,980.0,10.0,980.0,8.4,40.0,12.0,980.0,8.2,980.0,7.4,980.0,7.6,980.0,7.6,980.0,9.0,1000.0,8.6,980.0,8.6,980.0,8.8,980.0,4.2,1000.0,3.95,7.0,9.2,1000.0,33472831,10053070.0,238549.0,58805.0,1.231509364,1.231509455,1.231509533,1.231509398,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
POLAND - EKSTRAKLASA,2024-08-09,13:00:00,Radomiak Radom,Gornik Zabrze,2.24,2.3,3.45,3.5,3.65,3.75,2.0,2.08,1.94,2.0,1.77,1.85,2.18,2.3,10.5,18.0,10.0,17.0,21.0,30.0,4.6,75.0,9.6,13.0,7.4,8.4,10.5,17.5,4.4,48.0,13.0,18.0,10.0,14.0,15.5,22.0,4.5,60.0,21.0,36.0,21.0,29.0,4.4,46.0,4.7,120.0,3.85,17.5,4.4,42.0,4.9,980.0,33464465,1306561.0,503499.0,58805.0,1.231385343,1.231385388,1.231385427,1.231385352,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
