League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
BOLIVIA - DIVISION PROFESIONAL,2024-03-31,16:00:00,Always Ready,Independiente,1.43,1.48,7.6,9.0,4.8,5.4,2.28,2.46,1.69,1.77,1.85,2.1,1.92,2.18,17.0,21.0,25.0,980.0,10.5,95.0,8.0,1000.0,8.2,9.8,10.0,12.0,26.0,32.0,10.5,130.0,7.8,9.2,8.8,10.0,21.0,26.0,10.5,110.0,11.0,13.0,13.0,15.5,28.0,34.0,7.8,140.0,4.3,6.6,8.4,140.0,8.4,1000.0,33150446,12198533.0,67640557.0,58805.0,1.226858871,1.226858874,1.226858918,1.226858919,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
FINLAND - YKKONEN,2024-04-13,09:30:00,KPV Kokkola,Rovaniemi,1.04,480.0,1.04,870.0,1.21,330.0,1.27,1000.0,1.01,4.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,19.5,1000.0,33186931,1130626.0,396725.0,58805.0,1.227504381,1.227504426,1.227504465,1.22750439,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-05-09,12:00:00,Ararat Yerevan,Noah,5.7,6.6,1.63,1.74,3.95,4.4,1.78,1.97,2.02,2.28,2.04,2.24,1.81,1.95,11.0,15.5,6.6,980.0,8.0,980.0,4.9,20.0,5.1,22.0,7.8,14.0,8.6,12.5,5.1,24.0,5.6,980.0,5.2,29.0,5.3,32.0,5.5,980.0,6.0,980.0,5.9,980.0,5.9,980.0,6.4,980.0,5.9,980.0,4.1,55.0,6.4,1000.0,33256665,7180004.0,25068897.0,58805.0,1.228671586,1.228671631,1.22867167,1.228671595,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
FINLAND - YKKONEN,2024-08-20,12:30:00,JJK Jyvaskyla,KuPS Akatemia,1.43,1.49,6.8,8.0,5.3,5.9,2.9,3.15,1.47,1.52,1.62,1.82,2.22,2.6,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,11.0,980.0,10.5,980.0,20.0,980.0,20.0,980.0,9.8,12.5,8.8,12.0,16.5,980.0,20.0,980.0,12.0,980.0,11.0,980.0,19.0,980.0,20.0,980.0,3.05,5.2,6.8,980.0,7.2,1000.0,33507468,799035.0,46147144.0,58805.0,1.231999612,1.231999657,1.231999696,1.231999621,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
SLOVENIA - PRVA LIGA,2024-09-14,13:00:00,Maribor,Koper,1.61,990.0,1.04,1000.0,1.01,5.1,1.18,36.0,1.03,8.8,1.12,20.0,1.12,20.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33550714,44625.0,166903.0,58805.0,1.232602235,1.23260228,1.232602319,1.232602244,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SLOVENIA - PRVA LIGA,2024-09-14,13:00:00,Bravo,Domzale,1.64,1.96,3.0,20.0,2.26,16.5,1.76,2.44,1.7,2.3,1.12,20.0,1.12,20.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33550601,15740271.0,503208.0,58805.0,1.232602325,1.23260237,1.232602409,1.232602334,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
MEXICO - LIGA MX,2024-09-15,00:00:00,Santos Laguna,Monterrey,5.2,5.9,1.66,1.77,4.1,4.5,2.2,2.3,1.78,1.84,1.74,1.93,2.08,2.34,15.5,21.0,8.2,10.5,9.0,11.5,14.0,18.0,16.0,22.0,7.8,10.5,8.2,11.0,14.0,19.0,1.01,48.0,15.5,21.0,16.0,22.0,1.04,36.0,1.01,140.0,1.01,75.0,1.01,70.0,1.01,110.0,1.01,85.0,1.01,9.8,1.01,1000.0,33534737,328957.0,328949.0,58805.0,1.232384092,1.232384137,1.232384176,1.232384101,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-09-15,04:00:00,Iwaki,V-Varen Nagasaki,2.52,3.0,2.38,2.86,3.55,4.4,2.16,2.46,1.68,1.87,1.58,1.78,2.28,2.72,1.05,20.0,11.0,15.0,1.05,21.0,1.01,42.0,11.5,15.5,7.2,9.8,10.0,13.5,1.04,28.0,1.04,22.0,10.0,14.0,13.0,18.0,1.01,38.0,1.01,46.0,1.04,30.0,1.01,40.0,1.01,80.0,1.01,21.0,1.01,19.0,1.01,1000.0,33567431,13432059.0,7081211.0,58805.0,1.232777838,1.232777883,1.232777922,1.232777847,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-09-15,04:30:00,Gimcheon Sangmu,Incheon,1.97,2.14,4.1,4.9,3.5,4.1,1.83,2.04,1.96,2.22,1.81,2.12,1.9,2.24,10.0,14.0,12.0,16.0,1.04,34.0,1.01,110.0,7.2,9.6,6.8,9.0,14.0,19.5,1.01,65.0,9.6,13.0,8.8,12.0,16.5,23.0,1.01,75.0,18.5,26.0,18.0,25.0,1.01,46.0,1.01,140.0,1.01,17.0,1.01,70.0,1.01,1000.0,33548933,41053763.0,5348609.0,58805.0,1.232588708,1.232588753,1.232588792,1.232588717,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-09-15,04:30:00,Gyeongnam,Bucheon FC 1995,2.34,2.82,2.7,3.35,3.35,4.1,1.89,2.24,1.81,2.12,1.64,1.87,2.14,2.56,1.01,17.0,1.01,14.0,1.01,24.0,1.01,1000.0,1.01,12.5,1.01,8.6,1.01,14.0,1.01,36.0,1.01,19.0,1.01,12.5,1.01,18.5,1.01,1000.0,1.01,42.0,1.01,30.0,1.01,1000.0,1.01,1000.0,1.01,24.0,1.01,32.0,1.01,1000.0,33567486,5293481.0,7345624.0,58805.0,1.232778118,1.232778163,1.232778202,1.232778127,1.0,4.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
