League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ROMANIA - LIGA 1,2024-04-29,11:30:00,Petrolul,FC Botosani,2.36,2.4,3.7,3.85,3.15,3.25,1.65,1.77,2.3,2.54,1.98,2.12,1.89,2.02,8.6,10.5,10.0,12.0,21.0,25.0,14.5,75.0,7.6,8.6,6.8,7.4,14.0,24.0,13.5,55.0,11.5,13.0,10.5,11.5,19.0,22.0,14.5,75.0,26.0,32.0,24.0,28.0,26.0,55.0,4.3,150.0,21.0,32.0,14.5,65.0,4.4,1000.0,33220780,14299496.0,3465177.0,58805.0,1.228074436,1.228074481,1.22807452,1.228074445,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SLOVENIA - PRVA LIGA,2024-04-29,12:30:00,Mura,Aluminij,1.92,2.24,3.5,4.4,3.4,5.2,1.87,2.18,1.84,2.16,1.73,2.0,2.0,2.38,4.9,16.0,5.0,16.5,5.9,32.0,6.0,1000.0,8.8,11.0,7.0,9.4,13.5,18.0,6.0,1000.0,10.0,14.0,9.0,12.0,15.0,21.0,5.9,1000.0,5.7,1000.0,3.3,24.0,6.0,40.0,4.5,1000.0,1.72,16.5,1.44,1000.0,1.22,1000.0,33214615,503236.0,5664283.0,58805.0,1.227979262,1.227979307,1.227979346,1.227979271,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
POLAND - DIVISION 1,2024-04-29,13:00:00,Odra Opole,Motor Lublin,2.4,2.7,2.94,3.3,3.1,3.65,1.74,1.96,2.04,2.36,1.77,2.06,1.95,2.3,9.0,14.5,8.6,14.0,4.0,25.0,4.2,65.0,7.6,12.5,6.4,9.4,10.5,17.0,4.2,46.0,11.5,19.5,9.0,15.0,13.5,23.0,4.2,65.0,4.1,44.0,4.2,36.0,4.1,55.0,4.3,140.0,3.8,30.0,3.95,44.0,4.3,1000.0,33223164,2618007.0,6635878.0,58805.0,1.228114841,1.228114886,1.228114925,1.22811485,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
POLAND - DIVISION 1,2024-04-29,13:00:00,Chrobry Glogow,Wisla Plock,3.15,3.55,2.24,2.46,3.45,3.9,1.94,2.16,1.86,2.08,1.72,2.26,1.8,2.38,10.5,18.0,8.0,13.5,11.0,18.5,3.9,1000.0,10.5,17.0,6.2,10.0,8.4,14.0,17.5,1000.0,3.9,1000.0,11.0,17.5,13.0,22.0,3.9,1000.0,4.0,1000.0,4.1,1000.0,3.95,1000.0,4.1,1000.0,1.86,1000.0,1.71,22.0,1.85,1000.0,33223165,5822815.0,487520.0,58805.0,1.228114751,1.228114796,1.228114835,1.22811476,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWEDEN - ALLSVENSKAN,2024-04-29,14:00:00,Mjallby,Kalmar,2.1,2.14,4.1,4.2,3.45,3.55,1.73,1.76,2.3,2.36,2.0,2.06,1.94,2.0,9.8,11.0,12.0,12.5,25.0,30.0,55.0,90.0,7.4,8.0,7.2,7.6,15.5,18.0,50.0,60.0,10.5,12.0,10.0,11.0,19.5,22.0,65.0,80.0,21.0,26.0,21.0,25.0,42.0,46.0,16.5,210.0,17.0,21.0,15.0,75.0,18.5,1000.0,33214087,60143.0,130433.0,58805.0,1.227966949,1.227966994,1.227967033,1.227966958,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
SWEDEN - ALLSVENSKAN,2024-04-29,14:00:00,Elfsborg,Sirius,1.97,2.0,4.0,4.2,3.95,4.1,2.22,2.24,1.8,1.82,1.73,1.77,2.28,2.38,15.5,17.0,15.5,17.5,27.0,30.0,55.0,80.0,10.0,11.0,8.4,8.8,15.0,17.0,38.0,44.0,11.5,13.0,9.8,10.5,15.5,17.0,42.0,50.0,21.0,23.0,17.5,19.5,27.0,32.0,50.0,85.0,11.0,11.5,30.0,38.0,20.0,980.0,33214068,30684.0,4638067.0,58805.0,1.227966669,1.227966714,1.227966753,1.227966678,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWEDEN - ALLSVENSKAN,2024-04-29,14:00:00,Brommapojkarna,Goteborg,2.6,2.62,3.0,3.05,3.5,3.55,2.02,2.06,1.95,1.99,1.75,1.8,2.26,2.34,12.5,14.0,11.5,12.5,17.5,20.0,40.0,46.0,10.5,12.0,7.4,8.0,12.0,13.5,29.0,32.0,15.5,17.5,11.0,12.0,15.5,17.0,36.0,42.0,32.0,38.0,25.0,27.0,32.0,40.0,70.0,85.0,10.5,22.0,24.0,28.0,18.0,980.0,33214084,151472.0,30689.0,58805.0,1.22796704,1.227967085,1.227967124,1.227967049,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
SWEDEN - SUPERETTAN,2024-04-29,14:00:00,Trelleborg,Degerfors,3.75,3.9,2.08,2.14,3.7,3.85,2.04,2.1,1.91,1.95,1.8,1.85,2.18,2.26,13.5,14.5,9.6,10.5,12.0,13.5,22.0,25.0,13.5,15.0,7.8,8.2,9.8,10.5,19.5,21.0,24.0,27.0,14.0,15.5,16.0,17.5,32.0,36.0,55.0,75.0,34.0,44.0,40.0,55.0,18.5,90.0,29.0,42.0,11.5,14.5,21.0,980.0,33217058,767907.0,784612.0,58805.0,1.228025008,1.228025053,1.228025092,1.228025017,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWEDEN - ALLSVENSKAN,2024-04-29,14:10:00,Hammarby,Vasteras SK,2.06,2.08,3.95,4.0,3.75,3.85,2.18,2.26,1.8,1.84,1.72,1.74,2.34,2.38,15.5,17.0,15.5,17.5,27.0,29.0,60.0,80.0,10.0,11.5,7.8,8.6,14.5,15.5,38.0,42.0,11.5,13.5,9.8,10.5,15.0,16.5,38.0,55.0,20.0,24.0,18.0,25.0,27.0,32.0,55.0,80.0,9.6,12.5,32.0,36.0,16.0,980.0,33214060,30679.0,4638399.0,58805.0,1.227966399,1.227966444,1.227966483,1.227966408,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-04-29,14:15:00,Beroe,Etar,1.65,1.7,6.6,7.0,3.85,4.2,1.74,1.79,2.28,2.34,2.16,2.38,1.73,1.86,9.6,13.5,14.5,980.0,5.6,980.0,6.0,980.0,6.0,7.2,7.8,9.8,5.1,980.0,5.9,980.0,7.6,9.6,8.6,980.0,5.6,980.0,5.9,980.0,13.0,20.0,5.0,980.0,5.6,980.0,6.0,980.0,4.4,16.0,6.0,980.0,6.2,1000.0,33216242,4127866.0,5112597.0,58805.0,1.228010124,1.228010169,1.228010208,1.228010133,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
