League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
JAPAN - J2 LEAGUE,2024-09-25,07:00:00,Kofu,Kumamoto,2.54,2.7,2.78,2.96,3.55,3.85,2.1,2.22,1.83,1.91,1.71,1.76,2.32,2.4,14.0,16.5,11.5,980.0,6.4,25.0,7.6,55.0,11.0,13.0,7.6,8.6,11.0,13.0,7.2,36.0,16.0,18.0,10.5,12.0,14.5,17.0,7.4,46.0,7.0,980.0,7.0,32.0,7.4,44.0,5.0,980.0,4.3,23.0,4.4,26.0,5.2,980.0,33613035,1405179.0,5021204.0,58805.0,1.233323612,1.233323657,1.233323696,1.233323621,2.0,4.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-09-25,07:30:00,Suwon Bluewings,Busan,2.24,2.34,3.4,3.65,3.45,3.55,1.98,2.08,1.94,2.02,1.76,1.82,2.22,2.32,12.5,15.5,12.5,15.5,6.2,26.0,7.2,980.0,9.2,11.0,7.4,9.0,13.0,16.0,6.8,980.0,12.0,15.0,9.6,12.0,5.7,19.0,7.0,980.0,6.8,30.0,6.4,24.0,6.6,980.0,7.4,980.0,5.7,55.0,38.0,1000.0,8.0,1000.0,33617173,5339134.0,16224040.0,58805.0,1.233386043,1.233386088,1.233386127,1.233386052,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-09-25,07:30:00,Bucheon FC 1995,Seongnam,2.0,2.06,4.0,4.5,3.55,3.8,2.0,2.02,1.98,2.0,1.8,1.95,2.04,2.24,12.5,14.0,14.5,15.5,27.0,32.0,14.5,90.0,8.6,9.6,7.2,8.0,14.5,16.5,13.0,55.0,11.0,12.5,9.2,10.5,17.0,19.0,13.5,60.0,20.0,24.0,9.4,21.0,32.0,38.0,14.0,110.0,11.5,15.5,13.5,60.0,15.5,1000.0,33616647,7345624.0,12479164.0,58805.0,1.233383188,1.233383233,1.233383272,1.233383197,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
SOUTH KOREA - K LEAGUE 2,2024-09-25,07:30:00,Gyeongnam,Gimpo FC,2.66,2.86,2.76,2.98,3.35,3.6,1.88,1.96,2.04,2.14,1.79,1.88,2.14,2.28,9.8,16.0,8.4,13.5,13.5,23.0,5.8,55.0,8.2,13.5,6.6,7.8,9.2,14.5,23.0,38.0,13.0,22.0,9.0,12.0,15.0,21.0,5.2,55.0,5.2,50.0,5.5,36.0,5.2,50.0,5.5,980.0,4.9,34.0,4.9,34.0,5.8,1000.0,33617154,5293481.0,19825802.0,58805.0,1.233383059,1.233383104,1.233383143,1.233383068,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ESTONIA - MEISTRILIIGA,2024-09-25,11:00:00,Paide,Narva,1.59,1.63,4.9,5.6,4.8,5.5,2.88,3.0,1.5,1.53,1.61,1.65,2.56,2.64,5.3,980.0,21.0,980.0,5.5,980.0,5.8,980.0,4.3,15.0,10.0,14.0,16.0,25.0,5.5,980.0,4.2,14.5,8.8,12.5,13.5,21.0,5.4,980.0,11.5,19.0,4.5,18.0,4.9,27.0,5.5,980.0,2.98,5.9,5.3,980.0,5.9,980.0,33621397,5407316.0,46983.0,58805.0,1.233463429,1.233463474,1.233463513,1.233463438,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
ESTONIA - MEISTRILIIGA,2024-09-25,11:00:00,Kalju,Flora,2.2,2.3,3.2,3.45,3.85,4.1,2.42,2.6,1.63,1.71,1.57,1.67,2.5,2.74,16.5,28.0,13.0,22.0,19.0,32.0,4.8,980.0,3.95,17.0,8.8,14.0,10.0,17.0,4.5,980.0,4.1,21.0,3.6,980.0,13.0,18.5,4.6,980.0,4.5,980.0,4.3,27.0,20.0,980.0,4.8,980.0,3.65,55.0,4.3,27.0,5.1,980.0,33621401,4007449.0,10748720.0,58805.0,1.233463339,1.233463384,1.233463423,1.233463348,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
NORWAY - OBOS-LIGAEN,2024-09-25,11:00:00,Egersund,Stabaek,2.08,2.2,3.05,3.25,4.6,4.9,4.0,4.5,1.29,1.33,1.35,1.39,3.6,3.8,10.0,980.0,28.0,44.0,10.0,42.0,10.5,980.0,24.0,34.0,13.0,15.0,15.0,17.0,24.0,30.0,22.0,980.0,12.0,15.0,12.5,14.0,23.0,26.0,28.0,40.0,17.0,21.0,18.0,21.0,30.0,40.0,4.9,6.2,8.2,11.0,12.0,980.0,33615025,3876624.0,50045.0,58805.0,1.233493661,1.233493664,1.233493708,1.233493709,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-09-25,11:00:00,BKMA,Urartu,9.4,12.0,1.34,1.4,5.4,6.4,2.32,2.52,1.66,1.76,2.06,2.3,1.77,1.94,1.03,26.0,7.6,10.0,6.6,8.6,8.4,11.5,4.2,38.0,10.5,14.0,9.0,12.5,1.03,17.0,9.2,110.0,4.2,42.0,1.03,34.0,1.03,44.0,1.03,1000.0,8.4,190.0,1.03,140.0,1.03,1000.0,1.55,1000.0,1.01,5.8,1.03,1000.0,33623364,25763207.0,25800263.0,58805.0,1.233529978,1.233529981,1.233530025,1.233530026,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ITALY - SERIE C,2024-09-25,13:30:00,Atalanta U23,Pergolettese,1.74,1.82,5.5,6.6,3.5,4.1,1.75,1.89,2.12,2.34,1.99,2.28,1.78,2.02,9.0,14.5,12.5,21.0,4.5,980.0,4.8,980.0,6.2,9.0,6.8,9.0,16.0,980.0,4.7,980.0,7.8,980.0,8.4,980.0,17.5,980.0,4.7,1000.0,12.5,980.0,15.0,980.0,4.6,980.0,4.8,980.0,3.75,15.5,2.88,980.0,4.9,1000.0,33623611,60238985.0,8215986.0,58805.0,1.233487804,1.233487849,1.233487888,1.233487813,5.0,1.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
ITALY - SERIE C,2024-09-25,13:30:00,Ternana,Legnago Salus,1.71,1.77,5.6,6.6,3.7,4.2,1.74,1.84,2.18,2.36,2.12,2.34,1.74,1.89,9.8,12.0,15.0,18.0,10.5,48.0,4.2,980.0,6.2,7.6,5.3,8.6,20.0,25.0,12.5,110.0,7.6,32.0,9.6,10.5,21.0,27.0,12.0,180.0,14.0,17.5,17.5,980.0,11.0,55.0,12.5,200.0,11.5,55.0,4.2,980.0,14.0,1000.0,33623610,60308.0,10773585.0,58805.0,1.233487894,1.233487939,1.233487978,1.233487903,8.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
