League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ROMANIA - LIGA 2,2024-09-17,11:00:00,CSM Resita,Csikszereda M. Ciuc,2.38,2.72,3.0,3.5,3.1,3.6,1.78,1.9,2.1,2.3,1.86,2.04,1.96,2.16,8.8,980.0,3.65,980.0,4.0,980.0,4.4,980.0,3.45,980.0,6.4,9.4,3.75,980.0,4.3,980.0,3.85,980.0,9.0,15.0,4.0,980.0,4.4,980.0,4.2,980.0,4.2,980.0,4.3,980.0,4.6,980.0,4.0,980.0,4.2,980.0,4.7,1000.0,33584240,12623697.0,8886239.0,58805.0,1.232975581,1.232975626,1.232975665,1.23297559,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
ESTONIA - MEISTRILIIGA,2024-09-17,11:30:00,Narva,Flora,5.4,6.2,1.6,1.66,4.3,5.1,2.28,2.46,1.69,1.77,1.77,1.84,2.18,2.3,15.0,25.0,9.0,11.0,7.8,11.0,11.0,19.0,18.0,28.0,8.0,12.5,7.6,10.5,11.0,19.0,5.5,980.0,17.0,26.0,15.0,25.0,21.0,38.0,5.8,980.0,5.6,980.0,5.6,980.0,5.7,980.0,5.6,980.0,3.45,8.2,6.0,1000.0,33594622,46983.0,10748720.0,58805.0,1.233101709,1.233101754,1.233101793,1.233101718,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ESTONIA - MEISTRILIIGA,2024-09-17,11:30:00,Kuressaare,Levadia,13.5,18.5,1.21,1.24,7.4,8.8,2.88,3.15,1.47,1.53,2.12,2.34,1.74,1.88,15.0,980.0,5.0,12.5,7.4,9.2,7.8,9.8,7.4,980.0,5.9,20.0,10.0,13.5,5.5,16.0,9.0,980.0,7.2,980.0,7.0,980.0,7.0,980.0,8.2,1000.0,8.0,980.0,8.0,980.0,8.0,980.0,8.0,980.0,2.54,3.65,8.4,1000.0,33594623,5407305.0,12562519.0,58805.0,1.233101619,1.233101664,1.233101703,1.233101628,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SLOVAKIA - NIKE LIGA,2024-09-17,13:00:00,Trencin,Dun. Streda,3.25,3.6,2.18,2.34,3.6,3.95,2.16,2.28,1.79,1.86,1.66,1.81,2.24,2.52,12.0,980.0,9.2,14.0,12.0,18.5,4.6,980.0,11.0,980.0,7.0,9.2,8.6,13.5,17.5,980.0,16.0,980.0,10.0,980.0,12.5,980.0,4.7,980.0,4.9,1000.0,4.7,980.0,4.8,980.0,5.0,980.0,2.66,980.0,2.74,17.5,3.2,1000.0,33590128,501167.0,3176495.0,58805.0,1.233044502,1.233044578,1.233044617,1.233044542,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
ESTONIA - MEISTRILIIGA,2024-09-17,13:30:00,Tallinna Kalev,Paide,8.2,9.8,1.32,1.36,6.2,7.2,3.2,3.45,1.41,1.45,1.73,1.84,2.2,2.38,8.0,980.0,11.5,15.0,8.6,12.5,9.6,12.5,8.0,980.0,13.5,17.0,9.2,11.5,12.0,15.0,8.8,980.0,7.6,980.0,7.0,980.0,10.5,980.0,10.0,980.0,8.8,980.0,8.6,980.0,8.6,980.0,8.8,980.0,2.8,3.95,9.4,1000.0,33594737,5924203.0,5407316.0,58805.0,1.23311155,1.233111595,1.233111634,1.233111559,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
EUROPE - CHAMPIONS LEAGUE,2024-09-17,13:45:00,Young Boys,Aston Villa,5.3,5.4,1.71,1.72,4.4,4.5,2.64,2.66,1.6,1.61,1.62,1.65,2.54,2.6,24.0,25.0,11.5,12.5,11.5,12.0,16.5,17.5,24.0,26.0,9.6,10.0,9.4,9.6,14.0,14.5,42.0,46.0,19.0,19.5,15.0,15.5,23.0,25.0,110.0,120.0,50.0,55.0,46.0,50.0,55.0,70.0,42.0,50.0,6.8,7.0,190.0,980.0,33543395,65778.0,63908.0,58805.0,1.232498611,1.23249855,1.23249861,1.232498621,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
EUROPE - CHAMPIONS LEAGUE,2024-09-17,13:45:00,Juventus,PSV,1.91,1.92,4.5,4.6,3.85,3.9,2.04,2.08,1.94,1.95,1.82,1.86,2.16,2.22,14.5,15.5,16.0,17.0,32.0,36.0,90.0,100.0,9.2,9.4,8.0,8.2,16.0,17.0,50.0,55.0,10.5,11.5,9.8,10.0,17.5,18.5,50.0,60.0,20.0,21.0,18.0,18.5,32.0,34.0,85.0,95.0,11.5,12.0,55.0,70.0,330.0,990.0,33543392,52475015.0,48451.0,58805.0,1.232496992,1.232496931,1.232496991,1.232497002,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
TURKEY - SUPER LIG,2024-09-17,14:00:00,Galatasaray,Gaziantep,1.22,1.24,17.5,19.0,7.6,8.0,3.25,3.35,1.43,1.45,1.98,2.08,1.93,2.04,11.5,38.0,12.5,70.0,14.0,980.0,15.0,980.0,13.0,15.0,16.0,18.0,12.5,70.0,14.0,980.0,8.6,9.4,10.5,11.5,29.0,36.0,13.5,980.0,9.0,9.6,11.5,12.5,24.0,36.0,14.5,980.0,3.15,3.4,15.0,980.0,100.0,1000.0,33589709,2436.0,13848831.0,58805.0,1.23303862,1.23303863,1.233038619,1.233038629,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
SPAIN - LALIGA,2024-09-17,14:00:00,Mallorca,Real Sociedad,2.98,3.0,3.05,3.1,2.9,2.92,1.41,1.43,3.3,3.4,2.44,2.54,1.65,1.7,6.4,6.6,7.4,7.6,16.0,17.0,50.0,60.0,7.0,7.4,6.4,6.8,14.5,15.5,48.0,55.0,15.5,16.5,14.0,15.0,27.0,29.0,65.0,110.0,50.0,55.0,48.0,55.0,38.0,100.0,140.0,320.0,65.0,75.0,70.0,80.0,1000.0,1000.0,33557952,10542.0,18573.0,58805.0,1.232680567,1.232680551,1.232680566,1.232680576,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
POLAND - DIVISION 1,2024-09-17,14:30:00,LKS Lodz,Wisla,2.64,2.9,2.54,2.82,3.55,4.0,2.24,2.42,1.7,1.8,1.57,1.75,2.34,2.76,5.2,980.0,11.5,980.0,5.3,980.0,6.0,980.0,11.0,980.0,7.2,9.6,10.0,980.0,5.6,980.0,5.3,980.0,10.5,980.0,4.9,980.0,5.9,980.0,6.0,980.0,5.7,980.0,5.9,980.0,6.4,980.0,5.2,980.0,5.1,980.0,6.8,980.0,33591756,1533911.0,10782.0,58805.0,1.23306169,1.233061738,1.233061778,1.2330617,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
