League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
NETHERLANDS - EERSTE DIVISIE,2024-04-01,15:00:00,Eindhoven FC,Roda,3.55,3.9,1.89,1.98,4.3,4.7,2.78,3.0,1.5,1.56,1.53,1.6,2.68,2.86,19.5,980.0,11.0,18.5,12.0,19.0,18.0,29.0,16.0,27.0,3.7,980.0,9.8,13.0,13.0,21.0,4.5,980.0,11.5,980.0,11.5,19.0,18.0,30.0,4.8,980.0,4.6,44.0,4.6,46.0,28.0,980.0,4.3,27.0,3.1,8.0,5.1,1000.0,33136415,7976153.0,50331.0,58805.0,1.22663583,1.226635875,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
NETHERLANDS - EERSTE DIVISIE,2024-09-27,15:00:00,Eindhoven FC,Roda,2.7,2.84,2.62,2.76,3.65,3.85,2.38,2.5,1.67,1.72,1.58,1.67,2.5,2.72,16.0,22.0,12.0,16.0,16.0,22.0,7.0,42.0,12.0,16.5,7.4,9.0,10.0,12.5,21.0,29.0,17.0,23.0,10.0,12.5,12.0,16.5,7.4,36.0,7.0,44.0,7.2,30.0,7.4,36.0,16.0,65.0,5.9,19.5,5.8,18.5,8.2,850.0,33618399,503439.0,50331.0,58805.0,1.233402182,1.233402227,1.233402266,1.233402191,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-09-27,07:00:00,Kawasaki Frontale,Albirex Niigata,2.06,2.12,3.75,3.9,3.85,4.0,2.24,2.36,1.74,1.8,1.66,1.72,2.4,2.52,17.0,19.5,15.5,20.0,26.0,34.0,8.0,80.0,10.5,12.0,8.2,8.8,15.0,17.5,34.0,46.0,12.5,580.0,9.6,10.5,15.0,19.0,36.0,50.0,22.0,29.0,18.0,21.0,26.0,34.0,17.5,85.0,9.0,12.5,25.0,38.0,26.0,850.0,33616986,1080507.0,5712145.0,58805.0,1.233377656,1.233377701,1.23337774,1.233377665,5.0,1.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-09-27,07:30:00,Daejeon,Ulsan HD,4.1,4.3,1.99,2.02,3.7,3.85,2.04,2.1,1.91,1.96,1.78,1.86,2.16,2.28,13.5,15.0,9.0,10.5,11.0,15.0,20.0,28.0,14.5,20.0,7.6,8.8,9.2,10.5,17.5,25.0,6.2,32.0,14.5,17.0,16.0,18.5,6.6,42.0,7.2,110.0,6.8,60.0,7.0,70.0,7.6,120.0,11.5,60.0,4.9,13.5,30.0,970.0,33617161,5352230.0,5352229.0,58805.0,1.23338279,1.233382835,1.233382874,1.233382799,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-09-27,07:30:00,Pohang,Incheon,2.36,2.42,3.4,3.5,3.4,3.5,1.85,1.89,2.12,2.18,1.86,1.91,2.1,2.18,11.0,12.5,11.5,12.5,21.0,24.0,50.0,80.0,8.6,9.6,6.8,7.6,12.5,14.0,32.0,44.0,13.0,14.5,10.0,11.0,17.5,20.0,29.0,70.0,23.0,32.0,18.5,27.0,26.0,44.0,14.0,150.0,16.0,23.0,11.5,48.0,15.0,1000.0,33617158,1363823.0,5348609.0,58805.0,1.23338288,1.233382925,1.233382964,1.233382889,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
FINLAND - VEIKKAUSLIIGA,2024-09-27,12:00:00,Gnistan,AC Oulu,1.76,1.78,4.7,5.0,4.2,4.5,2.46,2.52,1.66,1.68,1.67,1.72,2.38,2.5,21.0,22.0,20.0,22.0,36.0,40.0,36.0,100.0,10.5,12.0,9.2,10.5,17.0,18.5,27.0,50.0,11.0,12.5,9.2,10.0,16.0,17.0,27.0,50.0,16.5,19.0,15.0,16.0,25.0,27.0,34.0,75.0,7.8,9.0,25.0,42.0,16.0,600.0,33621429,495186.0,396699.0,58805.0,1.233465932,1.233465978,1.233466017,1.233465941,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
ROMANIA - LIGA 1,2024-09-27,12:00:00,Petrolul,FC Hermannstadt,2.54,2.64,3.4,3.65,2.96,3.1,1.54,1.55,2.78,2.86,2.12,2.28,1.78,1.89,6.8,9.0,8.8,11.0,18.0,25.0,6.4,80.0,6.6,8.6,6.4,7.8,13.0,18.0,6.2,60.0,11.5,16.0,10.5,14.0,19.0,26.0,6.4,95.0,10.0,42.0,10.0,40.0,10.0,75.0,6.6,210.0,6.4,42.0,6.4,80.0,7.0,1000.0,33606454,14299496.0,13144766.0,58805.0,1.233232928,1.233232973,1.233233012,1.233232937,4.0,1.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
UKRAINE - PREMIER LEAGUE,2024-09-27,12:00:00,Veres-Rivne,Shakhtar Donetsk,12.0,16.5,1.28,1.3,5.9,6.8,2.36,2.48,1.68,1.74,2.2,2.4,1.72,1.83,7.4,26.0,7.2,9.0,4.6,7.8,7.8,9.6,4.2,48.0,6.0,16.0,9.0,12.5,6.8,17.0,4.2,160.0,4.2,55.0,3.95,42.0,34.0,50.0,4.2,1000.0,10.0,1000.0,4.2,1000.0,9.8,1000.0,10.0,1000.0,3.35,15.0,2.78,1000.0,33629240,10053070.0,52495027.0,58805.0,1.233562972,1.233563017,1.233563056,1.233562981,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ESTONIA - MEISTRILIIGA,2024-09-27,13:00:00,Levadia,Tallinna Kalev,1.14,1.16,20.0,29.0,10.5,12.5,3.55,4.1,1.33,1.39,2.08,2.38,1.72,1.93,5.6,65.0,5.7,110.0,6.0,320.0,6.0,1000.0,12.0,18.0,20.0,32.0,5.7,100.0,6.0,440.0,8.2,10.5,11.5,17.0,5.6,60.0,5.9,280.0,7.8,10.5,11.0,17.0,5.4,50.0,5.9,250.0,1.93,2.82,6.0,470.0,6.0,1000.0,33621399,12562519.0,5924203.0,58805.0,1.233463519,1.233463564,1.233463603,1.233463528,4.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
CROATIA - HNL,2024-09-27,13:00:00,Sibenik,Istra 1961,2.26,2.38,3.8,4.1,3.1,3.25,1.67,1.73,2.36,2.52,1.95,2.1,1.92,2.06,9.0,12.5,10.5,14.5,10.0,32.0,5.2,100.0,7.4,8.4,6.4,7.2,13.5,19.0,10.0,70.0,10.0,16.5,10.0,13.5,10.0,26.0,10.0,90.0,5.1,38.0,10.0,36.0,10.0,65.0,5.8,190.0,5.2,32.0,6.0,85.0,7.0,1000.0,33618894,2020490.0,3991406.0,58805.0,1.233406437,1.233406482,1.233406521,1.233406446,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
