League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
POLAND - EKSTRAKLASA,2024-03-16,11:00:00,Radomiak Radom,Jagiellonia,2.52,3.4,2.5,3.25,3.25,5.0,1.72,2.8,1.56,2.38,1.67,1.89,2.18,2.46,10.5,18.0,8.8,14.5,13.0,22.0,28.0,48.0,9.0,15.0,6.2,10.0,9.2,15.0,20.0,36.0,14.0,23.0,9.4,15.5,12.5,22.0,29.0,50.0,30.0,55.0,21.0,38.0,30.0,55.0,60.0,110.0,1.01,30.0,1.01,28.0,50.0,1000.0,33095218,1306561.0,7391394.0,58805.0,1.225956492,1.225956502,1.225956491,1.225956501,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
SLOVENIA - PRVA LIGA,2024-03-29,16:15:00,Domzale,Mura,2.48,2.52,3.05,3.2,3.4,3.6,1.81,1.91,2.08,2.22,1.77,2.06,1.95,2.3,9.0,13.5,9.4,12.5,16.0,25.0,5.2,980.0,8.4,11.5,6.4,8.6,11.0,15.0,5.2,980.0,13.0,19.5,10.0,13.5,15.5,21.0,5.2,980.0,5.2,980.0,5.0,36.0,5.3,980.0,5.3,980.0,4.7,32.0,4.8,980.0,5.4,1000.0,33119926,503208.0,503236.0,58805.0,0.0,1.226352399,0.0,0.0,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SLOVAKIA - NIKE LIGA,2024-03-30,11:00:00,Skalica,Michalovce,2.24,2.46,3.4,3.85,3.15,3.55,1.66,1.82,2.22,2.52,1.94,2.12,1.89,2.06,8.4,11.5,9.6,13.0,6.0,980.0,6.4,980.0,7.0,9.4,6.6,14.0,5.3,980.0,6.2,980.0,11.0,15.0,9.6,13.0,16.5,980.0,6.4,980.0,5.8,980.0,5.7,980.0,6.2,980.0,6.6,980.0,5.5,980.0,6.2,980.0,6.8,1000.0,33119678,12690369.0,4985275.0,58805.0,1.226344253,1.226344298,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
DENMARK - 1ST DIVISION,2024-04-02,13:30:00,Fredericia,Vendsyssel,3.05,3.2,2.34,2.44,3.65,3.95,2.2,2.28,1.78,1.83,1.67,1.74,2.36,2.5,15.0,17.5,10.5,12.5,14.0,20.0,24.0,32.0,13.0,15.0,7.8,8.8,10.0,11.5,20.0,29.0,20.0,24.0,12.0,14.0,14.5,17.0,17.5,36.0,40.0,65.0,17.0,34.0,30.0,42.0,32.0,200.0,9.8,26.0,9.8,16.0,11.5,730.0,33134125,151003.0,7431787.0,58805.0,1.226582061,1.226582106,0.0,0.0,4.0,2.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
SLOVAKIA - NIKE LIGA,2024-04-20,10:30:00,Podbrezova,Zilina,2.56,2.84,2.5,2.78,3.8,4.3,2.36,2.7,1.59,1.74,1.45,1.74,2.34,3.2,16.5,27.0,12.0,19.5,15.5,25.0,4.1,46.0,12.0,19.5,7.8,11.5,9.4,15.5,3.9,30.0,15.5,26.0,9.4,15.5,3.6,18.5,4.0,38.0,4.1,48.0,3.9,30.0,4.0,38.0,4.2,70.0,3.6,18.0,3.55,17.5,4.4,1000.0,33193171,8672708.0,189806.0,58805.0,1.227613391,1.227613436,1.227613475,1.2276134,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-04-21,04:30:00,Daegu,Daejeon,2.24,2.7,3.45,4.4,2.88,3.6,1.77,1.87,2.16,2.3,1.9,2.04,1.97,2.12,10.0,14.0,9.0,15.0,17.5,29.0,4.3,980.0,8.2,11.0,6.8,9.4,11.0,18.5,4.2,980.0,10.0,16.5,9.4,14.0,14.5,24.0,4.3,980.0,4.0,980.0,19.5,32.0,4.2,980.0,4.4,980.0,3.85,26.0,4.2,980.0,4.5,1000.0,33191858,13712494.0,5352230.0,58805.0,1.227590388,1.227590433,1.227590472,1.227590397,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
IRELAND - PREMIER DIVISION,2024-04-22,15:45:00,Sligo Rovers,Galway,3.15,3.25,2.7,2.78,3.05,3.1,1.58,1.6,2.66,2.74,2.02,2.16,1.86,1.97,7.6,8.2,7.6,8.2,14.0,15.5,36.0,46.0,8.4,9.8,6.6,7.2,12.0,13.0,32.0,40.0,17.5,19.5,13.0,14.5,21.0,24.0,50.0,70.0,42.0,60.0,38.0,48.0,60.0,90.0,100.0,180.0,40.0,60.0,27.0,65.0,17.5,1000.0,33209548,387040.0,318841.0,58805.0,1.227884616,1.227884661,1.2278847,1.227884625,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-04-27,04:30:00,Gwangju FC,Suwon FC,2.32,2.44,3.35,3.55,3.35,3.5,1.8,1.95,2.06,2.26,1.83,1.97,2.04,2.22,10.0,12.5,11.0,13.5,17.5,28.0,7.0,75.0,8.0,9.8,6.6,8.2,13.0,16.0,29.0,50.0,12.5,15.0,9.8,12.0,15.5,21.0,6.8,70.0,21.0,36.0,18.5,32.0,6.8,55.0,7.0,140.0,5.8,25.0,6.4,50.0,7.4,1000.0,33225362,5348611.0,7394845.0,58805.0,1.228151251,1.228151296,1.228151335,1.22815126,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
ESTONIA - MEISTRILIIGA,2024-05-03,13:00:00,Kalju,Tammeka,1.68,1.78,4.7,5.5,4.2,4.9,2.42,2.6,1.64,1.71,1.73,1.82,2.2,2.36,17.5,27.0,4.0,28.0,4.3,980.0,4.5,980.0,9.8,14.0,9.0,11.5,16.0,25.0,4.3,980.0,10.0,14.5,8.8,12.5,15.5,23.0,4.3,980.0,14.5,22.0,13.0,19.5,4.1,36.0,4.4,980.0,3.0,8.6,4.3,980.0,4.6,1000.0,33236627,4007449.0,5407303.0,58805.0,1.228343342,1.228343387,1.228343426,1.228343351,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
SOUTH KOREA - K LEAGUE 1,2024-05-11,04:30:00,Incheon,Seoul,2.36,2.5,3.4,3.6,3.25,3.45,1.72,1.87,2.16,2.4,1.96,2.08,1.94,2.06,9.0,11.0,10.5,12.5,18.5,25.0,8.0,75.0,7.6,9.2,6.4,7.6,13.5,16.5,30.0,50.0,12.5,15.0,10.5,12.5,17.0,23.0,8.0,70.0,26.0,36.0,24.0,32.0,7.6,55.0,8.2,150.0,6.6,28.0,7.6,55.0,8.8,1000.0,33248727,5348609.0,2479786.0,58805.0,1.228542435,1.22854248,1.228542519,1.228542444,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
