League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
SOUTH KOREA - K LEAGUE 1,2024-05-05,02:00:00,Suwon FC,Gangwon,2.66,2.88,2.84,3.05,3.3,3.55,1.82,2.04,1.97,2.22,1.81,1.9,2.12,2.24,11.0,13.0,10.0,12.0,17.0,19.5,10.0,70.0,9.6,11.0,7.0,8.0,11.5,13.0,27.0,42.0,15.0,17.0,10.5,12.5,16.0,18.5,40.0,60.0,29.0,46.0,26.0,30.0,32.0,46.0,11.0,130.0,8.2,26.0,8.8,32.0,11.5,1000.0,33239614,7394845.0,5348606.0,58805.0,1.228393612,1.228393622,1.228393611,1.228393621,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AUSTRALIA - A-LEAGUE,2024-05-05,04:00:00,Melbourne Victory,Melbourne City,2.5,2.56,2.82,2.88,3.95,4.0,2.48,2.54,1.65,1.67,1.56,1.62,2.62,2.78,19.5,21.0,15.0,16.5,19.5,22.0,38.0,42.0,14.0,15.5,8.6,9.6,11.5,12.5,24.0,26.0,17.5,19.5,11.0,11.5,14.0,14.5,28.0,32.0,32.0,36.0,21.0,24.0,27.0,30.0,29.0,60.0,13.0,14.0,15.0,17.0,28.0,980.0,33232571,1205124.0,8586946.0,58805.0,1.228271791,1.228271795,1.228271871,1.228271792,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-05-05,04:30:00,Nantong Zhiyun,Changchun Yatai,2.4,2.48,3.2,3.5,3.3,3.55,1.82,1.96,2.04,2.22,1.83,1.88,2.14,2.22,10.5,12.5,11.0,12.5,19.5,34.0,44.0,60.0,8.8,10.0,7.2,7.8,12.5,14.5,34.0,65.0,13.0,15.0,10.5,11.5,16.5,18.0,42.0,50.0,26.0,34.0,23.0,28.0,36.0,44.0,14.0,170.0,17.0,22.0,11.0,38.0,14.0,1000.0,33239096,13107045.0,2899297.0,58805.0,1.228386201,1.228386204,1.228386248,1.228386249,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
CHINA - SUPER LEAGUE,2024-05-05,07:00:00,Shanghai Shenhua,Zhejiang Professional,1.49,1.57,6.4,7.6,4.6,5.3,2.34,2.7,1.59,1.74,1.72,1.87,2.16,2.4,19.5,25.0,20.0,32.0,7.0,65.0,7.6,180.0,9.4,12.0,9.8,11.5,21.0,28.0,7.2,90.0,8.8,11.0,8.6,11.5,17.5,22.0,7.2,80.0,13.0,16.0,12.5,16.5,21.0,32.0,7.2,240.0,3.6,6.6,7.2,80.0,7.8,1000.0,33239163,1550828.0,23257633.0,58805.0,1.228387157,1.228387167,1.228387156,1.228387166,4.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
PORTUGAL - LIGA PORTUGAL 2,2024-05-05,07:00:00,Penafiel,Maritimo,5.8,6.6,1.68,1.76,3.75,4.2,1.76,1.95,2.04,2.32,2.06,2.18,1.85,1.95,10.5,14.5,6.6,7.6,8.4,9.6,14.5,21.0,6.0,21.0,8.0,14.0,9.0,10.5,16.5,24.0,6.8,55.0,6.6,28.0,19.5,29.0,6.6,55.0,7.2,190.0,7.2,110.0,7.2,120.0,7.4,190.0,3.2,140.0,4.7,14.5,7.6,1000.0,33231113,505984.0,46964.0,58805.0,1.22824136,1.228241405,1.228241444,1.228241369,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-05-05,07:00:00,Real Aviles,Ourense CF,1.81,2.56,3.2,1000.0,2.58,32.0,1.05,36.0,1.09,26.0,1.12,1000.0,1.12,1000.0,1.48,1000.0,2.6,1000.0,2.3,1000.0,4.1,1000.0,2.84,1000.0,2.9,1000.0,6.0,1000.0,5.2,1000.0,2.86,1000.0,3.25,1000.0,6.0,1000.0,8.0,1000.0,3.6,1000.0,6.0,1000.0,8.4,1000.0,8.6,1000.0,1.55,1000.0,1.01,1000.0,1.03,1000.0,33245867,5924349.0,11572620.0,58805.0,1.228494964,1.228495009,1.228495048,1.228494973,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-05-05,07:00:00,Cayon,Langreo,2.82,650.0,1.22,1.86,2.42,9.6,1.05,990.0,1.03,26.0,1.12,1000.0,1.12,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33245871,7331872.0,6399742.0,58805.0,1.228494871,1.228494916,1.228494956,1.22849488,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-05-05,07:00:00,Marino de Luanco,Covadonga,1.14,1.38,10.0,870.0,4.2,950.0,1.05,1000.0,1.03,26.0,1.12,3.1,1.47,1000.0,1.47,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,3.4,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,20.0,1000.0,1.01,55.0,1.55,1000.0,1.07,1000.0,33245873,2522837.0,7084704.0,58805.0,1.228494781,1.228494826,1.228494865,1.22849479,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
SPAIN - SEGUNDA RFEF,2024-05-05,07:00:00,Pontevedra,Racing Club Villalbes,1.31,2.34,2.64,1000.0,2.88,32.0,1.05,990.0,1.03,26.0,1.12,1000.0,1.12,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33246293,9414423.0,5878451.0,58805.0,1.228501883,1.228501928,1.228501967,1.228501892,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
SPAIN - SEGUNDA RFEF,2024-05-05,07:00:00,Gernika,Barbastro,1.54,6.8,2.12,19.5,1.94,8.0,1.05,7.4,1.16,21.0,1.12,1000.0,1.12,1000.0,1.42,1000.0,2.76,1000.0,2.8,1000.0,3.25,1000.0,2.28,1000.0,2.86,1000.0,4.7,1000.0,5.8,1000.0,2.9,1000.0,4.5,1000.0,5.9,1000.0,9.6,1000.0,4.5,1000.0,5.5,1000.0,6.6,1000.0,20.0,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33246312,7654057.0,7156439.0,58805.0,1.228502843,1.228502888,1.228502927,1.228502852,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
