League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
NETHERLANDS - EERSTE DIVISIE,2024-04-05,15:00:00,Telstar,Eindhoven FC,1.88,1.94,3.75,4.2,4.0,4.8,2.72,3.15,1.47,1.58,1.48,1.62,2.62,3.1,6.2,32.0,19.5,27.0,6.4,980.0,6.8,980.0,13.0,17.5,9.2,12.5,13.5,18.5,6.4,40.0,13.0,17.5,9.8,12.0,13.0,17.5,6.4,980.0,19.0,25.0,14.0,18.0,19.5,26.0,6.8,980.0,3.85,7.8,5.8,24.0,7.4,980.0,33157469,11534958.0,7976153.0,58805.0,1.226995027,1.226995072,0.0,0.0,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
NETHERLANDS - EERSTE DIVISIE,2024-08-16,15:00:00,Telstar,Eindhoven FC,1.93,2.02,4.0,4.3,3.9,4.2,2.24,2.42,1.71,1.81,1.67,1.75,2.32,2.48,14.5,20.0,14.5,20.0,27.0,980.0,40.0,980.0,9.8,12.5,8.2,10.0,14.5,18.5,32.0,980.0,11.0,14.5,9.2,11.5,14.0,19.0,36.0,980.0,18.5,980.0,15.5,21.0,22.0,980.0,40.0,980.0,4.5,11.5,6.2,980.0,7.4,1000.0,33481679,11534958.0,503439.0,58805.0,1.231637453,1.231637498,1.231637537,1.231637462,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-08-16,07:30:00,Seoul,Jeju Utd,1.98,2.04,4.0,4.3,3.65,3.9,1.96,2.06,1.96,2.04,1.82,1.9,2.12,2.22,12.5,14.0,13.5,15.5,9.6,32.0,12.0,90.0,8.6,9.4,7.6,8.6,14.5,17.0,11.0,55.0,11.0,12.5,9.4,11.0,16.5,19.0,11.5,65.0,19.0,25.0,18.5,21.0,10.0,40.0,12.5,120.0,6.8,14.0,11.0,55.0,13.5,1000.0,33485853,2479786.0,5342583.0,58805.0,1.231695281,1.231695326,1.231695365,1.23169529,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-08-16,07:30:00,Hokkaido Consadole Sapporo,Sagan Tosu,2.26,2.3,3.2,3.3,3.85,3.95,2.34,2.46,1.69,1.74,1.62,1.66,2.52,2.62,16.5,21.0,14.5,17.5,20.0,27.0,40.0,60.0,12.0,14.0,8.2,9.4,12.5,14.5,27.0,34.0,15.0,18.5,10.0,12.0,13.5,16.0,30.0,40.0,25.0,30.0,19.5,24.0,25.0,34.0,40.0,75.0,9.2,14.0,9.0,24.0,9.2,980.0,33485865,2245760.0,3455676.0,58805.0,1.231696271,1.231696316,1.231696355,1.23169628,5.0,3.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-08-16,08:00:00,Henan Songshan Longmen,Cangzhou,1.96,2.04,4.1,4.6,3.75,3.95,2.0,2.24,1.8,2.0,1.73,1.87,2.14,2.38,13.5,16.0,15.0,18.0,27.0,32.0,40.0,95.0,9.2,11.0,7.6,8.6,14.0,17.5,40.0,55.0,10.5,13.0,9.6,11.0,15.0,18.5,40.0,60.0,20.0,23.0,17.5,20.0,28.0,34.0,40.0,95.0,8.6,12.5,9.6,60.0,11.5,1000.0,33483120,50443412.0,50443413.0,58805.0,1.231656279,1.231656289,1.231656278,1.231656288,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-08-16,08:35:00,Tianjin Jinmen Tiger,Wuhan Three Towns,1.88,2.04,3.8,4.6,3.8,4.3,2.2,2.56,1.64,1.84,1.62,1.79,2.26,2.6,17.0,24.0,14.0,24.0,25.0,40.0,40.0,980.0,9.0,14.5,7.8,10.5,13.5,20.0,29.0,55.0,12.0,16.5,8.8,11.5,13.5,21.0,32.0,60.0,16.5,28.0,13.0,22.0,22.0,36.0,40.0,240.0,3.4,11.0,4.4,190.0,4.9,980.0,33486179,50443178.0,23228754.0,58805.0,1.231703053,1.231703063,1.231703052,1.231703062,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-08-16,09:00:00,Beijing Guoan,Zhejiang Professional,1.78,1.82,4.2,4.5,4.4,5.0,3.5,3.9,1.35,1.4,1.42,1.49,3.05,3.4,32.0,42.0,29.0,36.0,38.0,48.0,40.0,110.0,17.5,22.0,11.5,13.0,16.5,19.0,32.0,40.0,14.5,18.0,10.5,11.0,13.0,15.0,29.0,36.0,18.5,23.0,14.0,16.5,18.5,21.0,34.0,46.0,4.1,6.2,16.5,22.0,12.0,980.0,33486186,2955487.0,23257633.0,58805.0,1.231702945,1.231702955,1.231702944,1.231702954,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-08-16,09:00:00,Nantong Zhiyun,Qingdao West Coast,2.78,2.96,2.46,2.74,3.65,4.1,2.06,2.4,1.72,1.93,1.62,1.79,2.28,2.62,15.0,18.5,11.0,14.0,15.5,19.5,30.0,40.0,12.0,15.0,7.4,8.8,10.5,12.0,22.0,26.0,18.0,22.0,11.0,13.0,14.0,17.5,29.0,38.0,36.0,48.0,25.0,32.0,30.0,40.0,40.0,980.0,16.5,23.0,13.5,21.0,9.2,980.0,33486664,13107045.0,40285964.0,58805.0,1.231710835,1.23171088,1.231710919,1.231710844,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
UKRAINE - PREMIER LEAGUE,2024-08-16,09:30:00,Ch. Odesa,Kolos Kovalivka,4.1,4.6,2.18,2.24,3.05,3.4,1.54,1.71,2.42,2.84,2.06,2.4,1.72,1.95,6.8,980.0,5.6,980.0,8.6,980.0,6.0,980.0,9.0,980.0,5.7,14.0,8.6,980.0,6.0,980.0,19.5,980.0,13.5,980.0,17.0,980.0,40.0,980.0,40.0,980.0,40.0,980.0,40.0,980.0,40.0,980.0,3.5,980.0,3.2,980.0,7.4,1000.0,33483735,7430526.0,10403841.0,58805.0,1.231669106,1.231669151,1.23166919,1.231669115,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
UKRAINE - PREMIER LEAGUE,2024-08-16,12:00:00,Vorskla Poltava,Obolon,2.16,2.24,4.0,4.4,3.15,3.45,1.6,1.72,2.38,2.68,2.06,2.22,1.82,1.95,7.8,9.6,9.2,12.5,20.0,980.0,40.0,980.0,6.2,980.0,6.2,14.0,6.4,980.0,40.0,980.0,9.6,980.0,9.6,980.0,19.0,980.0,40.0,980.0,21.0,980.0,22.0,980.0,40.0,980.0,40.0,980.0,4.9,980.0,3.3,980.0,9.4,1000.0,33485893,2017721.0,9460511.0,58805.0,1.231697567,1.231697612,1.231697651,1.231697576,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
