League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
HUNGARY - OTP BANK LIGA,2024-03-16,11:30:00,DVTK,Paks,2.52,3.05,2.3,2.76,3.2,4.4,2.56,3.15,1.47,1.64,1.45,1.62,1.01,3.2,1.49,1000.0,2.84,19.5,3.0,1000.0,2.94,1000.0,2.98,21.0,3.45,11.5,3.6,13.5,6.4,1000.0,3.2,1000.0,3.8,14.5,4.5,16.5,16.5,1000.0,2.98,1000.0,5.8,1000.0,8.2,1000.0,11.0,1000.0,1.01,15.5,1.01,13.5,12.0,1000.0,33095532,2018266.0,2018015.0,58805.0,1.225958091,1.225958136,1.225958175,1.2259581,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
HUNGARY - OTP BANK LIGA,2024-03-16,13:45:00,Kecskemeti TE,Fehervar FC,2.14,2.56,2.98,3.6,3.45,4.1,2.04,5.2,1.7,1.97,1.61,980.0,1.1,980.0,1.49,19.0,2.6,16.5,2.62,1000.0,2.88,1000.0,2.6,13.5,7.2,9.6,4.8,15.5,7.2,1000.0,3.35,17.5,3.35,12.5,8.4,18.5,8.2,1000.0,3.1,1000.0,4.9,1000.0,13.5,1000.0,13.5,1000.0,1.01,17.0,1.01,1000.0,27.0,1000.0,33098012,3141048.0,19749041.0,58805.0,1.226003208,1.226003253,1.226003292,1.226003217,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
POLAND - EKSTRAKLASA,2024-03-30,13:30:00,Piast Gliwice,Slask Wroclaw,2.22,2.4,4.0,4.5,2.94,3.15,1.46,1.64,2.56,3.15,2.1,2.5,1.68,1.91,7.0,8.6,9.0,12.0,6.6,30.0,6.8,110.0,6.0,7.8,6.2,7.8,15.5,21.0,6.6,80.0,10.0,13.5,10.5,13.5,20.0,28.0,6.8,120.0,6.6,34.0,6.0,36.0,6.6,75.0,7.0,240.0,6.0,34.0,6.8,120.0,7.2,1000.0,33134027,3157365.0,3143307.0,58805.0,1.226580637,1.226580682,0.0,0.0,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWITZERLAND - SUPER LEAGUE,2024-04-03,15:30:00,Zurich,Winterthur,1.81,1.85,4.9,5.1,3.9,4.2,2.06,2.22,1.83,1.95,1.8,1.88,2.14,2.24,13.5,17.5,15.0,20.0,6.8,40.0,7.8,980.0,8.2,10.5,8.0,9.2,15.5,21.0,7.4,65.0,9.4,12.5,8.4,11.5,15.5,21.0,7.4,65.0,15.5,21.0,14.5,20.0,6.8,36.0,7.8,980.0,4.7,11.0,7.2,60.0,8.2,980.0,33153073,65783.0,458019.0,58805.0,1.226909606,0.0,0.0,0.0,4.0,2.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
URUGUAY - PRIMERA DIVISION,2024-04-07,10:00:00,CA Cerro,Rampla Juniors,2.08,980.0,3.3,410.0,2.02,200.0,1.2,20.0,1.05,5.9,1.13,9.4,1.13,8.8,1.48,1000.0,2.78,1000.0,1.01,1000.0,3.65,1000.0,2.62,1000.0,3.95,1000.0,5.7,1000.0,5.4,1000.0,1.01,1000.0,1.01,1000.0,4.6,1000.0,8.2,1000.0,1.01,1000.0,5.6,1000.0,12.5,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33158313,2329297.0,5347408.0,58805.0,1.227004771,1.227004816,0.0,0.0,4.0,1.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
SWITZERLAND - SUPER LEAGUE,2024-04-07,11:30:00,St. Gallen,Young Boys,2.42,2.56,2.7,2.88,4.0,4.2,2.62,2.86,1.54,1.62,1.5,1.56,2.8,2.98,19.0,32.0,13.5,22.0,17.0,28.0,4.1,50.0,12.5,21.0,7.8,12.5,9.8,16.0,18.0,30.0,15.0,25.0,9.2,15.0,11.0,18.5,21.0,36.0,4.1,44.0,16.0,27.0,20.0,34.0,4.2,980.0,3.45,14.5,3.55,17.0,4.4,980.0,33166317,6392.0,65778.0,58805.0,1.22714068,1.227140725,0.0,0.0,4.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-04-20,04:30:00,Pohang,Gimcheon Sangmu,2.04,2.14,3.9,4.2,3.5,3.8,1.81,2.0,2.0,2.22,1.87,1.99,2.0,2.14,11.0,15.5,12.5,17.5,24.0,36.0,5.4,110.0,8.0,9.0,7.4,8.4,15.0,21.0,5.3,65.0,10.5,15.0,9.6,11.0,17.5,25.0,5.3,80.0,21.0,29.0,20.0,28.0,5.5,50.0,5.5,150.0,4.4,19.5,5.2,70.0,5.6,1000.0,33200215,1363823.0,41053763.0,58805.0,1.227739636,1.227739681,1.22773972,1.227739645,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
DENMARK - SUPERLIGA,2024-04-28,13:00:00,FC Copenhagen,Aarhus,1.43,1.46,9.0,9.8,4.8,5.1,1.99,2.04,1.96,2.02,2.24,2.28,1.78,1.81,13.0,15.0,24.0,27.0,46.0,85.0,15.5,980.0,6.8,7.6,10.0,11.0,30.0,36.0,15.0,180.0,7.0,7.8,9.6,10.5,27.0,32.0,14.5,170.0,10.5,12.0,15.0,17.0,34.0,46.0,16.0,210.0,5.5,7.6,15.5,260.0,16.5,1000.0,33212661,52533356.0,28214.0,58805.0,1.227943507,1.227943517,1.227943506,1.227943516,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
PARAGUAY - PRIMERA DIVISION,2024-05-05,18:00:00,General Caballero JLM,Olimpia Asuncion,5.1,6.0,1.8,1.9,3.5,3.95,1.77,1.86,2.16,2.3,1.96,2.22,1.83,2.06,9.8,14.0,6.4,8.6,8.4,11.0,15.5,24.0,11.5,19.5,7.0,9.2,9.0,13.0,17.0,26.0,4.9,48.0,15.5,26.0,16.5,28.0,4.7,55.0,5.0,170.0,4.8,95.0,4.9,110.0,5.0,190.0,4.9,130.0,3.95,17.0,5.1,1000.0,33243752,59242105.0,328699.0,58805.0,1.228451447,1.228451492,1.228451531,1.228451456,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
DENMARK - SUPERLIGA,2024-05-15,13:00:00,Randers FC,Viborg,2.24,2.32,3.2,3.35,3.85,4.0,2.32,2.38,1.73,1.75,1.63,1.68,2.48,2.6,16.0,18.0,14.5,16.0,23.0,25.0,46.0,60.0,11.0,13.0,8.2,9.0,12.5,14.5,29.0,34.0,14.0,16.0,10.0,11.0,14.5,16.5,34.0,40.0,26.0,29.0,19.5,22.0,28.0,32.0,46.0,70.0,12.0,14.0,22.0,26.0,15.5,850.0,33268549,342868.0,10780.0,58805.0,1.228872554,1.228872599,1.228872638,1.228872563,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
