League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ARMENIA - PREMIER LEAGUE,2024-08-05,12:00:00,Urartu,Pyunik Yerevan,4.8,5.3,1.81,1.87,3.7,4.1,1.94,2.1,1.91,2.06,1.87,2.06,1.95,2.14,12.5,15.0,8.2,11.5,9.6,48.0,17.5,19.5,15.5,980.0,7.8,8.6,9.2,10.5,16.5,20.0,30.0,38.0,16.5,19.5,13.5,21.0,21.0,38.0,20.0,130.0,20.0,70.0,20.0,75.0,20.0,120.0,11.0,75.0,4.0,19.0,50.0,1000.0,33467934,25800263.0,1526911.0,58805.0,1.231445017,1.231445062,1.231445101,1.231445026,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
FINLAND - YKKONEN,2024-08-05,12:30:00,OLS Oulu,KuPS Akatemia,1.33,1.35,9.2,11.0,6.4,7.2,3.1,3.7,1.37,1.46,1.77,1.84,2.2,2.3,12.0,980.0,5.5,980.0,5.8,980.0,6.0,980.0,10.5,15.0,12.5,18.0,5.4,980.0,5.9,980.0,9.6,12.5,8.8,11.5,19.5,980.0,5.9,980.0,10.0,14.0,10.5,70.0,21.0,980.0,40.0,980.0,2.54,4.3,5.9,980.0,6.2,1000.0,33455914,396721.0,46147144.0,58805.0,1.231255792,1.231255837,1.231255876,1.231255801,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
SERBIA - PRVA LIGA,2024-08-05,12:30:00,Smederevo,Vrsac,1.98,2.1,4.8,6.0,3.05,3.4,1.43,1.57,2.68,4.0,2.34,2.64,1.61,1.75,4.0,16.0,1.67,980.0,1.85,29.0,1.98,1000.0,2.54,8.8,6.4,980.0,1.97,980.0,1.98,1000.0,1.8,12.5,1.97,980.0,1.97,980.0,1.98,1000.0,1.98,1000.0,1.98,1000.0,1.98,1000.0,2.1,1000.0,1.9,60.0,1.94,1000.0,2.1,1000.0,33466908,15434416.0,13082362.0,58805.0,1.231428717,1.231428762,1.231428801,1.231428726,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
POLAND - EKSTRAKLASA,2024-08-05,14:00:00,Cracovia,Widzew Lodz,2.62,2.68,2.94,3.0,3.45,3.55,2.0,2.06,1.94,2.0,1.75,1.82,2.22,2.32,12.0,14.0,11.5,12.5,17.5,32.0,40.0,980.0,10.0,11.5,7.2,8.0,12.0,14.0,29.0,36.0,15.5,17.0,11.0,12.0,15.5,18.0,38.0,44.0,24.0,38.0,23.0,28.0,34.0,40.0,65.0,90.0,18.0,23.0,23.0,980.0,13.0,1000.0,33453673,880537.0,502304.0,58805.0,1.231227166,1.231227211,1.23122725,1.231227175,1.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
DENMARK - SUPERLIGA,2024-08-05,14:00:00,Vejle,Nordsjaelland,4.7,4.9,1.77,1.79,4.4,4.5,2.5,2.56,1.64,1.66,1.67,1.72,2.38,2.5,19.5,22.0,10.0,12.0,11.0,12.5,16.0,18.0,21.0,23.0,9.2,10.5,9.2,10.0,14.5,16.5,36.0,40.0,17.0,23.0,16.0,17.0,24.0,26.0,70.0,95.0,46.0,50.0,46.0,55.0,60.0,70.0,12.0,42.0,7.4,8.0,17.0,980.0,33452338,44103.0,466299.0,58805.0,1.231203222,1.231203232,1.231203221,1.231203231,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
ARGENTINA - LIGA PROFESIONAL,2024-08-05,14:30:00,Dep. Riestra,Central Cordoba,2.38,2.4,3.8,3.9,3.1,3.15,1.51,1.53,2.9,2.98,2.26,2.36,1.74,1.8,7.2,7.8,9.2,10.5,22.0,25.0,75.0,90.0,6.4,7.2,6.6,7.0,15.5,17.5,50.0,70.0,11.0,12.5,11.0,12.5,23.0,29.0,65.0,100.0,28.0,34.0,30.0,36.0,55.0,70.0,48.0,240.0,28.0,38.0,40.0,110.0,140.0,1000.0,33450449,5994579.0,19641049.0,58805.0,1.231181183,1.231181228,1.231181267,1.231181192,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-08-05,15:15:00,Botev Vratsa,Beroe,3.0,3.2,2.76,2.84,3.1,3.25,1.58,1.65,2.52,2.74,2.06,2.24,1.81,1.93,8.0,8.8,8.0,9.0,14.0,16.0,36.0,980.0,8.8,9.8,6.6,7.6,11.5,13.5,30.0,40.0,16.5,20.0,12.5,14.5,20.0,23.0,48.0,980.0,44.0,60.0,30.0,70.0,48.0,980.0,28.0,980.0,17.5,55.0,19.0,50.0,14.0,1000.0,33449957,5618938.0,4127866.0,58805.0,1.231170938,1.231170983,1.231171022,1.231170947,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
POLAND - DIVISION 1,2024-08-05,15:30:00,LKS Lodz,Leczna,2.16,2.24,3.8,3.95,3.35,3.5,1.83,1.97,2.04,2.2,1.85,1.98,2.02,2.18,9.4,15.5,11.5,16.5,20.0,32.0,20.0,980.0,7.8,10.5,6.8,8.8,13.5,19.0,20.0,980.0,11.5,16.5,9.8,12.5,16.0,24.0,20.0,980.0,20.0,34.0,19.5,30.0,20.0,980.0,20.0,980.0,3.95,20.0,4.5,980.0,5.0,1000.0,33458211,1533911.0,502299.0,58805.0,1.231284374,1.231284419,1.231284458,1.231284383,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
IRELAND - PREMIER DIVISION,2024-08-05,15:45:00,Shelbourne,Derry City,3.6,3.7,2.54,2.56,3.0,3.05,1.52,1.54,2.84,2.94,2.22,2.32,1.76,1.82,7.2,8.0,6.8,7.4,12.5,13.5,29.0,38.0,9.0,9.6,6.4,7.0,11.5,13.0,28.0,38.0,20.0,22.0,15.5,17.0,23.0,25.0,60.0,70.0,55.0,80.0,46.0,60.0,40.0,980.0,40.0,210.0,16.0,85.0,13.5,40.0,20.0,1000.0,33456493,46928.0,298592.0,58805.0,1.231265014,1.231265059,1.231265098,1.231265023,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
ROMANIA - LIGA 1,2024-08-05,16:00:00,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,2.1,2.12,3.95,4.1,3.6,3.65,2.0,2.06,1.94,2.0,1.75,1.86,2.16,2.34,13.0,14.5,14.0,16.0,22.0,29.0,50.0,75.0,9.4,10.5,7.6,8.6,14.0,16.0,36.0,46.0,12.0,14.5,9.8,11.0,15.5,18.0,42.0,55.0,22.0,26.0,18.5,22.0,29.0,36.0,65.0,95.0,13.5,14.5,32.0,44.0,13.5,980.0,33456338,6394.0,8916863.0,58805.0,1.23126257,1.231262615,1.231262654,1.231262579,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SCOTLAND - PREMIERSHIP,2024-08-05,16:00:00,St Johnstone,Aberdeen,3.6,3.65,2.28,2.3,3.4,3.5,1.85,1.88,2.14,2.18,1.87,1.93,2.08,2.14,11.0,12.0,8.8,9.2,12.0,13.5,26.0,29.0,11.5,12.5,7.2,7.6,10.5,11.0,22.0,23.0,21.0,24.0,13.5,15.0,17.0,19.0,36.0,42.0,55.0,70.0,38.0,44.0,50.0,60.0,65.0,110.0,32.0,50.0,16.5,20.0,160.0,1000.0,33377470,57425.0,1189.0,58805.0,1.23019224,1.23019225,1.230192239,1.230192249,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
