League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
MEXICO - LIGA MX,2024-05-10,00:10:00,U.A.N.L.- Tigres,Monterrey,2.68,2.74,2.94,3.0,3.35,3.4,2.02,2.08,1.93,1.99,1.73,1.81,2.24,2.38,12.5,14.0,11.5,13.0,18.0,21.0,42.0,50.0,11.0,12.0,7.2,8.0,12.0,13.0,28.0,34.0,15.5,18.0,11.0,12.5,15.0,17.0,38.0,46.0,32.0,38.0,25.0,28.0,34.0,40.0,65.0,90.0,18.0,23.0,23.0,27.0,14.0,980.0,33251425,328916.0,328949.0,58805.0,1.228588429,1.228588474,1.228588513,1.228588438,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AUSTRALIA - A-LEAGUE,2024-05-10,06:45:00,Sydney FC,Central Coast Mariners,2.14,2.16,3.65,3.7,3.85,3.9,2.24,2.3,1.78,1.8,1.66,1.77,2.3,2.52,16.0,17.5,14.5,17.0,25.0,28.0,55.0,70.0,11.0,12.0,8.2,8.8,14.0,15.5,34.0,40.0,13.0,14.5,9.8,10.5,15.0,16.0,38.0,44.0,23.0,28.0,18.0,20.0,28.0,30.0,32.0,75.0,11.0,12.5,27.0,32.0,19.0,980.0,33249153,1205121.0,1205126.0,58805.0,1.228579965,1.228579969,1.22858009,1.228579966,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-05-10,08:00:00,Qingdao Hainiu,Nantong Zhiyun,2.4,2.48,3.25,3.45,3.25,3.45,1.79,1.95,2.06,2.28,1.82,1.97,2.04,2.22,10.0,12.5,10.5,12.5,18.5,24.0,8.0,980.0,8.8,10.5,6.4,7.8,12.0,15.5,7.6,980.0,13.0,16.5,10.5,12.5,14.5,19.5,8.0,980.0,7.4,980.0,7.6,30.0,7.8,980.0,8.6,980.0,6.8,26.0,7.6,980.0,9.2,1000.0,33251616,9909548.0,13107045.0,58805.0,1.228590967,1.228591012,1.228591051,1.228590976,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-05-10,08:35:00,Chengdu Rongcheng,Henan Songshan Longmen,1.36,1.42,9.8,11.5,5.0,5.7,2.24,2.54,1.65,1.8,1.93,2.16,1.87,2.08,16.0,22.0,7.0,36.0,7.4,980.0,7.8,980.0,8.0,9.8,10.0,12.5,6.6,980.0,7.6,980.0,7.4,9.2,8.8,11.5,21.0,27.0,7.6,980.0,10.0,13.0,12.5,16.0,6.6,38.0,7.6,980.0,3.45,6.2,7.6,980.0,8.0,1000.0,33251631,50443280.0,50443412.0,58805.0,1.228590517,1.228590562,1.228590601,1.228590526,4.0,2.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-05-10,09:00:00,Shanghai Port,Changchun Yatai,1.16,1.19,19.0,26.0,8.6,10.5,3.4,4.1,1.33,1.42,2.0,2.18,1.85,2.0,7.4,980.0,7.4,980.0,7.8,980.0,8.0,1000.0,11.0,16.0,6.4,25.0,7.4,980.0,7.8,980.0,8.0,9.8,11.0,15.5,6.8,44.0,7.8,980.0,8.2,10.5,11.5,16.0,6.8,44.0,7.8,980.0,2.16,2.94,8.0,980.0,8.0,1000.0,33251623,51006167.0,2899297.0,58805.0,1.228590787,1.228590832,1.228590871,1.228590796,5.0,2.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-05-10,09:00:00,Alashkert,Shirak Gyumri,1.01,480.0,1.01,870.0,1.24,950.0,1.07,55.0,1.05,18.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,2.48,1000.0,2.92,1000.0,2.72,1000.0,2.9,1000.0,3.65,1000.0,6.2,1000.0,2.82,1000.0,3.1,1000.0,5.6,1000.0,16.0,1000.0,2.92,1000.0,4.3,1000.0,11.0,1000.0,10.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33259438,9686394.0,866231.0,58805.0,1.228716354,1.228716399,1.228716438,1.228716363,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
EGYPT - PREMIER LEAGUE,2024-05-10,10:00:00,Ceramica Cleopatra,El Gaish,1.95,2.04,4.8,5.4,3.15,3.35,1.59,1.7,2.42,2.7,2.12,2.28,1.78,1.89,4.2,9.4,5.0,16.5,5.9,980.0,6.4,980.0,6.2,7.2,6.8,8.0,5.4,26.0,6.4,980.0,4.4,980.0,4.8,13.5,5.5,29.0,6.4,980.0,5.6,27.0,5.6,32.0,6.2,980.0,6.6,980.0,5.3,24.0,6.4,980.0,6.8,1000.0,33252614,37456793.0,7024303.0,58805.0,1.228612461,1.228612506,1.228612545,1.22861247,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CROATIA - HNL,2024-05-10,13:00:00,Gorica,Rudes,1.48,1.53,6.8,8.0,4.9,5.3,2.42,2.6,1.63,1.7,1.8,1.95,2.06,2.24,19.5,23.0,24.0,32.0,42.0,70.0,10.0,980.0,9.2,11.0,10.0,11.5,24.0,28.0,10.5,110.0,8.8,10.5,9.0,10.5,19.5,23.0,44.0,110.0,12.0,14.0,13.0,15.5,26.0,32.0,9.6,120.0,4.4,6.6,10.0,95.0,10.0,1000.0,33247511,6692727.0,4940512.0,58805.0,1.228526499,1.228526544,1.228526583,1.228526508,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
EGYPT - PREMIER LEAGUE,2024-05-10,13:00:00,Future FC,National Bank Egypt,2.68,2.84,2.96,3.15,3.15,3.3,1.81,1.84,2.18,2.24,1.85,1.96,2.04,2.18,10.0,11.5,9.4,11.0,16.0,19.5,42.0,50.0,9.0,10.5,6.8,7.4,11.5,13.5,30.0,36.0,15.0,17.0,11.5,13.0,17.5,18.5,46.0,85.0,36.0,980.0,28.0,32.0,42.0,50.0,14.0,160.0,24.0,30.0,26.0,36.0,15.0,1000.0,33252616,41860831.0,10492935.0,58805.0,1.228612551,1.228612596,1.228612635,1.22861256,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
POLAND - EKSTRAKLASA,2024-05-10,13:00:00,Piast Gliwice,LKS Lodz,1.48,1.5,7.4,8.2,4.8,5.2,2.22,2.32,1.76,1.81,1.95,2.04,1.97,2.06,17.0,19.5,23.0,28.0,11.0,980.0,12.0,980.0,8.2,9.4,9.8,11.5,25.0,29.0,11.5,980.0,8.2,9.4,9.0,10.5,21.0,36.0,11.5,980.0,12.0,13.5,13.5,15.5,28.0,34.0,12.5,160.0,4.4,6.8,28.0,140.0,13.0,1000.0,33249346,3157365.0,1533911.0,58805.0,1.228552527,1.228552572,1.228552611,1.228552536,4.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
POLAND - DIVISION 1,2024-05-10,13:00:00,Motor Lublin,Pruszkow,1.76,1.84,5.1,6.0,3.65,4.1,1.84,1.95,2.06,2.18,1.89,2.18,1.86,2.12,11.0,15.0,12.5,21.0,5.0,980.0,5.2,980.0,7.2,9.0,7.6,9.4,17.0,26.0,5.1,980.0,9.0,11.5,9.0,12.5,17.5,27.0,5.1,980.0,15.5,23.0,4.7,24.0,5.0,980.0,7.2,980.0,3.9,14.0,5.1,980.0,5.4,1000.0,33249986,6635878.0,3199858.0,58805.0,1.22856422,1.228564265,1.228564304,1.228564229,3.0,3.0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
PORTUGAL - LIGA PORTUGAL 2,2024-05-10,14:00:00,Os Belenenses,Benfica B,2.38,2.46,3.0,3.15,3.75,4.0,2.18,2.3,1.78,1.84,1.66,1.75,2.32,2.52,15.5,19.0,12.5,16.0,19.5,24.0,7.2,980.0,10.0,14.0,8.0,9.2,12.0,14.5,7.0,34.0,5.9,18.5,9.4,12.5,15.0,18.0,7.0,42.0,6.6,980.0,20.0,980.0,7.0,36.0,7.4,980.0,5.5,16.0,6.2,25.0,8.2,980.0,33255226,41895590.0,6563318.0,58805.0,1.22865631,1.228656355,1.228656394,1.228656319,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
SWEDEN - SUPERETTAN,2024-05-10,14:00:00,Oster,Oddevold,1.92,1.95,4.7,4.9,3.6,3.75,1.82,1.84,2.18,2.22,2.04,2.22,1.81,1.97,10.0,11.5,13.0,14.5,30.0,34.0,14.5,120.0,7.0,7.8,7.6,8.8,17.5,19.0,13.0,70.0,9.8,11.0,9.6,10.5,20.0,23.0,13.5,85.0,19.5,21.0,20.0,22.0,38.0,44.0,14.5,150.0,14.0,16.0,14.0,90.0,26.0,1000.0,33254738,780885.0,778918.0,58805.0,1.228645918,1.228645963,1.228646002,1.228645927,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
ROMANIA - LIGA 1,2024-05-10,14:30:00,Sepsi Sf. Gheorghe,FC Rapid Bucuresti,2.56,2.62,2.8,2.9,3.8,3.85,2.42,2.52,1.66,1.7,1.55,1.69,2.44,2.82,17.5,20.0,13.5,16.0,19.0,22.0,36.0,44.0,13.5,15.0,8.4,9.2,11.5,13.5,24.0,40.0,17.5,19.5,10.5,12.0,13.5,15.0,29.0,36.0,30.0,60.0,21.0,25.0,26.0,34.0,44.0,80.0,13.5,15.5,15.5,18.0,14.0,520.0,33250310,8916863.0,6394.0,58805.0,1.228568409,1.228568454,1.228568493,1.228568418,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
NETHERLANDS - EERSTE DIVISIE,2024-05-10,15:00:00,Willem II,Telstar,1.46,1.49,6.6,7.2,5.4,5.8,3.15,3.3,1.43,1.47,1.61,1.69,2.46,2.62,27.0,34.0,11.0,36.0,55.0,75.0,15.0,270.0,13.0,15.0,12.0,13.5,23.0,26.0,50.0,90.0,11.0,12.5,9.6,10.5,17.5,20.0,46.0,60.0,13.0,15.5,12.0,13.5,21.0,24.0,50.0,75.0,4.2,4.7,42.0,75.0,16.0,980.0,33245435,48455.0,11534958.0,58805.0,1.228486439,1.228486484,1.228486523,1.228486448,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
NETHERLANDS - EERSTE DIVISIE,2024-05-10,15:00:00,Oss,NAC Breda,6.6,7.2,1.52,1.54,4.9,5.2,2.56,2.68,1.6,1.64,1.72,1.88,2.14,2.4,21.0,24.0,10.0,11.5,9.6,11.0,13.0,15.0,26.0,32.0,10.5,11.5,9.2,9.8,12.5,14.0,40.0,980.0,22.0,25.0,18.5,20.0,24.0,28.0,14.0,190.0,12.5,980.0,29.0,75.0,44.0,95.0,12.5,75.0,5.6,6.4,14.5,980.0,33245434,4987328.0,1328613.0,58805.0,1.228486529,1.228486574,1.228486613,1.228486538,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
NETHERLANDS - EERSTE DIVISIE,2024-05-10,15:00:00,Groningen,Roda,1.72,1.75,4.8,4.9,4.4,4.6,2.36,2.48,1.68,1.73,1.71,1.81,2.24,2.42,18.5,20.0,21.0,23.0,36.0,42.0,12.5,120.0,9.8,11.5,9.0,10.0,17.5,20.0,38.0,55.0,10.5,12.0,9.2,10.5,16.0,19.5,11.0,60.0,16.0,18.5,15.0,16.0,25.0,29.0,40.0,85.0,7.6,8.4,11.0,55.0,13.5,980.0,33245450,24931403.0,50331.0,58805.0,1.228486925,1.22848697,1.228487009,1.228486934,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
