League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ISRAEL - LIGAT HA'AL,2024-04-14,13:45:00,Hapoel Haifa,Maccabi Bnei Raina,2.08,2.56,3.25,4.0,3.2,4.1,1.67,1.94,2.06,3.5,1.78,2.34,1.75,2.28,3.25,13.0,3.3,14.0,3.75,29.0,4.1,1000.0,3.05,10.5,2.94,9.2,3.5,19.0,4.0,1000.0,3.45,17.0,3.3,14.5,3.7,26.0,4.1,1000.0,3.85,38.0,3.85,36.0,4.0,1000.0,3.2,1000.0,3.75,30.0,1.54,1000.0,1.46,1000.0,33181813,5266551.0,21068233.0,58805.0,1.227427196,1.227427241,1.22742728,1.227427205,1.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
ISRAEL - LIGAT HA'AL,2024-08-31,13:00:00,Hapoel Haifa,Maccabi Bnei Raina,2.14,2.3,3.65,4.2,3.15,3.6,1.68,1.8,2.24,2.48,1.94,2.34,1.89,2.28,7.8,980.0,3.85,980.0,4.0,980.0,4.0,980.0,6.2,980.0,3.15,980.0,4.0,980.0,4.1,980.0,3.85,980.0,3.75,980.0,4.0,980.0,4.2,1000.0,4.2,980.0,4.1,980.0,4.3,980.0,4.3,1000.0,3.75,980.0,3.95,980.0,4.6,1000.0,33539911,5266551.0,14982938.0,58805.0,1.232458718,1.232458763,1.232458802,1.232458727,1.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
ITALY - SERIE C,2024-05-07,15:30:00,Giana Erminio,Pro Patria,2.52,2.8,3.1,3.65,2.96,3.25,1.58,1.72,2.38,2.74,2.0,2.26,1.8,1.99,7.8,9.6,4.5,11.0,17.0,980.0,6.6,980.0,7.4,9.2,6.4,7.6,5.2,16.0,6.4,980.0,13.0,18.0,10.5,13.5,5.6,980.0,6.8,980.0,6.4,980.0,6.2,980.0,6.6,980.0,7.0,980.0,6.2,980.0,6.6,980.0,7.4,1000.0,33251098,8802590.0,5369664.0,58805.0,1.228581445,1.22858149,1.228581529,1.228581454,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ITALY - SERIE C,2024-08-31,13:00:00,Giana Erminio,Pro Patria,2.2,2.48,3.75,4.4,2.88,3.3,1.5,1.63,2.5,3.0,2.08,2.5,1.67,1.93,6.6,9.6,8.0,13.0,19.0,32.0,4.4,120.0,5.5,8.8,6.0,8.0,13.0,22.0,4.4,85.0,9.4,15.5,9.2,15.0,18.0,32.0,4.4,120.0,4.4,40.0,4.4,42.0,4.4,85.0,4.5,260.0,4.1,40.0,4.4,120.0,4.6,1000.0,33532045,8802590.0,21934092.0,58805.0,1.232353118,1.232353163,1.232353202,1.232353127,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
USA - MLS,2024-05-12,17:45:00,Portland Timbers,Seattle Sounders,2.78,2.8,2.6,2.66,3.75,3.85,2.16,2.22,1.82,1.86,1.68,1.7,2.42,2.48,15.0,17.0,12.0,13.5,17.0,19.5,32.0,38.0,11.0,14.0,7.8,8.6,11.0,12.5,24.0,26.0,18.0,19.5,11.0,12.5,15.0,16.5,32.0,40.0,34.0,42.0,24.0,28.0,32.0,40.0,60.0,85.0,18.5,21.0,17.5,19.5,14.0,980.0,33233600,4004854.0,4019787.0,58805.0,1.228296344,1.228296328,1.228296343,1.228296353,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
MEXICO - LIGA MX,2024-08-31,00:05:00,Club Tijuana,Club Leon,2.06,2.1,3.75,3.85,3.85,4.1,2.3,2.44,1.7,1.76,1.62,1.69,2.44,2.62,15.5,26.0,12.5,22.0,21.0,36.0,4.5,85.0,8.8,14.5,7.4,9.6,11.0,18.5,4.5,48.0,10.5,18.0,7.8,13.0,11.5,19.5,4.7,50.0,18.0,32.0,14.5,25.0,21.0,36.0,4.5,85.0,3.45,13.0,4.2,40.0,4.7,620.0,33510061,5687741.0,4468457.0,58805.0,1.232034304,1.232034349,1.232034388,1.232034313,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ROMANIA - LIGA 2,2024-08-31,05:00:00,CSM Focsani,CSC Dumbravita,1.54,1000.0,1.56,1000.0,1.16,3.55,1.06,13.5,1.08,26.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534315,15289429.0,20498949.0,58805.0,1.232375438,1.232375483,1.232375522,1.232375447,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
ROMANIA - LIGA 2,2024-08-31,05:00:00,Metaloglobus Bucharest,FC Voluntari,3.0,1000.0,1.78,1000.0,2.74,1000.0,1.06,18.0,1.06,26.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.56,1000.0,2.38,1000.0,1.01,1000.0,2.78,1000.0,2.74,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534314,10805935.0,8838645.0,58805.0,1.232375528,1.232375573,1.232375612,1.232375537,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ROMANIA - LIGA 2,2024-08-31,05:00:00,Mioveni,Viitorul Tg. Jiu,1.4,1.81,3.35,15.0,3.65,4.7,1.64,1.73,2.36,2.58,1.01,1000.0,1.01,1000.0,1.46,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534321,5525359.0,25576591.0,58805.0,1.232375347,1.232375392,1.232375431,1.232375356,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-08-31,06:00:00,Machida,Urawa Reds,2.32,2.4,3.45,3.65,3.3,3.55,1.71,1.9,2.1,2.42,1.01,1000.0,1.01,1000.0,9.2,12.5,9.8,13.5,19.0,26.0,6.0,75.0,7.4,10.0,6.4,8.4,12.5,17.0,5.9,50.0,11.5,15.5,9.6,13.0,16.0,22.0,6.0,70.0,5.8,34.0,6.0,30.0,5.9,55.0,6.4,140.0,5.2,25.0,5.9,55.0,6.6,1000.0,33525656,6207339.0,441088.0,58805.0,1.232258696,1.232258706,1.232258695,1.232258705,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
