League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ESTONIA - MEISTRILIIGA,2024-07-04,13:00:00,Levadia,Flora,1.64,1.72,5.2,6.0,4.0,4.7,2.24,2.3,1.78,1.8,1.79,1.94,2.06,2.26,12.0,980.0,5.3,980.0,5.7,980.0,5.8,980.0,7.8,10.5,8.0,14.0,18.0,25.0,5.6,980.0,8.4,12.0,8.2,12.5,16.0,24.0,5.6,980.0,11.5,980.0,13.5,980.0,25.0,980.0,5.7,980.0,3.6,9.2,5.6,980.0,6.0,1000.0,33390693,12562519.0,10748720.0,58805.0,1.230370955,1.230371,1.230371039,1.230370964,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
IRELAND - PREMIER DIVISION,2024-07-04,15:45:00,Galway,Bohemians,2.24,2.28,3.75,3.9,3.4,3.45,1.69,1.71,2.4,2.46,2.14,2.22,1.82,1.87,9.8,10.0,10.5,11.5,22.0,25.0,50.0,80.0,7.4,8.0,7.0,7.6,15.0,16.5,48.0,55.0,11.0,12.5,10.5,12.0,20.0,23.0,55.0,110.0,26.0,29.0,26.0,29.0,44.0,55.0,120.0,980.0,23.0,25.0,14.0,70.0,17.5,1000.0,33381855,318841.0,3814.0,58805.0,1.230255678,1.230255723,1.230255762,1.230255687,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
IRELAND - PREMIER DIVISION,2024-07-04,15:45:00,Drogheda,Shelbourne,4.9,5.1,1.96,1.98,3.4,3.5,1.72,1.74,2.34,2.4,2.06,2.16,1.87,1.95,9.6,10.5,6.8,7.4,9.8,10.5,20.0,22.0,13.0,14.5,7.2,8.0,9.6,10.5,21.0,23.0,30.0,36.0,18.0,21.0,23.0,25.0,42.0,48.0,80.0,170.0,50.0,80.0,70.0,95.0,120.0,180.0,15.0,110.0,12.0,17.5,17.5,1000.0,33381853,184329.0,46928.0,58805.0,1.230255858,1.230255903,1.230255942,1.230255867,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
IRELAND - PREMIER DIVISION,2024-07-04,15:45:00,Sligo Rovers,Derry City,6.8,7.4,1.62,1.64,4.0,4.1,1.79,1.82,2.22,2.26,2.22,2.32,1.76,1.82,10.5,12.0,6.4,7.0,7.8,8.2,13.5,14.5,17.0,19.0,8.4,9.0,9.4,11.0,17.5,19.5,50.0,55.0,24.0,28.0,25.0,28.0,38.0,50.0,100.0,240.0,85.0,130.0,95.0,140.0,140.0,200.0,16.5,190.0,10.5,12.0,18.0,1000.0,33381854,387040.0,298592.0,58805.0,1.230255768,1.230255813,1.230255852,1.230255777,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
IRELAND - PREMIER DIVISION,2024-07-04,15:45:00,Waterford,St. Patricks,2.84,2.92,2.68,2.76,3.45,3.55,1.94,1.97,2.02,2.06,1.79,1.85,2.16,2.26,12.0,13.0,10.5,11.5,15.5,17.5,34.0,40.0,11.0,12.0,7.0,7.8,11.0,12.0,27.0,32.0,16.5,19.0,11.5,12.5,16.0,17.5,38.0,46.0,40.0,44.0,27.0,32.0,40.0,980.0,80.0,110.0,24.0,28.0,11.0,25.0,18.5,1000.0,33381851,364470.0,364471.0,58805.0,1.230255948,1.230255993,1.230256032,1.230255957,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
IRELAND - PREMIER DIVISION,2024-07-04,16:00:00,Shamrock Rovers,Dundalk,1.41,1.43,9.0,9.6,5.2,5.4,2.38,2.42,1.71,1.72,2.02,2.1,1.91,1.99,18.5,23.0,27.0,30.0,50.0,80.0,22.0,980.0,8.4,9.4,10.5,11.5,30.0,34.0,80.0,140.0,7.8,8.6,9.4,10.5,23.0,26.0,55.0,120.0,10.5,11.5,13.0,14.5,30.0,36.0,120.0,150.0,4.6,5.8,16.5,160.0,18.5,1000.0,33381848,184325.0,198746.0,58805.0,1.230256038,1.230256083,1.230256122,1.230256047,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
BRAZIL - SERIE A,2024-07-04,19:00:00,Gremio,Palmeiras,3.55,3.6,2.36,2.38,3.35,3.4,1.71,1.72,2.4,2.42,2.0,2.08,1.93,2.0,9.6,10.5,7.8,8.2,12.5,13.0,28.0,32.0,11.0,11.5,7.0,7.2,10.5,11.0,26.0,29.0,22.0,23.0,14.0,15.0,19.5,21.0,42.0,50.0,55.0,70.0,42.0,48.0,50.0,70.0,100.0,140.0,50.0,1000.0,25.0,28.0,130.0,1000.0,33379923,198134.0,22498185.0,58805.0,1.230223259,1.230223126,1.230223251,1.230223336,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
BRAZIL - SERIE A,2024-07-04,19:00:00,Bahia,Juventude,1.57,1.58,7.6,7.8,4.2,4.3,1.9,1.92,2.08,2.1,2.18,2.26,1.8,1.85,12.5,13.0,21.0,22.0,50.0,60.0,50.0,250.0,6.6,7.0,8.8,9.2,26.0,29.0,44.0,130.0,7.8,8.4,9.4,9.8,25.0,28.0,90.0,130.0,13.0,14.0,16.5,17.0,40.0,42.0,130.0,180.0,9.2,10.0,50.0,190.0,140.0,1000.0,33379919,198139.0,198144.0,58805.0,1.230225916,1.230225823,1.230225914,1.230225934,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
BRAZIL - SERIE A,2024-07-04,20:00:00,Corinthians,Vitoria,1.92,1.93,5.1,5.2,3.45,3.5,1.68,1.7,2.42,2.46,2.14,2.24,1.82,1.88,9.4,9.8,13.5,14.0,32.0,36.0,100.0,130.0,6.6,7.0,7.2,7.4,19.5,21.0,60.0,85.0,9.4,10.0,10.0,10.5,22.0,24.0,70.0,100.0,20.0,21.0,22.0,24.0,46.0,50.0,46.0,180.0,17.0,19.0,42.0,120.0,65.0,1000.0,33379926,198136.0,5336581.0,58805.0,1.230221722,1.230221695,1.230221721,1.230221742,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
BRAZIL - SERIE A,2024-07-04,20:00:00,Fluminense,Internacional,2.92,2.94,2.88,2.9,3.15,3.2,1.59,1.6,2.66,2.7,2.12,2.18,1.85,1.88,8.2,8.6,8.4,8.8,16.0,16.5,44.0,48.0,8.0,8.4,6.6,7.0,12.5,13.5,36.0,42.0,16.0,17.0,12.5,13.0,21.0,22.0,60.0,70.0,46.0,48.0,38.0,42.0,60.0,70.0,100.0,170.0,44.0,48.0,44.0,48.0,36.0,1000.0,33380709,198133.0,198137.0,58805.0,1.230241965,1.230241949,1.230241964,1.230241974,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ESTONIA - MEISTRILIIGA,2024-08-11,11:00:00,Tammeka,Nomme Utd,1.53,1.56,6.2,7.4,4.7,5.2,2.26,2.42,1.71,1.79,1.78,1.99,2.02,2.28,17.0,19.5,22.0,1000.0,40.0,60.0,11.5,980.0,8.6,10.0,9.4,11.0,22.0,27.0,42.0,160.0,8.6,10.5,9.0,9.8,18.5,34.0,42.0,85.0,13.0,14.5,14.0,15.5,27.0,34.0,28.0,120.0,6.6,7.6,10.5,95.0,12.0,1000.0,33467019,5407303.0,10443529.0,58805.0,1.231430272,1.231430317,1.231430356,1.231430281,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ESTONIA - MEISTRILIIGA,2024-09-25,11:00:00,Paide,Narva,1.59,1.63,4.9,5.6,4.8,5.5,2.88,3.0,1.5,1.53,1.61,1.65,2.56,2.64,5.3,980.0,21.0,980.0,5.5,980.0,5.8,980.0,4.3,15.0,10.0,14.0,16.0,25.0,5.5,980.0,4.2,14.5,8.8,12.5,13.5,21.0,5.4,980.0,11.5,19.0,4.5,18.0,4.9,27.0,5.5,980.0,2.98,5.9,5.3,980.0,5.9,980.0,33621397,5407316.0,46983.0,58805.0,1.233463429,1.233463474,1.233463513,1.233463438,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
