League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
BULGARIA - PARVA LIGA,2024-04-04,08:30:00,CSKA 1948 Sofia,Botev Vratsa,1.55,1.7,6.0,7.8,4.1,4.7,1.88,2.1,1.91,2.14,1.93,2.26,1.79,2.08,10.5,18.0,5.3,980.0,4.8,980.0,5.0,980.0,6.0,8.8,7.4,11.0,5.0,980.0,5.0,980.0,7.4,9.8,7.6,11.5,18.0,980.0,5.0,980.0,10.5,18.0,12.5,22.0,4.8,980.0,5.1,980.0,3.55,11.5,5.0,980.0,5.1,1000.0,33136167,20732043.0,5618938.0,58805.0,1.226629225,1.22662927,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-08-23,13:00:00,CSKA 1948 Sofia,Botev Vratsa,2.28,2.42,3.85,4.2,3.0,3.25,1.59,1.64,2.56,2.7,2.04,2.32,1.75,1.96,8.0,48.0,9.0,12.5,19.5,980.0,40.0,980.0,6.6,980.0,6.4,7.8,12.5,20.0,40.0,980.0,10.0,15.0,9.6,13.0,19.0,980.0,40.0,980.0,22.0,980.0,23.0,980.0,40.0,980.0,40.0,980.0,5.7,980.0,3.8,980.0,6.8,1000.0,33486251,1255223.0,5618938.0,58805.0,1.231704023,1.231704068,1.231704107,1.231704032,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-04-04,08:35:00,Wuhan Three Towns,Cangzhou,1.65,1.72,4.9,5.6,4.2,4.9,2.3,2.6,1.62,1.76,1.68,1.92,2.08,2.48,15.5,24.0,17.0,27.0,4.3,55.0,4.5,980.0,8.4,13.0,8.6,12.5,15.0,25.0,4.4,980.0,8.6,14.0,7.6,12.5,13.5,23.0,4.4,980.0,13.0,21.0,13.0,19.5,4.2,36.0,4.5,980.0,3.1,9.2,4.3,65.0,4.6,980.0,33152130,23228754.0,50443413.0,58805.0,1.226888706,1.226888716,0.0,0.0,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
ROMANIA - LIGA 2,2024-04-04,11:00:00,Mioveni,Gloria Buzau,2.58,4.7,2.52,5.2,2.36,3.4,1.42,4.8,1.26,3.4,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33159744,5525359.0,2487031.0,58805.0,1.227032399,1.227032444,0.0,0.0,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SERBIA - SUPER LIGA,2024-04-04,12:30:00,Napredak,Javor,2.08,2.78,3.3,5.0,2.94,3.6,1.56,4.1,1.33,4.5,1.15,8.0,1.16,8.4,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,3.3,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.55,1000.0,1.55,1000.0,1.1,1000.0,33159484,2531444.0,13504616.0,58805.0,1.227028447,1.227028492,0.0,0.0,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
NETHERLANDS - EREDIVISIE,2024-04-04,13:45:00,FC Volendam,Feyenoord,29.0,36.0,1.11,1.13,12.5,14.0,4.4,5.5,1.22,1.28,2.04,2.22,1.83,1.97,5.1,95.0,14.0,24.0,8.4,14.0,7.2,12.0,5.2,160.0,4.7,40.0,11.5,19.5,12.5,15.5,5.3,980.0,5.1,130.0,4.9,65.0,4.8,50.0,17.5,1000.0,5.3,980.0,5.3,980.0,5.2,980.0,5.3,980.0,1.7,2.48,5.3,1000.0,33128809,14170968.0,55264.0,58805.0,1.22649423,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
NETHERLANDS - EREDIVISIE,2024-04-04,15:00:00,Waalwijk,Almere City,2.28,2.32,3.4,3.5,3.6,3.65,1.89,1.96,2.04,2.12,1.83,1.88,2.12,2.22,11.5,13.0,11.5,13.0,21.0,26.0,46.0,65.0,9.0,9.8,7.2,8.0,13.0,14.5,36.0,42.0,12.5,14.0,10.0,11.0,17.0,18.5,42.0,55.0,27.0,30.0,23.0,25.0,32.0,42.0,19.0,110.0,10.5,19.5,30.0,42.0,18.0,1000.0,33119680,3954225.0,4835124.0,58805.0,1.226344898,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
ENGLAND - PREMIER LEAGUE,2024-04-04,15:30:00,Liverpool,Sheffield Utd,1.1,1.11,32.0,34.0,16.0,17.0,5.0,5.2,1.24,1.25,2.14,2.22,1.82,1.88,40.0,80.0,44.0,140.0,140.0,390.0,300.0,1000.0,18.5,20.0,29.0,44.0,38.0,110.0,150.0,460.0,10.0,10.5,15.5,17.0,42.0,70.0,70.0,260.0,8.8,9.2,13.0,13.5,36.0,42.0,110.0,980.0,2.0,2.06,150.0,410.0,500.0,1000.0,33115421,56323.0,48470.0,58805.0,1.226260338,1.226260277,1.226260337,1.226260348,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
NETHERLANDS - EREDIVISIE,2024-04-04,16:00:00,Ajax,G.A. Eagles,1.52,1.54,6.4,7.0,5.1,5.2,2.7,2.9,1.52,1.59,1.68,1.75,2.34,2.46,22.0,27.0,28.0,32.0,14.5,60.0,17.0,210.0,11.0,12.5,11.0,12.0,22.0,25.0,40.0,75.0,10.0,11.5,9.6,10.0,18.0,19.5,36.0,65.0,13.5,15.0,12.5,13.5,22.0,26.0,26.0,80.0,5.1,5.6,15.0,65.0,32.0,980.0,33119630,52494689.0,419123.0,58805.0,1.226345546,0.0,0.0,0.0,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ENGLAND - PREMIER LEAGUE,2024-04-04,16:15:00,Chelsea,Manchester Utd,2.0,2.02,3.7,3.75,4.2,4.3,3.2,3.3,1.43,1.45,1.43,1.47,3.15,3.3,30.0,32.0,26.0,28.0,34.0,36.0,60.0,70.0,17.5,18.5,10.5,11.0,15.5,16.5,29.0,30.0,17.0,17.5,10.0,10.5,13.0,14.0,28.0,30.0,24.0,26.0,15.5,16.0,20.0,21.0,38.0,44.0,6.6,7.2,16.5,17.5,150.0,210.0,33115435,55190.0,48351.0,58805.0,1.226261456,1.226261395,1.226261455,1.226261466,4.0,3.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
