League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
POLAND - DIVISION 1,2024-08-21,13:00:00,Termalica B-B.,Wisla Plock,2.28,2.5,3.3,3.7,3.35,3.6,1.87,1.97,2.02,2.16,1.8,1.94,2.06,2.26,11.5,14.5,11.5,15.5,19.5,28.0,20.0,75.0,9.2,980.0,6.8,980.0,12.0,18.5,20.0,48.0,12.5,17.0,9.8,980.0,15.0,980.0,20.0,60.0,20.0,40.0,20.0,32.0,20.0,48.0,20.0,240.0,4.1,55.0,5.2,55.0,5.4,1000.0,33505697,4871645.0,487520.0,58805.0,1.231973592,1.231973637,1.231973676,1.231973601,4.0,2.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
DENMARK - 1ST DIVISION,2024-08-21,13:30:00,Kolding IF,Esbjerg,1.79,1.82,4.5,4.9,4.2,4.4,2.32,2.38,1.73,1.76,1.72,1.81,2.24,2.4,17.0,19.0,19.5,21.0,32.0,38.0,40.0,120.0,9.8,11.0,8.8,9.8,16.5,18.5,42.0,55.0,11.0,12.0,9.2,10.0,16.5,18.0,42.0,55.0,17.0,19.5,14.5,17.0,26.0,29.0,42.0,85.0,8.6,9.2,38.0,50.0,18.0,730.0,33507819,151010.0,113193.0,58805.0,1.232006188,1.232006233,1.232006272,1.232006197,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
DENMARK - 1ST DIVISION,2024-08-21,13:30:00,Odense,Fredericia,1.51,1.55,6.2,6.8,5.1,5.4,3.05,3.2,1.46,1.49,1.62,1.7,2.44,2.62,27.0,32.0,30.0,38.0,46.0,65.0,40.0,170.0,13.0,14.5,11.5,12.5,22.0,25.0,42.0,70.0,11.0,12.5,9.4,10.5,17.0,19.0,46.0,60.0,14.0,15.5,12.5,13.5,21.0,25.0,44.0,75.0,4.6,5.1,12.5,55.0,14.5,490.0,33507833,113225.0,151003.0,58805.0,1.232006092,1.232006137,1.232006176,1.232006101,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
NORWAY - ELITESERIEN,2024-08-21,14:00:00,Rosenborg,Lillestrom,2.12,2.14,3.55,3.65,3.95,4.1,2.5,2.58,1.63,1.66,1.59,1.63,2.6,2.7,19.5,21.0,17.0,19.5,25.0,28.0,50.0,65.0,12.5,13.5,8.8,9.4,13.5,15.0,32.0,36.0,14.0,15.5,10.0,11.0,14.0,16.0,34.0,38.0,24.0,26.0,17.5,19.0,25.0,27.0,55.0,65.0,9.8,11.0,19.5,26.0,55.0,850.0,33505985,55224.0,10770.0,58805.0,1.231977246,1.231977256,1.231977245,1.231977255,4.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
DENMARK - 1ST DIVISION,2024-08-21,14:00:00,Vendsyssel,Hobro,2.32,2.4,3.05,3.15,3.85,4.0,2.46,2.54,1.65,1.69,1.58,1.65,2.52,2.72,17.5,80.0,14.5,17.5,21.0,26.0,40.0,55.0,12.0,14.5,8.2,9.4,12.0,14.0,23.0,32.0,15.0,19.5,10.0,12.0,14.0,17.0,27.0,38.0,26.0,34.0,18.0,24.0,22.0,34.0,40.0,200.0,5.6,14.0,6.4,21.0,9.0,850.0,33502946,7431787.0,1212772.0,58805.0,1.231922707,1.231922752,1.231922791,1.231922716,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
PERU - LIGA 1,2024-08-21,15:00:00,Grau,Los Chankas,1.63,1.64,6.2,7.2,4.1,4.6,2.06,2.18,1.86,1.93,1.87,2.08,1.92,2.16,13.0,980.0,6.6,980.0,38.0,55.0,40.0,1000.0,7.6,9.2,8.2,10.5,4.6,980.0,40.0,95.0,8.2,10.0,8.6,980.0,18.0,980.0,40.0,95.0,13.0,16.5,14.5,18.0,28.0,40.0,40.0,140.0,3.5,9.4,5.4,120.0,5.6,1000.0,33506908,16192656.0,65437610.0,58805.0,1.231986728,1.231986773,1.231986812,1.231986737,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
PERU - LIGA 1,2024-08-21,15:00:00,Sport Boys,Carlos Mannucci,1.71,1.76,5.3,6.0,3.9,4.2,1.94,2.0,2.0,2.06,1.89,2.08,1.92,2.12,10.0,16.0,12.5,21.0,32.0,55.0,40.0,170.0,7.2,9.0,7.8,9.8,18.5,980.0,40.0,90.0,8.6,12.0,8.8,11.5,18.0,980.0,40.0,95.0,13.0,22.0,14.0,23.0,29.0,46.0,40.0,160.0,3.8,12.0,5.4,120.0,5.6,1000.0,33506913,7587321.0,9569210.0,58805.0,1.231986633,1.231986678,1.231986717,1.231986642,2.0,6.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
POLAND - DIVISION 1,2024-08-21,15:30:00,Pogon Siedlce,Tychy,3.45,3.95,2.22,2.4,3.2,3.5,1.75,1.83,2.2,2.32,1.9,2.08,1.92,2.1,9.2,13.5,7.2,980.0,11.0,15.5,5.7,36.0,9.8,14.0,6.4,8.0,10.0,40.0,21.0,29.0,19.0,27.0,13.0,980.0,17.0,980.0,36.0,60.0,40.0,80.0,34.0,50.0,40.0,75.0,40.0,240.0,5.7,55.0,5.0,55.0,6.2,1000.0,33507956,7186877.0,2618019.0,58805.0,1.232007299,1.232007344,1.232007383,1.232007308,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
PERU - LIGA 1,2024-08-21,17:15:00,Deportivo Garcilaso,Union Comercio,1.35,1.37,11.0,14.5,5.5,6.0,2.26,2.34,1.75,1.8,2.12,2.44,1.69,1.9,17.0,980.0,28.0,980.0,40.0,120.0,40.0,1000.0,7.4,9.0,10.0,980.0,28.0,980.0,40.0,240.0,6.8,9.0,8.4,980.0,22.0,980.0,40.0,210.0,9.6,12.5,12.0,18.0,28.0,55.0,40.0,220.0,3.05,6.2,5.6,360.0,6.0,1000.0,33503679,12104874.0,5481419.0,58805.0,1.23193771,1.231937755,1.231937794,1.231937719,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
BRAZIL - SERIE B,2024-08-21,19:00:00,America MG,Chapecoense-SC,1.53,1.56,7.8,8.4,4.3,4.4,1.84,1.88,2.14,2.2,2.14,2.26,1.79,1.87,10.0,13.0,19.5,23.0,42.0,70.0,40.0,310.0,6.2,7.0,8.8,9.4,27.0,32.0,40.0,150.0,7.6,8.2,9.2,9.8,26.0,29.0,40.0,150.0,12.5,14.0,16.5,21.0,40.0,48.0,40.0,210.0,9.2,10.5,17.5,240.0,15.5,1000.0,33503738,4516149.0,2909511.0,58805.0,1.231938787,1.231938797,1.231938786,1.231938796,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
BRAZIL - SERIE B,2024-08-21,19:00:00,Mirassol,Botafogo SP,1.69,1.71,7.0,7.4,3.65,3.75,1.55,1.58,2.72,2.82,2.46,2.6,1.62,1.69,8.0,9.6,15.0,17.0,40.0,60.0,40.0,330.0,5.2,5.7,7.8,9.0,25.0,34.0,40.0,190.0,7.0,8.0,10.0,11.0,29.0,38.0,40.0,220.0,14.5,16.0,21.0,26.0,42.0,70.0,40.0,420.0,14.5,16.5,14.5,390.0,15.0,1000.0,33507109,2760854.0,4435648.0,58805.0,1.231992949,1.231992959,1.231992948,1.231992958,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
BRAZIL - SERIE B,2024-08-21,19:00:00,Guarani,Santos,4.0,4.2,2.3,2.34,3.05,3.15,1.48,1.51,2.98,3.1,2.14,2.4,1.72,1.88,7.0,7.8,6.2,7.0,11.0,12.5,26.0,32.0,9.4,11.0,6.6,7.0,11.0,12.5,30.0,36.0,23.0,26.0,16.0,19.0,23.0,34.0,40.0,75.0,46.0,100.0,42.0,75.0,40.0,110.0,40.0,250.0,15.0,150.0,15.0,38.0,15.0,1000.0,33507960,200603.0,198127.0,58805.0,1.232006936,1.232006946,1.232006935,1.232006945,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
