League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ROMANIA - LIGA 2,2024-08-19,11:00:00,Chindia Targoviste,Selimbar,2.66,2.88,3.05,3.45,2.98,3.35,1.54,1.67,2.5,2.86,2.06,2.28,1.78,1.93,7.6,9.2,4.6,10.5,14.0,980.0,38.0,980.0,1.57,9.0,6.0,980.0,11.5,980.0,32.0,1000.0,5.5,980.0,11.0,980.0,7.0,980.0,40.0,980.0,1.9,1000.0,29.0,1000.0,40.0,1000.0,40.0,1000.0,1.9,1000.0,1.84,980.0,1.9,1000.0,33491878,5823182.0,48459989.0,58805.0,1.231775477,1.231775522,1.231775561,1.231775486,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-08-19,12:00:00,Urartu,Ararat-Armenia,4.6,5.9,1.8,1.9,3.65,4.2,1.8,1.95,2.06,2.26,1.94,2.7,1.59,2.08,10.5,980.0,2.54,980.0,1.57,980.0,1.37,980.0,14.0,980.0,7.4,980.0,1.32,980.0,1.37,980.0,20.0,980.0,2.9,980.0,1.37,980.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.55,1000.0,1.33,980.0,1.37,1000.0,33504206,25800263.0,20740727.0,58805.0,1.231947753,1.231947798,1.231947837,1.231947762,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
NORWAY - OBOS-LIGAEN,2024-08-19,13:00:00,Raufoss,Egersund,3.5,3.95,2.02,2.14,3.85,4.2,2.36,2.52,1.66,1.74,1.29,1.95,2.06,1000.0,1.19,980.0,11.5,980.0,1.72,1000.0,24.0,1000.0,16.5,980.0,7.8,980.0,9.6,980.0,17.5,1000.0,2.8,1000.0,12.0,980.0,12.0,980.0,23.0,980.0,1.72,1000.0,1.72,1000.0,1.72,1000.0,1.7,980.0,1.55,980.0,1.55,980.0,1.46,980.0,33489226,152564.0,3876624.0,58805.0,1.231744635,1.23174468,1.231744719,1.231744644,4.0,1.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
ITALY - SERIE A,2024-08-19,13:30:00,Lecce,Atalanta,4.4,4.5,2.0,2.02,3.6,3.65,1.95,1.97,2.02,2.06,1.87,1.93,2.08,2.14,12.5,13.5,8.6,9.0,10.5,11.5,20.0,21.0,14.5,15.5,7.6,8.0,9.8,10.5,19.0,20.0,27.0,30.0,16.0,17.0,18.0,19.0,34.0,38.0,75.0,95.0,48.0,55.0,55.0,65.0,70.0,110.0,50.0,60.0,12.5,14.5,150.0,1000.0,33393882,508827.0,215817.0,58805.0,1.230406392,1.230406376,1.230406391,1.230406401,0.0,4.0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
SERBIA - SUPER LIGA,2024-08-19,14:00:00,Radnicki 1923,Vojvodina,2.52,2.56,3.15,3.35,3.3,3.5,1.85,1.99,2.0,2.18,1.78,1.88,2.12,2.28,10.0,980.0,10.0,980.0,17.5,980.0,40.0,980.0,9.0,980.0,6.4,980.0,11.0,980.0,28.0,980.0,13.5,980.0,9.8,980.0,14.5,980.0,36.0,980.0,27.0,980.0,22.0,980.0,34.0,980.0,40.0,1000.0,2.18,980.0,2.04,980.0,3.25,1000.0,33497754,10465511.0,2020542.0,58805.0,1.231848221,1.231848266,1.231848305,1.23184823,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
FRANCE - NATIONAL,2024-08-19,14:00:00,Versailles,Le Mans,2.52,2.72,3.05,3.35,3.3,3.6,1.7,1.91,2.1,2.46,1.82,2.1,1.91,2.22,3.2,980.0,3.2,980.0,2.7,980.0,1.99,980.0,3.05,980.0,6.2,980.0,3.4,980.0,2.84,980.0,3.45,980.0,9.8,980.0,16.0,980.0,40.0,1000.0,27.0,980.0,24.0,980.0,1.98,980.0,40.0,1000.0,1.92,980.0,1.96,980.0,4.2,1000.0,33481693,18201074.0,269791.0,58805.0,1.231637905,1.23163795,1.231637989,1.231637914,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
DENMARK - SUPERLIGA,2024-08-19,14:00:00,Aarhus,Vejle,1.61,1.62,6.6,7.2,4.2,4.3,1.95,1.99,2.02,2.06,2.04,2.16,1.87,1.97,12.0,14.0,18.5,20.0,42.0,55.0,18.5,210.0,7.0,7.8,8.6,9.2,22.0,26.0,17.0,110.0,8.0,8.8,9.4,9.8,22.0,25.0,17.0,170.0,13.5,15.0,16.0,18.0,34.0,42.0,28.0,160.0,8.4,10.5,17.0,140.0,18.5,1000.0,33487150,28214.0,44103.0,58805.0,1.231716832,1.231716842,1.231716831,1.231716841,5.0,1.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
SPAIN - LALIGA,2024-08-19,14:00:00,Valladolid,Espanyol,2.44,2.46,3.6,3.65,3.15,3.2,1.64,1.66,2.5,2.54,2.06,2.12,1.89,1.95,8.6,9.2,10.0,11.0,20.0,22.0,60.0,70.0,7.8,8.2,6.8,7.0,14.5,15.5,46.0,50.0,12.5,13.5,11.0,12.0,20.0,21.0,65.0,75.0,30.0,34.0,28.0,32.0,48.0,55.0,42.0,150.0,27.0,30.0,46.0,65.0,140.0,1000.0,33381422,13362.0,59044.0,58805.0,1.230250008,1.230249992,1.230250007,1.230250017,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
POLAND - EKSTRAKLASA,2024-08-19,14:00:00,Stal Mielec,Piast Gliwice,4.4,4.7,2.06,2.1,3.25,3.4,1.66,1.7,2.44,2.5,2.12,2.16,1.86,1.9,8.8,9.8,6.6,7.6,9.8,11.0,20.0,28.0,11.5,13.5,7.0,7.6,9.8,11.5,21.0,32.0,6.8,40.0,16.5,23.0,21.0,29.0,7.2,65.0,7.6,980.0,7.4,90.0,7.6,980.0,7.8,980.0,8.2,980.0,6.2,27.0,25.0,1000.0,33489288,10133739.0,3157365.0,58805.0,1.231744725,1.23174477,1.231744809,1.231744734,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
NORWAY - OBOS-LIGAEN,2024-08-19,14:00:00,Bryne,Kongsvinger,2.14,2.24,3.4,3.45,3.85,4.2,2.34,2.48,1.68,1.74,1.12,1000.0,1.12,1000.0,1.24,980.0,1.83,980.0,2.02,1000.0,40.0,1000.0,10.0,980.0,7.6,980.0,12.0,980.0,28.0,1000.0,12.5,1000.0,9.2,980.0,12.5,980.0,30.0,1000.0,2.02,1000.0,16.5,980.0,23.0,1000.0,40.0,980.0,1.55,980.0,1.55,980.0,1.39,980.0,33489326,7033.0,774892.0,58805.0,1.231744323,1.231744368,1.231744407,1.231744332,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
