League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
JAPAN - J2 LEAGUE,2024-03-24,02:00:00,Kagoshima Utd,Fujieda MYFC,3.75,4.1,2.12,2.22,3.4,3.65,1.79,1.9,2.12,2.28,1.9,2.04,1.97,2.12,8.8,14.5,6.6,11.0,9.4,15.5,19.5,32.0,9.6,16.0,6.0,9.6,8.2,13.5,18.0,30.0,19.0,34.0,12.0,20.0,14.5,25.0,4.1,55.0,4.2,980.0,4.1,65.0,4.1,980.0,4.2,980.0,4.1,70.0,3.65,23.0,4.3,1000.0,33128354,10428848.0,2319612.0,58805.0,1.226481276,1.226481321,0.0,0.0,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
JAPAN - J2 LEAGUE,2024-08-03,07:00:00,Kagoshima Utd,Fujieda MYFC,2.32,2.44,3.1,3.35,3.6,3.85,2.08,2.24,1.81,1.93,1.71,1.79,2.28,2.4,13.5,16.5,12.5,14.5,19.0,23.0,42.0,60.0,10.0,12.0,7.4,8.6,12.0,14.0,27.0,38.0,14.0,16.5,10.0,12.0,15.0,17.0,34.0,46.0,27.0,36.0,21.0,26.0,29.0,38.0,10.0,980.0,6.6,17.0,8.0,30.0,10.5,980.0,33447881,10428848.0,14196415.0,58805.0,1.23114541,1.231145455,1.231145494,1.231145419,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
SERBIA - PRVA LIGA,2024-03-29,11:00:00,Graficar Beograd,Sloboda,1.01,480.0,1.01,870.0,1.21,330.0,1.2,10.5,1.11,6.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,28.0,1000.0,1.01,1000.0,1.01,1000.0,15.0,1000.0,33146522,10550092.0,15421191.0,58805.0,1.226803824,1.226803869,1.226803908,1.226803833,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
ROMANIA - LIGA 2,2024-08-03,05:00:00,Metaloglobus Bucharest,Chindia Targoviste,2.2,2.52,3.65,4.3,3.05,3.4,1.55,1.75,2.32,2.82,2.04,2.28,1.79,1.97,1.75,980.0,1.24,980.0,20.0,980.0,20.0,1000.0,3.85,980.0,3.7,980.0,1.18,980.0,20.0,1000.0,10.0,980.0,9.8,980.0,1.18,980.0,20.0,1000.0,20.0,980.0,20.0,980.0,20.0,1000.0,20.0,1000.0,1.55,980.0,1.55,1000.0,1.15,1000.0,33455630,10805935.0,5823182.0,58805.0,1.231252138,1.231252183,1.231252222,1.231252147,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
ROMANIA - LIGA 2,2024-08-03,05:00:00,CSC Dumbravita,Metalul Buzau,1.95,2.14,3.95,5.3,3.35,4.0,1.66,1.84,2.2,2.52,1.98,2.2,1.84,2.02,3.3,980.0,3.1,980.0,20.0,980.0,20.0,1000.0,2.72,980.0,3.2,980.0,3.3,980.0,20.0,1000.0,9.6,980.0,3.0,980.0,3.35,980.0,20.0,1000.0,19.5,980.0,3.4,980.0,20.0,980.0,20.0,1000.0,3.3,980.0,1.56,980.0,3.85,1000.0,33455604,20498949.0,14925624.0,58805.0,1.231251347,1.231251392,1.231251431,1.231251356,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
ROMANIA - LIGA 2,2024-08-03,05:00:00,CSM Slatina,FC Voluntari,3.05,3.9,2.3,2.62,3.15,3.85,1.61,1.79,2.28,2.62,2.0,2.18,1.84,2.0,3.15,980.0,3.05,980.0,3.45,980.0,20.0,980.0,3.25,980.0,2.92,980.0,3.35,980.0,20.0,980.0,3.75,980.0,3.5,980.0,3.7,980.0,20.0,980.0,20.0,1000.0,20.0,980.0,20.0,1000.0,20.0,1000.0,4.0,980.0,3.85,980.0,4.3,1000.0,33455602,20135213.0,8838645.0,58805.0,1.231251527,1.231251572,1.231251611,1.231251536,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-08-03,07:00:00,Kusatsu,Kofu,4.3,4.6,1.96,2.04,3.55,3.75,1.76,1.91,2.08,2.3,1.92,2.04,1.96,2.1,11.0,12.5,7.2,8.8,9.8,12.5,17.5,24.0,13.0,16.0,7.4,8.8,9.6,11.5,17.5,24.0,24.0,34.0,15.5,19.5,16.5,22.0,8.0,44.0,8.6,100.0,8.2,65.0,8.2,75.0,8.6,130.0,8.2,70.0,5.9,16.0,9.2,1000.0,33447887,7078090.0,1405179.0,58805.0,1.231145139,1.231145184,1.231145223,1.231145148,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-08-03,07:00:00,Ehime,Tokushima,4.2,4.6,1.94,2.04,3.65,3.9,1.89,2.0,2.0,2.12,1.85,2.0,2.0,2.18,11.0,14.0,7.6,9.8,9.6,13.0,17.0,25.0,12.5,17.0,6.8,9.2,9.4,11.5,17.0,23.0,22.0,40.0,14.0,19.5,16.5,22.0,6.0,46.0,6.6,980.0,6.2,65.0,6.4,75.0,6.6,980.0,6.2,70.0,4.8,15.5,6.8,1000.0,33447884,3455675.0,5026012.0,58805.0,1.23114532,1.231145365,1.231145404,1.231145329,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-08-03,07:00:00,Kumamoto,Tochigi SC,2.02,2.1,4.1,4.4,3.45,3.7,1.79,1.91,2.1,2.28,1.86,2.02,1.99,2.18,10.5,13.5,12.5,15.0,23.0,980.0,6.8,980.0,7.2,9.0,7.0,8.6,15.0,18.5,6.6,65.0,10.5,13.0,9.0,12.0,17.0,23.0,6.6,980.0,20.0,27.0,19.5,25.0,34.0,55.0,7.0,980.0,5.2,18.5,6.6,210.0,7.2,1000.0,33447883,5021204.0,5945153.0,58805.0,1.231145229,1.231145274,1.231145313,1.231145238,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-08-03,07:00:00,Vegalta Sendai,Shimizu S-Pulse,3.5,3.7,2.26,2.3,3.4,3.6,1.74,1.93,2.08,2.36,1.85,1.93,2.08,2.18,11.0,13.0,8.0,10.0,12.0,15.0,22.0,32.0,11.5,14.0,7.0,8.4,9.8,11.5,21.0,27.0,21.0,26.0,13.0,16.0,16.0,19.5,32.0,46.0,8.4,980.0,7.6,46.0,7.8,60.0,8.4,980.0,7.8,55.0,6.2,21.0,9.0,1000.0,33447892,442179.0,441086.0,58805.0,1.231144868,1.231144913,1.231144952,1.231144877,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
