League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
SERBIA - SUPER LIGA,2024-05-18,11:00:00,Zeleznicar Pancevo,IMT Novi Beograd,1.41,1.5,7.4,10.5,4.2,7.0,2.16,5.4,1.65,1.87,1.12,110.0,1.12,110.0,1.72,21.0,1.96,1000.0,1.92,1000.0,1.91,1000.0,4.0,9.8,1.87,13.0,1.92,1000.0,1.94,1000.0,4.0,9.4,1.9,11.5,1.76,29.0,1.89,1000.0,1.66,13.5,1.68,16.5,1.79,40.0,1.85,1000.0,1.87,7.0,1.87,1000.0,1.87,1000.0,33273472,17203915.0,9899252.0,58805.0,1.228946904,1.228946949,1.228946988,1.228946913,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SERBIA - SUPER LIGA,2024-08-18,14:30:00,Zeleznicar Pancevo,IMT Novi Beograd,1.83,2.1,3.85,5.0,3.35,4.4,1.88,2.18,1.84,2.14,1.12,1000.0,1.12,1000.0,11.0,980.0,2.12,980.0,1.66,980.0,40.0,1000.0,1.96,980.0,3.3,980.0,2.4,980.0,36.0,980.0,9.8,980.0,2.26,980.0,15.0,980.0,40.0,980.0,2.2,980.0,1.94,980.0,29.0,980.0,40.0,1000.0,1.56,65.0,1.56,980.0,1.57,1000.0,33502185,17203915.0,17203916.0,58805.0,1.231909175,1.23190922,1.231909259,1.231909184,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ROMANIA - LIGA 2,2024-08-18,05:00:00,CSM Focsani,Metalul Buzau,2.46,2.62,3.15,3.65,3.15,3.6,1.66,1.9,2.1,2.52,1.89,2.08,1.93,2.12,3.3,980.0,8.4,980.0,4.0,980.0,20.0,1000.0,3.3,980.0,6.2,980.0,10.5,980.0,20.0,980.0,10.5,980.0,3.35,980.0,14.5,980.0,20.0,1000.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,1000.0,3.85,980.0,4.1,980.0,4.3,1000.0,33489916,15289429.0,14925624.0,58805.0,1.23175915,1.231759195,1.231759234,1.231759159,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-08-18,07:00:00,Bucheon FC 1995,Seoul E-Land,3.05,3.4,2.3,2.46,3.55,4.1,2.0,2.26,1.8,2.0,1.73,1.83,2.2,2.38,13.0,17.0,10.0,12.5,14.0,980.0,20.0,980.0,11.0,15.0,7.2,9.2,9.8,12.5,20.0,980.0,19.0,980.0,11.5,15.0,14.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,6.4,980.0,5.5,980.0,7.8,1000.0,33485871,7345624.0,10299726.0,58805.0,1.231695731,1.231695776,1.231695815,1.23169574,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-08-18,07:00:00,Ulsan HD,Suwon FC,1.9,1.97,4.1,4.5,3.95,4.2,2.16,2.28,1.79,1.85,1.72,1.79,2.28,2.4,15.5,17.0,16.5,19.0,29.0,34.0,55.0,85.0,9.8,11.0,8.2,9.2,15.5,17.0,42.0,50.0,11.5,12.5,9.4,10.0,16.0,17.5,40.0,55.0,20.0,22.0,17.0,18.5,28.0,32.0,42.0,85.0,9.4,11.0,26.0,50.0,60.0,980.0,33485889,5352229.0,7394845.0,58805.0,1.231695371,1.231695416,1.231695455,1.23169538,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-08-18,07:00:00,Asan,Busan,2.46,2.62,2.98,3.25,3.45,3.85,1.92,2.04,1.96,2.1,1.77,1.88,2.14,2.3,11.5,15.0,11.0,14.0,17.5,980.0,20.0,980.0,9.2,12.0,7.2,8.8,11.5,15.0,20.0,980.0,14.0,980.0,10.0,13.0,14.5,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,4.8,980.0,6.0,1000.0,6.0,1000.0,33485888,41061425.0,16224040.0,58805.0,1.231695641,1.231695686,1.231695725,1.23169565,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-08-18,07:00:00,Gangwon,Gwangju FC,2.3,2.38,3.25,3.45,3.55,3.7,1.96,2.06,1.94,2.04,1.79,1.85,2.18,2.26,12.5,15.0,12.0,14.0,19.5,23.0,28.0,60.0,9.6,10.5,7.4,8.2,13.0,15.0,29.0,38.0,13.5,16.5,10.0,12.0,16.0,18.5,26.0,50.0,24.0,34.0,22.0,25.0,32.0,42.0,50.0,100.0,14.5,18.0,23.0,980.0,60.0,980.0,33485863,5348606.0,5348611.0,58805.0,1.231695461,1.231695506,1.231695545,1.23169547,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
JAPAN - J2 LEAGUE,2024-08-18,07:00:00,Ehime,Oita Trinita,3.15,3.4,2.36,2.46,3.45,3.65,1.87,1.99,2.0,2.16,1.8,1.9,2.1,2.26,12.0,16.0,8.2,10.5,11.0,18.5,5.8,38.0,9.8,15.5,6.2,8.0,8.6,12.0,18.0,32.0,16.0,27.0,10.0,17.0,13.5,23.0,30.0,48.0,5.8,65.0,30.0,44.0,36.0,60.0,6.0,120.0,5.4,38.0,4.8,21.0,6.2,1000.0,33485867,3455675.0,441089.0,58805.0,1.231695191,1.231695236,1.231695275,1.2316952,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
POLAND - DIVISION 1,2024-08-18,07:00:00,Pruszkow,Leczna,2.5,2.86,3.0,3.45,3.15,3.4,1.63,1.77,2.28,2.6,1.98,2.18,1.85,2.02,8.2,980.0,8.4,980.0,17.0,980.0,20.0,1000.0,7.4,980.0,6.0,7.8,12.0,980.0,20.0,1000.0,12.5,980.0,11.0,980.0,3.75,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,1000.0,20.0,1000.0,5.9,980.0,2.1,1000.0,2.1,1000.0,33496909,3199858.0,502299.0,58805.0,1.23184009,1.231840135,1.231840174,1.231840099,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
PORTUGAL - LIGA PORTUGAL 2,2024-08-18,07:00:00,Pacos Ferreira,Maritimo,2.98,3.1,2.62,2.86,3.2,3.45,1.72,1.81,2.22,2.4,1.91,2.04,1.97,2.1,9.4,11.5,8.2,10.5,14.5,980.0,7.2,980.0,8.8,11.0,6.6,14.0,11.0,14.0,7.0,980.0,6.6,980.0,11.0,980.0,6.4,980.0,7.6,980.0,7.6,980.0,7.2,980.0,7.6,980.0,8.4,980.0,5.0,980.0,4.8,980.0,5.7,1000.0,33485850,48787.0,46964.0,58805.0,1.231694831,1.231694876,1.231694915,1.23169484,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
