League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
CHINA - SUPER LEAGUE,2024-07-22,08:35:00,Cangzhou,Shanghai Shenhua,12.0,13.5,1.29,1.32,6.4,6.8,2.44,2.56,1.64,1.69,2.14,2.32,1.76,1.88,19.5,24.0,8.6,9.4,7.4,8.4,9.4,10.0,34.0,44.0,12.5,16.0,9.8,10.5,12.5,14.0,13.5,130.0,40.0,48.0,28.0,32.0,32.0,42.0,14.5,980.0,14.0,220.0,14.0,180.0,34.0,190.0,15.0,260.0,4.4,4.8,15.0,1000.0,33416543,50443413.0,1550828.0,58805.0,1.2307174,1.23071741,1.230717399,1.230717409,0.0,5.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
ROMANIA - LIGA 1,2024-07-22,13:00:00,Gloria Buzau,Sepsi Sf. Gheorghe,4.0,4.2,2.1,2.12,3.5,3.6,1.81,1.87,2.14,2.24,1.91,2.04,1.97,2.1,10.5,12.0,8.0,8.8,11.0,12.0,22.0,25.0,12.5,14.0,7.0,8.0,9.8,11.0,21.0,24.0,25.0,36.0,15.0,17.0,18.0,21.0,36.0,42.0,46.0,90.0,44.0,55.0,50.0,70.0,28.0,120.0,14.5,70.0,16.0,18.5,15.0,1000.0,33418857,2487031.0,8916863.0,58805.0,1.230748998,1.230749045,1.230749087,1.230749008,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-07-22,13:00:00,Hebar,Spartak Varna,3.25,3.6,2.42,2.56,3.1,3.35,1.64,1.72,2.38,2.58,1.98,2.12,1.89,2.04,8.4,24.0,7.0,1000.0,12.5,980.0,7.4,980.0,9.6,980.0,6.4,14.0,10.0,980.0,7.2,980.0,17.5,980.0,6.0,980.0,6.6,980.0,7.2,980.0,8.2,980.0,7.8,980.0,8.2,980.0,9.6,1000.0,4.2,1000.0,7.0,980.0,9.2,1000.0,33402309,20716789.0,1557407.0,58805.0,1.230523613,1.230523658,1.230523697,1.230523622,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
POLAND - EKSTRAKLASA,2024-07-22,14:00:00,Stal Mielec,Widzew Lodz,2.98,3.1,2.5,2.58,3.6,3.7,2.14,2.2,1.83,1.87,1.67,1.71,2.4,2.48,14.5,16.0,11.0,13.0,15.5,18.5,32.0,980.0,12.0,14.5,7.8,8.2,10.5,12.0,22.0,25.0,19.5,25.0,11.5,13.0,14.5,16.0,30.0,36.0,42.0,980.0,27.0,32.0,34.0,40.0,48.0,75.0,20.0,25.0,16.0,18.0,14.0,980.0,33420557,10133739.0,502304.0,58805.0,1.230759238,1.230759283,1.230759322,1.230759247,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
DENMARK - SUPERLIGA,2024-07-22,14:00:00,Lyngby,FC Copenhagen,6.4,6.8,1.57,1.59,4.5,4.7,2.34,2.4,1.72,1.74,1.82,1.85,2.16,2.22,18.0,19.0,9.2,10.5,9.2,9.6,13.5,14.5,23.0,25.0,9.8,10.5,9.2,9.6,14.0,15.5,50.0,55.0,22.0,24.0,19.0,21.0,27.0,30.0,21.0,190.0,70.0,80.0,65.0,75.0,90.0,110.0,70.0,80.0,6.6,7.2,23.0,980.0,33374910,28218.0,52533356.0,58805.0,1.230164212,1.230164222,1.230164211,1.230164221,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWEDEN - ALLSVENSKAN,2024-07-22,14:00:00,GAIS,AIK,2.8,2.84,2.66,2.7,3.65,3.7,2.04,2.08,1.93,1.97,1.75,1.8,2.26,2.34,13.5,15.0,10.5,12.0,15.5,17.5,34.0,38.0,11.5,12.5,7.6,7.8,11.0,12.0,25.0,27.0,17.5,19.5,12.0,13.0,15.5,17.0,34.0,40.0,38.0,44.0,27.0,32.0,36.0,42.0,65.0,85.0,17.0,28.0,20.0,23.0,95.0,980.0,33416213,384083.0,168731.0,58805.0,1.230713468,1.230713513,1.230713552,1.230713477,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWEDEN - SUPERETTAN,2024-07-22,14:00:00,Varberg,Landskrona,3.45,3.55,2.26,2.3,3.65,3.7,2.06,2.12,1.89,1.93,1.75,1.8,2.24,2.34,13.5,15.0,10.0,11.0,13.5,15.5,26.0,30.0,12.5,14.5,7.4,8.0,10.0,11.5,21.0,25.0,22.0,24.0,13.0,14.5,15.5,17.0,30.0,36.0,46.0,65.0,34.0,38.0,42.0,46.0,65.0,90.0,28.0,36.0,13.0,17.0,85.0,980.0,33420565,6225055.0,130432.0,58805.0,1.230759328,1.230759373,1.230759412,1.230759337,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
POLAND - DIVISION 1,2024-07-22,14:00:00,S. Rzeszow,Arka Gdynia,4.2,4.8,1.76,1.85,4.1,4.8,2.5,2.7,1.6,1.65,1.63,1.73,2.38,2.6,4.5,980.0,10.5,32.0,11.0,980.0,4.6,980.0,6.4,980.0,8.6,980.0,8.8,980.0,13.5,70.0,20.0,1000.0,4.3,980.0,13.5,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,3.05,1000.0,2.24,8.6,3.0,1000.0,33423824,5817456.0,1209553.0,58805.0,1.230794447,1.230794492,1.230794531,1.230794456,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
ROMANIA - LIGA 1,2024-07-22,16:00:00,Otelul,Farul Constanta,2.7,2.8,3.0,3.1,3.25,3.3,1.78,1.81,2.22,2.28,1.9,1.99,2.0,2.12,10.0,11.5,10.0,11.0,17.0,21.0,42.0,55.0,8.8,10.5,7.0,7.2,12.0,14.0,32.0,40.0,14.0,16.0,11.0,13.0,17.5,19.5,46.0,60.0,32.0,42.0,28.0,34.0,42.0,1000.0,90.0,120.0,17.0,95.0,21.0,70.0,12.5,1000.0,33418871,866238.0,1556985.0,58805.0,1.230748835,1.230748892,1.230748938,1.230748852,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
COLOMBIA - PRIMERA A,2024-07-22,20:00:00,Dep. Cali,Alianza,1.91,1.97,4.9,5.1,3.35,3.65,1.61,1.72,2.38,2.64,2.14,2.2,1.83,1.88,8.4,10.5,11.0,15.0,28.0,980.0,7.0,980.0,6.2,7.4,7.0,8.6,16.5,23.0,6.8,980.0,9.2,11.5,9.6,12.0,22.0,980.0,7.0,980.0,18.0,980.0,20.0,980.0,44.0,980.0,7.0,980.0,5.5,22.0,7.0,980.0,7.4,1000.0,33426666,328690.0,5615116.0,58805.0,1.230827168,1.230827213,1.230827252,1.230827177,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
