League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ITALY - SERIE D,2024-03-24,10:30:00,Vibonese,Reggio Calabria,1.01,490.0,1.01,870.0,1.21,330.0,1.1,970.0,1.1,26.0,1.12,980.0,1.12,980.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,3.4,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33134191,6215125.0,10286560.0,58805.0,1.226582778,1.226582781,1.226582825,1.226582826,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-05-12,01:00:00,Iwaki,Renofa Yamaguchi,1.88,1.94,4.7,5.2,3.6,3.8,1.83,1.9,2.12,2.22,1.96,2.12,1.9,2.06,10.0,13.0,13.5,16.5,27.0,38.0,7.4,130.0,6.6,8.6,7.0,9.0,17.0,22.0,7.2,75.0,9.4,11.5,8.6,11.5,19.0,24.0,7.2,85.0,16.5,22.0,18.0,24.0,32.0,46.0,7.4,150.0,5.2,16.0,7.2,100.0,7.8,1000.0,33251310,13432059.0,4233875.0,58805.0,1.228584154,1.228584199,1.228584238,1.228584163,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-05-12,01:05:00,Kashima Antlers,Verdy,2.02,2.06,4.7,4.9,3.25,3.45,1.67,1.7,2.42,2.5,2.1,2.22,1.82,1.9,8.6,9.8,12.0,14.5,8.2,34.0,9.6,120.0,6.6,7.4,6.8,7.6,16.5,21.0,9.2,75.0,9.8,12.0,9.8,12.0,20.0,25.0,9.4,95.0,20.0,26.0,21.0,28.0,8.8,55.0,10.0,180.0,7.0,22.0,9.6,110.0,10.5,1000.0,33251377,441079.0,263080.0,58805.0,1.228585324,1.228585369,1.228585408,1.228585333,3.0,3.0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-05-12,02:00:00,V-Varen Nagasaki,Okayama,2.6,2.74,3.0,3.2,3.2,3.4,1.79,1.85,2.18,2.28,1.86,1.97,2.04,2.16,8.6,14.0,10.0,13.5,15.0,24.0,4.6,980.0,7.6,10.5,6.8,9.0,12.0,16.5,4.5,46.0,14.5,20.0,11.0,15.0,16.5,23.0,4.6,980.0,4.4,980.0,4.3,38.0,4.5,980.0,4.7,980.0,4.2,34.0,4.3,44.0,4.7,1000.0,33251210,7081211.0,5561025.0,58805.0,1.228582715,1.22858276,1.228582799,1.228582724,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-05-12,02:00:00,Tokushima,Tochigi SC,2.1,2.18,4.2,4.6,3.15,3.35,1.64,1.69,2.44,2.58,2.04,2.26,1.8,1.95,8.6,11.0,11.5,15.5,20.0,36.0,4.8,120.0,6.4,8.4,6.4,9.0,13.0,22.0,4.8,80.0,9.8,14.0,9.6,13.5,18.5,28.0,4.8,100.0,21.0,32.0,21.0,32.0,4.6,65.0,4.9,200.0,4.2,26.0,4.8,110.0,5.0,1000.0,33251214,5026012.0,5945153.0,58805.0,1.228582535,1.22858258,1.228582619,1.228582544,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-05-12,02:00:00,Fujieda MYFC,Blaublitz,3.45,3.65,2.34,2.46,3.2,3.4,1.69,1.74,2.34,2.44,1.97,2.04,1.98,2.04,9.0,10.5,7.8,8.8,12.5,14.0,25.0,36.0,10.0,11.5,6.6,7.6,10.5,12.0,23.0,32.0,20.0,25.0,13.5,15.5,18.5,23.0,9.4,55.0,9.8,75.0,9.4,55.0,9.8,75.0,10.0,980.0,9.4,60.0,8.0,28.0,11.0,1000.0,33251217,14196415.0,5852914.0,58805.0,1.228582445,1.22858249,1.228582529,1.228582454,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-07-06,06:00:00,Fujieda MYFC,Blaublitz,1.74,1.75,5.9,6.4,3.7,3.85,1.7,1.73,2.36,2.44,2.2,2.26,1.8,1.84,9.8,10.5,15.5,17.5,40.0,46.0,15.0,190.0,6.2,6.8,7.8,8.6,22.0,25.0,55.0,110.0,8.2,9.0,9.8,10.5,24.0,27.0,16.0,130.0,16.0,17.5,19.5,22.0,40.0,55.0,15.5,980.0,13.5,15.0,15.0,980.0,16.5,1000.0,33384276,2319612.0,5852914.0,58805.0,1.230286935,1.23028698,1.230287019,1.230286944,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-05-12,02:00:00,Montedio Yamagata,Mito,2.5,2.62,3.1,3.3,3.25,3.45,1.74,1.8,2.24,2.36,1.9,2.04,1.97,2.1,9.6,13.5,9.8,13.5,4.0,26.0,4.4,70.0,8.6,9.6,6.8,9.0,12.5,17.5,4.4,50.0,13.5,19.0,10.5,15.0,4.2,24.0,4.4,70.0,4.2,46.0,4.2,38.0,4.4,60.0,4.6,160.0,4.1,34.0,4.3,55.0,4.6,1000.0,33251201,3718961.0,3455677.0,58805.0,1.228582896,1.228582941,1.22858298,1.228582905,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-05-12,02:00:00,Oita Trinita,Ehime,2.06,2.12,3.85,4.1,3.65,3.9,1.98,2.04,1.96,2.02,1.78,1.91,2.1,2.28,12.0,14.5,13.0,16.0,22.0,30.0,7.6,95.0,7.8,9.8,7.0,8.4,14.0,17.5,7.4,60.0,10.5,14.0,9.2,12.0,15.5,19.5,7.4,70.0,21.0,30.0,18.5,24.0,7.4,44.0,7.6,120.0,5.5,16.5,7.0,55.0,8.0,1000.0,33251312,441089.0,3455675.0,58805.0,1.228584064,1.228584109,1.228584148,1.228584073,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-05-12,02:00:00,Jeonbuk,Suwon FC,1.76,1.81,4.8,5.1,4.1,4.4,2.24,2.32,1.76,1.8,1.77,1.84,2.2,2.3,15.5,19.5,18.0,21.0,6.8,40.0,7.6,110.0,8.8,11.0,8.2,10.5,17.0,21.0,7.2,60.0,9.6,12.5,8.8,11.0,15.5,21.0,7.2,65.0,16.0,20.0,14.5,18.5,7.2,34.0,7.6,100.0,4.5,10.0,7.2,60.0,8.0,780.0,33248566,2224159.0,7394845.0,58805.0,1.228541206,1.228541251,1.22854129,1.228541215,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
AUSTRALIA - A-LEAGUE,2024-05-12,03:00:00,Melbourne Victory,Wellington Phoenix,1.84,1.89,4.5,4.8,3.95,4.1,2.18,2.28,1.78,1.85,1.76,1.82,2.22,2.32,15.5,17.0,17.0,19.0,32.0,36.0,80.0,100.0,9.6,10.5,8.4,9.0,16.5,18.0,46.0,55.0,10.5,12.0,9.4,10.0,16.5,18.0,50.0,60.0,18.5,21.0,16.5,18.0,28.0,32.0,65.0,90.0,9.4,11.0,40.0,50.0,17.0,980.0,33249155,1205124.0,2469649.0,58805.0,1.228580122,1.228580126,1.228580201,1.228580123,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-05-12,04:00:00,Kofu,Chiba,3.15,3.4,2.36,2.5,3.4,3.65,1.98,2.18,1.84,2.02,1.76,1.84,2.2,2.32,12.0,16.5,9.6,12.5,14.0,17.5,5.4,40.0,12.0,15.0,7.0,8.8,9.6,13.0,20.0,30.0,16.0,27.0,11.5,15.0,14.5,21.0,5.4,46.0,5.3,65.0,5.5,42.0,5.4,55.0,5.4,110.0,4.9,36.0,4.5,22.0,5.7,1000.0,33251708,1405179.0,5021203.0,58805.0,1.228594473,1.228594518,1.228594557,1.228594482,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-05-12,04:30:00,Pohang,Jeju Utd,1.78,1.85,5.0,5.4,3.8,4.0,1.89,2.12,1.89,2.14,1.9,1.99,2.0,2.12,12.0,14.0,14.5,18.5,6.6,46.0,7.4,150.0,7.4,9.0,7.2,9.2,16.5,22.0,7.0,80.0,8.8,10.5,8.8,11.5,17.0,23.0,7.2,90.0,15.5,21.0,15.5,22.0,6.6,46.0,7.2,150.0,5.0,14.5,7.2,95.0,7.8,1000.0,33251199,1363823.0,5342583.0,58805.0,1.228582355,1.2285824,1.228582439,1.228582364,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-05-12,04:30:00,Anyang,Gimpo FC,1.85,1.98,4.7,5.5,3.45,3.8,1.67,1.88,2.14,2.5,1.95,2.28,1.78,2.06,8.2,13.5,11.0,18.5,4.0,46.0,4.3,160.0,6.4,9.4,3.4,9.8,15.0,25.0,4.2,95.0,7.6,12.5,8.0,13.0,3.85,29.0,4.2,110.0,3.8,26.0,3.85,27.0,4.1,60.0,4.3,200.0,3.6,20.0,4.2,130.0,4.4,1000.0,33248723,7564870.0,19825802.0,58805.0,1.228542615,1.22854266,1.228542699,1.228542624,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-05-12,04:30:00,Gyeongnam,Seongnam,2.02,2.24,3.8,4.2,3.45,3.85,1.86,2.08,1.93,2.16,1.75,2.02,1.99,2.32,10.5,16.5,12.5,17.5,22.0,34.0,4.7,95.0,8.2,10.5,6.8,9.0,13.0,20.0,4.6,60.0,10.5,15.5,9.0,13.0,4.3,23.0,4.6,70.0,4.7,30.0,4.6,27.0,4.5,46.0,4.8,130.0,3.95,18.5,4.6,60.0,5.0,1000.0,33248739,5293481.0,12479164.0,58805.0,1.228542525,1.22854257,1.228542609,1.228542534,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
PORTUGAL - LIGA PORTUGAL 2,2024-05-12,07:00:00,Leixoes,AVS,3.65,4.2,2.08,2.28,3.35,3.75,1.79,1.95,2.06,2.28,1.81,2.08,1.92,2.24,10.0,13.5,7.6,9.8,11.0,14.0,21.0,29.0,11.5,14.5,6.6,8.8,9.2,12.0,19.0,26.0,20.0,28.0,13.5,17.0,16.5,22.0,7.0,46.0,7.0,80.0,6.8,55.0,6.8,65.0,7.2,130.0,6.8,55.0,5.5,19.5,7.6,1000.0,33253032,146050.0,58252361.0,58805.0,1.228617839,1.228617884,1.228617923,1.228617848,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
