League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
BULGARIA - PARVA LIGA,2024-03-16,07:45:00,CSKA 1948 Sofia,Botev Plovdiv,1.95,2.2,3.9,5.0,3.0,3.95,1.34,1.79,2.26,3.95,1.65,2.34,1.46,2.02,7.8,10.5,10.0,14.0,24.0,1000.0,1.01,1000.0,6.2,8.2,6.2,8.4,15.0,21.0,50.0,1000.0,9.4,13.0,9.2,12.5,18.5,26.0,1.01,100.0,20.0,1000.0,21.0,1000.0,42.0,1000.0,1.01,1000.0,1.01,24.0,1.01,1000.0,42.0,1000.0,33094819,1255221.0,878125.0,58805.0,1.225944907,1.225944952,1.225944991,1.225944916,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-04-21,11:45:00,CSKA 1948 Sofia,Botev Plovdiv,4.1,4.7,1.96,2.08,3.35,3.7,1.68,1.88,2.14,2.46,1.91,2.22,1.83,2.1,9.2,11.5,7.0,8.8,9.0,12.0,6.4,24.0,11.0,14.5,6.6,8.4,9.4,12.0,6.4,25.0,7.0,34.0,6.0,19.5,6.4,23.0,7.4,50.0,8.2,120.0,7.8,70.0,8.0,85.0,8.4,1000.0,8.0,90.0,5.9,18.0,8.8,1000.0,33192843,1255223.0,1255220.0,58805.0,1.227604759,1.227604804,1.227604843,1.227604768,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-05-20,14:15:00,CSKA 1948 Sofia,Botev Plovdiv,1.7,1.81,5.5,6.4,3.55,4.1,1.67,1.81,2.22,2.5,2.12,2.34,1.74,1.88,9.6,11.5,5.7,17.5,7.0,980.0,7.8,980.0,6.2,7.6,7.6,9.0,19.0,27.0,7.6,980.0,8.0,10.0,9.4,11.0,6.4,980.0,7.6,980.0,6.2,20.0,6.2,24.0,7.0,980.0,7.8,980.0,5.3,15.0,7.8,980.0,8.2,1000.0,33271108,1255221.0,1255220.0,58805.0,1.228914436,1.228914481,1.22891452,1.228914445,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-09-29,10:15:00,CSKA 1948 Sofia,Botev Plovdiv,2.62,2.66,3.15,3.25,3.15,3.25,1.7,1.78,2.28,2.44,1.86,2.1,1.91,2.16,8.8,11.5,8.8,11.5,6.0,23.0,6.6,60.0,7.8,10.5,6.2,7.8,11.0,14.5,6.4,44.0,13.0,18.0,9.8,13.0,16.0,22.0,6.6,60.0,6.4,44.0,6.2,36.0,6.6,55.0,7.0,150.0,6.2,36.0,6.4,50.0,7.4,1000.0,33595892,20732043.0,1255220.0,58805.0,1.233125253,1.233125298,1.233125337,1.233125262,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
FINLAND - YKKONEN,2024-05-23,12:30:00,KuPS Akatemia,OLS Oulu,5.9,6.6,1.54,1.61,4.6,5.2,2.46,2.64,1.61,1.69,1.78,1.9,2.1,2.28,3.4,980.0,9.2,32.0,9.2,11.5,3.95,1000.0,3.45,980.0,8.8,980.0,7.8,980.0,11.5,980.0,3.7,980.0,7.2,1000.0,7.0,1000.0,3.55,980.0,3.85,1000.0,3.8,980.0,3.75,980.0,3.8,980.0,3.0,980.0,2.5,6.8,3.95,1000.0,33294760,46147144.0,396721.0,58805.0,1.229232588,1.229232634,1.229232674,1.229232598,1.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
EGYPT - PREMIER LEAGUE,2024-05-23,13:00:00,Zamalek,Future FC,2.06,2.14,4.2,4.5,3.4,3.5,1.85,1.91,2.1,2.18,1.86,1.97,2.02,2.16,11.0,12.5,13.0,15.0,26.0,30.0,48.0,95.0,8.4,9.0,7.2,7.8,15.5,17.5,46.0,60.0,10.5,12.0,9.8,10.5,18.0,21.0,46.0,70.0,21.0,25.0,20.0,23.0,36.0,60.0,15.0,120.0,12.5,17.0,14.0,85.0,17.0,1000.0,33279605,5174134.0,41860831.0,58805.0,1.229022837,1.229022882,1.229022921,1.229022846,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
EGYPT - PREMIER LEAGUE,2024-06-21,13:00:00,Zamalek,Future FC,1.79,1.81,5.6,6.0,3.65,3.75,1.79,1.84,2.18,2.28,2.04,2.16,1.86,1.97,11.0,11.5,15.5,17.5,32.0,44.0,14.0,270.0,6.8,7.6,7.8,8.6,20.0,23.0,13.0,95.0,8.6,9.6,9.4,10.5,20.0,25.0,13.5,110.0,16.0,18.0,18.0,21.0,34.0,44.0,14.0,160.0,7.2,13.5,14.0,140.0,15.5,1000.0,33357404,5174134.0,10539864.0,58805.0,1.229982288,1.229982333,1.229982372,1.229982297,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SERBIA - SUPER LIGA,2024-05-23,13:30:00,TSC,Napredak,1.28,1.3,9.4,13.0,6.8,8.6,4.0,4.6,1.29,1.33,1.69,1.85,2.16,2.44,34.0,55.0,9.8,980.0,2.84,140.0,10.5,980.0,17.5,1000.0,17.5,21.0,9.2,42.0,2.84,130.0,11.0,13.5,10.5,13.0,20.0,24.0,9.8,85.0,11.0,13.0,11.0,13.0,20.0,27.0,10.0,80.0,2.72,3.1,15.0,90.0,11.0,1000.0,33293328,14609047.0,2531444.0,58805.0,1.229215468,1.229215513,1.229215552,1.229215477,6.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
NETHERLANDS - EREDIVISIE,2024-05-23,13:45:00,Nijmegen,G.A. Eagles,1.98,2.02,3.95,4.1,4.0,4.1,2.46,2.5,1.67,1.68,1.62,1.67,2.48,2.62,19.0,22.0,18.5,21.0,29.0,32.0,50.0,75.0,11.5,13.0,8.8,9.6,14.5,15.5,36.0,40.0,13.0,14.5,9.6,10.5,14.5,16.5,38.0,46.0,20.0,23.0,16.0,18.0,24.0,30.0,48.0,65.0,6.0,9.6,10.5,30.0,16.5,980.0,33289713,48456.0,419123.0,58805.0,1.229170428,1.229170473,1.229170512,1.229170437,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SWEDEN - SUPERETTAN,2024-05-23,14:00:00,Orebro,Utsikten,2.68,2.76,2.88,2.98,3.3,3.5,1.9,1.95,2.06,2.1,1.79,1.9,2.12,2.28,11.5,13.0,10.0,12.0,16.5,21.0,8.2,50.0,10.0,11.5,7.0,7.8,11.5,14.5,26.0,36.0,14.5,18.5,11.0,13.0,15.5,19.5,8.2,50.0,8.0,44.0,25.0,34.0,7.8,50.0,8.4,240.0,15.0,28.0,17.5,32.0,36.0,1000.0,33286849,42617.0,2382931.0,58805.0,1.229125735,1.22912578,1.229125819,1.229125744,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
