League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
SPAIN - LALIGA,2024-08-27,14:00:00,Mallorca,Sevilla,2.46,2.48,3.5,3.55,3.2,3.25,1.6,1.61,2.64,2.66,2.14,2.18,1.84,1.88,8.4,8.8,9.6,10.0,20.0,23.0,65.0,70.0,7.4,7.6,6.8,7.0,15.0,15.5,48.0,55.0,13.0,13.5,11.5,12.0,22.0,23.0,70.0,80.0,32.0,34.0,30.0,34.0,50.0,65.0,110.0,160.0,30.0,34.0,60.0,70.0,1000.0,1000.0,33506927,10542.0,52480974.0,58805.0,1.231987587,1.231987571,1.231987586,1.231987596,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
SWEDEN - SUPERETTAN,2024-08-27,14:00:00,Utsikten,Orebro,2.76,2.88,2.66,2.74,3.6,3.7,2.08,2.14,1.88,1.93,1.71,1.78,2.28,2.4,12.5,17.0,10.0,13.5,14.5,20.0,6.2,42.0,10.5,14.0,7.4,8.6,10.0,13.5,22.0,30.0,15.5,22.0,10.0,14.0,14.0,19.0,6.2,42.0,6.4,46.0,6.6,32.0,6.2,44.0,6.8,95.0,5.7,25.0,5.6,23.0,7.4,980.0,33511381,2382931.0,42617.0,58805.0,1.232051568,1.232051613,1.232051652,1.232051577,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
SWEDEN - SUPERETTAN,2024-08-27,14:00:00,Brage,Helsingborg,2.34,2.4,3.2,3.35,3.55,3.65,1.99,2.06,1.96,2.02,1.76,1.85,2.18,2.3,12.0,15.0,11.5,14.0,18.5,25.0,7.6,65.0,9.0,11.0,7.0,8.4,11.5,15.5,7.2,40.0,12.5,16.5,9.8,12.0,14.5,19.5,7.4,55.0,7.0,34.0,20.0,27.0,7.2,42.0,8.0,110.0,6.0,20.0,6.8,34.0,8.6,980.0,33511380,502308.0,764222.0,58805.0,1.232051658,1.232051703,1.232051742,1.232051667,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
NORWAY - OBOS-LIGAEN,2024-08-27,14:00:00,Kongsvinger,Sandnes,1.32,1.37,8.4,9.6,6.0,7.4,3.35,3.8,1.37,1.42,1.65,1.78,2.28,2.52,4.8,980.0,4.8,980.0,5.0,980.0,5.1,980.0,11.0,18.5,12.0,21.0,4.6,980.0,5.0,980.0,8.6,14.0,8.4,12.5,17.5,30.0,5.0,980.0,9.6,16.0,9.6,16.0,18.0,32.0,5.0,980.0,2.24,3.9,4.9,980.0,5.2,1000.0,33512266,774892.0,778909.0,58805.0,1.232064714,1.232064759,1.232064798,1.232064723,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
ITALY - SERIE B,2024-08-27,15:30:00,Cremonese,Palermo,1.88,1.92,4.7,4.9,3.7,3.8,1.95,1.97,2.02,2.06,1.87,1.93,2.08,2.16,13.5,15.0,14.5,16.5,30.0,36.0,75.0,110.0,8.0,8.8,7.6,8.2,16.5,18.5,50.0,60.0,10.0,11.0,9.4,10.5,16.5,19.5,55.0,70.0,18.5,21.0,17.5,20.0,34.0,38.0,17.0,110.0,12.5,13.5,70.0,75.0,17.5,980.0,33524300,10513040.0,60307.0,58805.0,1.232243334,1.232243379,1.232243418,1.232243343,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
ITALY - SERIE B,2024-08-27,15:30:00,Reggiana,Brescia,2.98,3.0,2.86,2.94,3.1,3.15,1.66,1.69,2.44,2.5,2.0,2.08,1.94,1.99,8.8,9.4,8.8,9.4,16.0,17.5,40.0,46.0,8.8,9.6,6.6,7.0,12.0,13.0,34.0,38.0,16.0,18.0,12.0,13.5,19.0,21.0,50.0,60.0,42.0,48.0,34.0,38.0,40.0,60.0,21.0,140.0,18.5,40.0,34.0,40.0,22.0,1000.0,33524299,522049.0,7407.0,58805.0,1.232243424,1.232243469,1.232243508,1.232243433,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ITALY - SERIE B,2024-08-27,15:30:00,Cittadella,Pisa,3.65,3.8,2.36,2.4,3.2,3.25,1.74,1.76,2.32,2.36,1.95,2.0,2.0,2.06,9.8,10.5,8.2,8.8,12.5,14.0,28.0,32.0,11.0,12.0,6.8,7.4,10.5,11.5,24.0,28.0,21.0,24.0,13.5,15.0,18.0,20.0,40.0,50.0,38.0,70.0,42.0,48.0,46.0,65.0,95.0,130.0,14.5,55.0,21.0,24.0,19.5,1000.0,33524298,60295.0,501200.0,58805.0,1.232243514,1.232243559,1.232243598,1.232243523,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ITALY - SERIE B,2024-08-27,15:30:00,Bari,Sassuolo,2.96,3.05,2.7,2.76,3.3,3.35,1.82,1.87,2.14,2.22,1.86,1.9,2.1,2.18,10.5,11.5,9.6,10.5,15.5,16.5,34.0,40.0,10.0,11.0,6.8,7.4,11.0,12.5,28.0,32.0,16.5,18.5,12.0,13.0,17.0,18.5,32.0,48.0,40.0,48.0,30.0,36.0,40.0,50.0,55.0,110.0,29.0,34.0,12.0,28.0,21.0,1000.0,33528349,20830801.0,2013140.0,58805.0,1.232302557,1.232302602,1.232302641,1.232302566,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ITALY - SERIE B,2024-08-27,15:30:00,Salernitana,Sampdoria,2.96,3.05,2.7,2.78,3.3,3.35,1.84,1.87,2.14,2.2,1.85,1.9,2.1,2.18,10.5,12.0,9.4,11.0,15.0,17.0,34.0,42.0,10.5,11.5,6.8,7.4,11.0,12.5,27.0,32.0,16.5,18.5,12.0,13.0,16.0,18.5,34.0,50.0,42.0,48.0,30.0,36.0,44.0,55.0,15.0,120.0,28.0,34.0,23.0,29.0,15.0,1000.0,33528363,60303.0,60311.0,58805.0,1.232302377,1.232302422,1.232302461,1.232302386,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
ITALY - SERIE B,2024-08-27,15:30:00,Frosinone,Modena,2.36,2.44,3.45,3.6,3.3,3.4,1.78,1.82,2.22,2.28,1.89,1.99,2.02,2.14,10.5,11.0,11.0,12.0,21.0,23.0,42.0,65.0,8.4,9.2,6.8,7.4,13.5,15.0,38.0,44.0,13.0,14.0,10.5,11.5,18.0,19.5,50.0,60.0,29.0,32.0,25.0,27.0,40.0,46.0,100.0,120.0,21.0,23.0,40.0,46.0,22.0,1000.0,33528362,924268.0,60293.0,58805.0,1.232302467,1.232302512,1.232302551,1.232302476,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
