League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
JAPAN - J1 LEAGUE,2024-09-13,07:00:00,Kawasaki Frontale,Sagan Tosu,1.45,1.48,7.4,8.0,5.2,5.5,2.92,3.15,1.47,1.52,1.69,1.74,2.36,2.46,24.0,32.0,34.0,38.0,65.0,75.0,15.0,220.0,12.0,13.5,11.5,13.0,24.0,27.0,13.5,90.0,10.0,11.5,9.4,10.5,17.5,19.5,46.0,65.0,12.5,14.5,12.5,13.5,21.0,25.0,13.5,80.0,3.9,4.9,40.0,980.0,16.0,980.0,33548879,1080507.0,3455676.0,58805.0,1.232587443,1.232587488,1.232587527,1.232587452,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
JAPAN - J1 LEAGUE,2024-09-13,07:00:00,Yokohama F. Marinos,Kyoto,1.82,1.86,4.3,4.6,4.2,4.5,2.72,2.88,1.53,1.59,1.56,1.61,2.66,2.8,23.0,26.0,25.0,26.0,38.0,40.0,13.0,90.0,13.0,14.5,9.6,10.5,16.5,18.5,32.0,44.0,13.0,15.0,9.8,11.0,14.0,15.5,36.0,42.0,19.0,21.0,15.0,16.5,21.0,24.0,29.0,980.0,6.8,7.4,10.5,38.0,14.0,980.0,33548908,441087.0,441085.0,58805.0,1.232587353,1.232587398,1.232587437,1.232587362,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-09-13,07:00:00,Vissel Kobe,Cerezo Osaka,1.72,1.75,5.6,5.8,3.9,4.1,1.97,2.04,1.96,2.04,1.91,2.0,2.0,2.1,13.0,14.0,17.0,19.5,21.0,42.0,14.0,150.0,7.8,8.6,8.2,8.8,19.5,22.0,55.0,80.0,9.2,10.5,9.0,10.0,19.5,22.0,60.0,85.0,16.0,18.0,16.5,18.5,32.0,38.0,14.0,130.0,10.0,11.5,13.0,90.0,21.0,1000.0,33548899,441082.0,361742.0,58805.0,1.232588528,1.232588573,1.232588612,1.232588537,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-09-13,07:30:00,Ulsan HD,Gangwon,2.12,2.14,3.7,3.8,3.85,3.9,2.06,2.12,1.89,1.93,1.76,1.85,2.18,2.32,14.0,15.5,14.0,15.5,25.0,27.0,50.0,70.0,9.4,10.5,7.8,8.4,13.5,15.0,38.0,42.0,12.0,13.5,9.8,10.5,16.0,18.0,44.0,48.0,23.0,26.0,19.0,21.0,30.0,34.0,34.0,90.0,12.0,14.5,32.0,40.0,20.0,980.0,33548930,5352229.0,5348606.0,58805.0,1.232587624,1.232587669,1.232587708,1.232587633,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-09-13,07:30:00,Gwangju FC,Pohang,2.4,2.46,3.2,3.35,3.5,3.65,1.91,1.95,2.04,2.1,1.83,1.91,2.1,2.22,11.5,13.0,11.0,12.5,19.0,22.0,29.0,60.0,9.2,10.5,7.2,7.8,12.5,14.0,32.0,38.0,13.5,15.0,10.5,11.5,16.5,19.0,28.0,55.0,29.0,34.0,24.0,27.0,34.0,46.0,55.0,120.0,15.0,21.0,28.0,40.0,15.0,1000.0,33548936,5348611.0,1363823.0,58805.0,1.232587533,1.232587578,1.232587617,1.232587542,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-09-13,08:00:00,Shanghai Port,Shenzhen Xinpengcheng,1.1,1.11,30.0,36.0,15.0,17.0,5.3,5.8,1.21,1.23,2.04,2.16,1.87,1.96,10.0,980.0,10.5,980.0,10.5,980.0,11.0,1000.0,22.0,27.0,9.0,46.0,10.0,130.0,10.5,980.0,9.8,13.5,13.0,16.5,9.4,65.0,10.5,980.0,8.4,10.5,13.0,16.5,29.0,38.0,10.5,980.0,1.76,2.08,11.0,980.0,11.0,990.0,33560743,51006167.0,17714225.0,58805.0,1.232704325,1.232704335,1.232704324,1.232704334,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-09-13,08:35:00,Zhejiang Professional,Shanghai Shenhua,2.78,2.94,2.38,2.48,4.1,4.4,3.2,3.4,1.42,1.45,1.44,1.5,3.0,3.25,30.0,34.0,18.5,21.0,19.5,23.0,29.0,36.0,22.0,25.0,10.0,12.0,11.0,13.0,18.5,21.0,24.0,29.0,12.5,14.5,11.5,13.5,20.0,23.0,36.0,48.0,23.0,28.0,24.0,26.0,32.0,42.0,11.0,14.0,6.4,10.0,11.0,980.0,33560812,23257633.0,1550828.0,58805.0,1.232704929,1.232704939,1.232704928,1.232704938,3.0,4.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-09-13,09:00:00,Shandong Taishan,Qingdao West Coast,1.97,2.02,3.85,4.1,4.1,4.2,2.42,2.52,1.66,1.7,1.62,1.68,2.48,2.6,19.0,24.0,18.5,21.0,27.0,34.0,46.0,75.0,11.0,12.5,8.6,9.6,14.0,17.0,34.0,44.0,13.0,14.5,9.6,11.0,14.5,16.0,34.0,42.0,20.0,24.0,16.0,19.0,24.0,28.0,26.0,70.0,8.6,10.5,25.0,32.0,11.5,980.0,33570697,50443279.0,40285964.0,58805.0,1.232827987,1.232828032,1.232828071,1.232827996,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-09-13,10:00:00,BKMA,Van,3.8,4.2,2.0,2.1,3.55,4.0,1.98,2.18,1.86,2.02,1.76,1.89,2.12,2.32,3.6,980.0,8.4,11.0,10.0,13.5,3.9,25.0,3.6,980.0,7.0,14.0,5.2,11.5,3.95,23.0,4.0,32.0,4.6,980.0,3.75,980.0,4.1,40.0,4.6,1000.0,4.6,1000.0,4.3,60.0,4.4,240.0,4.5,200.0,3.45,55.0,4.6,1000.0,33579973,25763207.0,25541480.0,58805.0,1.232926092,1.232926137,1.232926176,1.232926101,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-09-13,12:00:00,West Armenia,Pyunik Yerevan,16.0,22.0,1.16,1.2,8.6,11.0,3.1,3.5,1.4,1.47,2.12,2.3,1.76,1.9,7.8,980.0,10.0,980.0,4.8,9.0,7.6,9.4,8.4,980.0,6.8,980.0,5.7,980.0,5.8,15.0,4.2,1000.0,4.2,980.0,7.8,980.0,7.8,44.0,4.2,1000.0,9.2,1000.0,9.0,1000.0,9.0,1000.0,9.2,1000.0,2.38,3.2,9.4,1000.0,33580088,25189384.0,1526911.0,58805.0,1.232926002,1.232926047,1.232926086,1.232926011,1.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
