League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
EGYPT - PREMIER LEAGUE,2024-04-18,11:00:00,Ceramica Cleopatra,Al Ittihad,1.93,2.12,4.0,4.9,3.45,3.75,1.79,2.0,2.0,2.26,1.81,2.12,1.9,2.24,9.2,14.0,11.0,17.0,5.0,38.0,5.1,980.0,7.2,9.0,7.0,8.4,14.5,22.0,5.0,980.0,9.6,14.5,9.0,13.0,17.0,25.0,5.1,980.0,19.5,29.0,19.0,28.0,4.8,980.0,5.2,980.0,4.2,19.5,5.0,980.0,5.3,1000.0,33192836,37456793.0,7023879.0,58805.0,1.227605479,1.227605524,1.227605563,1.227605488,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
EGYPT - PREMIER LEAGUE,2024-04-18,14:00:00,El Ismaily,ZED,2.6,2.86,3.05,3.4,2.84,3.15,1.56,1.74,2.36,2.8,2.0,2.18,1.84,1.99,7.2,9.6,8.0,11.0,14.5,980.0,5.3,980.0,7.2,9.6,5.9,7.4,10.5,980.0,5.3,980.0,11.5,980.0,9.6,16.0,16.0,980.0,5.3,980.0,5.3,980.0,5.3,980.0,5.3,980.0,5.6,1000.0,5.0,980.0,5.2,980.0,5.7,1000.0,33193352,5170870.0,38208152.0,58805.0,1.227617785,1.22761783,1.227617869,1.227617794,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ECUADOR - LIGA PRO,2024-04-18,16:00:00,Imbabura,U. Catolica,4.9,6.4,1.63,1.78,3.7,4.9,1.97,2.34,1.75,2.04,1.77,2.04,1.96,2.3,5.1,980.0,4.1,980.0,4.4,980.0,1.59,980.0,5.3,980.0,4.2,980.0,4.3,980.0,1.62,980.0,1.1,1000.0,5.4,980.0,5.4,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.55,1000.0,1.55,980.0,1.1,1000.0,33195236,13638535.0,7005170.0,58805.0,1.227651625,1.22765167,1.227651709,1.227651634,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COLOMBIA - PRIMERA A,2024-04-18,18:00:00,La Equidad,Fortaleza,2.3,2.32,3.7,3.9,3.25,3.35,1.63,1.74,2.36,2.58,2.06,2.2,1.83,1.95,8.8,11.0,9.6,12.0,6.6,26.0,7.4,80.0,6.8,8.4,6.8,8.0,5.9,17.5,7.2,60.0,11.0,13.5,10.0,12.5,6.6,980.0,7.6,85.0,6.6,32.0,6.6,32.0,7.2,60.0,8.6,190.0,6.4,28.0,7.4,75.0,8.2,1000.0,33193687,4082025.0,8220578.0,58805.0,1.22762534,1.227625385,1.227625424,1.227625349,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
ECUADOR - LIGA PRO,2024-04-18,18:30:00,Ind. del Valle,Mushuc Runa,1.31,1.37,9.8,13.0,5.3,7.4,2.46,2.7,1.58,1.69,2.0,2.14,1.87,2.0,5.9,26.0,6.4,42.0,4.2,110.0,4.2,1000.0,4.5,11.0,5.1,15.5,6.4,44.0,4.3,1000.0,6.6,9.4,4.6,12.0,6.2,32.0,4.3,140.0,4.6,12.0,5.1,15.5,6.4,38.0,7.2,170.0,3.0,5.0,7.4,1000.0,7.6,1000.0,33193572,6432339.0,8225986.0,58805.0,1.22761998,1.227620025,1.227620064,1.227619989,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
VENEZUELA - LIGA FUTVE,2024-04-18,19:00:00,Estudiantes Merida,Rayo Zuliano,1.82,2.58,2.14,10.0,2.88,3.9,1.27,30.0,1.61,4.6,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33201093,7838019.0,46783501.0,58805.0,1.227753547,1.227753592,1.227753631,1.227753556,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COLOMBIA - PRIMERA A,2024-04-18,20:10:00,Patriotas,Ind. Medellin,2.16,2.5,3.4,4.1,3.05,3.4,1.6,1.77,2.3,2.68,1.95,2.28,1.78,2.06,8.2,10.5,9.4,12.5,19.5,29.0,5.4,90.0,7.2,8.8,6.6,8.2,13.5,19.5,5.3,65.0,11.5,16.0,10.0,13.0,16.0,27.0,5.4,90.0,5.0,38.0,5.0,36.0,5.3,70.0,5.6,200.0,4.9,32.0,5.4,80.0,5.8,1000.0,33193688,9195442.0,1067444.0,58805.0,1.22762543,1.227625475,1.227625514,1.227625439,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
ECUADOR - LIGA PRO,2024-04-18,21:00:00,Barcelona SC,EL Nacional,1.42,1.51,6.2,9.8,4.3,6.6,2.32,2.54,1.64,1.76,1.72,1.99,1.83,2.18,3.85,25.0,4.0,34.0,4.3,80.0,2.84,1000.0,7.4,12.0,8.8,14.0,4.0,36.0,4.3,120.0,7.0,11.5,7.6,12.5,3.9,29.0,4.3,110.0,9.8,16.0,11.0,18.0,4.0,40.0,3.35,1000.0,2.82,7.4,1.43,130.0,1.63,1000.0,33194040,13749040.0,330234.0,58805.0,1.22763254,1.227632585,1.227632624,1.227632549,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
BOLIVIA - DIVISION PROFESIONAL,2024-04-18,21:00:00,Aurora,Independiente,1.62,1.85,5.3,5.9,3.2,4.8,1.27,55.0,1.02,4.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.84,1000.0,2.6,1000.0,4.2,1000.0,2.56,1000.0,3.6,1000.0,3.85,1000.0,5.1,1000.0,2.94,1000.0,3.85,1000.0,4.9,1000.0,16.5,1000.0,2.94,1000.0,4.0,1000.0,6.8,1000.0,8.6,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33201042,893608.0,40477205.0,58805.0,1.227753419,1.227753423,1.227753469,1.22775347,2.0,4.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
BRAZIL - SERIE A,2024-04-18,21:30:00,Botafogo RJ,Atletico GO,1.84,1.85,5.1,5.3,3.7,3.8,1.82,1.83,2.2,2.22,2.02,2.12,1.9,1.99,10.5,11.5,14.5,16.0,34.0,38.0,25.0,140.0,7.2,7.6,7.8,8.2,18.5,21.0,50.0,80.0,9.2,9.8,9.8,10.0,19.5,22.0,75.0,90.0,17.5,18.5,19.0,21.0,38.0,42.0,23.0,150.0,13.5,14.5,27.0,95.0,25.0,1000.0,33192514,198128.0,5326988.0,58805.0,1.227599613,1.227599649,1.227599606,1.227599648,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
PERU - LIGA 1,2024-04-18,22:00:00,Alianza Lima,Sport Boys,1.32,1.35,12.0,16.0,5.4,6.2,2.08,2.16,1.86,1.93,2.34,2.58,1.63,1.74,4.1,20.0,4.3,40.0,4.7,140.0,4.8,1000.0,6.4,8.8,11.0,15.5,4.5,60.0,4.8,320.0,6.2,8.4,3.6,13.5,4.4,46.0,4.8,250.0,8.6,12.0,3.9,19.5,4.5,60.0,4.8,310.0,2.9,7.2,4.8,1000.0,4.8,1000.0,33196260,219457.0,7587321.0,58805.0,1.227679123,1.227679168,1.227679207,1.227679132,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
COLOMBIA - PRIMERA A,2024-04-18,22:20:00,America De Cali,Dep. Pasto,1.43,1.48,9.6,11.0,4.4,5.0,1.87,2.0,2.0,2.16,2.3,2.48,1.68,1.77,12.0,1000.0,23.0,30.0,16.0,90.0,16.0,540.0,6.4,7.2,9.4,11.0,13.0,40.0,13.0,230.0,6.6,7.2,9.8,10.5,29.0,36.0,15.0,1000.0,10.5,12.0,16.0,18.0,40.0,55.0,13.0,1000.0,6.6,8.4,4.0,360.0,4.1,1000.0,33193686,26076470.0,478919.0,58805.0,1.22762552,1.227625565,1.227625604,1.227625529,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
BOLIVIA - DIVISION PROFESIONAL,2024-08-19,21:00:00,Bolivar,SA Bulo Bulo,1.21,1.25,14.5,19.0,7.6,9.6,3.05,3.9,1.35,1.49,1.91,2.1,1.91,2.1,5.6,50.0,40.0,75.0,40.0,980.0,40.0,980.0,11.0,16.5,16.0,24.0,40.0,65.0,40.0,980.0,8.0,11.5,9.8,15.0,25.0,42.0,40.0,980.0,8.6,12.5,10.5,16.0,25.0,42.0,40.0,980.0,2.1,3.3,5.5,980.0,5.6,1000.0,33492867,329419.0,10992747.0,58805.0,1.231790793,1.231790838,1.231790877,1.231790802,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SLOVENIA - PRVA LIGA,2024-08-24,15:15:00,Domzale,Koper,3.15,3.8,2.16,2.5,3.0,3.95,1.74,1.97,2.04,2.36,1.79,2.08,1.93,20.0,1.26,980.0,1.44,980.0,11.5,980.0,20.0,980.0,1.26,980.0,1.58,980.0,1.27,980.0,20.0,980.0,1.18,980.0,1.2,980.0,1.13,980.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.55,1000.0,1.55,980.0,1.15,1000.0,33503742,503208.0,166903.0,58805.0,1.231938277,1.231938324,1.231938365,1.231938287,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-08-26,10:00:00,Shirak Gyumri,Van,1.92,3.5,3.45,6.8,2.9,4.4,1.29,2.04,1.98,4.5,1.47,2.6,1.63,3.15,1.13,980.0,2.72,980.0,1.13,1000.0,20.0,1000.0,2.74,980.0,7.0,980.0,12.5,980.0,20.0,1000.0,2.96,1000.0,9.8,980.0,15.0,980.0,20.0,1000.0,20.0,1000.0,1.13,1000.0,20.0,1000.0,20.0,1000.0,1.55,1000.0,1.55,1000.0,1.13,1000.0,33524787,866231.0,25541480.0,58805.0,1.232245042,1.232245087,1.232245126,1.232245051,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
