League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
EGYPT - PREMIER LEAGUE,2024-04-15,11:00:00,Arab Contractors,Pyramids,5.6,7.4,1.66,1.75,3.55,4.1,1.7,1.87,2.14,2.44,1.96,2.58,1.62,2.06,9.4,14.0,5.9,8.4,7.4,10.5,4.0,19.5,15.0,21.0,7.6,11.0,9.0,13.0,3.9,25.0,4.2,60.0,4.3,32.0,4.0,32.0,4.2,60.0,4.4,230.0,4.4,130.0,4.4,140.0,4.4,230.0,4.4,200.0,3.5,15.5,4.5,1000.0,33179795,6754306.0,19918253.0,58805.0,1.227393966,1.227394011,1.22739405,1.227393975,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SERBIA - PRVA LIGA,2024-04-15,11:00:00,Vrsac,Tekstilac Odzaci,1.3,1.58,1.02,44.0,2.96,10.0,1.16,26.0,1.06,9.4,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,15.0,1000.0,33192141,13082362.0,59056225.0,58805.0,1.227593506,1.227593551,1.22759359,1.227593515,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ROMANIA - LIGA 2,2024-04-15,11:30:00,Mioveni,Selimbar,1.24,900.0,1.24,900.0,1.24,330.0,1.27,11.0,1.1,4.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,3.9,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,15.0,1000.0,33179078,5525359.0,48459989.0,58805.0,1.227381909,1.227381954,1.227381993,1.227381918,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
SLOVENIA - PRVA LIGA,2024-04-15,12:30:00,Aluminij,Radomlje,3.55,4.6,2.0,2.24,3.1,3.8,1.79,2.08,1.93,2.26,1.77,2.06,1.96,2.3,10.5,14.5,7.6,10.5,10.0,14.0,5.5,28.0,12.0,15.5,6.8,9.0,8.8,12.0,5.7,25.0,6.0,32.0,14.0,18.0,5.5,22.0,5.7,44.0,6.0,90.0,5.9,55.0,6.0,70.0,6.2,130.0,5.9,60.0,4.8,18.0,6.6,1000.0,33184653,5664283.0,7862107.0,58805.0,1.227461725,1.22746177,1.227461809,1.227461734,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWEDEN - ALLSVENSKAN,2024-04-15,14:00:00,Varnamo,Malmo FF,12.5,13.5,1.3,1.31,6.4,6.6,2.78,2.82,1.55,1.56,2.04,2.1,1.91,1.97,22.0,27.0,10.0,10.5,7.8,8.4,9.6,10.5,42.0,48.0,13.5,15.0,10.0,10.5,12.0,13.5,85.0,130.0,40.0,44.0,27.0,30.0,32.0,34.0,24.0,980.0,23.0,210.0,100.0,150.0,100.0,160.0,23.0,200.0,3.95,4.2,23.0,1000.0,33176065,384107.0,174383.0,58805.0,1.227333101,1.227333111,1.2273331,1.22733311,0.0,4.0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
SWEDEN - ALLSVENSKAN,2024-04-15,14:00:00,Hacken,Brommapojkarna,1.76,1.78,4.5,4.6,4.5,4.6,2.82,2.9,1.52,1.55,1.58,1.62,2.6,2.74,24.0,28.0,22.0,26.0,36.0,42.0,80.0,100.0,13.0,14.5,10.0,11.5,17.0,18.5,42.0,46.0,12.5,14.0,9.6,10.5,15.0,16.0,38.0,44.0,18.0,20.0,14.0,15.5,21.0,25.0,46.0,60.0,6.4,7.0,27.0,32.0,32.0,980.0,33176089,30681.0,151472.0,58805.0,1.227332885,1.227332895,1.227332884,1.227332894,4.0,3.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
SWEDEN - SUPERETTAN,2024-04-15,14:00:00,Gefle,Degerfors,4.3,4.6,1.87,1.92,3.95,4.2,2.16,2.24,1.81,1.86,1.74,1.81,2.24,2.36,15.0,17.5,9.4,10.5,10.5,12.5,18.5,23.0,16.0,20.0,8.2,9.4,9.2,10.5,16.5,19.0,28.0,38.0,15.5,19.5,16.5,18.5,24.0,36.0,9.2,100.0,9.0,55.0,9.0,980.0,9.2,100.0,21.0,48.0,7.2,11.0,24.0,980.0,33181641,151470.0,784612.0,58805.0,1.227422606,1.227422651,1.22742269,1.227422615,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SWEDEN - SUPERETTAN,2024-04-15,14:00:00,Orgryte,Brage,3.15,3.3,2.4,2.46,3.45,3.7,2.0,2.06,1.95,2.0,1.77,1.89,2.12,2.3,12.5,15.0,9.6,12.0,13.5,16.5,28.0,36.0,11.5,14.5,7.4,8.6,10.0,12.0,20.0,27.0,19.5,25.0,11.5,14.5,15.0,20.0,7.4,42.0,7.8,60.0,26.0,40.0,32.0,50.0,7.6,100.0,15.0,34.0,13.5,20.0,34.0,980.0,33179423,30686.0,502308.0,58805.0,1.227388547,1.227388592,1.227388631,1.227388556,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
EGYPT - PREMIER LEAGUE,2024-04-15,14:00:00,Zamalek,Al Ahly,3.75,3.95,2.2,2.28,3.3,3.5,1.88,1.93,2.08,2.14,1.83,1.95,2.06,2.2,11.0,12.0,8.4,9.6,12.0,13.5,25.0,28.0,12.5,14.0,6.8,7.8,10.0,11.5,19.0,24.0,23.0,26.0,14.0,16.0,16.5,18.5,36.0,40.0,48.0,75.0,40.0,55.0,44.0,60.0,14.5,110.0,24.0,50.0,15.5,19.0,15.0,1000.0,33184884,5174134.0,4768314.0,58805.0,1.227467121,1.227467166,1.227467205,1.22746713,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
NORWAY - OBOS-LIGAEN,2024-04-15,14:00:00,Asane,Sogndal,2.58,2.78,2.62,2.8,3.7,4.1,2.46,2.64,1.62,1.68,1.54,1.65,2.54,2.82,17.0,26.0,11.5,19.0,17.0,25.0,4.4,48.0,13.0,19.5,8.0,10.5,11.0,15.0,4.2,32.0,17.0,26.0,10.0,15.5,12.5,18.5,4.1,38.0,4.4,48.0,20.0,32.0,4.4,40.0,4.5,980.0,3.6,19.0,3.6,19.0,4.6,980.0,33176938,152573.0,31322.0,58805.0,1.227348063,1.227348108,1.227348147,1.227348072,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
