League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
UKRAINE - PREMIER LEAGUE,2024-04-14,07:00:00,Vorskla Poltava,Shakhtar Donetsk,10.0,17.0,1.29,1.33,5.7,7.2,2.22,2.42,1.71,1.82,2.0,2.7,1.58,2.0,14.5,25.0,6.2,10.5,5.7,9.0,7.4,12.5,4.0,46.0,3.45,16.5,8.0,13.5,11.0,18.0,4.3,150.0,4.1,60.0,4.0,44.0,4.1,55.0,4.4,1000.0,4.3,280.0,4.3,230.0,4.3,270.0,4.3,1000.0,2.6,6.4,4.4,1000.0,33176596,2017721.0,52495027.0,58805.0,1.227341259,1.227341304,1.227341343,1.227341268,0.0,5.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-05-02,09:00:00,Van,Ararat-Armenia,9.0,10.0,1.2,1.65,4.4,11.0,1.9,3.15,1.55,2.1,1.12,1000.0,1.12,1000.0,1.48,1000.0,2.86,1000.0,2.6,1000.0,3.05,1000.0,2.94,1000.0,3.45,1000.0,1.01,1000.0,6.6,1000.0,3.05,1000.0,3.55,1000.0,5.0,1000.0,11.0,1000.0,4.0,1000.0,4.0,1000.0,6.6,1000.0,12.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33238007,25541480.0,20740727.0,58805.0,1.228366161,1.228366206,1.228366245,1.22836617,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-05-10,13:15:00,Krumovgrad,Botev Plovdiv,2.82,3.05,2.68,2.88,3.25,3.5,1.8,1.88,2.12,2.26,1.89,1.93,2.06,2.14,10.0,12.5,9.4,11.5,6.0,19.0,5.9,44.0,9.8,12.5,6.8,7.8,11.0,14.0,5.6,34.0,5.6,21.0,11.0,13.5,5.6,21.0,6.0,55.0,6.0,50.0,5.7,38.0,6.8,1000.0,6.4,130.0,5.6,36.0,5.6,32.0,6.8,1000.0,33236648,41731605.0,878125.0,58805.0,1.228342529,1.228342574,1.228342613,1.228342538,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-08-04,15:15:00,Krumovgrad,Botev Plovdiv,3.8,4.1,2.14,2.2,3.5,3.55,1.82,1.94,2.06,2.22,1.81,1.99,2.0,2.22,10.5,12.0,7.8,9.4,11.5,13.0,22.0,28.0,12.0,14.0,7.2,7.8,9.4,11.0,20.0,25.0,23.0,30.0,14.5,18.0,17.5,980.0,34.0,42.0,40.0,85.0,36.0,55.0,40.0,70.0,40.0,120.0,10.0,55.0,14.5,19.5,12.0,1000.0,33449962,41731605.0,1255220.0,58805.0,1.231171251,1.231171296,1.231171335,1.23117126,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-08-04,06:00:00,Iwaki,Blaublitz,2.58,2.7,3.15,3.3,3.15,3.35,1.66,1.71,2.4,2.5,2.0,2.1,1.91,2.0,8.8,10.0,9.4,10.5,17.5,25.0,40.0,70.0,8.2,9.2,6.6,7.6,12.5,17.5,30.0,55.0,14.0,19.0,11.0,15.5,15.0,26.0,40.0,75.0,5.8,48.0,5.9,40.0,40.0,70.0,40.0,980.0,5.4,38.0,5.7,60.0,6.2,1000.0,33450076,13432059.0,5852914.0,58805.0,1.231173071,1.231173116,1.231173155,1.23117308,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
POLAND - DIVISION 1,2024-08-04,07:00:00,S. Rzeszow,Legnica,3.05,3.4,2.16,2.36,3.8,4.2,2.32,2.74,1.57,1.76,1.58,1.69,2.46,2.72,15.5,980.0,10.5,17.0,12.0,21.0,21.0,980.0,12.5,22.0,7.4,11.5,8.4,14.0,15.0,980.0,18.5,980.0,11.5,17.5,12.5,19.0,23.0,980.0,40.0,980.0,25.0,980.0,27.0,980.0,40.0,980.0,3.85,25.0,3.4,13.5,4.5,980.0,33450175,5817456.0,4935893.0,58805.0,1.231175645,1.23117569,1.231175729,1.231175654,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
SWEDEN - SUPERETTAN,2024-08-04,08:00:00,Skovde AIK,Orgryte,3.15,3.2,2.42,2.46,3.6,3.7,2.02,2.08,1.93,1.97,1.75,1.82,2.22,2.32,13.0,14.5,10.5,11.5,14.5,16.0,29.0,34.0,12.0,13.5,7.4,8.2,10.5,11.5,21.0,25.0,19.5,24.0,12.5,14.0,16.0,17.5,34.0,38.0,44.0,55.0,30.0,38.0,40.0,48.0,65.0,90.0,25.0,32.0,16.5,18.5,15.0,1000.0,33452609,14112862.0,30686.0,58805.0,1.231208516,1.231208561,1.2312086,1.231208525,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
GERMANY - 2. BUNDESLIGA,2024-08-04,08:30:00,Darmstadt,Dusseldorf,3.1,3.2,2.36,2.4,3.8,3.85,2.28,2.34,1.74,1.78,1.64,1.69,2.46,2.58,16.0,18.0,13.0,14.0,15.0,16.0,28.0,30.0,14.5,15.5,8.2,8.8,10.5,11.5,20.0,22.0,21.0,23.0,12.0,13.5,14.5,16.0,28.0,32.0,42.0,55.0,29.0,32.0,32.0,44.0,50.0,70.0,21.0,27.0,13.0,14.0,80.0,980.0,33396268,993093.0,879210.0,58805.0,1.230442725,1.230442735,1.230442724,1.230442734,0.0,2.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
GERMANY - 2. BUNDESLIGA,2024-08-04,08:30:00,Ulm,Kaiserslautern,3.05,3.1,2.48,2.52,3.65,3.7,2.1,2.16,1.86,1.9,1.71,1.77,2.3,2.42,14.0,15.5,11.0,12.5,15.0,16.5,30.0,36.0,13.0,14.0,7.6,8.4,10.5,11.5,22.0,25.0,19.5,22.0,12.5,13.5,15.0,16.5,30.0,38.0,42.0,55.0,28.0,34.0,36.0,42.0,60.0,80.0,23.0,28.0,15.5,18.0,55.0,980.0,33396265,6542374.0,14075.0,58805.0,1.230442834,1.230442844,1.230442833,1.230442843,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
GERMANY - 2. BUNDESLIGA,2024-08-04,08:30:00,Greuther Furth,Preussen Munster,1.89,1.93,4.3,4.5,3.9,4.1,2.3,2.34,1.75,1.77,1.69,1.75,2.32,2.46,16.5,18.0,17.5,19.5,30.0,36.0,65.0,85.0,10.0,11.5,8.4,9.2,15.5,17.5,42.0,50.0,11.5,12.5,9.6,10.0,15.5,17.0,46.0,55.0,19.0,21.0,16.0,18.0,27.0,30.0,60.0,80.0,8.4,10.5,34.0,42.0,70.0,980.0,33396243,64375.0,3235019.0,58805.0,1.230443269,1.230443279,1.230443268,1.230443278,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
