League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ITALY - SERIE C,2024-09-28,15:45:00,Pro Patria,Lecco,3.25,3.85,2.5,2.82,2.9,2.96,1.48,1.74,2.36,3.35,1.99,2.36,1.74,2.02,1.03,9.8,1.03,9.8,1.03,19.0,1.03,55.0,1.03,12.0,1.03,8.0,1.03,15.5,1.03,46.0,1.03,28.0,1.03,18.5,1.03,29.0,1.03,1000.0,1.03,1000.0,1.03,65.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,55.0,1.03,1000.0,33632988,5369664.0,2519553.0,58805.0,1.233613618,1.233613663,1.233613702,1.233613627,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ITALY - SERIE C,2024-10-12,12:30:00,Pro Patria,Lecco,2.74,3.0,2.98,3.35,2.78,3.15,1.47,1.58,2.7,3.15,2.14,2.44,1.73,1.87,6.6,8.0,7.4,36.0,15.5,21.0,44.0,65.0,7.2,34.0,6.0,7.4,12.5,16.5,38.0,55.0,14.5,19.0,12.0,15.5,21.0,27.0,65.0,90.0,40.0,60.0,36.0,50.0,60.0,85.0,28.0,1000.0,1.55,60.0,1.55,65.0,15.0,1000.0,33677715,21934092.0,2519553.0,58805.0,1.234258203,1.234258248,1.234258287,1.234258212,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
PORTUGAL - LIGA PORTUGAL 2,2024-10-12,07:00:00,Tondela,Leixoes,2.64,2.74,3.15,3.3,3.0,3.25,1.64,1.74,2.36,2.58,1.93,2.04,1.96,2.08,10.0,10.5,9.4,11.5,17.5,23.0,9.0,65.0,8.2,9.2,6.2,6.8,6.2,15.5,8.4,48.0,14.0,17.0,10.5,12.5,6.8,21.0,9.0,65.0,8.2,40.0,8.0,34.0,8.8,60.0,9.8,160.0,8.0,36.0,9.0,1000.0,10.0,1000.0,33663152,4240339.0,146050.0,58805.0,1.234045478,1.234045523,1.234045562,1.234045487,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ENGLAND - LEAGUE TWO,2024-10-12,08:30:00,Chesterfield,Notts Co,2.06,2.1,3.7,3.8,3.95,4.1,2.44,2.56,1.64,1.69,1.6,1.65,2.54,2.68,19.0,21.0,17.5,19.5,26.0,1000.0,16.5,95.0,13.0,13.5,8.6,9.4,13.5,15.5,30.0,60.0,13.5,15.0,9.6,10.5,14.0,15.5,34.0,40.0,23.0,26.0,17.0,18.5,24.0,27.0,36.0,65.0,9.4,11.0,23.0,27.0,19.0,850.0,33663018,219596.0,486328.0,58805.0,1.234036974,1.234036984,1.234036973,1.234036983,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SCOTLAND - LEAGUE TWO,2024-10-12,09:00:00,Edinburgh City,Spartans,5.1,6.2,1.68,1.77,3.8,4.3,2.0,2.16,1.87,2.0,1.88,2.04,1.97,2.14,12.5,980.0,7.4,980.0,8.6,11.0,6.0,19.0,6.2,980.0,4.5,14.0,8.4,980.0,6.0,70.0,7.4,46.0,6.2,980.0,6.2,980.0,7.2,40.0,4.3,150.0,4.1,75.0,4.9,80.0,8.2,240.0,4.2,90.0,4.9,55.0,4.4,990.0,33663286,615040.0,66266.0,58805.0,1.234045568,1.234045613,1.234045652,1.234045577,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ITALY - SERIE C,2024-10-12,10:00:00,Pontedera,Torres,3.5,4.0,2.26,2.46,3.1,3.45,1.66,1.77,2.28,2.54,1.89,2.2,1.83,2.12,8.8,11.5,7.2,9.2,10.5,14.5,25.0,34.0,9.8,13.0,6.6,8.2,10.0,13.0,22.0,32.0,20.0,27.0,13.5,17.5,18.0,23.0,40.0,55.0,60.0,80.0,40.0,55.0,55.0,75.0,28.0,160.0,1.55,65.0,1.55,27.0,15.0,1000.0,33672082,5727544.0,522050.0,58805.0,1.234183555,1.2341836,1.234183639,1.234183564,2.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
ITALY - SERIE C,2024-10-12,10:00:00,Giugliano,Juventus U23,2.16,2.28,3.35,3.85,3.6,3.95,1.98,2.12,1.9,2.02,1.75,1.87,2.16,2.34,11.0,18.0,12.0,17.5,4.8,30.0,5.3,75.0,4.0,11.5,7.2,8.6,4.6,18.0,5.1,48.0,4.5,17.0,4.0,980.0,4.6,22.0,5.2,60.0,4.9,34.0,4.8,28.0,5.1,44.0,5.5,120.0,4.2,55.0,5.1,44.0,5.7,1000.0,33677827,25562564.0,5470963.0,58805.0,1.234261983,1.234262028,1.234262067,1.234261992,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
ITALY - SERIE C,2024-10-12,10:00:00,Monopoli,Crotone,2.24,2.48,3.5,4.1,2.98,3.4,1.59,1.7,2.44,2.7,1.93,2.34,1.75,2.08,8.0,18.0,9.6,55.0,20.0,30.0,55.0,95.0,7.0,38.0,6.4,14.0,14.0,20.0,46.0,70.0,11.0,16.0,10.0,14.5,19.0,27.0,50.0,95.0,27.0,40.0,26.0,38.0,40.0,70.0,28.0,200.0,1.55,34.0,1.55,85.0,15.0,1000.0,33677828,10284167.0,60300.0,58805.0,1.234261893,1.234261938,1.234261977,1.234261902,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ITALY - SERIE C,2024-10-12,10:00:00,Alcione Milano,Triestina,5.0,5.6,1.85,1.88,3.55,3.65,1.72,1.83,2.2,2.4,1.99,2.22,1.82,2.02,9.8,11.0,6.8,8.2,9.0,10.5,14.5,20.0,13.0,16.0,7.4,8.2,9.6,10.5,18.5,22.0,25.0,40.0,18.0,22.0,20.0,24.0,36.0,48.0,10.5,140.0,36.0,85.0,13.0,110.0,11.0,170.0,10.5,160.0,13.5,18.5,6.8,1000.0,33677721,41267368.0,201239.0,58805.0,1.234257843,1.234257888,1.234257927,1.234257852,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
PORTUGAL - LIGA PORTUGAL 2,2024-10-12,10:00:00,Alverca,Penafiel,2.76,2.9,2.7,2.82,3.4,3.6,1.79,1.85,2.18,2.28,1.87,1.93,2.06,2.16,10.5,12.0,9.6,11.0,15.5,17.5,36.0,44.0,9.4,10.5,7.0,7.8,11.5,13.0,29.0,34.0,15.5,18.0,11.5,13.0,18.0,19.5,11.5,50.0,20.0,46.0,15.0,34.0,11.5,50.0,13.0,120.0,21.0,34.0,10.0,32.0,14.0,1000.0,33665698,48789.0,505984.0,58805.0,1.234091807,1.234091852,1.234091891,1.234091816,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
WALES - CYMRU PREMIER,2024-10-12,10:30:00,Aberystwyth,Penybont,13.5,20.0,1.24,1.29,6.0,7.4,2.12,2.3,1.76,1.89,2.52,2.8,1.56,1.66,5.5,23.0,6.4,8.2,5.8,7.2,4.3,9.4,6.4,60.0,5.2,18.0,9.0,12.5,5.2,18.5,4.2,200.0,4.2,75.0,6.4,60.0,6.6,70.0,4.2,1000.0,4.2,1000.0,4.2,1000.0,2.6,1000.0,7.2,1000.0,3.05,5.3,2.62,1000.0,33674211,339725.0,8089085.0,58805.0,1.234209782,1.234209827,1.234209866,1.234209791,0.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
WALES - CYMRU PREMIER,2024-10-12,10:30:00,Caernarfon,Newtown,1.88,1.98,3.85,4.4,3.9,4.7,2.44,2.64,1.61,1.69,1.56,1.73,2.38,2.8,16.0,980.0,15.0,980.0,22.0,38.0,5.2,80.0,10.0,32.0,8.0,11.0,13.5,19.5,5.4,46.0,11.0,17.0,8.0,12.0,11.5,19.5,5.4,50.0,17.5,27.0,13.5,21.0,19.5,32.0,5.2,200.0,3.6,10.0,4.8,180.0,5.6,850.0,33674213,3664465.0,3667299.0,58805.0,1.234209692,1.234209737,1.234209776,1.234209701,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
WALES - CYMRU PREMIER,2024-10-12,10:30:00,Haverfordwest,Connahs Q.,1.91,2.1,4.1,4.8,3.35,3.9,1.83,1.96,2.04,2.22,1.87,2.06,1.94,2.16,5.1,13.5,12.0,980.0,6.4,34.0,7.4,100.0,7.0,32.0,6.6,14.0,6.0,980.0,7.2,65.0,9.6,12.5,8.6,980.0,6.0,980.0,7.2,80.0,6.2,27.0,6.2,25.0,6.8,46.0,7.6,140.0,5.5,55.0,7.2,200.0,8.0,1000.0,33674214,12537752.0,339727.0,58805.0,1.234209602,1.234209647,1.234209686,1.234209611,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
WALES - CYMRU PREMIER,2024-10-12,10:30:00,TNS,Cardiff Metropolitan,1.14,1.16,30.0,55.0,8.8,10.5,3.1,3.6,1.4,1.46,2.12,2.54,1.65,1.89,12.0,42.0,10.5,130.0,7.8,1000.0,8.0,1000.0,10.0,13.0,5.9,23.0,7.6,1000.0,8.0,1000.0,7.2,9.2,10.5,14.0,7.0,55.0,7.8,1000.0,7.4,9.4,5.1,14.5,6.8,48.0,7.8,1000.0,2.28,3.2,8.0,1000.0,8.0,1000.0,33674206,3667304.0,9013315.0,58805.0,1.234209962,1.234210007,1.234210046,1.234209971,3.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
ENGLAND - LEAGUE TWO,2024-10-12,11:00:00,Doncaster,Crewe,1.72,1.76,5.4,5.8,4.0,4.2,2.04,2.12,1.89,1.96,1.85,1.94,2.06,2.18,13.5,15.5,18.0,20.0,38.0,44.0,18.5,140.0,8.2,9.0,8.4,9.0,19.0,21.0,16.5,75.0,9.4,10.5,9.2,9.6,18.5,21.0,60.0,75.0,15.5,17.0,15.5,17.5,30.0,36.0,60.0,110.0,9.6,10.5,18.0,80.0,23.0,1000.0,33663024,49205.0,47991.0,58805.0,1.234036866,1.234036876,1.234036865,1.234036875,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ENGLAND - LEAGUE ONE,2024-10-12,11:00:00,Peterborough,Rotherham,2.6,2.68,2.78,2.86,3.7,3.8,2.26,2.34,1.75,1.79,1.64,1.68,2.48,2.58,16.5,19.5,13.0,14.5,18.0,21.0,36.0,50.0,12.0,13.5,8.0,8.8,11.5,12.5,24.0,28.0,17.0,18.5,11.0,12.0,14.0,15.0,30.0,46.0,34.0,38.0,23.0,25.0,29.0,34.0,28.0,85.0,11.5,18.5,18.0,21.0,18.5,850.0,33663032,18563.0,18565.0,58805.0,1.234036542,1.234036552,1.234036541,1.234036551,3.0,3.0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
ENGLAND - LEAGUE ONE,2024-10-12,11:00:00,Crawley,Shrewsbury,2.26,2.3,3.4,3.5,3.7,3.8,1.95,2.0,2.0,2.06,1.8,1.91,2.1,2.24,12.0,14.0,12.5,13.5,21.0,28.0,34.0,65.0,9.4,10.5,7.4,8.0,13.0,15.0,34.0,40.0,13.0,14.0,10.0,11.0,16.0,17.5,40.0,55.0,25.0,29.0,21.0,24.0,32.0,38.0,50.0,120.0,16.0,18.5,30.0,42.0,23.0,990.0,33663003,266068.0,148735.0,58805.0,1.234036758,1.234036768,1.234036757,1.234036767,3.0,5.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
ENGLAND - LEAGUE TWO,2024-10-12,11:00:00,Gillingham,Accrington,1.79,1.82,5.1,5.4,3.85,3.95,1.99,2.06,1.94,2.02,1.9,1.95,2.06,2.12,13.0,14.5,16.0,18.0,34.0,40.0,80.0,130.0,8.2,8.8,8.2,8.6,18.0,19.5,16.0,70.0,9.6,10.5,9.2,10.0,17.5,21.0,46.0,70.0,17.0,18.5,16.5,18.5,32.0,36.0,17.0,110.0,10.5,12.0,46.0,75.0,180.0,1000.0,33662993,56298.0,422179.0,58805.0,1.234037298,1.234037308,1.234037297,1.234037307,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ENGLAND - LEAGUE TWO,2024-10-12,11:00:00,MK Dons,Port Vale,2.34,2.38,3.4,3.45,3.5,3.55,1.83,1.89,2.12,2.22,1.87,1.96,2.04,2.16,11.0,12.0,11.5,12.5,20.0,22.0,34.0,65.0,8.8,9.6,6.8,7.8,13.0,14.5,34.0,42.0,13.0,15.5,10.5,11.5,17.0,19.0,15.0,60.0,28.0,46.0,23.0,27.0,29.0,46.0,17.0,110.0,20.0,22.0,26.0,44.0,20.0,1000.0,33662992,893582.0,256373.0,58805.0,1.234037406,1.234037416,1.234037405,1.234037415,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
