League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
JAPAN - J1 LEAGUE,2024-06-15,04:00:00,Yokohama F. Marinos,Machida,2.76,2.82,2.62,2.66,3.8,3.9,2.42,2.5,1.66,1.7,1.58,1.63,2.58,2.72,18.5,20.0,13.5,15.0,18.0,19.5,32.0,38.0,14.5,16.0,8.6,9.2,11.0,12.0,21.0,24.0,19.5,21.0,11.5,12.5,13.5,15.0,28.0,32.0,36.0,42.0,23.0,26.0,29.0,34.0,55.0,60.0,12.5,17.0,11.0,15.5,20.0,980.0,33321443,441087.0,6207339.0,58805.0,1.229593856,1.229593901,1.22959394,1.229593865,1.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-06-15,06:00:00,Pohang,Daejeon,1.77,1.83,5.1,5.5,3.8,4.1,1.87,2.06,1.94,2.16,1.86,2.04,1.97,2.16,12.0,14.5,15.0,19.0,29.0,42.0,8.4,130.0,7.4,8.8,7.6,8.8,18.0,22.0,8.0,75.0,9.0,11.5,8.8,11.5,20.0,23.0,8.2,80.0,15.5,19.5,17.0,21.0,29.0,42.0,28.0,140.0,5.3,13.0,8.2,85.0,9.0,1000.0,33334683,1363823.0,5352230.0,58805.0,1.229740365,1.22974041,1.229740449,1.229740374,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-06-15,06:30:00,Sanfrecce Hiroshima,Verdy,1.6,1.63,6.2,6.8,4.4,4.6,2.04,2.28,1.79,1.95,1.96,2.04,1.96,2.06,14.0,16.0,19.0,23.0,46.0,55.0,17.0,190.0,8.0,8.6,8.8,9.6,22.0,25.0,17.0,95.0,8.6,9.2,9.2,10.0,21.0,24.0,50.0,95.0,13.5,14.5,15.0,16.5,32.0,38.0,17.5,130.0,7.8,8.8,16.5,120.0,18.5,1000.0,33321440,744103.0,263080.0,58805.0,1.229593766,1.229593811,1.22959385,1.229593775,4.0,1.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-06-15,07:00:00,Kyoto,Hokkaido Consadole Sapporo,2.48,2.58,3.0,3.1,3.55,3.65,2.02,2.12,1.9,1.99,1.73,1.81,2.24,2.38,13.0,16.5,11.0,14.5,17.5,23.0,6.8,55.0,10.0,13.0,7.0,8.8,11.5,14.5,25.0,36.0,14.5,18.5,10.0,12.0,14.0,18.0,6.8,46.0,27.0,38.0,21.0,28.0,6.8,42.0,7.4,95.0,5.7,21.0,6.0,28.0,7.8,980.0,33321434,441085.0,2245760.0,58805.0,1.229593676,1.229593721,1.22959376,1.229593685,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-06-15,07:00:00,Cerezo Osaka,Urawa Reds,2.94,3.0,2.62,2.68,3.45,3.5,1.92,2.0,2.0,2.08,1.8,1.85,2.16,2.26,12.0,13.5,10.0,11.0,15.5,17.0,29.0,42.0,11.0,12.0,7.2,8.0,11.0,12.0,26.0,29.0,17.5,19.5,11.5,13.0,16.0,19.5,36.0,42.0,40.0,46.0,27.0,32.0,40.0,46.0,34.0,95.0,25.0,29.0,20.0,24.0,16.5,980.0,33321441,361742.0,441088.0,58805.0,1.229593586,1.229593631,1.22959367,1.229593595,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-06-15,07:00:00,Kagoshima Utd,Montedio Yamagata,2.78,2.82,2.82,2.84,3.4,3.5,1.86,1.97,2.04,2.16,1.82,1.91,2.1,2.22,11.0,12.5,10.0,11.0,16.0,17.5,36.0,42.0,10.0,11.5,7.2,7.8,11.5,12.5,27.0,32.0,16.5,18.5,11.5,13.0,16.0,18.0,38.0,46.0,38.0,70.0,28.0,32.0,40.0,46.0,28.0,110.0,21.0,29.0,22.0,26.0,17.5,1000.0,33335704,10428848.0,3718961.0,58805.0,1.229753046,1.229753091,1.22975313,1.229753055,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-06-15,07:00:00,Gwangju FC,Gimcheon Sangmu,2.2,2.28,3.45,3.65,3.55,3.7,1.88,2.06,1.94,2.14,1.77,1.93,2.08,2.3,11.0,14.0,12.0,15.0,21.0,27.0,8.0,80.0,8.6,10.0,6.8,8.2,13.5,16.5,32.0,55.0,11.0,14.0,9.4,12.0,15.0,19.5,8.0,65.0,22.0,30.0,19.5,26.0,29.0,48.0,8.2,130.0,5.9,18.0,7.4,50.0,8.6,1000.0,33334777,5348611.0,41053763.0,58805.0,1.229740275,1.22974032,1.229740359,1.229740284,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-06-15,08:35:00,Zhejiang Professional,Changchun Yatai,1.49,1.54,6.2,7.2,5.2,5.5,2.96,3.4,1.42,1.51,1.58,1.69,2.44,2.74,26.0,34.0,32.0,48.0,48.0,70.0,13.0,980.0,13.0,15.0,11.0,13.0,22.0,25.0,48.0,75.0,11.0,13.0,9.6,11.0,16.5,18.5,46.0,65.0,13.5,16.0,12.0,14.5,21.0,24.0,50.0,75.0,4.0,4.9,12.0,55.0,14.0,980.0,33323078,23257633.0,2899297.0,58805.0,1.22961771,1.22961772,1.229617709,1.229617719,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
CHINA - SUPER LEAGUE,2024-06-15,09:00:00,Henan Songshan Longmen,Beijing Guoan,2.84,2.92,2.54,2.62,3.6,3.95,2.18,2.42,1.71,1.84,1.6,1.71,2.4,2.68,15.5,19.5,11.0,14.5,14.0,19.0,6.6,980.0,13.0,17.0,7.4,9.2,9.8,13.0,19.5,26.0,19.0,24.0,11.0,14.5,12.5,17.0,6.6,36.0,6.6,980.0,6.6,980.0,6.6,980.0,7.4,980.0,5.8,23.0,5.3,16.5,7.6,980.0,33323123,50443412.0,2955487.0,58805.0,1.229617602,1.229617612,1.229617601,1.229617611,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
SWEDEN - SUPERETTAN,2024-06-15,10:00:00,Gefle,Landskrona,3.4,3.6,2.18,2.24,3.7,3.85,2.04,2.26,1.79,1.97,1.66,1.77,2.3,2.5,13.5,16.5,9.4,11.5,12.0,980.0,7.6,980.0,13.0,15.5,7.2,9.0,9.6,12.0,19.0,24.0,7.4,980.0,13.0,15.5,15.0,19.0,7.6,980.0,7.6,980.0,7.0,40.0,7.2,50.0,7.8,95.0,6.8,36.0,5.6,16.5,8.4,980.0,33335001,151470.0,130432.0,58805.0,1.22974475,1.229744795,1.229744834,1.229744759,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
