League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
AUSTRALIA - A-LEAGUE,2024-04-19,06:45:00,Newcastle Jets,Wellington Phoenix,3.1,3.2,2.3,2.32,4.0,4.1,2.6,2.68,1.59,1.63,1.55,1.6,2.68,2.82,20.0,22.0,13.5,15.0,16.0,18.0,29.0,32.0,16.5,18.5,9.0,9.6,10.5,11.0,19.0,21.0,22.0,25.0,12.5,14.0,13.5,14.5,25.0,28.0,44.0,50.0,26.0,29.0,30.0,34.0,50.0,60.0,17.0,18.5,10.5,11.5,110.0,980.0,33189362,1205125.0,2469649.0,58805.0,1.227633222,1.227633226,1.227633301,1.227633223,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
CHINA - SUPER LEAGUE,2024-04-19,09:00:00,Zhejiang Professional,Tianjin Jinmen Tiger,2.6,2.74,2.72,2.9,3.7,3.85,2.18,2.36,1.73,1.85,1.58,1.76,2.32,2.74,15.5,21.0,11.5,16.0,16.0,22.0,6.4,42.0,11.5,16.0,8.0,9.8,10.5,13.5,21.0,28.0,16.0,22.0,10.0,13.5,13.0,17.5,5.9,38.0,6.4,44.0,21.0,29.0,6.2,38.0,26.0,200.0,5.2,19.5,5.1,19.0,7.0,850.0,33197200,23257633.0,50443178.0,58805.0,1.227692356,1.227692366,1.227692355,1.227692365,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
EGYPT - PREMIER LEAGUE,2024-04-19,11:00:00,Baladiyat El Mahalla,Arab Contractors,3.3,3.9,2.38,2.72,3.05,3.2,1.59,1.76,2.32,2.7,1.92,2.26,1.79,2.08,8.2,10.5,8.0,9.4,12.5,17.5,5.0,44.0,9.2,13.0,6.4,7.6,10.5,15.0,5.0,40.0,16.5,27.0,12.5,18.5,15.5,27.0,4.9,70.0,4.9,80.0,4.9,60.0,4.9,85.0,5.1,190.0,4.9,70.0,4.6,38.0,5.2,1000.0,33195646,26596726.0,6754306.0,58805.0,1.227677884,1.227677929,1.227677968,1.227677893,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
BULGARIA - PARVA LIGA,2024-04-19,11:30:00,Botev Vratsa,Etar,1.68,1.76,5.3,6.6,3.6,4.2,1.45,2.48,1.68,3.25,1.97,2.28,1.78,2.04,10.5,13.0,5.6,19.0,2.16,48.0,2.24,1000.0,6.2,8.0,7.8,9.6,6.0,25.0,2.22,95.0,7.6,10.5,8.8,11.5,6.2,26.0,2.28,1000.0,5.6,19.0,15.5,22.0,2.84,1000.0,3.8,1000.0,2.7,55.0,2.24,1000.0,2.28,1000.0,33192829,5618938.0,5112597.0,58805.0,1.227604309,1.227604354,1.227604393,1.227604318,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
FINLAND - VEIKKAUSLIIGA,2024-04-19,12:00:00,SJK,Ilves,2.54,2.66,2.78,2.98,3.65,3.75,2.12,2.18,1.85,1.9,1.71,1.79,2.26,2.42,14.0,15.5,12.0,13.0,17.5,20.0,38.0,44.0,11.0,12.5,7.6,8.4,11.5,13.0,26.0,30.0,16.0,18.0,10.5,12.0,15.5,17.0,12.0,40.0,32.0,38.0,23.0,27.0,30.0,38.0,14.0,80.0,16.0,19.5,18.5,24.0,17.0,810.0,33189823,5418845.0,1229635.0,58805.0,1.227546442,1.227546487,1.227546526,1.227546451,1.0,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
FINLAND - VEIKKAUSLIIGA,2024-04-19,12:00:00,Inter Turku,KuPS,2.82,3.05,2.5,2.7,3.6,3.75,2.08,2.28,1.79,1.93,1.67,1.76,2.32,2.5,1.3,19.5,1.3,14.5,1.3,21.0,1.3,1000.0,2.74,16.5,7.0,14.0,2.84,13.0,1.64,32.0,1.23,24.0,2.92,15.0,2.32,21.0,1.34,44.0,1.3,1000.0,1.33,36.0,1.3,1000.0,1.38,1000.0,1.55,27.0,1.55,22.0,18.0,1000.0,33190887,139505.0,139510.0,58805.0,1.227569084,1.227569129,1.227569168,1.227569093,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
POLAND - EKSTRAKLASA,2024-04-19,13:00:00,Korona Kielce,Radomiak Radom,2.38,2.7,3.1,3.6,3.1,3.3,1.63,1.7,2.42,2.6,1.96,2.16,1.87,2.06,8.0,12.5,9.4,12.0,18.0,27.0,5.9,80.0,7.2,9.6,6.2,7.4,13.5,17.0,5.7,55.0,12.5,15.5,10.5,12.5,5.3,25.0,5.9,80.0,5.9,42.0,5.8,38.0,5.8,65.0,6.2,170.0,5.3,34.0,5.7,65.0,6.4,1000.0,33192214,1209555.0,1306561.0,58805.0,1.227594791,1.227594836,1.227594875,1.2275948,4.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
POLAND - DIVISION 1,2024-04-19,13:00:00,S. Rzeszow,Podbeskidzie,2.28,2.56,2.98,3.4,3.45,3.9,2.06,2.32,1.76,1.95,1.6,1.82,2.2,2.66,3.1,16.5,3.1,16.5,2.62,25.0,2.78,55.0,9.6,13.0,7.2,8.8,3.85,15.0,2.7,36.0,6.6,17.5,9.4,12.5,4.4,16.5,2.74,44.0,2.92,34.0,4.3,25.0,3.8,1000.0,2.92,1000.0,2.5,18.0,2.64,28.0,2.9,1000.0,33193214,5817456.0,4135278.0,58805.0,1.227613031,1.227613076,1.227613115,1.22761304,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
POLAND - DIVISION 1,2024-04-19,13:00:00,Polonia Warszawa,Zaglebie Sosnowiec,1.91,2.1,3.95,4.6,3.55,4.0,1.88,2.1,1.9,2.14,1.75,2.02,1.98,2.34,11.0,980.0,5.1,980.0,6.0,980.0,6.8,980.0,8.0,10.5,7.2,9.4,5.3,980.0,6.4,980.0,9.8,980.0,4.7,980.0,5.9,980.0,6.6,980.0,5.6,980.0,5.6,980.0,6.2,980.0,6.8,980.0,4.9,55.0,6.4,980.0,7.2,1000.0,33193215,10490469.0,2486936.0,58805.0,1.227612941,1.227612986,1.227613025,1.22761295,3.0,3.0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
URUGUAY - PRIMERA DIVISION,2024-04-19,13:30:00,Racing Montevideo,CA Cerro,2.06,2.28,3.5,4.1,3.2,3.65,1.71,1.89,2.12,2.4,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.01,14.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,33196485,4465708.0,2329297.0,58805.0,1.22768405,1.227684095,1.227684134,1.227684059,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
