League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
ROMANIA - LIGA 1,2024-04-07,08:30:00,FC Hermannstadt,CFR Cluj,2.48,2.64,3.45,3.8,2.88,3.0,1.48,1.6,2.68,3.1,2.2,2.4,1.71,1.83,6.0,8.0,7.8,10.5,6.0,980.0,7.2,980.0,6.0,8.0,6.4,8.0,5.5,980.0,7.0,980.0,11.0,980.0,10.0,14.5,6.0,980.0,7.2,980.0,6.6,980.0,6.6,980.0,7.2,980.0,7.6,980.0,6.6,980.0,7.2,980.0,7.8,1000.0,33155040,13144766.0,2487034.0,58805.0,1.226942651,1.226942696,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
ROMANIA - LIGA 1,2024-09-21,12:30:00,FC Hermannstadt,CFR Cluj,4.3,4.7,1.97,2.04,3.45,3.6,1.86,1.88,2.12,2.18,1.91,2.02,1.98,2.1,10.0,980.0,7.0,980.0,9.4,980.0,19.5,27.0,11.0,17.0,6.8,8.8,9.0,13.0,4.8,27.0,5.0,38.0,15.0,22.0,18.0,25.0,4.9,980.0,5.1,980.0,5.0,980.0,5.0,980.0,5.2,980.0,5.0,980.0,4.0,17.0,5.3,1000.0,33559483,13144766.0,1193695.0,58805.0,1.232695609,1.232695654,1.232695693,1.232695618,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
USA - MLS,2024-05-15,21:30:00,Austin FC,Houston Dynamo,2.68,2.74,2.92,2.98,3.4,3.45,1.94,2.0,2.0,2.06,1.79,1.85,2.18,2.28,12.0,13.0,10.5,12.0,16.5,19.0,38.0,46.0,10.5,11.5,7.0,7.6,11.5,13.0,28.0,34.0,15.5,17.5,11.0,12.5,16.0,17.0,38.0,44.0,36.0,42.0,26.0,32.0,36.0,44.0,75.0,110.0,21.0,25.0,24.0,27.0,17.0,980.0,33249284,39013198.0,1432923.0,58805.0,1.228549046,1.228549056,1.228549045,1.228549055,0.0,1.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 1,2024-09-21,04:30:00,Suwon FC,Gimcheon Sangmu,2.78,2.92,2.52,2.66,3.65,3.85,2.08,2.24,1.8,1.92,1.68,1.78,2.28,2.48,14.5,20.0,11.0,15.5,15.5,22.0,4.3,46.0,11.5,16.5,7.6,10.5,10.5,15.0,4.2,32.0,17.5,25.0,11.0,15.5,12.0,21.0,4.3,46.0,4.1,55.0,4.2,36.0,4.1,48.0,4.0,100.0,3.65,28.0,3.6,24.0,4.2,980.0,33591816,7394845.0,41053763.0,58805.0,1.233062184,1.233062229,1.233062268,1.233062193,2.0,4.0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
SOUTH KOREA - K LEAGUE 2,2024-09-21,04:30:00,Asan,Jeonnam,2.36,2.56,2.94,3.3,3.5,3.9,2.02,2.22,1.82,1.97,1.7,1.81,2.24,2.44,5.4,16.5,11.5,14.5,17.5,980.0,6.8,980.0,10.0,12.5,7.4,9.2,5.3,15.0,6.4,980.0,5.6,18.0,10.0,13.0,13.5,18.0,6.6,980.0,6.6,980.0,6.0,980.0,6.4,980.0,7.0,980.0,5.5,19.5,6.0,980.0,7.6,1000.0,33591825,41061425.0,8349517.0,58805.0,1.233062094,1.233062139,1.233062178,1.233062103,2.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
JAPAN - J1 LEAGUE,2024-09-21,06:00:00,Kashima Antlers,Kashiwa Reysol,2.12,2.24,3.6,3.85,3.5,3.75,1.94,2.06,1.95,2.08,1.66,2.1,2.12,2.28,12.0,16.5,12.5,17.0,19.0,32.0,5.2,85.0,8.6,9.8,7.4,8.4,14.0,19.0,5.0,55.0,11.5,16.0,9.6,13.5,4.4,23.0,5.1,65.0,4.7,32.0,19.5,27.0,4.9,46.0,5.3,130.0,4.2,18.5,5.0,55.0,5.5,1000.0,33588378,441079.0,441080.0,58805.0,1.233017464,1.233017509,1.233017548,1.233017473,0.0,0.0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-09-21,06:00:00,Kumamoto,Blaublitz,2.42,2.52,3.4,3.6,3.1,3.35,1.66,1.75,2.32,2.52,1.94,2.08,1.94,2.08,9.2,10.5,9.8,11.0,17.5,22.0,12.0,70.0,8.0,8.8,6.6,7.2,13.0,14.5,11.0,48.0,13.0,15.0,10.0,12.0,18.5,25.0,12.0,70.0,30.0,36.0,17.5,32.0,29.0,55.0,13.0,980.0,21.0,32.0,11.5,60.0,14.5,1000.0,33592097,5021204.0,5852914.0,58805.0,1.233065156,1.233065201,1.23306524,1.233065165,3.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
JAPAN - J2 LEAGUE,2024-09-21,06:00:00,Ehime,Montedio Yamagata,4.3,4.8,1.77,1.86,4.1,4.4,2.2,2.42,1.71,1.83,1.78,1.87,2.14,2.4,15.0,21.0,8.8,12.0,10.0,13.5,16.0,22.0,15.5,22.0,7.8,10.5,8.4,11.5,14.5,19.0,29.0,40.0,14.5,19.5,15.0,20.0,24.0,34.0,75.0,980.0,40.0,980.0,42.0,980.0,65.0,980.0,1.01,980.0,1.01,10.5,1.01,980.0,33588377,3455675.0,3718961.0,58805.0,1.233016722,1.233016767,1.233016806,1.233016731,1.0,3.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
JAPAN - J2 LEAGUE,2024-09-21,06:00:00,Vegalta Sendai,Kofu,2.6,2.76,2.96,3.2,3.2,3.45,1.75,1.87,2.14,2.32,1.83,1.95,2.06,2.22,9.8,13.5,9.0,12.0,16.0,22.0,6.2,60.0,8.4,11.0,6.4,8.0,10.5,14.5,5.9,40.0,14.0,18.5,10.0,13.5,15.0,21.0,6.2,60.0,6.0,44.0,5.8,34.0,6.2,55.0,6.6,980.0,5.7,32.0,5.9,40.0,6.8,1000.0,33592092,442179.0,1405179.0,58805.0,1.233065246,1.233065291,1.23306533,1.233065255,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
ESTONIA - MEISTRILIIGA,2024-09-21,06:30:00,Paide,Kuressaare,1.16,1.5,7.2,1000.0,4.8,1000.0,1.18,1000.0,1.01,8.8,1.12,980.0,1.12,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33607008,5407316.0,5407305.0,58805.0,1.233242165,1.23324221,1.233242249,1.233242174,4.0,3.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
