League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Goals_H,Goals_A,Back_Home,Back_Draw,Back_Away,Lay_Home,Lay_Draw,Lay_Away,Lay_0x1,Lay_0x2,Lay_1x0,Lay_0x0,Lay_Gol_H,Lay_Gol_A,Under45,over15,over25,under25,Lay_1x3,Lay_3x1,Lay_0x3,Lay_3x0,Lay_3x2,Lay_2x3
FINLAND - VEIKKAUSLIIGA,2024-05-24,12:00:00,Haka,AC Oulu,2.26,2.28,3.35,3.45,3.7,3.8,2.22,2.3,1.78,1.81,1.66,1.72,2.4,2.52,16.0,17.0,14.5,16.0,23.0,25.0,46.0,60.0,11.0,12.5,8.0,8.4,13.0,14.5,30.0,34.0,14.0,15.5,10.0,11.0,14.5,16.0,36.0,40.0,26.0,29.0,19.5,22.0,28.0,32.0,50.0,75.0,12.5,14.0,25.0,27.0,36.0,980.0,33282827,516339.0,396699.0,58805.0,1.229065179,1.229065224,1.229065263,1.229065188,4.0,3.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
ARMENIA - PREMIER LEAGUE,2024-05-24,12:00:00,Urartu,Ararat Yerevan,1.85,1.98,4.4,5.0,3.55,4.1,1.97,2.0,2.0,2.04,1.88,2.04,1.97,2.14,4.4,16.0,4.5,980.0,5.2,980.0,5.6,980.0,3.65,980.0,3.7,980.0,4.7,980.0,5.5,980.0,4.1,13.0,4.1,12.5,4.8,980.0,5.5,980.0,4.8,980.0,4.8,980.0,5.2,980.0,5.7,980.0,4.1,980.0,5.5,980.0,5.9,1000.0,33297772,25800263.0,7180004.0,58805.0,1.229269015,1.22926906,1.229269099,1.229269024,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
CROATIA - HNL,2024-05-24,13:00:00,Gorica,Istra 1961,3.0,3.1,2.64,2.74,3.3,3.4,1.8,1.88,2.12,2.26,1.84,2.0,2.0,2.2,10.5,12.0,9.4,11.0,14.0,17.0,32.0,40.0,10.0,11.5,7.0,8.0,11.0,12.0,26.0,32.0,17.5,20.0,11.5,13.0,17.0,19.5,34.0,50.0,42.0,50.0,30.0,36.0,44.0,55.0,12.0,110.0,10.0,980.0,21.0,55.0,13.5,1000.0,33287640,6692727.0,3991406.0,58805.0,1.229135241,1.229135286,1.229135325,1.22913525,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
EGYPT - PREMIER LEAGUE,2024-05-24,13:00:00,Enppi,Ceramica Cleopatra,3.6,3.95,2.5,2.68,2.8,2.92,1.48,1.53,2.86,3.05,2.16,2.34,1.75,1.86,6.8,7.6,6.8,7.8,12.5,15.0,30.0,40.0,8.8,9.8,6.2,6.8,11.5,13.5,32.0,40.0,20.0,22.0,15.0,17.0,23.0,27.0,60.0,980.0,48.0,80.0,44.0,65.0,65.0,110.0,14.5,230.0,13.5,980.0,26.0,46.0,16.0,1000.0,33293634,5259327.0,37456793.0,58805.0,1.229218515,1.22921856,1.229218599,1.229218524,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
SERBIA - SUPER LIGA,2024-05-24,13:30:00,Vozdovac,Radnik,1.36,1.41,8.4,10.5,5.3,6.4,2.38,2.5,1.66,1.72,2.02,2.16,1.87,1.98,19.5,22.0,29.0,38.0,9.0,95.0,9.6,1000.0,8.6,10.5,11.0,65.0,29.0,36.0,9.4,980.0,7.6,8.8,9.4,11.5,23.0,29.0,9.2,980.0,10.0,12.0,12.5,14.5,8.4,40.0,10.0,150.0,5.1,5.8,15.0,180.0,10.5,1000.0,33293397,2020583.0,8860947.0,58805.0,1.229216162,1.229216207,1.229216246,1.229216171,3.0,2.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
SERBIA - SUPER LIGA,2024-05-24,13:30:00,Javor,Zeleznicar Pancevo,3.2,3.5,3.3,3.7,2.4,2.48,1.63,1.71,2.4,2.6,1.91,2.32,1.75,2.1,6.0,9.0,3.95,1000.0,3.95,1000.0,3.7,55.0,2.84,10.0,2.54,7.0,12.5,16.0,34.0,980.0,3.3,1000.0,3.1,14.5,5.2,22.0,55.0,980.0,40.0,980.0,34.0,980.0,50.0,980.0,3.85,150.0,32.0,44.0,36.0,55.0,6.6,1000.0,33293395,13504616.0,17203915.0,58805.0,1.229216343,1.229216388,1.229216427,1.229216352,1.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWEDEN - ALLSVENSKAN,2024-05-24,14:00:00,Elfsborg,Halmstad,1.38,1.4,9.2,10.0,5.6,5.9,2.56,2.58,1.63,1.64,1.97,2.04,1.97,2.04,20.0,23.0,30.0,36.0,18.5,95.0,17.5,980.0,9.0,9.8,11.5,13.0,30.0,38.0,16.0,140.0,8.0,8.6,9.4,10.0,19.5,30.0,16.0,130.0,10.5,11.5,12.5,14.5,23.0,32.0,20.0,150.0,4.8,5.3,16.0,170.0,18.0,1000.0,33290284,30684.0,10765.0,58805.0,1.229178046,1.229178056,1.229178045,1.229178055,2.0,0.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SWEDEN - ALLSVENSKAN,2024-05-24,14:00:00,Malmo FF,Kalmar,1.23,1.25,15.5,16.0,7.6,8.0,2.96,3.05,1.49,1.51,2.08,2.16,1.87,1.93,27.0,32.0,46.0,55.0,20.0,160.0,20.0,980.0,10.5,11.5,15.5,17.0,50.0,55.0,20.0,240.0,7.8,8.4,10.0,11.0,30.0,34.0,20.0,200.0,8.8,9.8,12.0,13.5,29.0,34.0,20.0,170.0,3.2,3.7,19.0,240.0,23.0,1000.0,33290278,174383.0,130433.0,58805.0,1.229178154,1.229178164,1.229178153,1.229178163,5.0,0.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
NORWAY - ELITESERIEN,2024-05-24,14:00:00,Bodo/Glimt,KFUM Oslo,1.26,1.28,13.0,14.5,7.0,7.4,2.88,2.98,1.51,1.53,2.0,2.12,1.9,2.0,29.0,34.0,42.0,55.0,14.5,130.0,15.5,980.0,10.5,11.5,14.0,16.0,42.0,48.0,15.0,980.0,8.0,9.0,10.0,11.0,27.0,32.0,85.0,160.0,9.2,11.0,12.0,13.0,28.0,32.0,28.0,160.0,3.7,3.95,100.0,210.0,36.0,1000.0,33295131,373549.0,14136987.0,58805.0,1.229236461,1.229236506,1.229236545,1.22923647,2.0,2.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
URUGUAY - PRIMERA DIVISION,2024-05-24,15:00:00,Racing Montevideo,Boston River,2.52,2.56,3.25,3.5,3.15,3.3,1.66,1.72,2.38,2.52,1.98,2.14,1.88,2.02,8.2,11.0,9.4,11.5,6.2,980.0,7.6,980.0,7.4,9.0,6.8,7.8,5.9,16.0,7.4,980.0,11.0,14.5,9.8,13.0,18.0,980.0,7.6,980.0,7.0,980.0,22.0,980.0,7.4,980.0,8.0,980.0,6.6,980.0,7.4,980.0,8.4,1000.0,33290955,4465708.0,9484111.0,58805.0,1.229190934,1.229190979,1.229191018,1.229190943,1.0,2.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
