Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,hGKrQCl2,13/09/2024,05:30,INDONESIA - LIGA 1,Malut United,Semen Padang,ROUND 4,1.9,3.3,3.9,1.44,2.42,1.05,7.2,1.4,2.52,2.15,1.55,3.65,1.2,8.2,1.03,1.98,1.65,1.85,1.85,,,7.7,9.25,19.5,60.0,5.8,6.5,14.0,45.0,7.9,8.75,18.5,50.0,15.5,17.5,37.0,110.0,900.0
2,U5s3fa6I,13/09/2024,07:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Pohang,ROUND 30,2.2,3.3,3.2,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,2.2,1.62,1.32,3.1,10.0,10.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
3,zqraeuiC,13/09/2024,07:30,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Gangwon,ROUND 30,2.05,3.6,3.4,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,2.05,1.8,1.3,3.3,12.0,11.0,19.0,41.0,8.5,7.0,12.0,26.0,10.0,9.0,13.0,34.0,19.0,15.0,23.0,41.0,201.0
4,zLgMP914,13/09/2024,08:00,CHINA - SUPER LEAGUE,Shanghai Port,Shenzhen Xinpengcheng,ROUND 25,1.07,12.0,21.0,1.13,6.0,41.0,26.0,1.05,11.0,1.18,4.5,1.5,2.5,2.1,1.67,1.95,1.8,,,,,34.0,51.0,101.0,201.0,17.0,23.0,41.0,126.0,9.5,13.0,34.0,81.0,8.0,11.0,29.0,81.0,301.0
5,2y1SjNef,13/09/2024,08:15,MONGOLIA - PREMIER LEAGUE,Tuv Azarganuud,Khangarid,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,IqqROTGA,13/09/2024,08:35,CHINA - SUPER LEAGUE,Zhejiang Professional,Shanghai Shenhua,ROUND 25,3.2,3.9,2.05,1.2,4.33,1.01,26.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,1.36,3.0,3.0,1.38,1.78,2.03,26.0,15.0,15.0,21.0,19.0,9.0,9.5,13.0,21.0,12.0,11.0,17.0,34.0,21.0,21.0,26.0,67.0
7,OUcd9pt2,13/09/2024,08:45,SINGAPORE - PREMIER LEAGUE,DPMM,Balestier Khalsa,ROUND 16,4.5,4.5,1.48,1.13,6.0,1.01,34.0,1.04,13.0,1.18,4.5,1.44,2.63,2.0,1.73,1.25,3.75,4.65,1.18,2.5,1.5,34.0,21.0,17.0,17.0,34.0,13.0,11.0,11.0,41.0,19.0,12.0,13.0,51.0,34.0,23.0,21.0,51.0
8,dzrVNmWG,13/09/2024,09:00,CHINA - SUPER LEAGUE,Shandong Taishan,Qingdao West Coast,ROUND 25,1.9,3.5,4.0,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,1.93,1.93,1.25,3.8,15.0,15.0,23.0,41.0,10.0,7.0,13.0,29.0,11.0,8.5,11.0,29.0,17.0,13.0,21.0,34.0,126.0
9,8O2VmGt9,13/09/2024,09:00,INDONESIA - LIGA 1,Persis Solo,Madura United,ROUND 4,1.91,3.1,4.1,1.4,2.52,1.04,7.9,1.36,2.67,2.02,1.62,3.3,1.24,7.3,1.05,1.83,1.78,1.87,1.83,,,7.8,9.75,22.0,70.0,6.5,6.1,14.0,45.0,8.75,8.25,15.5,55.0,17.0,16.0,29.0,80.0,700.0
10,0zsjro5S,13/09/2024,10:00,ARMENIA - PREMIER LEAGUE,BKMA,Van,ROUND 6,3.2,3.3,2.02,1.36,2.9,1.01,9.6,1.24,3.48,1.8,1.83,2.98,1.32,5.55,1.1,1.68,2.13,,,1.72,1.88,10.25,6.7,8.5,15.5,8.75,5.7,7.3,13.0,14.5,9.5,11.0,20.0,32.0,21.0,25.0,45.0,250.0
