Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,U9TJuAZn,16/01/2024,12:00,NIGERIA - NPFL,Rivers United,Akwa United,ROUND 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,llTy5rIJ,16/01/2024,13:00,SENEGAL - LIGUE 1,Diambars,Dakar SC,ROUND 12,2.92,2.7,2.52,1.6,1.98,1.1,5.55,1.57,2.1,2.79,1.36,5.7,1.09,10.0,1.02,2.23,1.62,,,,,5.5,5.0,8.75,22.0,5.4,4.9,8.75,22.0,10.5,9.75,15.5,37.0,29.0,26.0,40.0,90.0,
3,6cgNfcu1,16/01/2024,16:00,NETHERLANDS - TWEEDE DIVISIE,Lisse,Katwijk,ROUND 18,6.6,4.55,1.39,1.23,3.7,1.01,14.9,1.21,3.5,1.47,2.32,2.12,1.57,3.35,1.23,1.65,1.98,,,,,16.0,8.75,7.8,9.75,23.0,9.5,8.25,10.5,50.0,21.0,16.5,21.0,150.0,65.0,50.0,60.0,350.0
4,hWfl2fQs,16/01/2024,16:00,SPAIN - COPA DEL REY,Getafe,Sevilla,1/8-FINALS,2.38,3.2,3.2,1.5,2.5,1.08,7.5,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.75,2.3,1.6,1.35,3.1,7.5,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,51.0,401.0
5,z5Tqt36S,16/01/2024,16:30,ENGLAND - FA CUP,Wolves,Brentford,1/32-FINALS,1.91,3.6,4.0,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.87,3.4,1.3,7.0,1.1,1.8,1.95,1.95,1.95,1.26,3.7,10.0,11.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,15.0,26.0,51.0,251.0
6,YaavG8i0,16/01/2024,16:45,ENGLAND - LEAGUE ONE,Barnsley,Carlisle,ROUND 18,1.5,4.5,6.5,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.75,2.0,1.45,2.68,1.13,6.0,15.0,19.0,34.0,67.0,8.5,8.5,19.0,41.0,8.0,8.5,15.0,41.0,11.0,11.0,21.0,51.0,201.0
7,Q3mLEWPT,16/01/2024,16:45,ENGLAND - LEAGUE TWO,Mansfield,Forest Green,ROUND 14,1.33,5.0,9.5,1.25,3.75,1.03,15.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.83,1.83,1.33,3.3,1.1,7.0,15.0,26.0,41.0,101.0,8.5,9.5,26.0,51.0,7.0,8.5,19.0,51.0,9.0,11.0,23.0,51.0,251.0
8,z1abdiyb,16/01/2024,16:45,ENGLAND - FA CUP,Birmingham,Hull,1/32-FINALS,2.2,3.75,3.1,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.62,2.2,2.15,1.68,1.4,2.85,13.0,11.0,17.0,34.0,9.5,7.0,11.0,23.0,12.0,9.0,13.0,26.0,21.0,17.0,23.0,41.0,151.0
9,re0scTGN,16/01/2024,16:45,ENGLAND - FA CUP,Bolton,Luton,1/32-FINALS,2.9,3.5,2.38,1.36,3.0,1.04,13.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.67,2.1,2.75,1.43,1.6,2.3,12.0,9.5,12.0,23.0,11.0,6.5,9.5,17.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
10,A3eEGEDD,16/01/2024,16:45,ENGLAND - FA CUP,Bristol City,West Ham,1/32-FINALS,4.0,3.6,1.85,1.4,2.75,1.05,11.0,1.29,3.5,2.02,1.88,3.4,1.3,7.0,1.1,1.8,1.95,4.0,1.23,2.03,1.87,10.0,7.0,8.5,15.0,12.0,6.5,8.5,15.0,21.0,15.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
11,SzdjbD6o,16/01/2024,16:45,ENGLAND - FA CUP,Eastleigh,Newport,1/32-FINALS,2.55,3.8,2.55,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.5,2.5,2.5,1.5,1.53,2.43,17.0,12.0,15.0,26.0,12.0,7.5,10.0,17.0,15.0,10.0,11.0,21.0,26.0,17.0,21.0,34.0,101.0
12,rLm1ahA0,16/01/2024,17:00,SPAIN - COPA DEL REY,Ath Bilbao,Alaves,1/8-FINALS,1.5,4.2,6.5,1.36,3.0,1.06,10.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,2.0,1.75,1.53,2.43,1.13,5.9,10.0,15.0,34.0,67.0,6.5,7.5,19.0,51.0,7.0,8.5,19.0,51.0,11.0,13.0,29.0,67.0,351.0
13,4E0Zpge7,16/01/2024,18:00,SPAIN - COPA DEL REY,Tenerife,Mallorca,1/8-FINALS,2.8,3.0,2.8,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.1,1.67,2.68,1.45,1.45,2.68,6.5,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,19.0,41.0,29.0,26.0,41.0,67.0,501.0
14,W0dY2Wit,16/01/2024,22:00,COSTA RICA - PRIMERA DIVISION,AD Santos,San Carlos,CLAUSURA ,2.3,3.3,2.63,1.4,2.7,1.06,7.4,1.29,3.3,1.9,1.9,3.05,1.33,5.2,1.13,1.7,2.05,2.32,1.57,,,11.0,9.5,13.0,29.0,8.5,6.5,10.0,21.0,12.0,9.5,15.0,29.0,23.0,19.0,29.0,41.0,201.0
15,f3FP17q2,16/01/2024,22:05,MEXICO - LIGA DE EXPANSION MX,Cancun,Alebrijes Oaxaca,CLAUSURA ,1.52,4.05,5.7,1.37,2.87,1.05,7.9,1.25,3.6,1.75,2.0,2.77,1.39,4.7,1.15,1.85,1.85,,,,,7.9,15.0,35.0,110.0,7.0,7.9,18.0,60.0,7.2,8.0,17.5,60.0,10.5,12.0,25.0,80.0,600.0
16,QNex2j7n,16/01/2024,23:00,COSTA RICA - PRIMERA DIVISION,Cartagines,Guanacasteca,CLAUSURA ,1.73,3.6,4.0,1.4,2.75,1.06,7.5,1.28,3.35,1.85,1.95,3.0,1.34,5.2,1.13,1.78,1.93,1.78,1.98,,,11.0,12.0,21.0,41.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
