Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,pIHksPb0,06/02/2024,00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Central Coast Mariners,ROUND 12,3.1,3.75,2.15,1.3,3.4,1.04,13.0,1.22,4.33,1.67,2.15,2.75,1.44,5.0,1.17,1.57,2.25,2.85,1.4,1.68,2.15,15.0,10.0,12.0,21.0,12.0,7.5,9.0,15.0,17.0,11.0,13.0,21.0,34.0,21.0,26.0,41.0,151.0
2,Ktwt98i7,06/02/2024,05:00,INDONESIA - LIGA 1,Madura United,RANS Nusantara,ROUND 24,1.72,3.6,4.3,1.34,2.99,1.01,9.9,1.24,3.3,1.7,1.91,2.65,1.37,5.3,1.11,1.65,1.98,,,,,11.0,13.0,25.0,70.0,7.7,7.1,14.0,40.0,8.75,8.0,14.5,40.0,14.0,13.0,23.0,60.0,450.0
3,xImyAlx1,06/02/2024,05:00,INDONESIA - LIGA 1,Dewa United,Barito Putera,ROUND 24,2.35,3.3,2.77,1.35,2.94,1.01,9.8,1.25,3.2,1.8,1.91,2.75,1.34,5.45,1.1,1.6,2.05,,,,,10.75,10.0,15.5,35.0,8.75,6.5,10.0,22.0,12.5,9.0,12.5,28.0,25.0,18.5,26.0,50.0,350.0
4,bXyp8S6D,06/02/2024,09:00,INDONESIA - LIGA 1,Borneo,Persija Jakarta,ROUND 24,1.75,3.55,4.2,1.42,2.47,1.02,9.0,1.31,2.9,1.95,1.75,3.1,1.27,6.05,1.08,1.83,1.78,1.8,1.91,,,9.5,11.0,23.0,70.0,6.5,6.9,14.5,45.0,7.9,8.25,16.5,50.0,14.0,14.5,29.0,90.0,700.0
5,QPzuRaSf,06/02/2024,10:00,ITALY - SERIE C,Picerno,Catania,GROUP C ,2.42,3.0,3.0,1.55,2.35,1.1,5.9,1.44,2.6,2.32,1.57,4.0,1.2,7.0,1.07,1.93,1.78,2.35,1.55,,,5.9,7.4,14.0,37.0,6.8,5.8,11.25,30.0,11.0,9.5,16.0,45.0,25.0,22.0,37.0,90.0,900.0
6,Ia35fqPj,06/02/2024,13:00,BAHRAIN - PREMIER LEAGUE,Busaiteen,Al-Shabbab,ROUND 11,2.45,3.1,2.87,1.5,2.47,1.08,6.4,1.38,2.82,2.15,1.65,3.6,1.25,6.3,1.08,1.83,1.87,2.4,1.53,,,6.4,8.25,14.0,35.0,7.3,5.9,10.25,26.0,11.5,9.5,14.5,37.0,26.0,22.0,35.0,75.0,600.0
7,W2imJS1i,06/02/2024,13:00,BAHRAIN - PREMIER LEAGUE,Manama Club,Al Riffa,ROUND 11,3.15,3.15,2.25,1.5,2.5,1.08,6.5,1.38,2.82,2.15,1.65,3.6,1.25,6.3,1.09,1.85,1.85,,,1.62,2.2,6.5,7.0,10.25,22.0,8.5,6.1,9.0,19.0,15.5,11.25,15.0,32.0,40.0,30.0,40.0,80.0,700.0
8,UNbVijHd,06/02/2024,15:00,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Schaffhausen,ROUND 19,2.0,3.55,3.35,1.34,3.0,1.04,8.5,1.21,3.95,1.65,2.15,2.5,1.47,4.15,1.19,1.55,2.3,1.95,1.78,,,8.5,13.0,20.0,45.0,9.5,7.1,11.5,26.0,11.25,8.5,12.0,28.0,19.0,14.5,20.0,45.0,250.0
9,lYGlUcWJ,06/02/2024,16:00,NETHERLANDS - TWEEDE DIVISIE,AFC,Noordwijk,ROUND 19,2.05,3.65,3.05,1.3,3.22,1.01,12.3,1.2,3.6,1.62,2.02,2.45,1.42,4.7,1.15,1.57,2.12,,,,,13.0,11.75,17.5,37.0,9.5,7.3,11.0,24.0,11.25,8.75,13.0,28.0,19.0,15.0,22.0,50.0,250.0
10,2TlQ1bTo,06/02/2024,16:45,SCOTLAND - LEAGUE TWO,Bonnyrigg Rose,Elgin City,ROUND 21,1.7,4.0,3.8,1.36,3.0,1.01,13.0,1.25,3.75,1.75,2.05,3.0,1.36,5.0,1.14,1.8,1.91,1.73,2.08,1.25,3.8,13.0,12.0,21.0,41.0,7.5,8.0,13.0,34.0,8.5,8.5,17.0,34.0,13.0,15.0,26.0,51.0,600.0
