Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,M7dKEsdn,04/03/2025,09:30,INDONESIA - LIGA 1,Malut United,Arema FC,ROUND 25,1.62,3.7,4.9,1.39,2.55,,,1.27,3.1,1.8,1.8,2.87,1.31,,,1.82,1.8,1.75,1.95,,,10.0,13.0,28.0,90.0,6.7,7.2,16.0,55.0,7.5,8.0,16.5,55.0,12.0,13.0,27.0,80.0,700.0
2,rNpTCLQb,04/03/2025,10:30,INDONESIA - LIGA 1,Persija Jakarta,PSIS Semarang,ROUND 25,1.47,4.1,6.0,,,,,1.22,3.45,1.65,1.98,2.52,1.4,,,1.78,1.82,,,,,12.0,16.5,37.0,120.0,7.3,8.0,19.0,65.0,7.2,8.0,17.5,60.0,10.25,11.5,24.0,80.0,600.0
3,hKYvej4U,04/03/2025,10:30,AZERBAIJAN - PREMIER LEAGUE,Turan,Zira,ROUND 25,3.45,3.0,2.15,1.55,2.15,1.11,5.6,1.52,2.22,2.47,1.42,4.3,1.14,,,2.12,1.57,,,,,6.2,5.5,8.75,20.0,7.4,6.1,9.75,22.0,16.0,13.0,20.0,45.0,50.0,40.0,65.0,150.0,600.0
4,Gzc4YnaE,04/03/2025,11:00,INDIA - ISL,Goa,Mohammedan,ROUND 25,1.33,5.0,6.5,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,2.38,1.53,4.0,1.22,1.83,1.83,1.35,3.1,1.12,6.4,17.0,19.0,41.0,81.0,8.5,10.0,21.0,51.0,7.0,9.0,21.0,41.0,9.0,11.0,23.0,51.0,251.0
5,4b2cDXJb,04/03/2025,12:30,AZERBAIJAN - PREMIER LEAGUE,Sabah Baku,Araz,ROUND 25,2.15,2.92,3.5,1.57,2.1,1.11,5.6,1.5,2.25,2.45,1.42,4.2,1.15,,,2.07,1.6,1.98,1.75,,,6.2,7.5,16.5,55.0,5.6,5.9,13.5,45.0,9.0,9.5,19.0,65.0,21.0,22.0,45.0,120.0,900.0
6,nTU4geel,04/03/2025,15:30,BAHRAIN - PREMIER LEAGUE,Al Khalidiyah,Manama Club,ROUND 12,1.36,4.55,7.9,1.37,2.85,1.05,7.8,1.27,3.45,1.78,1.93,2.87,1.36,5.0,1.14,2.15,1.62,,,,,7.8,18.0,50.0,200.0,6.2,9.0,25.0,100.0,6.0,8.5,24.0,100.0,8.25,12.0,32.0,120.0,101.0
7,fgYCiZP0,04/03/2025,15:30,BAHRAIN - PREMIER LEAGUE,Al-Najma,Al Riffa,ROUND 12,3.35,3.55,2.0,1.39,2.77,1.06,7.5,1.29,3.3,1.87,1.85,3.05,1.33,5.3,1.12,1.75,1.95,2.57,1.47,1.8,1.95,7.5,7.6,9.5,17.5,10.25,6.8,8.5,15.5,17.5,11.75,14.5,27.0,45.0,29.0,37.0,65.0,500.0
8,WfTX0w3E,04/03/2025,15:30,BAHRAIN - PREMIER LEAGUE,Al-Shabbab,Al-Muharraq,ROUND 12,5.0,3.6,1.65,1.39,2.77,1.07,7.1,1.32,3.1,1.95,1.75,3.25,1.29,5.7,1.11,1.93,1.78,,,2.15,1.65,7.1,6.2,7.3,12.5,12.5,7.0,8.25,14.0,28.0,16.0,17.0,29.0,90.0,50.0,55.0,90.0,800.0
9,AXEZZYdS,04/03/2025,16:00,EGYPT - PREMIER LEAGUE,Enppi,Zamalek,ROUND 17,5.7,3.2,1.7,1.5,2.42,1.1,5.8,1.47,2.52,2.35,1.53,4.2,1.19,7.3,1.06,2.22,1.6,4.9,1.15,2.15,1.65,5.8,4.9,6.5,12.5,11.75,6.5,8.75,16.5,32.0,18.5,21.0,40.0,120.0,75.0,80.0,150.0,101.0
10,thNIwHc3,04/03/2025,16:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Smouha,ROUND 17,3.0,2.55,2.82,1.62,2.15,1.16,4.55,1.62,2.15,2.85,1.37,5.2,1.13,8.75,1.04,2.18,1.62,2.87,1.39,1.42,2.72,4.55,6.1,12.5,37.0,6.3,5.2,11.0,32.0,13.5,11.5,18.0,55.0,40.0,35.0,55.0,120.0,101.0
