Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,rup5RAOq,23/05/2024,09:15,BULGARIA - PARVA LIGA,Arda,Slavia Sofia,CONFERENCE LEAGUE GROUP ,2.4,3.2,3.0,1.5,2.5,1.08,7.5,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.35,1.58,1.4,2.85,7.5,7.5,13.0,34.0,7.0,6.0,11.0,29.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,67.0,1250.0
2,QJB9Qkeb,23/05/2024,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Samtredia,Dila Gori,ROUND 16,8.25,4.55,1.3,1.34,2.99,1.01,10.5,1.23,3.56,1.75,1.88,2.88,1.34,5.5,1.11,2.27,1.6,,,,,10.5,5.2,4.9,6.4,15.5,8.0,7.5,10.0,40.0,22.0,21.0,27.0,150.0,90.0,80.0,110.0,201.0
3,MwXNiqo3,23/05/2024,11:00,MOLDOVA - SUPER LIGA,Victoria,Saxan Gagauz Yeri,RELEGATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,OlhDPlgd,23/05/2024,11:45,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Botev Plovdiv,CONFERENCE LEAGUE GROUP ,1.73,3.9,4.33,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.83,1.83,1.73,2.08,1.24,3.9,11.0,12.0,21.0,51.0,7.0,7.5,15.0,34.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
5,WdC5RVuh,23/05/2024,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Iberia 1999,Kolkheti 1913,ROUND 16,1.36,4.6,6.4,1.25,3.45,1.02,13.8,1.15,4.7,1.52,2.22,2.32,1.54,4.0,1.2,1.85,1.91,,,,,14.5,16.5,35.0,100.0,7.0,8.25,17.0,50.0,6.2,7.2,15.0,40.0,7.7,9.0,19.0,55.0,350.0
6,EDkbOUGU,23/05/2024,12:00,ESTONIA - MEISTRILIIGA,Nomme Utd,Narva,ROUND 12,2.8,3.55,2.12,1.32,3.2,1.01,12.1,1.19,3.98,1.65,2.0,2.6,1.41,4.7,1.14,1.55,2.38,,,,,12.5,8.0,9.75,17.0,9.25,6.2,7.6,13.0,13.0,8.75,10.5,18.5,26.0,17.5,21.0,37.0,200.0
7,2V7D4aWa,23/05/2024,12:30,SLOVENIA - PRVA LIGA,Nafta,Radomlje,RELEGATION ,4.16,3.52,1.81,1.41,2.77,1.02,8.6,1.3,3.08,1.98,1.77,3.34,1.26,6.45,1.07,1.83,1.93,,,,,8.5,6.0,8.0,13.0,10.0,6.0,7.5,13.0,17.0,11.0,12.0,21.0,51.0,31.0,41.0,67.0,67.0
8,QD0yklBk,23/05/2024,12:30,FINLAND - YKKONEN,KuPS Akatemia,OLS Oulu,-,3.9,4.5,1.55,1.29,3.5,1.02,19.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.67,2.1,4.15,1.22,2.35,1.58,19.0,9.0,9.0,12.0,15.0,9.5,8.5,12.0,26.0,13.0,17.0,21.0,51.0,34.0,34.0,41.0,151.0
9,dr0qHW3C,23/05/2024,13:00,BAHRAIN - PREMIER LEAGUE,Al-Hidd,Al-Ittihad,RELEGATION ,1.8,3.55,4.1,1.38,2.82,1.05,7.8,1.26,3.55,1.78,1.98,2.82,1.38,4.85,1.15,1.7,2.02,1.78,1.98,,,7.8,13.0,24.0,65.0,7.6,6.9,13.0,35.0,8.75,8.25,13.5,37.0,15.0,14.0,24.0,55.0,400.0
10,U9DjFAYO,23/05/2024,13:00,BAHRAIN - PREMIER LEAGUE,East Riffa,Malkia,RELEGATION ,1.91,3.5,3.7,1.44,2.57,1.07,6.9,1.34,3.0,2.05,1.72,3.4,1.27,6.0,1.1,1.88,1.82,1.88,1.85,,,6.9,9.75,19.0,50.0,6.6,6.7,13.0,35.0,8.5,8.5,16.5,45.0,16.0,16.0,30.0,80.0,700.0
11,Mo5IOTPA,23/05/2024,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Tbilisi,Dinamo Batumi,ROUND 16,3.0,3.0,2.25,1.42,2.37,1.03,9.1,1.29,3.18,1.9,1.75,3.34,1.26,6.5,1.08,1.75,2.03,,,,,8.75,6.7,9.5,19.0,7.8,5.2,7.5,14.5,13.0,9.0,10.5,21.0,32.0,21.0,26.0,40.0,300.0
12,0YBDbUBF,23/05/2024,13:00,EGYPT - PREMIER LEAGUE,Zamalek,Future FC,ROUND 24,2.07,2.9,3.75,1.52,2.22,1.05,7.1,1.4,2.52,2.15,1.55,3.6,1.2,8.4,1.03,1.85,1.75,2.0,1.72,,,7.1,8.75,19.5,60.0,6.3,5.7,13.0,40.0,9.5,8.75,15.5,50.0,20.0,18.5,32.0,90.0,800.0
13,UXm5CZYH,23/05/2024,13:30,SERBIA - SUPER LIGA,TSC,Napredak,CHAMPIONSHIP GROUP ,1.26,5.9,8.5,1.22,3.9,1.01,17.5,1.11,5.7,1.35,2.95,1.87,1.87,2.82,1.38,1.7,2.05,,,,,26.0,32.0,70.0,200.0,11.25,12.5,27.0,80.0,8.25,9.25,19.5,60.0,8.75,10.0,21.0,65.0,350.0
14,n3wjt3qK,23/05/2024,13:45,NETHERLANDS - EREDIVISIE,Nijmegen,G.A. Eagles,CONFERENCE LEAGUE ,2.05,3.6,3.5,1.36,3.0,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,2.05,1.85,1.33,3.3,12.0,12.0,19.0,41.0,8.5,7.0,12.0,26.0,10.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
15,vZ5hK2sr,23/05/2024,14:00,SWEDEN - SUPERETTAN,Orebro,Utsikten,ROUND 9,2.75,3.1,2.7,1.4,2.75,1.06,9.5,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.7,2.05,2.68,1.45,1.48,2.6,9.5,9.0,13.0,26.0,9.5,6.0,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
16,Cn40ItCf,23/05/2024,14:00,SWEDEN - SUPERETTAN,Brage,Degerfors,ROUND 9,2.3,3.3,3.0,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.7,2.05,2.3,1.6,1.4,2.85,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,201.0
17,0AofPA1O,23/05/2024,14:00,ESTONIA - MEISTRILIIGA,Parnu JK Vaprus,Tammeka,ROUND 12,3.0,3.25,2.15,1.38,2.9,1.01,9.3,1.26,3.34,1.8,1.85,3.08,1.3,5.8,1.09,1.68,2.13,,,,,10.25,7.2,9.5,17.0,8.25,5.6,7.4,13.5,13.0,9.0,10.75,19.5,29.0,20.0,25.0,40.0,250.0
18,zLkevOYD,23/05/2024,14:00,SWEDEN - SUPERETTAN,Varberg,Oddevold,ROUND 9,2.75,3.25,2.5,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.95,2.75,1.43,1.55,2.38,9.0,8.0,12.0,23.0,8.5,6.5,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
19,lMxmevD6,23/05/2024,14:00,NORWAY - OBOS-LIGAEN,Lyn,Sandnes,ROUND 9,1.57,3.9,5.0,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,2.2,1.62,3.75,1.25,1.57,2.25,1.6,2.3,1.18,4.8,17.0,19.0,29.0,51.0,9.5,8.0,17.0,41.0,9.0,8.5,13.0,34.0,13.0,12.0,21.0,41.0,126.0
