Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,UD7dWzBE,29/03/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Atlante,CLAUSURA ,6.1,4.0,1.5,1.42,2.65,1.06,7.1,1.33,3.05,1.98,1.78,3.3,1.29,5.8,1.1,2.12,1.65,,,,,7.1,5.8,6.3,9.75,13.5,7.8,8.5,13.5,35.0,20.0,22.0,35.0,120.0,75.0,80.0,120.0,900.0
2,2y57Dgv3,29/03/2024,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Western United,ROUND 22,1.85,4.5,3.4,1.2,4.33,1.01,26.0,1.11,6.5,1.36,3.1,1.91,1.91,3.2,1.36,1.4,2.75,1.87,2.03,1.33,3.3,26.0,19.0,23.0,41.0,15.0,9.5,13.0,23.0,13.0,9.0,12.0,21.0,19.0,13.0,17.0,29.0,81.0
3,UejO4mSr,29/03/2024,06:15,BANGLADESH - PREMIER LEAGUE,Sheikh Jamal,Sheikh Russel,ROUND 10,1.85,3.2,3.9,1.33,3.04,1.04,9.0,1.21,3.74,1.7,1.93,2.75,1.37,5.2,1.13,1.66,2.16,1.78,1.82,,,10.75,10.75,19.5,50.0,7.0,5.7,10.75,27.0,8.5,6.8,10.25,27.0,14.0,11.25,17.0,35.0,200.0
4,Sn4d9TJR,29/03/2024,06:15,BANGLADESH - PREMIER LEAGUE,Mohammedan,Fortis,ROUND 10,1.88,3.25,3.7,1.39,2.45,1.04,8.45,1.28,3.2,1.87,1.78,3.2,1.28,6.4,1.08,1.78,1.99,1.82,1.8,,,9.25,8.75,16.0,40.0,6.2,5.6,10.5,28.0,7.8,7.0,11.75,32.0,13.5,12.0,20.0,50.0,350.0
5,Kpqy2oC1,29/03/2024,06:15,BANGLADESH - PREMIER LEAGUE,Chittagong Abahani,Bangladesh Police,ROUND 10,4.3,3.65,1.65,1.33,3.04,1.01,9.3,1.21,3.74,1.7,1.93,2.75,1.37,5.2,1.13,1.7,2.1,,,,,11.5,6.7,7.2,11.0,11.0,6.4,6.9,10.5,20.0,11.75,12.0,18.5,50.0,30.0,32.0,45.0,300.0
6,hAwnESbs,29/03/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Os Belenenses,Feirense,ROUND 27,2.63,3.2,2.75,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.5,1.5,1.45,2.68,8.5,8.0,13.0,26.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,301.0
7,OlWJAgdd,29/03/2024,08:15,MONGOLIA - PREMIER LEAGUE,Bavarians,Khovd,ROUND 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UipxHNqp,29/03/2024,08:35,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Cangzhou,ROUND 3,2.5,3.3,2.88,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.75,2.0,2.43,1.53,1.43,2.75,10.0,9.5,15.0,29.0,8.5,6.0,11.0,23.0,12.0,10.0,13.0,29.0,23.0,21.0,29.0,41.0,201.0
9,027JwvII,29/03/2024,09:00,BULGARIA - PARVA LIGA,Pirin Blagoevgrad,Etar,ROUND 26,2.0,3.3,4.0,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.2,1.62,2.0,1.85,1.25,3.8,7.0,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.0,9.5,21.0,51.0,17.0,19.0,41.0,81.0,1250.0
10,lCyQe3g0,29/03/2024,09:30,ESTONIA - MEISTRILIIGA,Kuressaare,Tallinna Kalev,ROUND 4,4.7,3.4,1.65,1.38,2.47,1.01,9.6,1.25,3.42,1.82,1.82,2.98,1.32,5.6,1.09,1.83,1.93,,,1.83,1.78,9.5,6.0,6.9,11.0,10.25,5.9,6.7,10.75,22.0,12.5,12.5,19.0,65.0,37.0,37.0,50.0,350.0
11,2gI6Hyb2,29/03/2024,09:30,AZERBAIJAN - PREMIER LEAGUE,Gabala,Neftci Baku,ROUND 28,3.85,3.5,1.83,1.42,2.47,10.2,1.06,1.32,2.82,1.93,1.7,3.2,1.26,7.2,1.05,1.85,1.75,,,1.91,1.8,9.25,6.5,8.0,14.5,10.25,6.8,8.5,15.5,20.0,13.5,17.0,30.0,55.0,37.0,50.0,90.0,800.0
12,ShVcngCC,29/03/2024,09:30,ENGLAND - CHAMPIONSHIP,Bristol City,Leicester,ROUND 39,5.0,3.8,1.7,1.36,3.0,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.8,1.91,4.65,1.18,2.15,1.68,11.0,7.0,8.0,13.0,13.0,7.0,8.5,13.0,26.0,15.0,15.0,26.0,51.0,41.0,41.0,51.0,251.0
13,xGbgvsb9,29/03/2024,10:00,SERBIA - SUPER LIGA,Cukaricki,Novi Pazar,ROUND 27,1.72,3.5,4.7,1.45,2.55,1.07,6.8,1.35,2.95,2.05,1.72,3.45,1.27,6.0,1.1,1.95,1.75,1.7,2.07,,,6.8,11.0,25.0,80.0,6.1,6.8,15.5,50.0,7.5,8.25,17.5,60.0,13.0,14.5,30.0,100.0,900.0
14,xhOZdGd5,29/03/2024,10:00,MOLDOVA - SUPER LIGA,Sparta Selemet,Saxan Gagauz Yeri,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,290UuZ4n,29/03/2024,10:00,ENGLAND - CHAMPIONSHIP,Millwall,West Brom,ROUND 39,3.4,3.1,2.3,1.53,2.38,1.1,7.0,1.5,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,3.3,1.33,1.63,2.25,7.0,6.0,9.5,21.0,8.0,6.0,10.0,21.0,15.0,13.0,17.0,41.0,41.0,34.0,41.0,67.0,501.0
16,WIXEldSD,29/03/2024,10:30,INDONESIA - LIGA 1,Barito Putera,PSIS Semarang,ROUND 30,2.07,3.35,3.2,1.31,3.15,1.01,10.9,1.21,3.55,1.62,2.02,2.45,1.42,4.7,1.14,1.52,2.2,,,,,12.0,11.5,18.5,45.0,9.75,6.7,11.0,26.0,12.0,8.5,11.75,29.0,21.0,15.0,20.0,45.0,250.0
17,UDgWPCkD,29/03/2024,10:30,INDONESIA - LIGA 1,PSM Makassar,Borneo,ROUND 30,3.0,3.3,2.22,1.42,2.45,1.03,8.0,1.33,2.8,1.98,1.65,3.2,1.25,7.1,1.05,1.78,1.83,,,,,9.0,7.3,10.5,21.0,8.75,6.3,9.0,18.5,15.0,11.0,15.0,30.0,37.0,28.0,37.0,75.0,600.0
18,pMyJmGsK,29/03/2024,10:30,INDONESIA - LIGA 1,Madura United,PSS Sleman,ROUND 30,1.7,3.95,3.95,1.29,3.28,12.5,1.01,1.19,3.75,1.57,2.12,2.35,1.47,3.75,1.19,1.6,2.07,,,,,14.5,14.5,24.0,60.0,9.0,8.0,13.5,32.0,9.25,8.25,14.0,35.0,14.0,12.5,21.0,50.0,350.0
