Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,vTIINX9M,25/03/2024,10:00,CAMEROON - ELITE ONE,Yong Sports Academy,Gazelle,CHAMPIONSHIP GROUP ,2.35,3.05,2.82,1.5,2.15,1.07,7.0,1.46,2.45,2.32,1.47,4.65,1.14,10.0,1.02,2.03,1.75,,,,,6.9,6.0,10.5,26.0,5.4,5.3,9.25,23.0,8.5,8.25,14.5,35.0,18.5,18.0,32.0,80.0,101.0
2,6FKAPguA,25/03/2024,12:00,CAMEROON - ELITE ONE,Stade Renard,Cotonsport,CHAMPIONSHIP GROUP ,3.7,2.87,2.02,1.62,1.95,1.11,5.2,1.62,2.05,2.98,1.32,6.15,1.07,,,2.42,1.53,,,,,5.4,4.2,6.6,14.5,6.0,5.3,8.25,18.0,13.5,12.0,18.5,40.0,45.0,37.0,60.0,120.0,101.0
3,WzP2TBhn,25/03/2024,12:00,NIGERIA - NPFL,Niger Tornadoes,Shooting,ROUND 27,1.57,3.3,6.8,1.57,2.1,1.08,6.4,1.5,2.27,2.4,1.45,4.1,1.16,,,2.37,1.45,,,,,6.1,11.75,40.0,200.0,4.55,7.0,25.0,120.0,5.9,9.0,27.0,150.0,10.75,16.0,50.0,200.0,
4,lST198C9,25/03/2024,12:00,GHANA - PREMIER LEAGUE,Real Tamale,Accra Lions,ROUND 23,3.25,3.0,2.15,1.5,2.18,,,1.4,2.64,2.2,1.53,4.2,1.17,7.85,1.05,1.94,1.82,,,,,7.1,5.3,7.8,16.0,7.0,5.2,7.7,16.0,13.0,9.75,13.0,28.0,35.0,25.0,35.0,65.0,500.0
5,SIS58SRF,25/03/2024,12:00,GHANA - PREMIER LEAGUE,Heart of Lions,Bibiani Gold Stars,ROUND 23,1.72,3.25,4.5,1.47,2.22,,,1.47,2.35,2.18,1.53,4.15,1.18,7.85,1.05,2.04,1.74,1.72,1.9,,,7.2,8.25,18.5,60.0,4.75,5.7,13.0,40.0,6.0,7.2,15.5,50.0,10.75,13.0,28.0,90.0,
6,0xpnMTFa,25/03/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Chacarita Juniors,San Martin T.,ROUND 8,2.05,3.0,4.2,1.62,2.2,1.14,5.5,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.38,1.53,2.03,1.83,1.22,4.15,5.5,8.5,21.0,51.0,5.0,6.0,17.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,201.0
7,rJpRM06A,25/03/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Gimnasia Mendoza,ROUND 8,2.25,3.0,3.6,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,2.2,1.65,1.3,3.45,6.0,7.5,15.0,41.0,5.5,6.0,13.0,41.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,81.0,201.0
8,IqwhIzcC,25/03/2024,16:30,ITALY - SERIE C,Crotone,Casertana,GROUP C ,1.93,3.25,4.0,1.5,2.47,1.08,6.4,1.39,2.8,2.15,1.65,3.65,1.24,6.4,1.08,1.93,1.78,1.9,1.85,,,6.4,9.75,21.0,65.0,6.2,6.3,13.5,40.0,8.25,8.5,16.5,50.0,16.5,17.0,32.0,90.0,800.0
9,MRvmgR3e,25/03/2024,16:30,SPAIN - LALIGA2,Albacete,Ferrol,ROUND 32,1.95,3.2,4.33,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.1,1.67,1.95,1.9,1.22,4.15,7.0,9.5,21.0,41.0,5.5,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,34.0,67.0,351.0
10,8nD9P7pg,25/03/2024,17:00,BRAZIL - BRASILEIRO WOMEN,Bragantino W,Atletico-MG W,ROUND 3,1.65,3.7,4.2,1.29,3.28,10.9,1.01,1.17,4.15,1.6,2.07,2.51,1.44,4.7,1.15,1.6,2.2,,,,,13.0,12.5,22.0,55.0,7.1,6.5,11.5,28.0,7.5,6.9,11.25,27.0,11.25,10.25,17.0,37.0,200.0
11,AoYnA89T,25/03/2024,18:00,VENEZUELA - LIGA FUTVE,Angostura,Puerto Cabello,APERTURA ,3.02,3.04,2.41,1.54,2.38,1.07,6.45,1.46,2.45,2.48,1.5,4.7,1.14,9.3,1.01,2.04,1.74,,,,,6.0,6.0,9.0,20.0,6.5,5.0,8.0,18.0,11.0,9.5,12.0,31.0,26.0,23.0,36.0,81.0,201.0
12,2yX67mvi,25/03/2024,18:00,COLOMBIA - PRIMERA A,Once Caldas,Alianza,APERTURA ,1.85,3.6,4.33,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.0,1.73,1.85,2.0,1.23,4.0,8.5,10.0,21.0,41.0,6.5,6.5,15.0,34.0,8.0,9.0,17.0,41.0,15.0,17.0,29.0,51.0,1000.0
13,h4Ssnr5Q,25/03/2024,18:30,ECUADOR - LIGA PRO,Delfin,Libertad,FIRST STAGE ,1.45,3.75,7.5,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,2.2,1.62,1.45,2.68,1.1,7.0,8.5,15.0,41.0,81.0,5.5,7.5,23.0,51.0,6.0,9.0,21.0,67.0,9.5,13.0,34.0,81.0,351.0
14,hlAbJgmn,25/03/2024,19:00,CHILE - PRIMERA DIVISION,U. De Chile,Cobresal,ROUND 1,1.8,3.6,4.5,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.73,2.0,1.75,2.05,1.21,4.25,12.0,13.0,23.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,15.0,41.0,15.0,13.0,23.0,41.0,201.0
15,jRxaJRaI,25/03/2024,19:00,ARGENTINA - PRIMERA NACIONAL,Ferro,All Boys,ROUND 8,2.0,3.2,4.2,1.57,2.25,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,2.05,1.8,1.26,3.7,6.0,8.0,19.0,41.0,5.5,6.5,15.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,201.0
16,2HKVIfJ4,25/03/2024,19:00,JAMAICA - PREMIER LEAGUE,Humble Lions,Lime Hall Academy,ROUND 24,1.78,3.7,3.9,1.34,2.99,1.01,10.5,1.25,3.2,1.8,1.91,2.77,1.34,5.8,1.1,1.72,1.9,,,,,11.25,11.75,22.0,60.0,7.4,7.2,13.5,35.0,8.5,8.25,15.0,40.0,14.0,14.0,25.0,65.0,500.0
17,by6MM5UB,25/03/2024,20:00,BRAZIL - BRASILEIRO WOMEN,Flamengo W,Corinthians W,ROUND 3,6.4,4.4,1.38,1.29,3.32,1.01,11.0,1.17,4.2,1.6,2.05,2.5,1.44,4.4,1.16,1.85,1.85,,,,,13.0,6.3,5.9,7.6,15.0,7.7,7.1,9.25,32.0,17.0,15.5,20.0,100.0,50.0,50.0,65.0,400.0
18,h6oUfPzI,25/03/2024,20:30,ARGENTINA - PRIMERA NACIONAL,Club A. Guemes,Racing Cordoba,ROUND 8,2.55,2.88,3.2,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,2.35,1.55,,,6.0,7.0,13.0,34.0,6.0,5.5,13.0,34.0,11.0,11.0,19.0,41.0,23.0,26.0,41.0,81.0,201.0
19,ldoNNti4,25/03/2024,20:50,ARGENTINA - PRIMERA NACIONAL,Atletico Atlanta,Nueva Chicago,ROUND 8,2.5,2.88,3.2,1.67,2.1,1.14,5.5,1.67,2.1,3.1,1.36,6.5,1.11,17.0,1.03,2.38,1.53,2.43,1.53,1.35,3.1,5.5,6.5,13.0,34.0,5.5,6.0,13.0,34.0,10.0,11.0,21.0,51.0,26.0,29.0,41.0,101.0,201.0
