Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,zTPBxXNN,14/12/2024,01:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Macarthur FC,ROUND 8,2.0,3.7,3.6,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.62,2.2,2.03,1.87,1.3,3.45,13.0,13.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0
2,UaCsF8kJ,14/12/2024,03:00,AUSTRALIA - A-LEAGUE,Sydney FC,Western United,ROUND 8,1.5,5.25,5.0,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,1.44,2.63,1.48,2.6,1.19,4.5,29.0,23.0,34.0,51.0,13.0,11.0,17.0,34.0,11.0,9.0,15.0,29.0,13.0,11.0,17.0,34.0,101.0
3,Uq6fFO25,14/12/2024,05:30,INDIA - I-LEAGUE,Aizawl,Rajasthan United,ROUND 5,1.93,3.75,3.25,1.28,3.56,1.03,12.8,1.2,3.6,1.62,2.02,2.47,1.42,3.6,1.2,1.57,2.1,1.9,1.8,,,13.5,12.0,19.0,45.0,9.0,7.4,11.5,26.0,10.25,8.5,13.5,30.0,17.0,14.0,22.0,50.0,350.0
4,d64TxCsQ,14/12/2024,05:35,AUSTRALIA - A-LEAGUE,WS Wanderers,Brisbane Roar,ROUND 8,1.7,4.2,4.5,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,2.3,1.62,4.0,1.25,1.53,2.38,1.68,2.15,1.22,4.15,19.0,19.0,26.0,51.0,11.0,8.5,15.0,29.0,10.0,8.5,13.0,29.0,15.0,12.0,19.0,34.0,101.0
5,6RzuPF0K,14/12/2024,07:00,AZERBAIJAN - PREMIER LEAGUE,Shamakhi,Sabail,ROUND 17,2.52,3.3,2.57,1.4,2.52,1.05,8.9,1.35,2.72,2.02,1.62,3.35,1.23,5.96,1.11,1.82,1.78,,,,,8.75,7.7,12.0,27.0,7.6,6.4,10.0,23.0,11.75,10.0,15.5,35.0,26.0,22.0,35.0,80.0,700.0
6,tvt0Xk5m,14/12/2024,07:45,AUSTRALIA - A-LEAGUE,Perth Glory,Newcastle Jets,ROUND 8,2.7,3.8,2.38,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.44,2.63,2.6,1.48,1.58,2.35,19.0,12.0,15.0,23.0,13.0,7.5,9.5,17.0,17.0,10.0,11.0,21.0,29.0,19.0,21.0,34.0,101.0
7,KWiowrCm,14/12/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Leiria,Pacos Ferreira,ROUND 14,2.15,3.1,3.25,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,1.91,1.8,2.15,1.68,1.33,3.3,8.0,9.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,9.5,17.0,41.0,21.0,19.0,34.0,51.0,351.0
8,O6qTb3IO,14/12/2024,08:00,INDIA - I-LEAGUE,Lajong,Gokulam,ROUND 5,2.07,3.35,3.25,1.32,3.25,1.01,10.9,1.23,3.35,1.7,1.93,2.6,1.38,4.52,1.18,1.57,2.1,1.93,1.78,,,11.25,11.0,18.0,45.0,9.0,6.6,11.25,27.0,11.5,8.5,12.5,32.0,21.0,15.5,22.0,50.0,250.0
9,GShdW0vC,14/12/2024,08:30,INDIA - ISL,Bengaluru FC,Goa,ROUND 12,2.6,3.1,2.55,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.73,2.0,2.6,1.48,1.48,2.6,10.0,9.0,13.0,26.0,9.0,6.0,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
10,A1MOzbw1,14/12/2024,09:00,INDONESIA - LIGA 1,Borneo,Madura United,ROUND 15,1.44,4.15,6.4,1.3,3.22,1.03,11.9,1.2,3.6,1.62,2.02,2.45,1.42,4.5,1.13,1.78,1.83,,,,,12.5,19.0,45.0,150.0,7.3,8.25,20.0,65.0,7.1,8.0,17.0,55.0,10.0,11.25,24.0,70.0,500.0
