Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,ll7T0Zvf,03/08/2024,00:00,MEXICO - LIGA DE EXPANSION MX,Atletico La Paz,Atlante,APERTURA ,4.05,3.4,1.82,1.42,2.45,1.06,8.0,1.37,2.62,2.07,1.6,3.5,1.22,6.84,1.09,1.98,1.65,,,1.93,1.78,8.0,5.9,7.7,14.5,9.75,6.6,8.75,16.5,21.0,14.0,18.5,35.0,65.0,45.0,55.0,110.0,201.0
2,zihsP3yK,03/08/2024,05:00,ROMANIA - LIGA 2,Concordia,Afumati,ROUND 1,1.65,3.55,5.1,1.42,2.65,1.08,6.6,1.37,2.87,2.07,1.7,3.55,1.25,6.2,1.09,2.05,1.7,1.65,2.15,,,6.6,11.5,28.0,100.0,5.8,6.9,17.0,60.0,7.0,8.25,19.0,70.0,12.0,14.5,32.0,110.0,1000.0
3,ju4F4EY7,03/08/2024,05:00,ROMANIA - LIGA 2,CSC Dumbravita,Metalul Buzau,ROUND 1,1.95,3.2,3.9,1.44,2.6,1.09,6.3,1.39,2.77,2.15,1.65,3.65,1.24,6.4,1.08,1.91,1.8,1.93,1.82,,,6.3,9.25,20.0,60.0,6.3,6.2,13.5,40.0,8.75,8.5,16.0,50.0,17.0,16.5,32.0,90.0,800.0
4,v1pAQeeR,03/08/2024,05:00,ROMANIA - LIGA 2,CSM Focsani,Campulung,ROUND 1,2.07,3.2,3.5,1.4,2.7,1.08,6.7,1.35,2.95,2.05,1.72,3.4,1.27,5.9,1.1,1.8,1.9,2.05,1.72,,,6.7,9.25,18.0,50.0,7.1,6.2,12.0,35.0,9.75,8.5,14.5,45.0,19.5,17.0,28.0,70.0,600.0
5,IFNdHiID,03/08/2024,05:00,ROMANIA - LIGA 2,CSM Slatina,FC Voluntari,ROUND 1,3.15,3.0,2.35,1.5,2.5,1.1,5.9,1.44,2.6,2.3,1.57,4.0,1.21,7.0,1.07,1.93,1.78,,,1.6,2.27,5.9,6.5,10.5,24.0,8.0,5.8,9.25,22.0,15.5,11.25,15.5,37.0,40.0,32.0,45.0,90.0,800.0
6,SlXLHLTg,03/08/2024,05:00,ROMANIA - LIGA 2,Hunedoara,Selimbar,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,YozUFab6,03/08/2024,05:00,ROMANIA - LIGA 2,Metaloglobus Bucharest,Chindia Targoviste,ROUND 1,2.22,3.0,3.35,1.52,2.45,1.1,5.7,1.47,2.5,2.37,1.52,4.2,1.19,7.3,1.06,2.02,1.72,2.15,1.65,,,5.7,8.0,16.0,45.0,6.0,5.9,12.0,35.0,9.5,9.5,17.0,50.0,22.0,22.0,40.0,100.0,900.0
8,WMwDJsas,03/08/2024,05:00,ROMANIA - LIGA 2,Mioveni,Unirea Ungheni,ROUND 1,1.78,3.5,4.35,1.42,2.67,1.07,6.8,1.35,2.95,2.05,1.72,3.45,1.27,6.0,1.09,1.93,1.78,1.75,2.02,,,6.8,11.0,24.0,70.0,6.2,6.7,14.5,45.0,7.6,8.25,17.0,55.0,13.5,15.0,30.0,90.0,800.0
9,Igp9KAl3,03/08/2024,07:00,SINGAPORE - PREMIER LEAGUE,Lion City,DPMM,ROUND 12,1.13,8.5,13.0,1.08,8.0,1.01,34.0,1.03,17.0,1.11,6.5,1.3,3.4,1.73,2.0,1.44,2.63,1.14,5.75,,,34.0,51.0,81.0,251.0,26.0,23.0,41.0,67.0,15.0,13.0,21.0,41.0,12.0,11.0,19.0,41.0,81.0
10,nDCVNFKE,03/08/2024,07:00,SINGAPORE - PREMIER LEAGUE,Tanjong Pagar,Tampines,ROUND 12,10.0,6.5,1.18,1.1,7.0,1.01,34.0,1.03,15.0,1.14,5.5,1.36,3.0,1.83,1.83,1.4,2.75,,,,,34.0,23.0,15.0,13.0,51.0,19.0,12.0,11.0,67.0,34.0,17.0,17.0,126.0,51.0,41.0,34.0,67.0
