Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,v5Me8fiT,30/12/2024,11:00,INDIA - ISL,Mumbai City,North East Utd,ROUND 14,1.65,3.75,4.2,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.67,2.1,1.68,2.15,1.21,4.25,15.0,15.0,26.0,51.0,8.5,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,13.0,21.0,41.0,151.0
2,zaSRpMqB,30/12/2024,12:00,NIGERIA - NPFL,Rivers United,Plateau United,ROUND 19,1.24,4.8,12.5,1.42,2.45,1.04,7.06,1.34,2.77,1.98,1.65,3.25,1.24,6.2,1.09,2.9,1.31,,,,,8.25,22.0,100.0,600.0,4.7,11.25,50.0,350.0,4.5,10.75,50.0,300.0,6.3,15.0,70.0,450.0,101.0
3,jZvnPm8T,30/12/2024,12:00,EGYPT - PREMIER LEAGUE,El Gouna,Pyramids,ROUND 7,6.3,3.6,1.55,1.45,2.57,1.08,6.3,1.39,2.77,2.15,1.62,3.7,1.23,6.5,1.08,2.18,1.6,5.0,1.12,2.32,1.52,6.3,5.3,6.3,10.5,13.0,7.2,8.5,14.5,37.0,21.0,22.0,37.0,120.0,90.0,90.0,150.0,101.0
4,jFG4CAON,30/12/2024,12:00,EGYPT - PREMIER LEAGUE,Enppi,Al Ahly,ROUND 7,11.5,4.2,1.32,1.42,2.65,1.08,6.6,1.36,2.9,2.05,1.7,3.55,1.25,6.2,1.09,2.6,1.44,5.4,1.11,3.0,1.32,6.6,4.8,5.0,7.4,22.0,9.0,9.25,14.0,90.0,37.0,30.0,45.0,500.0,200.0,175.0,200.0,900.0
5,llqj2sT9,30/12/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Newington,Institute,ROUND 23,5.2,4.0,1.55,1.31,3.15,1.03,13.0,1.23,3.35,1.7,1.93,2.6,1.38,5.2,1.1,1.78,1.83,4.0,1.19,1.88,1.82,11.75,7.3,7.5,11.0,15.0,7.8,8.0,12.0,32.0,17.0,16.5,25.0,100.0,55.0,55.0,75.0,600.0
6,pxxvR9wH,30/12/2024,15:00,EGYPT - PREMIER LEAGUE,Pharco,Smouha,ROUND 7,3.6,2.95,2.18,1.42,2.65,1.09,6.2,1.37,2.85,2.1,1.65,3.55,1.25,6.2,1.09,1.8,1.91,3.15,1.29,1.65,2.15,6.2,6.9,10.25,22.0,9.25,5.7,8.5,18.0,19.0,12.0,13.5,29.0,55.0,35.0,40.0,70.0,600.0
7,lArVSV84,30/12/2024,15:00,EGYPT - PREMIER LEAGUE,ZED,Petrojet,ROUND 7,2.02,2.77,4.5,1.6,2.22,1.14,4.9,1.57,2.27,2.65,1.42,4.75,1.15,8.0,1.05,2.18,1.62,1.98,1.78,1.22,3.7,4.9,8.75,23.0,90.0,5.2,5.6,16.0,60.0,8.25,9.0,19.0,75.0,18.5,20.0,40.0,120.0,101.0
8,M1sb0LcM,30/12/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Newry City,Armagh,ROUND 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Srbet06j,30/12/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,H&W Welders,Ballyclare,ROUND 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0UsF0Ui5,30/12/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Annagh,Bangor FC,ROUND 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,xfqIYIpp,30/12/2024,16:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Portadown,Glentoran,ROUND 24,3.75,3.45,1.91,1.38,2.82,1.07,7.1,1.33,3.05,1.95,1.75,3.3,1.29,5.7,1.1,1.83,1.87,,,1.85,1.88,7.1,6.9,8.75,16.0,10.25,6.6,8.5,15.5,19.5,12.5,15.5,29.0,55.0,35.0,45.0,75.0,600.0
12,I92ovuNM,30/12/2024,16:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Loughgall,Coleraine,ROUND 24,3.85,3.8,1.8,1.34,3.0,1.04,8.5,1.22,3.85,1.65,2.1,2.6,1.44,4.35,1.18,1.65,2.12,,,1.98,1.78,8.5,8.5,9.25,15.0,13.5,7.5,8.25,13.0,23.0,13.0,13.5,22.0,55.0,32.0,35.0,55.0,350.0
13,0O6wpopA,30/12/2024,16:45,ENGLAND - PREMIER LEAGUE,Aston Villa,Brighton,ROUND 19,1.95,3.75,3.7,1.3,3.4,1.03,15.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.57,2.25,2.0,1.93,1.3,3.45,15.0,15.0,23.0,41.0,11.0,8.0,13.0,29.0,12.0,9.5,13.0,34.0,19.0,15.0,23.0,41.0,151.0
