Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,69gGfnMP,29/11/2023,07:00,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Bucheon FC 1995,PLAY OFFS ,2.05,3.25,3.4,1.4,2.75,1.06,9.5,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.91,2.08,1.73,1.33,3.3,9.5,10.0,17.0,41.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
2,E5FvhjJ4,29/11/2023,09:00,ARMENIA - PREMIER LEAGUE,Noah,West Armenia,ROUND 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C0mu0GRr,29/11/2023,09:00,SERBIA - PRVA LIGA,Mladost GAT,Smederevo,ROUND 17,2.27,2.9,3.05,1.55,2.07,1.08,6.1,1.5,2.25,2.27,1.5,5.05,1.12,9.1,1.03,2.12,1.69,,,,,6.2,6.1,11.5,30.0,5.0,5.1,9.75,26.0,8.0,8.25,15.0,40.0,18.0,18.5,35.0,90.0,600.0
4,d2GUTjoe,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Voska Sport,Tikves,ROUND 16,2.05,3.05,3.65,1.52,2.22,1.07,7.0,1.44,2.42,2.25,1.5,3.8,1.18,9.0,1.03,1.98,1.65,2.0,1.72,,,7.0,8.5,18.0,55.0,5.8,6.1,13.0,40.0,8.5,9.0,17.5,55.0,18.5,19.5,37.0,110.0,101.0
5,IBHQUWVl,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Vardar,Struga,ROUND 16,3.8,3.15,1.95,1.5,2.25,1.06,7.5,1.42,2.47,2.2,1.53,3.75,1.19,9.0,1.03,1.98,1.65,,,1.8,1.91,7.3,5.8,8.25,17.0,8.75,6.2,8.75,18.0,19.0,13.5,18.0,37.0,60.0,45.0,55.0,110.0,101.0
6,hU9wSUF7,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Shkendija,Rabotnicki,ROUND 16,1.6,3.6,5.4,1.45,2.4,1.03,9.0,1.34,2.72,2.0,1.65,3.3,1.24,8.0,1.05,2.02,1.62,,,,,8.25,12.0,32.0,120.0,5.7,7.1,18.5,70.0,6.7,8.25,20.0,75.0,11.25,14.0,32.0,120.0,101.0
7,pOdPkY7E,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Makedonija GP,Sileks,ROUND 16,2.15,3.05,3.35,1.5,2.25,1.06,7.5,1.42,2.47,2.18,1.53,3.7,1.19,9.0,1.03,1.91,1.7,,,,,7.3,8.5,16.5,45.0,6.1,6.0,12.0,35.0,9.25,9.25,16.5,45.0,21.0,21.0,37.0,90.0,900.0
8,6XcLjEh8,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,KF Gostivar,Shkupi,ROUND 16,2.9,2.87,2.52,1.57,2.12,1.07,6.25,1.5,2.27,2.4,1.45,4.1,1.15,11.0,1.01,2.0,1.65,,,,,6.4,6.4,11.25,28.0,6.7,5.7,10.0,25.0,13.0,11.25,17.5,45.0,37.0,32.0,50.0,110.0,101.0
9,vR5ZSA01,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Brera Strumica,Bregalnica Stip,ROUND 16,1.75,3.4,4.5,1.47,2.32,1.05,8.0,1.39,2.57,2.12,1.57,3.6,1.2,8.0,1.05,2.02,1.62,,,,,7.8,10.25,24.0,80.0,5.6,6.7,15.5,50.0,7.1,8.75,19.5,65.0,13.0,16.0,37.0,120.0,101.0
10,OGMRfhZo,29/11/2023,11:00,ARMENIA - PREMIER LEAGUE,Urartu,Ararat Yerevan,ROUND 18,1.42,4.15,6.1,1.32,3.1,1.01,9.8,1.21,3.74,1.65,1.98,2.71,1.38,4.9,1.13,1.87,1.89,,,,,11.75,13.5,30.0,90.0,6.1,7.2,16.0,50.0,5.9,7.0,15.0,50.0,8.0,9.5,20.0,65.0,450.0
11,xpxrn4NQ,29/11/2023,11:00,REPUBLIC OF THE CONGO - LIGUE 1,CARA Brazzaville,Diables Noirs,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,x6LzikV2,29/11/2023,11:30,INDIA - ISL,Kerala Blasters,Chennaiyin,-,1.45,4.75,6.0,1.29,3.5,1.03,17.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.8,1.91,1.45,2.68,1.14,5.75,15.0,17.0,34.0,67.0,8.5,9.0,19.0,41.0,7.5,8.5,17.0,41.0,10.0,11.0,23.0,51.0,201.0
13,llDblhMd,29/11/2023,12:00,NIGERIA - NPFL,Enyimba,Remo Stars,ROUND 5,1.65,3.25,5.6,1.57,2.12,1.07,6.15,1.5,2.25,2.45,1.42,4.2,1.15,,,2.32,1.47,,,,,6.3,10.5,30.0,120.0,4.6,6.7,19.5,80.0,6.2,9.25,24.0,100.0,12.0,18.0,50.0,175.0,
14,4W3ldLG4,29/11/2023,12:30,IVORY COAST - LIGUE 1,Racing d'Abidjan,ASI d'Abengourou,ROUND 10,1.85,3.05,4.15,1.55,2.07,1.08,5.9,1.5,2.25,2.54,1.43,5.0,1.12,11.0,1.01,2.25,1.61,,,,,6.2,7.2,16.0,50.0,4.4,5.5,12.5,40.0,6.1,7.7,17.0,55.0,12.0,15.0,35.0,100.0,101.0
15,GO2bOgp7,29/11/2023,13:00,ESTONIA - MEISTRILIIGA,Viimsi JK,Tammeka,RELEGATION ,3.25,3.6,1.9,1.24,3.65,1.01,12.5,1.12,5.0,1.46,2.45,2.1,1.57,3.56,1.23,1.44,2.7,,,,,16.0,9.5,10.25,15.5,13.0,6.8,7.4,11.25,18.0,9.75,9.5,14.5,37.0,20.0,19.5,27.0,120.0
16,dfGblDqK,29/11/2023,14:00,EGYPT - PREMIER LEAGUE,Future FC,Zamalek,ROUND 7,3.1,3.1,2.25,1.44,2.42,1.04,7.6,1.32,2.82,1.93,1.7,3.15,1.26,6.45,1.07,1.72,1.88,,,,,8.75,7.3,10.75,23.0,9.25,6.0,9.0,19.0,16.5,10.75,13.5,29.0,40.0,28.0,35.0,65.0,500.0
17,plhvMxOM,29/11/2023,15:00,NORWAY - OBOS-LIGAEN,Kristiansund,Bryne,PROMOTION ,1.65,4.2,4.5,1.29,3.5,1.03,17.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.62,2.2,1.63,2.25,1.2,4.4,15.0,17.0,26.0,51.0,9.0,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,12.0,21.0,41.0,151.0
18,pC2wz5rD,29/11/2023,16:00,SPAIN - PRIMERA RFEF,Recreativo Huelva,Alcoyano,GROUP 2 ,2.3,2.9,2.9,1.57,2.25,1.11,6.0,1.53,2.38,2.63,1.44,5.0,1.14,9.0,1.04,2.25,1.57,2.38,1.55,1.38,3.0,6.0,7.0,13.0,34.0,6.0,6.5,13.0,29.0,10.0,11.0,21.0,41.0,23.0,23.0,41.0,81.0,67.0
19,lWklNNxn,29/11/2023,16:30,URUGUAY - PRIMERA DIVISION,Liverpool M.,Boston River,CLAUSURA ,1.67,3.8,4.75,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.73,2.0,1.68,2.15,1.2,4.4,13.0,15.0,26.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
20,GAu9REtN,29/11/2023,16:45,ENGLAND - CHAMPIONSHIP,Southampton,Bristol City,ROUND 18,1.6,4.33,5.25,1.33,3.25,1.04,13.0,1.25,4.0,1.73,2.08,3.0,1.4,5.0,1.17,1.8,1.91,1.58,2.35,1.18,4.8,13.0,15.0,26.0,51.0,7.5,8.0,15.0,41.0,8.0,8.5,17.0,41.0,12.0,12.0,23.0,51.0,251.0
21,Mmt5SfRG,29/11/2023,16:45,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Leicester,ROUND 18,5.25,4.2,1.62,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.8,1.91,5.5,1.15,2.35,1.58,12.0,7.5,8.0,12.0,15.0,7.5,8.5,13.0,29.0,17.0,17.0,23.0,51.0,41.0,41.0,51.0,251.0
22,QLndUGd4,29/11/2023,16:45,ENGLAND - CHAMPIONSHIP,Blackburn,Birmingham,ROUND 18,1.8,3.75,4.5,1.3,3.4,1.04,13.0,1.2,4.5,1.62,2.25,2.5,1.53,4.5,1.2,1.57,2.25,1.75,2.05,1.22,4.15,15.0,17.0,23.0,41.0,9.5,7.5,15.0,29.0,10.0,8.5,12.0,34.0,15.0,13.0,21.0,41.0,126.0
23,YJqO8ImA,29/11/2023,16:45,ENGLAND - CHAMPIONSHIP,Leeds,Swansea,ROUND 18,1.36,5.25,8.0,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.8,1.91,1.35,3.1,1.11,6.8,17.0,21.0,41.0,81.0,9.0,10.0,21.0,51.0,7.5,9.0,19.0,41.0,9.0,11.0,23.0,51.0,251.0
24,f1vDQYeT,29/11/2023,16:45,ENGLAND - CHAMPIONSHIP,Sunderland,Huddersfield,ROUND 18,1.57,4.33,5.5,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.08,2.75,1.44,5.0,1.17,1.8,1.91,1.53,2.43,1.15,5.5,13.0,15.0,29.0,51.0,7.5,8.5,17.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
25,8px1TzCA,29/11/2023,17:00,ENGLAND - CHAMPIONSHIP,Ipswich,Millwall,ROUND 18,1.62,4.0,5.5,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.08,2.75,1.44,5.0,1.17,1.73,2.0,1.58,2.35,1.16,5.25,13.0,17.0,29.0,51.0,8.0,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,51.0,201.0
26,KWBu7R2l,29/11/2023,17:00,NICARAGUA - LIGA PRIMERA,Sport Sebaco,Jalapa,APERTURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,bRpYGnGC,29/11/2023,19:00,URUGUAY - PRIMERA DIVISION,Wanderers,Danubio,CLAUSURA ,3.0,3.1,2.3,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,1.91,1.8,3.0,1.38,1.58,2.35,8.0,7.0,11.0,23.0,8.0,6.0,10.0,21.0,15.0,12.0,17.0,34.0,34.0,26.0,41.0,51.0,351.0
28,rguXQ5Wr,29/11/2023,19:00,BRAZIL - SERIE A,Santos,Fluminense,ROUND 36,1.85,3.4,4.5,1.44,2.63,1.07,9.0,1.36,3.2,2.08,1.73,3.75,1.29,8.0,1.08,1.95,1.8,1.88,2.02,1.22,4.15,8.5,12.0,23.0,51.0,6.5,6.5,15.0,41.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,351.0
29,IJ5RsL75,29/11/2023,19:30,PARAGUAY - PRIMERA DIVISION,Libertad Asuncion,Tacuary,CLAUSURA ,1.4,4.75,6.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.83,1.83,1.43,2.75,1.13,6.0,15.0,19.0,41.0,81.0,8.0,9.5,21.0,51.0,7.0,9.0,19.0,41.0,9.5,11.0,26.0,51.0,251.0
30,KCJepfX3,29/11/2023,19:30,BRAZIL - SERIE A,Flamengo RJ,Atletico-MG,ROUND 36,1.91,3.4,4.2,1.44,2.63,1.07,9.0,1.36,3.2,2.15,1.67,4.0,1.25,8.0,1.08,1.95,1.8,1.96,1.94,1.24,3.9,8.5,10.0,21.0,41.0,6.5,6.5,15.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
31,4G1Nr1ha,29/11/2023,19:30,PARAGUAY - PRIMERA DIVISION,Sportivo Trinidense,Guairena,CLAUSURA ,2.1,3.25,3.2,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.73,2.0,2.2,1.65,1.38,3.0,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,15.0,34.0,21.0,17.0,29.0,51.0,201.0
32,ljGWo788,29/11/2023,20:00,BRAZIL - SERIE A,Bahia,Sao Paulo,ROUND 36,2.05,3.2,4.0,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.6,4.33,1.22,9.0,1.07,2.0,1.75,2.09,1.81,1.28,3.55,7.5,9.5,19.0,41.0,6.0,6.0,13.0,34.0,8.5,9.0,17.0,41.0,17.0,19.0,34.0,67.0,451.0
33,StFzoRNE,29/11/2023,20:00,BRAZIL - SERIE A,Cuiaba,Internacional,ROUND 36,2.7,3.0,2.8,1.62,2.2,1.13,6.0,1.57,2.38,2.88,1.4,5.5,1.14,13.0,1.04,2.2,1.62,2.6,1.48,1.43,2.75,6.0,6.5,12.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,19.0,41.0,29.0,29.0,41.0,81.0,501.0
34,tEEOkEab,29/11/2023,20:15,COLOMBIA - PRIMERA A,Aguilas,Junior,CLAUSURA ,2.63,3.3,2.75,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.43,1.53,1.45,2.68,8.5,8.0,13.0,26.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
35,hOn5JuxB,29/11/2023,21:15,URUGUAY - PRIMERA DIVISION,Defensor Sp.,River Plate,CLAUSURA ,1.55,4.0,5.25,1.4,2.75,1.05,11.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,2.1,1.67,1.55,2.38,1.16,5.25,9.5,13.0,29.0,67.0,6.0,8.0,17.0,41.0,6.5,8.5,21.0,51.0,11.0,13.0,29.0,67.0,1000.0
36,6TH3rY1G,29/11/2023,21:30,BRAZIL - SERIE A,Palmeiras,America MG,ROUND 36,1.2,7.5,12.0,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.7,2.1,1.73,3.5,1.3,2.05,1.7,1.19,4.5,,,19.0,29.0,51.0,151.0,9.0,13.0,34.0,81.0,6.5,9.5,26.0,67.0,7.5,11.0,29.0,67.0,401.0
37,CYWmNNV7,29/11/2023,21:30,BRAZIL - SERIE A,Coritiba,Botafogo RJ,ROUND 36,4.75,3.6,1.75,1.4,2.75,1.05,11.0,1.3,3.5,1.95,1.9,3.4,1.33,6.0,1.13,1.8,1.95,4.25,1.21,2.08,1.73,11.0,7.0,8.0,13.0,12.0,7.0,8.5,15.0,23.0,15.0,15.0,26.0,51.0,41.0,41.0,51.0,251.0
38,OCnoyw47,29/11/2023,22:06,MEXICO - LIGA MX,Club Leon,Club America,APERTURA ,3.0,3.6,2.2,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.5,2.5,2.85,1.4,1.65,2.2,17.0,11.0,13.0,21.0,13.0,7.5,9.5,15.0,17.0,11.0,12.0,21.0,34.0,21.0,23.0,34.0,101.0
39,K4DSlYE4,29/11/2023,22:30,COLOMBIA - PRIMERA A,Dep. Cali,Deportes Tolima,CLAUSURA ,2.75,3.3,2.6,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.75,1.43,1.53,2.43,9.0,8.0,12.0,26.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
40,ttDy87mr,29/11/2023,23:00,NICARAGUA - LIGA PRIMERA,Managua FC,UNAN-Managua,APERTURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
