Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,bZlOwrX1,26/03/2024,11:00,SERBIA - PRVA LIGA,Radnicki S. Mitrovica,OFK Beograd,ROUND 26,3.0,3.05,2.25,1.47,2.22,1.05,7.5,1.38,2.71,2.15,1.55,4.05,1.18,9.0,1.03,1.9,1.86,,,,,7.4,5.7,8.5,17.5,6.7,5.2,7.8,16.5,12.0,9.25,13.0,27.0,29.0,23.0,32.0,65.0,500.0
2,KrjKvOHe,26/03/2024,11:00,SERBIA - PRVA LIGA,Smederevo,Graficar Beograd,ROUND 26,2.07,3.0,3.4,1.47,2.2,1.06,7.5,1.4,2.64,2.2,1.53,4.25,1.17,9.0,1.03,1.98,1.79,,,,,7.2,7.1,13.5,37.0,5.2,5.2,10.0,27.0,7.6,7.6,13.5,35.0,15.5,15.5,27.0,70.0,600.0
3,YL0oVOyB,26/03/2024,12:15,ITALY - SERIE C,Triestina,Alessandria,GROUP A ,1.45,4.1,6.8,1.44,2.62,1.07,7.1,1.33,3.05,2.0,1.75,3.35,1.28,5.8,1.1,2.2,1.6,,,,,7.1,14.5,40.0,175.0,5.6,8.0,22.0,90.0,5.9,8.5,23.0,90.0,9.0,13.0,35.0,150.0,201.0
4,EN0zMJF2,26/03/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dundela,Ballyclare,ROUND 30,1.47,4.7,5.1,1.18,4.3,,,1.12,5.4,1.35,2.7,1.91,1.8,2.77,1.33,1.47,2.32,,,,,23.0,24.0,40.0,90.0,12.0,10.5,17.0,40.0,10.0,8.75,14.5,35.0,12.0,10.5,17.5,40.0,200.0
5,Mm4rKcpF,26/03/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Portadown,Knockbreda,ROUND 30,1.1,8.25,16.5,,,,,,,1.25,3.75,1.57,2.1,2.22,1.52,2.0,1.65,,,,,28.0,65.0,250.0,800.0,13.5,21.0,60.0,250.0,8.0,12.5,37.0,150.0,7.0,11.0,32.0,150.0,900.0
6,8KfIWzUK,26/03/2024,17:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dergview,H&W Welders,ROUND 32,3.0,3.95,1.98,1.22,3.8,1.01,12.5,1.15,4.7,1.45,2.4,2.07,1.6,3.2,1.25,1.44,2.4,,,1.78,1.93,18.5,12.0,12.5,19.5,15.0,8.5,9.0,14.0,20.0,11.25,12.0,18.5,37.0,22.0,23.0,37.0,175.0
7,IkSae0iN,26/03/2024,20:00,COSTA RICA - PRIMERA DIVISION,Zeledon,Sporting San Jose,CLAUSURA ,2.15,3.3,3.4,1.36,3.0,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,2.1,1.7,1.33,3.3,11.0,12.0,19.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,23.0,41.0,151.0
8,4SLqarhb,26/03/2024,21:00,COSTA RICA - PRIMERA DIVISION,AD Santos,Guanacasteca,CLAUSURA ,2.45,3.2,2.8,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,1.8,1.91,2.38,1.55,1.43,2.75,9.5,9.0,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
9,lbScBZYl,26/03/2024,22:05,MEXICO - LIGA DE EXPANSION MX,Cancun,Tapatio,CLAUSURA ,1.95,3.35,3.7,1.44,2.6,1.07,7.0,1.32,3.1,1.95,1.8,3.2,1.3,5.5,1.11,1.78,1.93,1.93,1.82,,,7.0,10.25,19.5,55.0,7.3,6.4,12.5,35.0,9.5,8.25,14.5,40.0,17.5,15.5,26.0,70.0,500.0
10,xtKicMMA,26/03/2024,22:30,COSTA RICA - PRIMERA DIVISION,Liberia,Alajuelense,CLAUSURA ,3.6,3.6,2.0,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,3.3,1.33,1.78,2.03,13.0,9.0,11.0,19.0,12.0,7.0,9.0,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
