Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,SSedqYkl,17/05/2024,00:00,MEXICO - LIGA MX,Monterrey,Cruz Azul,CLAUSURA ,2.05,3.4,3.7,1.4,2.75,1.03,11.0,1.25,3.5,1.98,1.88,3.4,1.27,6.5,1.08,1.75,2.0,2.03,1.8,1.28,3.55,11.0,11.0,19.0,41.0,8.0,6.5,13.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
2,GnowutR9,17/05/2024,07:00,BANGLADESH - PREMIER LEAGUE,Abahani Limited,Brothers U.,ROUND 16,1.07,8.25,18.5,1.15,4.71,1.01,9.65,1.07,6.89,1.28,3.31,1.62,2.02,2.02,1.62,2.57,1.48,,,,,23.0,55.0,175.0,201.0,10.0,19.0,65.0,300.0,6.2,11.75,40.0,200.0,5.4,10.25,35.0,175.0,201.0
3,0x8AMXAr,17/05/2024,07:00,BANGLADESH - PREMIER LEAGUE,Sheikh Russel,Chittagong Abahani,ROUND 16,1.85,3.25,3.8,1.42,2.35,1.05,7.85,1.33,2.93,1.98,1.65,3.68,1.24,7.47,1.06,1.86,1.9,1.78,1.82,,,8.5,8.25,16.0,45.0,5.6,5.6,11.0,30.0,7.1,7.1,13.0,37.0,12.5,12.5,23.0,60.0,450.0
4,OCpsv0tG,17/05/2024,07:00,BANGLADESH - PREMIER LEAGUE,Mohammedan,Rahmatgonj MFS,ROUND 16,1.11,6.8,16.5,1.21,3.91,1.01,9.7,1.09,5.97,1.42,2.57,2.02,1.62,3.38,1.27,2.28,1.6,,,,,15.5,35.0,120.0,450.0,6.7,14.0,50.0,250.0,4.85,10.0,37.0,200.0,4.9,10.25,37.0,200.0,500.0
5,bTRHkmpb,17/05/2024,08:00,VIETNAM - V.LEAGUE 1,Thanh Hoa,Quang Nam,ROUND 19,1.6,3.9,4.9,1.39,2.57,1.02,9.3,1.26,3.15,1.83,1.88,2.82,1.32,5.97,1.1,1.83,1.78,1.78,1.93,,,10.75,13.5,28.0,90.0,6.7,7.6,16.0,50.0,7.3,8.25,17.5,55.0,11.25,13.0,28.0,90.0,700.0
6,rTiyK5IE,17/05/2024,08:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Nantong Zhiyun,ROUND 12,1.42,4.75,6.5,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.7,2.05,1.4,2.85,1.11,6.6,17.0,21.0,41.0,81.0,9.0,9.0,21.0,41.0,8.0,8.5,17.0,41.0,10.0,11.0,21.0,41.0,151.0
7,G4xDjTUi,17/05/2024,08:00,VIETNAM - V.LEAGUE 1,Binh Duong,Cong An,ROUND 19,3.3,3.35,2.05,1.39,2.57,1.01,9.4,1.27,3.1,1.85,1.85,2.85,1.32,5.84,1.1,1.65,1.98,,,,,10.25,7.9,10.25,19.0,10.25,6.5,8.5,16.0,18.0,11.5,13.5,25.0,45.0,29.0,35.0,60.0,450.0
8,xEw9i9Fo,17/05/2024,08:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Ho Chi Minh,ROUND 19,2.07,3.15,3.5,1.47,2.32,1.05,7.95,1.38,2.6,2.1,1.57,3.5,1.22,8.35,1.04,1.87,1.75,1.98,1.75,,,7.8,8.75,17.5,50.0,6.4,6.1,12.5,37.0,9.25,8.75,16.0,50.0,19.0,18.0,32.0,90.0,800.0
9,xjiuJPXK,17/05/2024,08:35,CHINA - SUPER LEAGUE,Cangzhou,Tianjin Jinmen Tiger,ROUND 12,4.0,3.7,1.83,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.62,2.2,3.9,1.24,2.03,1.83,15.0,9.5,10.0,17.0,15.0,7.0,8.5,13.0,23.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,151.0
10,GtjqIqmR,17/05/2024,08:35,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Wuhan Three Towns,ROUND 12,2.2,3.4,3.1,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,2.15,1.68,1.35,3.1,12.0,11.0,17.0,34.0,9.0,6.5,11.0,23.0,12.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
