Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,l6U6Vppo,16/08/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Tampico Madero,Correcaminos,APERTURA ,2.1,3.25,3.3,1.4,2.52,1.04,10.0,1.29,3.0,1.9,1.82,2.92,1.3,5.54,1.13,1.7,1.93,1.95,1.75,,,9.75,9.75,17.5,45.0,7.8,6.3,11.5,30.0,10.5,8.5,13.5,37.0,20.0,16.5,26.0,60.0,450.0
2,vi1Ugl86,16/08/2024,05:30,INDONESIA - LIGA 1,Malut United,Persebaya,ROUND 2,2.9,3.05,2.4,1.4,2.5,1.03,7.9,1.34,2.72,2.0,1.65,3.3,1.24,7.2,1.05,1.75,1.85,,,,,8.25,7.4,11.5,26.0,8.5,5.9,9.25,21.0,14.5,10.5,14.0,32.0,37.0,26.0,35.0,70.0,600.0
3,rP7LeAwf,16/08/2024,05:30,INDONESIA - LIGA 1,PSBS Biak Numfor,PSM Makassar,ROUND 2,3.25,3.2,2.15,1.34,2.99,1.01,10.0,1.24,3.25,1.78,1.93,2.67,1.36,5.25,1.11,1.57,2.1,,,,,10.75,8.5,11.25,22.0,11.25,6.3,8.5,16.5,19.0,11.0,12.0,23.0,45.0,27.0,29.0,45.0,300.0
4,638sU2hD,16/08/2024,07:30,SOUTH KOREA - K LEAGUE 1,Daegu,Gimcheon Sangmu,ROUND 27,2.9,3.1,2.3,1.4,2.75,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.73,2.0,3.0,1.38,1.58,2.35,9.5,8.0,11.0,23.0,9.5,6.0,9.5,19.0,15.0,11.0,13.0,29.0,29.0,23.0,34.0,41.0,201.0
5,88nQhnVD,16/08/2024,07:30,SOUTH KOREA - K LEAGUE 1,Seoul,Jeju Utd,ROUND 27,1.9,3.4,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,1.95,1.9,1.28,3.55,11.0,11.0,19.0,41.0,7.5,6.5,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,26.0,51.0,201.0
6,d0RLdBXH,16/08/2024,08:00,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Cangzhou,ROUND 23,1.91,3.9,3.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.93,1.93,1.3,3.45,13.0,12.0,19.0,41.0,8.5,7.5,12.0,26.0,10.0,8.5,15.0,29.0,17.0,15.0,23.0,41.0,151.0
7,tndAR6Sr,16/08/2024,08:15,MONGOLIA - PREMIER LEAGUE,FC Ulaanbaatar,Falcons,ROUND 1,5.3,4.85,1.4,1.15,4.7,1.01,17.0,1.08,7.0,1.27,3.28,1.72,1.9,2.64,1.4,1.43,2.73,,,,,26.0,11.5,9.0,10.25,23.0,9.75,7.8,8.75,35.0,15.5,12.0,13.5,75.0,35.0,27.0,30.0,120.0
8,EyMQeVnO,16/08/2024,08:35,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Wuhan Three Towns,ROUND 23,1.91,3.8,3.5,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,1.95,1.9,1.3,3.45,15.0,13.0,21.0,41.0,9.0,7.5,12.0,26.0,10.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0
9,hSKUfk2U,16/08/2024,09:00,CHINA - SUPER LEAGUE,Nantong Zhiyun,Qingdao West Coast,ROUND 23,2.75,3.5,2.35,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.57,2.25,2.68,1.45,1.58,2.35,13.0,10.0,13.0,23.0,11.0,7.0,9.5,17.0,15.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,151.0
10,UmdzGYXu,16/08/2024,09:00,CHINA - SUPER LEAGUE,Beijing Guoan,Zhejiang Professional,ROUND 23,1.67,4.33,4.5,1.18,4.5,1.01,26.0,1.08,8.0,1.33,3.4,1.8,1.91,2.75,1.4,1.36,3.0,1.65,2.2,1.22,4.15,26.0,23.0,34.0,51.0,15.0,9.5,15.0,29.0,13.0,9.0,11.0,26.0,17.0,12.0,15.0,26.0,67.0
