Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,S6trun9F,08/11/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Atlante,APERTURA ,4.35,3.35,1.78,1.39,2.57,1.05,8.9,1.31,2.87,1.91,1.7,3.1,1.27,5.96,1.11,1.8,1.8,,,1.98,1.75,9.0,6.4,7.9,14.5,11.75,6.5,8.25,15.0,25.0,14.0,15.5,29.0,75.0,45.0,45.0,75.0,600.0
2,xpWp1ROi,08/11/2024,05:35,AUSTRALIA - A-LEAGUE,WS Wanderers,Newcastle Jets,ROUND 4,1.8,4.2,3.9,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,2.2,1.67,3.75,1.29,1.5,2.5,1.75,2.03,1.23,3.7,19.0,17.0,23.0,41.0,11.0,8.5,13.0,26.0,11.0,8.5,12.0,26.0,17.0,13.0,19.0,34.0,101.0
3,QucnVmSH,08/11/2024,08:00,AZERBAIJAN - PREMIER LEAGUE,Neftci Baku,Shamakhi,ROUND 13,1.62,3.55,5.2,1.4,2.52,1.02,7.4,1.36,2.67,2.05,1.6,3.4,1.22,6.85,1.03,2.05,1.62,,,,,8.25,11.5,29.0,100.0,5.5,7.0,17.5,65.0,6.7,8.5,20.0,75.0,11.5,14.5,35.0,150.0,201.0
4,A3Bv0ta6,08/11/2024,09:00,THAILAND - THAI LEAGUE 1,Sukhothai,Nong Bua Pitchaya,ROUND 13,2.22,3.25,3.1,1.3,3.2,1.04,8.75,1.18,4.35,1.55,2.32,2.25,1.57,3.65,1.24,1.42,2.65,2.15,1.65,,,8.75,15.0,23.0,45.0,11.0,6.8,10.75,23.0,14.0,8.75,9.75,21.0,25.0,16.0,18.5,29.0,150.0
5,z1aTWoV1,08/11/2024,10:00,BULGARIA - PARVA LIGA,Arda,Botev Vratsa,ROUND 15,1.6,3.7,5.75,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.2,1.62,1.63,2.25,1.16,5.25,8.0,12.0,29.0,67.0,5.5,7.0,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,1250.0
6,pfw84KuI,08/11/2024,10:15,UZBEKISTAN - SUPER LEAGUE,Bunyodkor,Metallurg Bekabad,ROUND 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,pnyAEGeC,08/11/2024,11:00,INDIA - ISL,Bengaluru FC,North East Utd,ROUND 8,1.85,3.5,3.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.93,1.88,1.28,3.55,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
8,nuwgfcy3,08/11/2024,11:45,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hilal,Al Ettifaq,ROUND 10,1.2,6.5,10.0,1.22,4.0,1.02,12.0,1.13,5.5,1.44,2.63,2.1,1.67,3.5,1.29,2.0,1.73,1.21,4.25,,,19.0,29.0,51.0,126.0,9.5,13.0,29.0,67.0,7.0,10.0,23.0,51.0,7.5,11.0,26.0,67.0,800.0
9,dd5q4XDD,08/11/2024,12:00,EGYPT - PREMIER LEAGUE,Smouha,Zamalek,ROUND 2,3.05,2.95,2.42,1.42,2.65,1.08,6.4,1.36,2.87,2.07,1.7,3.5,1.26,6.1,1.09,1.78,1.93,2.2,1.62,1.55,2.35,6.4,7.5,11.75,26.0,8.5,5.7,9.0,20.0,15.5,10.5,13.5,30.0,40.0,28.0,35.0,65.0,500.0
10,42QgXFU3,08/11/2024,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Iberia 1999,Dila Gori,ROUND 32,2.15,3.1,3.15,1.38,2.45,1.03,9.4,1.26,3.08,1.85,1.78,2.97,1.28,6.3,1.08,1.72,2.07,,,,,9.25,8.25,14.0,32.0,6.9,5.3,9.25,22.0,9.25,7.3,10.5,26.0,17.5,13.5,19.5,40.0,250.0
11,jqzq6gq1,08/11/2024,12:00,EGYPT - PREMIER LEAGUE,Petrojet,Modern Sport,ROUND 2,4.8,3.2,1.8,1.47,2.55,1.09,6.1,1.42,2.67,2.25,1.6,3.85,1.22,6.7,1.07,2.02,1.7,,,1.98,1.78,6.1,5.6,7.4,14.5,10.75,6.3,8.5,16.5,26.0,15.5,17.5,35.0,90.0,55.0,60.0,100.0,900.0
12,dzSmV0PF,08/11/2024,12:00,BELARUS - VYSSHAYA LIGA,Vitebsk,Dnepr Mogilev,ROUND 28,1.47,4.6,6.47,1.41,2.69,1.01,7.8,1.28,3.02,2.01,1.8,3.2,1.25,5.9,1.05,2.4,1.54,,,,,,,,,,,,,,,,,,,,,
13,hplZZSkl,08/11/2024,12:20,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ahli SC,Al Raed,ROUND 10,1.29,5.75,7.5,1.29,3.5,1.02,11.0,1.17,4.5,1.53,2.38,2.25,1.57,4.0,1.22,2.0,1.73,1.27,3.45,1.11,6.8,17.0,21.0,41.0,101.0,8.0,12.0,23.0,51.0,7.0,9.5,23.0,51.0,8.0,11.0,26.0,67.0,700.0
14,GdxGfkN8,08/11/2024,12:30,BULGARIA - PARVA LIGA,Botev Plovdiv,Lok. Sofia,ROUND 15,1.38,4.5,8.5,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.5,1.5,1.4,2.85,1.13,6.0,8.5,15.0,41.0,101.0,5.5,9.0,26.0,67.0,5.5,9.5,29.0,81.0,8.0,15.0,41.0,101.0,201.0
15,EyfzQk04,08/11/2024,13:00,ROMANIA - LIGA 1,Otelul,FC Botosani,ROUND 16,1.73,3.4,5.0,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.25,1.57,1.75,2.05,1.18,4.65,7.0,10.0,23.0,51.0,5.0,7.0,19.0,51.0,7.0,9.0,21.0,51.0,13.0,17.0,41.0,81.0,201.0
