Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,CtBozN4R,11/08/2024,00:00,FIJI - PREMIER LEAGUE,Lautoka,Labasa,ROUND 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4ErueStK,11/08/2024,00:00,USA - USL CHAMPIONSHIP,Phoenix Rising,Tampa Bay,-,3.2,3.2,2.1,1.42,2.67,1.07,7.0,1.32,3.1,1.95,1.78,3.25,1.3,5.6,1.11,1.75,1.95,,,1.7,2.07,7.0,7.5,10.25,20.0,9.5,6.3,8.75,17.0,16.5,11.25,14.0,28.0,45.0,29.0,37.0,65.0,500.0
3,r76sy3kL,11/08/2024,00:00,FIJI - PREMIER LEAGUE,Nasinu,Rewa,ROUND 13,3.4,3.85,1.8,1.26,3.75,,,,,1.5,2.5,2.05,1.6,3.43,1.29,1.62,2.21,,,1.87,1.75,17.5,9.5,9.75,14.0,13.5,7.3,7.4,10.5,19.0,10.5,10.25,14.5,37.0,21.0,21.0,29.0,120.0
4,8ljMTKse,11/08/2024,00:00,FIJI - PREMIER LEAGUE,Navua,Ba,ROUND 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,GA3y9iYi,11/08/2024,05:30,AUSTRIA - 2. LIGA,First Vienna,Admira,ROUND 2,2.22,3.35,3.05,1.4,2.75,1.06,7.5,1.27,3.4,1.82,1.91,2.92,1.36,5.0,1.14,1.65,2.1,2.15,1.65,,,7.5,10.5,17.0,40.0,8.25,6.5,10.5,24.0,11.25,8.75,12.5,29.0,22.0,17.5,26.0,50.0,350.0
6,UwZvqXgl,11/08/2024,05:30,INDONESIA - LIGA 1,PSIS Semarang,Persita,ROUND 1,1.72,3.75,4.2,1.27,3.42,1.02,13.3,1.2,3.65,1.52,2.22,2.2,1.52,3.5,1.21,1.5,2.25,1.9,1.82,,,15.0,16.5,29.0,70.0,9.75,7.7,13.5,35.0,10.0,8.0,12.5,32.0,15.0,12.0,18.5,40.0,250.0
7,x4xmsBO0,11/08/2024,05:30,INDONESIA - LIGA 1,Persik Kediri,Bali United,ROUND 1,2.22,3.3,2.95,1.31,3.15,1.01,11.4,1.21,3.5,1.65,2.0,2.47,1.42,4.75,1.13,1.52,2.22,,,,,12.0,11.25,17.5,40.0,9.75,6.6,10.5,24.0,12.5,8.75,11.5,26.0,23.0,16.0,21.0,40.0,250.0
8,Y9pJEBs1,11/08/2024,07:00,SINGAPORE - PREMIER LEAGUE,Hougang,Tanjong Pagar,ROUND 13,1.7,4.2,3.4,1.17,5.0,1.01,34.0,1.07,9.0,1.29,3.6,1.67,2.1,2.63,1.44,1.33,3.25,1.75,2.05,1.3,3.45,34.0,23.0,29.0,41.0,17.0,11.0,15.0,23.0,15.0,9.5,12.0,21.0,19.0,12.0,15.0,23.0,67.0
9,AHWewAkB,11/08/2024,07:00,PORTUGAL - LIGA PORTUGAL 2,Penafiel,Oliveirense,ROUND 1,2.0,3.3,3.9,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.91,2.03,1.83,1.28,3.55,9.5,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.5,9.0,15.0,41.0,17.0,17.0,26.0,51.0,201.0
10,6NrRCkCD,11/08/2024,07:00,SINGAPORE - PREMIER LEAGUE,Balestier Khalsa,Tampines,ROUND 13,3.9,5.0,1.53,1.1,7.0,1.01,34.0,1.03,17.0,1.11,6.5,1.3,3.4,1.73,2.0,1.18,4.5,3.9,1.24,2.35,1.58,34.0,29.0,21.0,21.0,41.0,17.0,13.0,13.0,41.0,19.0,13.0,13.0,51.0,29.0,21.0,19.0,41.0
