Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
25/06/2023,20:30,BOLIVIA - DIVISION PROFESIONAL,Wilstermann,Oriente Petrolero,ROUND 17,1.65,3.3,4.75,2.0,1.8,1.91,1.8
25/06/2023,16:00,BRAZIL - SERIE A,Gremio,Coritiba,ROUND 12,1.4,4.75,7.5,1.75,2.05,2.0,1.75
25/06/2023,16:00,BRAZIL - SERIE A,Palmeiras,Botafogo RJ,ROUND 12,1.57,4.0,5.75,1.93,1.93,1.95,1.8
25/06/2023,18:30,BRAZIL - SERIE A,America MG,Internacional,ROUND 12,2.25,3.3,3.2,2.15,1.67,1.91,1.91
25/06/2023,18:30,BRAZIL - SERIE A,Bragantino,Goias,ROUND 12,1.44,4.33,7.5,1.88,1.98,2.05,1.7
25/06/2023,18:30,BRAZIL - SERIE A,Santos,Flamengo RJ,ROUND 12,4.0,3.4,1.95,2.08,1.73,1.91,1.91
25/06/2023,11:00,BRAZIL - SERIE B,Mirassol,ABC,ROUND 13,1.48,4.15,7.4,2.11,1.74,2.27,1.6
25/06/2023,15:30,BRAZIL - SERIE B,Sampaio Correa,Ceara,ROUND 13,2.57,3.06,2.93,2.11,1.74,1.81,1.95
25/06/2023,18:00,BRAZIL - SERIE B,Guarani,Vitoria,ROUND 13,2.26,3.25,3.3,2.33,1.62,1.97,1.79
25/06/2023,16:00,CANADA - CANADIAN PREMIER LEAGUE,Valour,Vancouver FC,-,1.63,3.64,5.22,1.94,1.84,1.88,1.88
25/06/2023,19:00,CANADA - CANADIAN PREMIER LEAGUE,Forge,Atl. Ottawa,-,1.86,3.3,4.21,2.16,1.68,1.92,1.84
25/06/2023,13:00,CHILE - PRIMERA DIVISION,Huachipato,Magallanes,ROUND 12,1.91,3.5,4.2,1.88,1.98,1.73,2.0
25/06/2023,07:00,JAPAN - J1 LEAGUE,Avispa Fukuoka,Vissel Kobe,ROUND 18,3.4,3.4,2.15,2.1,1.7,1.95,1.8
25/06/2023,06:00,JAPAN - J2 LEAGUE,Vegalta Sendai,Tokushima,ROUND 22,1.95,3.5,3.8,2.05,1.75,1.83,1.83
25/06/2023,07:00,JAPAN - J2 LEAGUE,Kumamoto,Iwata,ROUND 22,3.2,3.4,2.25,1.85,2.0,1.67,2.1
25/06/2023,07:30,JAPAN - J2 LEAGUE,Kusatsu,Shimizu S-Pulse,ROUND 22,5.75,4.0,1.6,1.75,2.05,1.8,1.91
25/06/2023,12:00,LITHUANIA - A LYGA,Banga,FK Panevezys,ROUND 19,10.3,5.3,1.26,1.74,2.07,2.19,1.64
25/06/2023,12:00,NORWAY - ELITESERIEN,Ham-Kam,Odd,ROUND 11,2.3,3.4,3.0,2.03,1.83,1.8,1.95
25/06/2023,12:00,NORWAY - ELITESERIEN,Molde,Haugesund,ROUND 11,1.2,7.5,12.0,1.4,2.88,1.95,1.8
25/06/2023,12:00,NORWAY - ELITESERIEN,Rosenborg,Sarpsborg 08,ROUND 11,2.05,3.6,3.4,1.62,2.25,1.53,2.38
25/06/2023,12:00,NORWAY - ELITESERIEN,Tromso,Stabaek,ROUND 11,2.05,3.4,3.75,2.05,1.75,1.91,1.91
25/06/2023,14:15,NORWAY - ELITESERIEN,Stromsgodset,Bodo/Glimt,ROUND 11,6.0,5.0,1.45,1.36,3.1,1.5,2.5
25/06/2023,10:00,NORWAY - OBOS-LIGAEN,Asane,Kristiansund,ROUND 13,3.1,3.6,2.15,1.48,2.6,1.44,2.63
25/06/2023,10:00,NORWAY - OBOS-LIGAEN,KFUM Oslo,Sandnes,ROUND 13,1.8,3.6,4.5,1.62,2.25,1.57,2.25
25/06/2023,10:00,NORWAY - OBOS-LIGAEN,Moss,Kongsvinger,ROUND 13,3.0,3.5,2.3,1.8,2.0,1.62,2.2
25/06/2023,10:00,NORWAY - OBOS-LIGAEN,Raufoss,Skeid,ROUND 13,1.85,3.6,4.2,1.67,2.15,1.62,2.2
25/06/2023,15:00,PERU - LIGA 1,Alianza Atl.,Sport Boys,CLAUSURA ,1.67,3.75,5.25,1.75,2.05,1.73,2.0
25/06/2023,17:30,PERU - LIGA 1,Union Comercio,Dep. Municipal,CLAUSURA ,1.95,3.6,3.8,1.73,2.08,1.62,2.2
25/06/2023,04:30,SOUTH KOREA - K LEAGUE 1,Incheon,Pohang,ROUND 19,2.9,3.3,2.38,2.15,1.67,1.83,1.83
25/06/2023,07:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Gangwon,ROUND 19,2.4,3.3,2.88,1.93,1.93,1.67,2.1
25/06/2023,04:00,SOUTH KOREA - K LEAGUE 2,Asan,Ansan Greeners,ROUND 18,1.95,3.5,3.75,2.1,1.7,1.91,1.8
25/06/2023,06:30,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Jeonnam,ROUND 18,2.45,3.25,2.88,2.15,1.67,1.83,1.83
25/06/2023,06:30,SOUTH KOREA - K LEAGUE 2,Seoul E.,Anyang,ROUND 18,3.2,3.4,2.2,2.05,1.75,1.8,1.91
25/06/2023,10:00,URUGUAY - PRIMERA DIVISION,CA Cerro,Racing Montevideo,TORNEO INTERMEDIO ,2.3,3.2,3.0,2.35,1.57,2.0,1.73
25/06/2023,15:00,URUGUAY - PRIMERA DIVISION,Maldonado,Cerro Largo,TORNEO INTERMEDIO ,2.15,3.1,3.3,2.25,1.62,1.91,1.8
25/06/2023,17:30,URUGUAY - PRIMERA DIVISION,Montevideo City,Boston River,TORNEO INTERMEDIO ,2.55,3.2,2.6,2.1,1.7,1.8,1.91
25/06/2023,00:00,USA - USL CHAMPIONSHIP,Sacramento Republic,San Antonio,-,2.06,3.28,3.46,2.16,1.68,1.86,1.9
