Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,ImuyJSOl,19/09/2023,00:00,MEXICO - LIGA MX,Pachuca,Santos Laguna,APERTURA ,2.1,3.75,3.2,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.53,2.38,2.1,1.7,1.38,3.0,15.0,13.0,19.0,34.0,10.0,7.5,11.0,23.0,12.0,9.0,12.0,26.0,21.0,15.0,21.0,34.0,126.0
2,r9wsAGX6,19/09/2023,07:00,SOUTH KOREA - K LEAGUE 2,Busan,Ansan Greeners,ROUND 32,1.5,4.0,5.5,1.36,3.0,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,2.0,1.73,1.48,2.6,1.13,5.9,11.0,15.0,29.0,67.0,6.5,8.0,19.0,41.0,7.0,8.5,19.0,51.0,10.0,13.0,29.0,67.0,351.0
3,Maxo9zmD,19/09/2023,07:30,SOUTH KOREA - K LEAGUE 2,Seongnam,Gimcheon Sangmu,ROUND 32,3.6,3.4,1.91,1.36,3.0,1.04,13.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.73,2.0,3.55,1.28,1.88,1.93,11.0,8.0,9.5,17.0,12.0,6.5,8.5,15.0,19.0,13.0,15.0,26.0,41.0,29.0,34.0,41.0,201.0
4,AFVSXJPD,19/09/2023,07:30,SOUTH KOREA - K LEAGUE 2,Cheongju,Seoul E-Land,ROUND 32,2.15,3.2,3.0,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.91,1.8,2.15,1.68,1.35,3.1,8.5,8.5,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,351.0
5,YmVUXkGc,19/09/2023,09:00,ARMENIA - PREMIER LEAGUE,Urartu,Van,ROUND 8,1.31,4.7,7.5,1.29,3.28,12.6,1.01,1.18,4.15,1.6,2.07,2.54,1.43,4.5,1.15,2.0,1.77,,,,,14.0,23.0,51.0,176.0,5.5,9.0,23.0,91.0,5.0,6.5,17.0,76.0,6.5,8.5,19.0,91.0,201.0
6,nqX5ZvXH,19/09/2023,10:00,EGYPT - PREMIER LEAGUE,ZED,El Ismaily,ROUND 1,2.8,2.67,2.8,1.65,1.98,1.14,4.25,1.6,2.05,2.7,1.35,5.9,1.08,11.5,1.02,2.15,1.55,,,,,5.0,6.5,12.0,36.0,6.0,5.5,12.0,34.0,11.0,11.0,20.0,67.0,31.0,34.0,61.0,176.0,201.0
7,pCKS5vDi,19/09/2023,10:00,ALBANIA - SUPERLIGA,Teuta,Skenderbeu,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,QR3G28oU,19/09/2023,11:00,ALBANIA - SUPERLIGA,Laci,Vllaznia,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,zgygPMVH,19/09/2023,11:00,ROMANIA - LIGA 2,Ceahlaul,Chindia Targoviste,ROUND 6,2.75,3.1,2.52,1.55,2.35,1.1,5.8,1.47,2.5,2.37,1.52,4.25,1.18,7.4,1.06,2.02,1.7,,,,,6.5,7.0,11.0,23.0,7.0,5.5,9.0,21.0,11.0,9.0,13.0,34.0,26.0,21.0,36.0,76.0,101.0
10,lvYtVm0G,19/09/2023,12:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,Ararat-Armenia,ROUND 8,6.5,4.35,1.38,1.31,3.15,1.01,10.9,1.2,3.9,1.65,1.98,2.67,1.39,4.8,1.13,1.94,1.82,,,,,11.0,5.5,5.5,7.5,17.0,7.5,6.0,9.0,36.0,18.0,15.0,20.0,126.0,61.0,61.0,76.0,201.0
11,jHwcy125,19/09/2023,13:00,EGYPT - PREMIER LEAGUE,Al Ahly,Al Masry,ROUND 1,1.47,4.15,5.9,1.31,3.28,1.01,12.9,1.21,3.55,1.62,2.02,2.47,1.42,4.6,1.14,1.75,1.85,,,,,14.0,19.0,41.0,91.0,7.0,8.5,20.0,56.0,7.0,7.0,15.0,56.0,9.5,11.0,21.0,71.0,201.0
12,Gd8ZcTT4,19/09/2023,13:30,ITALY - SERIE C,Vis Pesaro,Entella,GROUP B ,4.35,3.25,1.85,1.57,2.32,1.1,5.8,1.47,2.5,2.37,1.52,4.25,1.18,7.4,1.06,2.15,1.62,,,1.91,1.82,6.0,5.0,6.5,13.0,8.5,5.5,7.0,14.0,17.0,12.0,14.0,26.0,51.0,36.0,51.0,91.0,201.0
13,SWLar5OJ,19/09/2023,13:30,ITALY - SERIE C,Pergolettese,Triestina,GROUP A ,3.15,3.05,2.3,1.6,2.27,1.11,5.6,1.5,2.4,2.5,1.47,4.5,1.17,7.7,1.05,2.1,1.65,,,1.6,2.25,5.5,5.5,8.5,19.0,6.5,5.0,8.0,19.0,12.0,10.0,14.0,34.0,34.0,26.0,46.0,91.0,201.0
14,KUhepAa5,19/09/2023,13:30,ITALY - SERIE C,Arezzo,Olbia,GROUP B ,2.35,3.15,2.95,1.5,2.45,1.08,6.3,1.4,2.72,2.2,1.62,3.8,1.23,6.6,1.08,1.9,1.8,2.27,1.6,,,6.5,7.0,11.0,26.0,6.0,5.0,9.0,21.0,9.0,7.5,12.0,34.0,20.0,17.0,26.0,71.0,201.0
15,Q7FM0Vqn,19/09/2023,13:30,ITALY - SERIE C,Pineto,Rimini,GROUP B ,2.62,3.1,2.67,1.53,2.4,1.09,6.1,1.44,2.62,2.3,1.57,4.0,1.21,6.9,1.07,1.93,1.78,,,,,6.5,6.5,10.0,21.0,6.5,5.0,8.0,19.0,10.0,8.5,12.0,31.0,23.0,19.0,31.0,76.0,201.0
16,lApCtSbU,19/09/2023,13:30,ITALY - SERIE C,Lucchese,Gubbio,GROUP B ,2.45,2.92,3.05,1.6,2.25,1.11,5.5,1.5,2.42,2.42,1.5,4.4,1.17,7.6,1.05,2.05,1.7,2.37,1.55,,,6.0,6.5,10.0,26.0,6.0,5.0,9.0,21.0,9.5,8.5,13.0,34.0,21.0,20.0,34.0,81.0,201.0
17,tps4rlUH,19/09/2023,13:30,ITALY - SERIE C,Fermana,Recanatese,GROUP B ,2.52,3.05,2.82,1.55,2.35,1.1,5.9,1.45,2.55,2.32,1.55,4.1,1.2,7.2,1.06,1.98,1.75,,,,,6.0,6.5,10.0,26.0,6.0,5.0,8.5,20.0,10.0,8.5,12.0,31.0,21.0,18.0,31.0,71.0,201.0
18,CI4UZ0T6,19/09/2023,15:00,PERU - LIGA 1,Alianza Atl.,Binacional,CLAUSURA ,1.7,3.6,5.25,1.33,3.25,1.04,12.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.67,2.1,1.68,2.15,1.18,4.65,12.0,17.0,26.0,51.0,8.5,7.0,17.0,41.0,9.0,8.5,13.0,41.0,13.0,13.0,23.0,41.0,151.0
19,hW2y3uK1,19/09/2023,15:45,ENGLAND - FA CUP,Winchester,Reading City,QUALIFICATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,fgUPQ3T5,19/09/2023,15:45,ENGLAND - FA CUP,Wroxham,Barton,QUALIFICATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,KCksDMaJ,19/09/2023,15:45,ENGLAND - FA CUP,Taunton,Merthyr Town,QUALIFICATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AJo8s8qO,19/09/2023,15:45,ITALY - SERIE C,Juventus U23,Spal,GROUP B ,2.62,3.15,2.62,1.5,2.47,1.08,6.4,1.39,2.77,2.15,1.65,3.7,1.23,6.5,1.08,1.88,1.82,,,,,7.0,6.5,10.0,21.0,6.5,5.0,8.0,19.0,10.0,8.5,11.0,26.0,23.0,19.0,26.0,61.0,201.0
23,EXBI1BUu,19/09/2023,15:45,ITALY - SERIE C,Perugia,Pontedera,GROUP B ,1.85,3.3,4.15,1.52,2.45,1.09,6.3,1.4,2.7,2.22,1.62,3.85,1.22,6.7,1.07,2.02,1.7,1.83,1.91,,,6.5,9.0,18.0,46.0,5.0,5.5,12.0,34.0,6.5,7.0,14.0,51.0,12.0,13.0,26.0,81.0,201.0
24,KUEQakah,19/09/2023,15:45,ITALY - SERIE C,Sestri Levante,Pescara,GROUP B ,3.8,3.35,1.93,1.4,2.75,1.05,7.6,1.26,3.5,1.78,1.95,2.8,1.38,4.8,1.15,1.65,2.12,,,1.85,1.9,8.0,6.0,7.5,14.0,9.5,5.5,6.5,12.0,15.0,10.0,11.0,21.0,41.0,26.0,34.0,61.0,201.0
25,2gr0qUEB,19/09/2023,15:45,ITALY - SERIE C,Cesena,Ancona,GROUP B ,1.65,3.6,5.2,1.47,2.52,1.07,6.7,1.35,2.92,2.07,1.7,3.5,1.26,6.1,1.09,2.02,1.7,1.62,2.22,,,7.0,11.0,23.0,81.0,4.5,6.0,15.0,51.0,5.5,6.5,15.0,71.0,9.5,11.0,26.0,91.0,201.0
26,A7DW3L4e,19/09/2023,15:45,ENGLAND - FA CUP,Scarborough,Farsley,QUALIFICATION ,2.22,3.5,2.8,1.34,2.99,1.01,11.0,1.24,3.25,1.75,1.91,2.72,1.35,5.5,1.11,1.62,2.02,,,,,12.0,9.0,13.0,34.0,7.5,6.5,8.5,21.0,10.0,7.5,12.0,23.0,21.0,15.0,21.0,46.0,
27,EsDSRqEa,19/09/2023,15:45,ENGLAND - FA CUP,Marine,Spennymoor,QUALIFICATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
