Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,AHEJwE3D,18/02/2025,05:30,INDIA - I-LEAGUE,Real Kashmir,Namdhari,ROUND 15,1.78,3.45,4.25,1.39,2.55,,,1.31,2.9,1.9,1.72,3.1,1.27,,,1.82,1.78,1.75,1.95,,,9.25,11.5,24.0,70.0,6.4,6.7,14.0,40.0,7.9,8.25,16.0,45.0,14.0,15.0,29.0,80.0,700.0
2,lnGVpVAt,18/02/2025,07:30,INDIA - I-LEAGUE,SC Bengaluru,Inter Kashi,ROUND 15,2.95,3.4,2.18,,,,,1.23,3.4,1.55,2.15,2.27,1.5,3.6,1.2,1.45,2.37,,,1.82,1.9,14.0,11.0,13.5,24.0,13.0,7.0,8.75,15.5,18.5,10.5,11.0,19.5,40.0,22.0,24.0,35.0,200.0
3,hd8AoBfl,18/02/2025,11:00,EGYPT - PREMIER LEAGUE,El Gaish,ZED,ROUND 14,3.1,2.5,2.77,1.65,2.1,1.17,4.4,1.65,2.1,2.95,1.35,5.4,1.12,9.0,1.03,2.22,1.6,2.95,1.36,1.44,2.67,4.4,5.9,12.0,35.0,6.3,5.2,11.0,32.0,14.0,12.0,18.5,55.0,45.0,40.0,60.0,150.0,101.0
4,bejx4JAF,18/02/2025,14:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Al Masry,ROUND 14,3.05,2.75,2.57,1.55,2.3,1.13,5.2,1.52,2.37,2.52,1.47,4.5,1.17,7.8,1.05,2.02,1.7,2.9,1.38,1.5,2.5,5.2,6.1,11.25,30.0,7.3,5.4,10.25,28.0,14.5,11.0,16.5,45.0,40.0,32.0,45.0,100.0,101.0
5,GOSB0YY0,18/02/2025,16:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Glenavon,ROUND 21,1.75,3.65,4.3,1.4,2.75,1.07,7.0,1.34,3.0,2.0,1.72,3.4,1.28,5.9,1.1,1.93,1.78,1.72,2.05,1.21,4.0,7.0,11.0,23.0,70.0,6.3,7.0,14.5,45.0,7.6,8.5,17.5,55.0,13.0,14.5,30.0,90.0,800.0
6,A7sQWdFd,18/02/2025,16:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Ballymena,Glentoran,ROUND 25,4.05,3.45,1.83,1.4,2.75,1.07,7.0,1.33,3.05,1.98,1.75,3.35,1.28,5.8,1.1,1.87,1.83,3.75,1.23,1.93,1.8,7.0,6.5,8.25,15.0,11.0,6.6,8.25,15.5,22.0,13.5,16.0,29.0,65.0,40.0,45.0,80.0,700.0
7,bkJ7wiPr,18/02/2025,16:45,ENGLAND - LEAGUE TWO,Notts Co,Colchester,ROUND 19,1.85,3.6,3.8,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.4,1.3,6.5,1.11,1.8,1.91,1.93,1.93,1.28,3.55,11.0,11.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
8,pMucRHAa,18/02/2025,16:45,ENGLAND - LEAGUE TWO,Morecambe,Doncaster,ROUND 26,3.75,3.6,1.9,1.4,2.75,1.04,13.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.8,1.91,3.55,1.28,1.95,1.9,11.0,7.5,9.0,17.0,11.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,251.0
9,6mGZHhGl,18/02/2025,16:45,ENGLAND - LEAGUE TWO,Fleetwood,AFC Wimbledon,ROUND 25,3.0,3.1,2.4,1.57,2.25,1.1,7.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.1,1.67,2.85,1.4,1.58,2.35,7.0,6.5,10.0,23.0,7.5,6.0,10.0,23.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,501.0
10,Kbn2k2Mh,18/02/2025,16:45,ENGLAND - LEAGUE ONE,Wycombe,Bristol Rovers,ROUND 31,1.4,4.33,7.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.95,1.8,1.4,2.85,1.07,7.0,12.0,19.0,41.0,81.0,7.0,8.5,21.0,51.0,7.0,8.5,19.0,51.0,9.5,12.0,26.0,51.0,301.0
11,8WhczLhL,18/02/2025,16:45,ENGLAND - LEAGUE ONE,Wrexham,Leyton Orient,ROUND 31,2.2,3.3,3.2,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.95,1.8,2.2,1.65,1.35,3.1,8.5,8.5,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,17.0,41.0,21.0,19.0,34.0,51.0,351.0
