Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,j5F1kfTf,22/12/2023,05:30,BANGLADESH - PREMIER LEAGUE,Abahani Limited,Rahmatgonj MFS,ROUND 1,1.35,4.55,6.8,1.24,3.6,1.02,13.0,1.14,4.8,1.5,2.35,2.22,1.52,3.84,1.2,1.87,1.89,,,,,15.0,17.5,37.0,110.0,7.1,8.25,17.5,55.0,6.2,7.2,15.0,45.0,7.7,9.0,18.5,55.0,300.0
2,48J5lEr1,22/12/2023,05:30,BANGLADESH - PREMIER LEAGUE,Bangladesh Police,Chittagong Abahani,ROUND 1,1.5,3.85,5.4,1.23,3.7,1.01,13.0,1.13,5.1,1.46,2.45,2.1,1.57,3.56,1.23,1.56,2.36,,,,,14.5,15.5,30.0,80.0,8.25,7.1,14.0,40.0,8.0,6.8,11.25,32.0,10.5,9.0,14.5,35.0,175.0
3,bVI9mYc7,22/12/2023,05:30,BANGLADESH - PREMIER LEAGUE,Fortis,Mohammedan,ROUND 1,3.85,3.65,1.75,1.33,3.04,1.01,9.35,1.21,3.74,1.7,1.93,2.75,1.37,5.2,1.12,1.68,2.13,,,,,11.75,6.8,7.6,11.75,10.5,6.3,7.0,11.0,18.0,11.0,11.75,18.5,45.0,27.0,29.0,45.0,250.0
4,KfrSQldT,22/12/2023,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Newcastle Jets,ROUND 9,1.8,4.2,3.8,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.8,3.4,1.33,1.4,2.75,1.78,2.03,1.28,3.55,23.0,19.0,26.0,41.0,13.0,9.0,13.0,26.0,13.0,9.0,12.0,23.0,17.0,12.0,17.0,29.0,81.0
5,xMHDnhDD,22/12/2023,07:30,BANGLADESH - PREMIER LEAGUE,Bashundara Kings,Brothers U.,ROUND 1,1.05,8.75,25.0,1.15,4.7,36.0,26.0,1.08,7.0,1.27,3.28,1.7,1.93,2.51,1.44,4.1,1.22,,,,,19.0,70.0,350.0,450.0,8.75,24.0,120.0,120.0,5.3,14.5,70.0,500.0,4.6,12.5,65.0,450.0,300.0
6,Wjaipex3,22/12/2023,08:00,VIETNAM - V.LEAGUE 1,Khanh Hoa,Cong An,ROUND 7,7.4,4.1,1.4,1.44,2.42,1.03,7.9,1.34,2.72,2.0,1.65,3.3,1.24,7.3,1.05,2.32,1.47,,,,,8.5,5.2,5.5,8.5,15.0,8.5,9.0,14.0,45.0,26.0,28.0,45.0,175.0,110.0,120.0,200.0,201.0
7,h00moyNd,22/12/2023,08:00,VIETNAM - V.LEAGUE 1,Binh Duong,Thanh Hoa,ROUND 7,3.35,3.3,2.05,1.42,2.47,1.03,8.4,1.31,2.87,1.98,1.75,3.1,1.27,6.6,1.06,1.75,1.85,,,1.75,1.98,9.25,7.2,9.75,19.0,9.5,6.4,8.75,17.0,17.5,11.75,14.5,28.0,45.0,32.0,40.0,70.0,600.0
8,6g5ZuOhc,22/12/2023,08:30,IRAQ - SUPER LEAGUE,Al Shorta,Al Wasat,ROUND 11,1.47,3.45,7.0,1.55,2.07,1.08,5.95,1.52,2.2,2.6,1.41,5.2,1.11,9.7,1.02,2.84,1.4,,,,,6.0,9.75,32.0,150.0,3.65,6.7,21.0,100.0,4.45,8.25,26.0,120.0,7.5,14.0,45.0,200.0,
9,hj1Vt4wi,22/12/2023,08:30,IRAQ - SUPER LEAGUE,Al Minaa,Naft Al-Basra,ROUND 11,2.87,2.77,2.5,1.57,2.02,1.09,5.8,1.55,2.15,2.67,1.39,5.4,1.1,10.0,1.02,2.17,1.66,,,,,5.8,5.1,8.75,22.0,5.6,4.9,8.75,21.0,10.5,9.25,15.0,37.0,28.0,24.0,40.0,90.0,
10,WU5AgyAQ,22/12/2023,09:00,AZERBAIJAN - PREMIER LEAGUE,Gabala,Sabah Baku,ROUND 18,4.2,3.65,1.72,1.39,2.57,1.02,9.1,1.29,3.0,1.9,1.82,2.95,1.29,6.05,1.08,1.82,1.8,,,1.95,1.75,10.25,6.8,7.9,13.5,11.5,7.1,8.25,14.0,23.0,14.0,16.5,28.0,65.0,40.0,50.0,80.0,700.0
11,SIh0rZ6F,22/12/2023,09:15,VIETNAM - V.LEAGUE 1,Ho Chi Minh,Song Lam Nghe An,ROUND 7,1.88,3.4,3.75,1.42,2.47,1.02,8.6,1.32,2.85,1.93,1.7,3.15,1.26,6.45,1.07,1.82,1.78,1.85,1.85,,,9.25,10.25,20.0,55.0,6.6,6.6,13.0,37.0,8.5,8.5,16.0,45.0,15.5,16.0,30.0,80.0,700.0
12,lSgdqFi9,22/12/2023,09:15,VIETNAM - V.LEAGUE 1,Hanoi FC,Hong Linh Ha Tinh,ROUND 7,1.34,4.75,7.6,1.3,3.22,1.01,11.5,1.2,3.6,1.62,2.05,2.45,1.42,3.65,1.2,1.93,1.7,,,,,13.0,20.0,50.0,200.0,7.1,9.5,24.0,90.0,6.4,8.5,22.0,80.0,8.25,11.25,29.0,110.0,900.0
13,jPwY27hb,22/12/2023,09:30,CAMEROON - ELITE ONE,Bamenda,Colombe,ROUND 12,2.22,2.9,3.15,1.52,2.12,1.08,6.3,1.46,2.45,2.32,1.47,4.65,1.14,10.0,1.02,2.04,1.74,,,,,6.5,6.4,12.5,32.0,5.1,5.1,9.75,26.0,8.0,7.9,14.0,37.0,17.5,17.5,30.0,75.0,101.0
14,zXPec4Vb,22/12/2023,10:00,SERBIA - SUPER LIGA,Cukaricki,Mladost,ROUND 9,1.42,4.45,6.5,1.35,2.95,1.04,8.25,1.24,3.65,1.72,2.05,2.72,1.4,4.6,1.16,1.95,1.75,,,,,8.25,17.0,40.0,150.0,6.9,8.75,21.0,70.0,6.6,8.25,20.0,70.0,9.25,11.5,28.0,100.0,800.0
15,tCFyCSpF,22/12/2023,10:30,INDIA - I-LEAGUE,Rajasthan United,TRAU FC,ROUND 12,1.55,4.1,5.0,1.21,3.9,1.01,15.0,1.12,5.1,1.45,2.37,2.07,1.6,3.25,1.25,1.52,2.22,,,,,17.0,21.0,37.0,90.0,9.75,8.75,16.0,40.0,9.25,8.0,13.0,35.0,12.5,11.0,18.0,40.0,250.0
16,fReqloAB,22/12/2023,11:00,REPUBLIC OF THE CONGO - LIGUE 1,Juk,Vegas,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4x3WjmQh,22/12/2023,11:00,REPUBLIC OF THE CONGO - LIGUE 1,Nathalys,Etoile du Congo,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ObkJrnft,22/12/2023,11:30,INDIA - ISL,East Bengal,Odisha FC,-,2.55,3.5,2.6,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.57,2.25,2.5,1.5,1.5,2.5,13.0,11.0,15.0,26.0,10.0,7.0,10.0,19.0,13.0,10.0,12.0,26.0,26.0,19.0,26.0,41.0,151.0
19,WKYPz4Re,22/12/2023,11:30,CAMEROON - ELITE ONE,Stade Renard,Victoria United,ROUND 12,1.83,3.1,4.15,1.5,2.18,1.06,7.1,1.41,2.6,2.2,1.53,4.25,1.17,9.0,1.03,2.05,1.73,1.78,1.83,,,7.0,7.8,17.0,55.0,4.9,5.4,12.0,37.0,6.5,7.2,14.5,45.0,12.0,13.5,27.0,80.0,101.0
20,MmCHhtpU,22/12/2023,12:00,SERBIA - SUPER LIGA,Javor,IMT Novi Beograd,ROUND 9,2.65,3.2,2.55,1.45,2.55,1.07,6.8,1.34,3.0,2.05,1.72,3.4,1.28,5.9,1.1,1.78,1.93,2.32,1.57,,,6.8,8.25,12.5,28.0,8.0,6.1,9.5,21.0,12.5,10.0,14.0,32.0,30.0,23.0,35.0,70.0,600.0
21,E3CtKzlt,22/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Shabab,ROUND 18,3.6,3.5,1.91,1.36,3.0,1.04,9.0,1.25,3.75,1.8,2.0,3.0,1.36,5.0,1.14,1.73,2.0,3.45,1.3,1.83,1.98,12.0,8.5,10.0,17.0,12.0,7.0,9.0,15.0,19.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
