Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,U1L3x4hm,20/05/2024,08:15,MONGOLIA - PREMIER LEAGUE,Khovd,Bavarians,ROUND 22,1.95,4.1,2.8,,,,,,,1.3,3.4,1.7,1.93,,,,,1.88,1.72,,,28.0,17.5,19.5,32.0,14.5,9.0,10.25,16.5,13.5,8.5,9.5,15.5,18.5,11.5,13.0,21.0,75.0
2,ObaIcz68,20/05/2024,09:15,SWITZERLAND - CHALLENGE LEAGUE,Wil,Thun,ROUND 36,3.8,3.9,1.78,1.3,3.25,1.03,9.0,1.17,4.35,1.53,2.32,2.3,1.55,3.75,1.23,1.53,2.32,,,2.0,1.75,9.0,10.0,10.25,15.5,15.5,7.9,8.25,12.5,25.0,13.0,12.5,19.0,55.0,29.0,29.0,40.0,250.0
3,K8aeamsD,20/05/2024,09:15,SWITZERLAND - CHALLENGE LEAGUE,Vaduz,Bellinzona,ROUND 36,1.85,3.85,3.55,1.31,3.15,1.03,9.0,1.19,4.2,1.57,2.25,2.37,1.52,3.95,1.21,1.57,2.27,1.82,1.91,,,9.0,14.0,22.0,50.0,9.5,7.7,12.0,27.0,10.25,8.5,12.5,29.0,16.5,13.0,20.0,45.0,300.0
4,zq6zZjT7,20/05/2024,09:15,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Aarau,ROUND 36,2.3,3.8,2.62,1.26,3.45,1.03,9.5,1.14,4.85,1.45,2.55,2.07,1.7,3.3,1.29,1.42,2.67,2.25,1.6,,,9.5,14.0,17.5,32.0,13.5,8.25,10.25,18.5,15.5,9.5,11.0,20.0,26.0,16.0,18.5,32.0,150.0
5,dh7WZWD1,20/05/2024,09:15,SWITZERLAND - CHALLENGE LEAGUE,Sion,Schaffhausen,ROUND 36,1.37,4.6,7.4,1.32,3.15,1.04,8.75,1.19,4.1,1.6,2.2,2.42,1.5,4.05,1.2,1.85,1.85,,,,,8.75,22.0,50.0,175.0,7.7,9.25,22.0,75.0,6.9,8.25,18.5,65.0,9.0,10.75,24.0,80.0,600.0
6,ETHRzDbe,20/05/2024,09:15,SWITZERLAND - CHALLENGE LEAGUE,Baden,Xamax,ROUND 36,4.3,4.1,1.65,1.27,3.4,1.03,9.5,1.15,4.7,1.47,2.5,2.15,1.65,3.4,1.27,1.5,2.4,,,2.15,1.65,9.5,10.75,10.25,14.5,17.5,8.5,8.25,11.5,29.0,14.0,12.5,17.5,70.0,35.0,30.0,40.0,200.0
7,zDHidaBq,20/05/2024,10:00,ARMENIA - PREMIER LEAGUE,Van,Urartu,ROUND 35,2.7,3.45,2.22,1.35,2.94,1.01,9.7,1.25,3.52,1.75,1.9,2.98,1.32,5.66,1.11,1.64,2.2,,,1.75,1.85,11.25,7.4,9.5,17.5,8.25,6.0,7.7,14.0,12.0,8.5,11.25,20.0,24.0,17.5,23.0,40.0,250.0
8,QeXAv9Kq,20/05/2024,10:00,EGYPT - PREMIER LEAGUE,Al Masry,Enppi,ROUND 24,2.0,3.15,3.65,1.44,2.42,1.04,8.45,1.31,2.87,1.91,1.7,3.1,1.27,6.55,1.08,1.72,1.88,1.95,1.75,,,8.5,10.0,19.5,55.0,7.2,6.1,12.5,35.0,9.75,8.25,14.0,40.0,18.5,16.0,27.0,65.0,500.0
9,lzpp3Wqe,20/05/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Termez Surkhon,Nasaf Qarshi,ROUND 8,3.3,3.3,2.07,1.47,2.32,1.05,8.0,1.39,2.57,2.12,1.57,3.6,1.2,8.25,1.04,1.93,1.7,,,,,8.0,6.2,8.75,18.0,8.5,6.4,9.0,18.5,16.0,12.5,17.5,37.0,45.0,35.0,50.0,100.0,
10,MooLNl1t,20/05/2024,11:00,ICELAND - BESTA DEILD KARLA,Vestri,Vikingur Reykjavik,ROUND 7,8.75,5.7,1.26,1.23,3.8,1.02,10.0,1.11,5.6,1.36,2.9,1.9,1.85,2.87,1.37,1.7,2.02,,,,,10.25,11.0,8.25,9.0,32.0,12.0,9.0,9.75,70.0,27.0,19.5,21.0,250.0,90.0,65.0,65.0,350.0
