Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,4vhLe9e3,20/02/2024,05:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Western United,ROUND 12,1.53,4.33,5.75,1.25,3.75,1.03,17.0,1.17,5.0,1.5,2.5,2.3,1.62,4.0,1.25,1.62,2.2,1.5,2.5,1.15,5.5,17.0,21.0,34.0,51.0,9.5,8.5,17.0,41.0,9.0,8.5,15.0,41.0,12.0,11.0,21.0,41.0,151.0
2,dIWa9pJB,20/02/2024,08:00,IRAQ - SUPER LEAGUE,Naft Missan,Duhok,ROUND 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SrSeAQ35,20/02/2024,08:00,IRAQ - SUPER LEAGUE,Al Naft,Naft Al-Basra,ROUND 15,1.88,3.0,4.1,1.52,2.12,1.07,6.8,1.42,2.57,2.25,1.5,4.35,1.16,8.5,1.04,2.07,1.72,1.82,1.78,,,6.7,7.5,17.0,50.0,4.9,5.2,12.0,37.0,6.8,7.2,14.5,45.0,13.0,14.0,27.0,75.0,
4,lhTiB6la,20/02/2024,08:00,IRAQ - SUPER LEAGUE,Al Karkh,Al Wasat,ROUND 15,1.83,2.95,4.4,1.57,2.02,1.09,5.8,1.52,2.2,2.67,1.39,5.4,1.1,10.0,1.02,2.38,1.55,1.78,1.82,,,6.0,7.2,17.5,60.0,4.35,5.3,13.5,45.0,6.2,7.6,17.0,60.0,12.0,15.0,32.0,110.0,
5,z53ZNAW7,20/02/2024,11:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,El Gouna,ROUND 13,1.8,3.25,4.45,1.47,2.35,1.03,8.0,1.35,2.72,2.0,1.65,3.3,1.24,7.1,1.05,1.85,1.75,1.78,1.93,,,8.0,10.5,24.0,80.0,6.2,6.3,15.0,50.0,8.0,8.25,16.5,60.0,15.0,15.0,29.0,90.0,800.0
6,feLDyIvB,20/02/2024,12:00,MOROCCO - BOTOLA PRO,Raja Casablanca,Hassania Agadir,ROUND 20,1.25,4.75,9.0,1.4,2.75,1.05,11.0,1.33,3.25,2.03,1.78,3.5,1.29,7.0,1.1,2.63,1.44,1.3,3.45,,,9.0,17.0,41.0,151.0,5.5,11.0,29.0,81.0,5.0,10.0,34.0,81.0,7.0,13.0,41.0,126.0,101.0
7,Q5v0t4jf,20/02/2024,13:00,BAHRAIN - PREMIER LEAGUE,Al-Hala,Manama Club,ROUND 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,EVzdspyl,20/02/2024,13:00,BAHRAIN - PREMIER LEAGUE,East Riffa,Busaiteen,ROUND 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,noA1WUoE,20/02/2024,13:30,SLOVENIA - PRVA LIGA,Radomlje,Aluminij,ROUND 22,1.87,3.5,3.85,1.4,2.7,1.06,7.4,1.29,3.25,1.88,1.85,3.05,1.33,5.3,1.12,1.78,1.93,1.85,1.9,,,7.4,11.0,21.0,55.0,7.3,6.7,13.0,35.0,9.0,8.25,14.5,40.0,16.0,14.5,26.0,65.0,500.0
10,vX2Q8Cv3,20/02/2024,14:00,POLAND - DIVISION 1,Leczna,Tychy,ROUND 17,2.88,3.1,2.4,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,2.85,1.4,1.55,2.38,8.5,7.5,11.0,23.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,301.0
11,jDoMoEOE,20/02/2024,14:00,EGYPT - PREMIER LEAGUE,El Daklyeh,Pharco,ROUND 13,3.0,2.75,2.52,1.6,2.07,1.08,6.15,1.52,2.22,2.47,1.42,4.2,1.15,10.0,1.01,2.02,1.62,,,,,6.0,6.3,11.25,29.0,6.7,5.5,10.0,26.0,13.5,11.75,17.5,45.0,40.0,35.0,55.0,110.0,800.0
12,xAsInf98,20/02/2024,14:00,EGYPT - PREMIER LEAGUE,Al Masry,Baladiyat El Mahalla,ROUND 13,1.6,3.4,5.9,1.47,2.32,1.04,7.7,1.37,2.62,2.07,1.6,3.45,1.22,7.5,1.04,2.05,1.6,,,,,7.6,12.5,35.0,150.0,5.4,6.8,19.5,75.0,6.6,8.25,20.0,80.0,11.5,14.5,35.0,120.0,201.0
13,IXK87OmO,20/02/2024,14:30,IRAQ - SUPER LEAGUE,Al Zawraa,Al Quwa Al Jawiya,ROUND 15,2.65,3.0,2.52,1.5,2.18,1.06,7.3,1.43,2.6,2.25,1.5,4.2,1.19,8.1,1.04,2.0,1.77,,,,,7.0,5.8,9.5,21.0,5.9,5.2,8.5,19.5,9.75,8.75,13.5,32.0,23.0,20.0,32.0,70.0,
14,lIKHzxfH,20/02/2024,15:00,MOROCCO - BOTOLA PRO,Jeunesse Sportive Soualem,Maghreb Fez,ROUND 20,3.1,3.1,2.15,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.1,1.67,3.1,1.35,1.65,2.2,7.0,6.0,9.5,21.0,8.0,6.5,10.0,21.0,15.0,12.0,19.0,41.0,41.0,34.0,41.0,67.0,101.0
15,z9V384YH,20/02/2024,15:30,IRAQ - SUPER LEAGUE,Al-Qassim,Newroz,ROUND 15,3.6,2.95,2.02,1.5,2.15,1.07,6.9,1.43,2.54,2.25,1.5,4.4,1.16,8.5,1.04,2.03,1.75,,,,,6.9,5.1,7.4,15.0,6.9,5.2,7.5,15.0,14.0,10.75,14.0,27.0,40.0,30.0,40.0,75.0,
16,lYE0wFcc,20/02/2024,16:30,ENGLAND - PREMIER LEAGUE,Manchester City,Brentford,ROUND 18,1.18,7.0,15.0,1.22,4.0,1.02,21.0,1.13,6.0,1.4,2.88,2.0,1.8,3.4,1.33,2.0,1.75,1.18,4.65,,,21.0,41.0,67.0,201.0,11.0,15.0,41.0,101.0,7.5,11.0,29.0,81.0,8.0,12.0,29.0,81.0,401.0
17,C2duztPa,20/02/2024,16:30,BRAZIL - COPA DO BRASIL,Porto Velho,Remo,1/64-FINALS,6.5,4.33,1.4,1.26,3.5,1.01,17.0,1.14,4.6,1.53,2.4,2.39,1.56,3.96,1.19,1.8,1.96,,,,,17.0,9.0,8.0,10.0,21.0,9.0,8.5,11.0,41.0,21.0,17.0,21.0,81.0,41.0,41.0,41.0,151.0
18,0plDizbL,20/02/2024,16:45,ENGLAND - LEAGUE TWO,MK Dons,Wrexham,ROUND 27,2.4,3.5,2.88,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.57,2.25,2.35,1.58,1.43,2.75,13.0,11.0,15.0,29.0,10.0,6.5,11.0,21.0,13.0,9.5,12.0,26.0,23.0,19.0,23.0,41.0,151.0
19,MJYp0mUh,20/02/2024,16:45,SCOTLAND - LEAGUE ONE,Falkirk,Montrose,ROUND 23,1.22,6.0,10.0,1.25,3.75,1.02,11.0,1.14,5.0,1.5,2.5,2.1,1.67,3.75,1.25,2.0,1.73,1.24,3.9,,,17.0,29.0,51.0,126.0,9.0,12.0,29.0,67.0,7.0,10.0,23.0,51.0,7.5,11.0,26.0,67.0,1000.0
20,jwHD9g1G,20/02/2024,16:45,ENGLAND - LEAGUE TWO,Walsall,Morecambe,ROUND 27,1.91,3.5,4.2,1.4,2.75,1.06,10.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.93,1.93,1.25,3.8,10.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,15.0,26.0,51.0,201.0
21,KpRj42PI,20/02/2024,16:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Cliftonville,Linfield,ROUND 31,2.37,3.4,2.72,1.4,2.75,1.05,7.6,1.28,3.35,1.85,1.9,2.95,1.35,5.1,1.13,1.7,2.05,2.32,1.57,,,7.6,9.25,14.0,30.0,8.75,6.6,10.0,22.0,12.0,9.25,13.5,30.0,24.0,18.5,27.0,55.0,400.0
22,dKXAkY9p,20/02/2024,16:45,ENGLAND - LEAGUE TWO,Gillingham,Stockport County,ROUND 27,3.25,3.3,2.3,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.83,1.83,3.1,1.35,1.63,2.25,8.5,7.0,10.0,21.0,9.0,6.0,9.5,21.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,351.0
23,428O44Fl,20/02/2024,16:45,ENGLAND - LEAGUE TWO,AFC Wimbledon,Crawley,ROUND 29,1.65,4.0,5.25,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.67,2.1,1.63,2.25,1.18,4.65,13.0,15.0,26.0,51.0,8.5,7.5,15.0,41.0,8.5,8.5,15.0,41.0,13.0,12.0,21.0,41.0,151.0
24,WWWdl0Gq,20/02/2024,16:45,SCOTLAND - LEAGUE TWO,Peterhead,Bonnyrigg Rose,ROUND 24,1.8,3.4,4.0,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.9,3.25,1.33,6.0,1.11,1.83,1.83,1.85,2.0,1.23,4.0,10.0,12.0,21.0,41.0,7.5,7.0,15.0,34.0,8.5,9.0,15.0,41.0,15.0,15.0,26.0,51.0,500.0
25,6epUmZ3J,20/02/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Portadown,Newington,ROUND 23,1.5,4.3,5.2,1.19,4.2,1.02,13.0,1.13,5.5,1.39,2.55,1.93,1.7,2.95,1.3,1.47,2.32,,,,,19.0,21.0,37.0,100.0,11.25,9.25,17.0,45.0,10.0,8.25,13.5,37.0,13.0,10.5,17.0,40.0,200.0
