Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,t8mSHLCQ,02/05/2024,08:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Samtredia,Iberia 1999,ROUND 12,4.8,3.9,1.55,1.28,3.34,1.01,9.35,1.18,4.35,1.57,2.12,2.42,1.47,4.3,1.18,1.66,2.16,,,,,13.5,7.2,7.1,10.0,14.0,7.0,6.9,9.75,26.0,13.0,11.75,17.0,65.0,32.0,30.0,40.0,250.0
2,48kokr4G,02/05/2024,09:00,ARMENIA - PREMIER LEAGUE,Van,Ararat-Armenia,ROUND 32,6.7,4.05,1.4,1.33,3.04,1.01,9.7,1.23,3.69,1.72,1.9,2.84,1.35,5.29,1.12,1.97,1.79,,,,,10.75,5.7,5.6,7.7,14.0,7.1,7.0,9.75,35.0,17.5,15.5,22.0,110.0,60.0,55.0,70.0,500.0
3,IBgkl2JM,02/05/2024,09:00,ARMENIA - PREMIER LEAGUE,West Armenia,Pyunik Yerevan,ROUND 32,10.5,5.0,1.23,1.35,2.9,1.03,8.8,1.26,3.52,1.72,1.9,2.8,1.38,5.5,1.11,2.55,1.49,,,,,10.75,5.1,4.5,5.6,18.5,9.25,8.25,10.0,60.0,29.0,26.0,32.0,250.0,120.0,120.0,150.0,500.0
4,zkimWJEF,02/05/2024,10:00,CAMEROON - ELITE ONE,Union Douala,Fovu Baham,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,KG3WSTY7,02/05/2024,11:00,ROMANIA - LIGA 2,Mioveni,Csikszereda M. Ciuc,CHAMPIONSHIP GROUP ,2.77,3.0,2.57,1.6,2.27,1.11,5.6,1.5,2.42,2.42,1.5,4.4,1.17,7.6,1.05,2.05,1.7,,,1.53,2.4,5.6,6.5,11.25,28.0,6.7,5.9,10.25,26.0,12.0,11.0,18.0,45.0,32.0,29.0,50.0,110.0,101.0
6,vmakjIdB,02/05/2024,11:00,SERBIA - PRVA LIGA,Vrsac,RFK Novi Sad,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,IHGSsOTQ,02/05/2024,11:00,SERBIA - SUPER LIGA,Radnicki 1923,Mladost,CHAMPIONSHIP GROUP ,1.72,3.5,4.6,1.42,2.67,1.06,7.3,1.29,3.25,1.9,1.85,3.1,1.32,5.3,1.12,1.8,1.9,1.72,2.05,,,7.3,13.0,27.0,80.0,6.7,6.8,14.5,45.0,7.9,8.0,15.0,45.0,13.5,14.0,26.0,70.0,500.0
8,EZ2vYup3,02/05/2024,11:00,CAMEROON - ELITE ONE,UMS de Loum,Aigle Royal,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0WbzZLUd,02/05/2024,11:00,CAMEROON - ELITE ONE,Fauve Azur Elite,APEJES Academy,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,dbhqXaa9,02/05/2024,11:00,CAMEROON - ELITE ONE,Les Astres,Avion Academy,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,YsMcx2il,02/05/2024,12:00,SERBIA - SUPER LIGA,Partizan,Vojvodina,CHAMPIONSHIP GROUP ,2.27,3.55,2.8,1.35,2.95,1.04,8.25,1.23,3.8,1.7,2.07,2.62,1.44,4.4,1.17,1.57,2.25,2.22,1.62,,,8.25,11.0,16.0,32.0,9.75,7.0,10.25,21.0,12.5,9.0,12.5,26.0,23.0,17.0,23.0,45.0,300.0
12,2s8aTE0s,02/05/2024,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hazem,Al Akhdoud,ROUND 30,2.3,3.4,2.7,1.33,3.25,1.04,9.0,1.22,4.0,1.75,2.05,2.75,1.4,5.0,1.14,1.62,2.2,2.3,1.6,1.43,2.75,12.0,11.0,15.0,29.0,9.5,7.0,11.0,21.0,13.0,10.0,13.0,29.0,23.0,19.0,26.0,41.0,151.0
13,2cKGEiqr,02/05/2024,12:00,CAMEROON - ELITE ONE,Fortuna Mfou,Bamboutos FC,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,EsR7ZotL,02/05/2024,12:15,BELARUS - VYSSHAYA LIGA,Din. Minsk,Vitebsk,ROUND 7,1.43,4.5,7.7,1.39,2.86,1.02,9.0,1.28,3.22,1.95,1.86,3.22,1.28,6.1,1.08,2.18,1.65,,,,,,,,,,,,,,,,,,,,,
