Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,WfZdMbO7,12/12/2024,05:30,INDONESIA - LIGA 1,Arema FC,Persis Solo,ROUND 14,1.39,4.35,7.2,1.39,2.57,1.02,12.6,1.21,3.55,1.65,2.0,2.47,1.42,4.5,1.18,1.83,1.78,,,,,12.5,19.5,50.0,175.0,7.2,8.75,22.0,80.0,6.8,8.25,19.0,70.0,9.25,11.0,26.0,90.0,700.0
2,OUVlOKge,12/12/2024,05:30,INDONESIA - LIGA 1,PSBS Biak Numfor,Persita,ROUND 14,1.75,3.4,4.4,1.39,2.57,1.06,8.38,1.34,2.72,2.0,1.65,3.3,1.24,6.55,1.09,1.91,1.7,1.82,1.9,,,8.5,10.75,23.0,75.0,6.1,6.7,15.0,50.0,7.6,8.5,17.5,55.0,13.5,15.0,32.0,100.0,900.0
3,fFVNpJEs,12/12/2024,06:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Bolnisi,Gagra,RELEGATION ,2.3,3.15,2.8,1.35,2.94,1.02,9.95,1.24,3.62,1.72,1.88,2.86,1.37,5.59,1.11,1.6,2.2,,,,,10.5,8.75,13.0,28.0,7.7,5.5,8.5,18.0,10.5,7.6,9.75,21.0,20.0,14.5,19.0,35.0,200.0
4,n3Hqp2GE,12/12/2024,09:00,INDONESIA - LIGA 1,Dewa United,Barito Putera,ROUND 14,1.55,3.9,5.3,1.27,3.42,1.02,12.8,1.19,3.65,1.53,2.18,2.25,1.5,3.55,1.21,1.57,2.1,,,,,14.0,17.0,35.0,100.0,9.0,7.9,16.5,50.0,9.0,7.9,14.0,45.0,12.5,11.25,19.0,50.0,300.0
5,dvSvsyE6,12/12/2024,11:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Rustavi,RELEGATION ,1.52,3.7,5.4,1.34,2.99,1.02,9.7,1.24,3.62,1.78,1.82,2.89,1.36,6.1,1.09,1.83,1.87,,,,,10.25,12.0,27.0,80.0,5.6,6.4,14.0,45.0,6.0,6.9,14.0,40.0,9.0,10.5,21.0,60.0,400.0
6,nm1uzqum,12/12/2024,11:00,INDIA - ISL,East Bengal,Odisha FC,ROUND 12,2.35,3.5,2.63,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,2.35,1.58,1.45,2.68,15.0,12.0,15.0,29.0,11.0,7.0,11.0,19.0,13.0,9.5,12.0,23.0,23.0,17.0,21.0,34.0,101.0
7,pdWDXoxn,12/12/2024,12:30,SERBIA - SUPER LIGA,Sp. Subotica,Partizan,ROUND 6,5.1,3.55,1.6,1.42,2.67,1.07,6.8,1.35,2.95,2.02,1.7,3.45,1.27,6.0,1.09,2.02,1.7,4.6,1.16,2.25,1.6,6.8,5.8,6.8,11.5,12.5,7.1,8.25,14.0,29.0,17.5,19.0,32.0,100.0,60.0,65.0,110.0,1000.0
8,fcO7VgPH,12/12/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Independiente,CLAUSURA ,1.9,3.75,3.7,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.5,2.5,1.9,1.9,1.28,3.55,17.0,17.0,21.0,41.0,11.0,7.5,13.0,26.0,11.0,9.0,12.0,29.0,17.0,13.0,19.0,34.0,101.0
9,bX3XWa1N,12/12/2024,16:45,URUGUAY - SEGUNDA DIVISION,Uruguay Montevideo,Juventud,PROMOTION ,1.95,3.05,4.05,1.53,2.18,1.13,4.45,1.52,2.22,2.47,1.42,4.25,1.14,11.5,1.01,2.15,1.55,1.91,1.8,,,5.1,8.25,20.0,70.0,5.2,6.2,15.0,55.0,7.7,9.25,21.0,75.0,16.5,20.0,45.0,150.0,101.0
10,ILIy6i0s,12/12/2024,17:00,POLAND - DIVISION 1,Wisla,Legnica,ROUND 7,1.83,3.6,3.8,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.67,2.1,1.88,1.98,1.26,3.7,13.0,13.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,34.0,15.0,15.0,23.0,41.0,151.0
