Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,8nHaa4Ga,30/11/2023,00:10,MEXICO - LIGA MX,Atl. San Luis,Monterrey,APERTURA ,3.3,3.5,2.15,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.75,2.0,3.3,1.33,1.73,2.08,10.0,8.0,11.0,21.0,10.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0
2,6uCWgClh,30/11/2023,07:30,ARMENIA - PREMIER LEAGUE,Alashkert,Ararat-Armenia,ROUND 18,3.0,3.1,2.2,1.4,2.4,1.02,8.6,1.29,3.14,1.9,1.72,3.34,1.26,6.35,1.07,1.75,2.03,,,,,9.0,6.7,9.25,17.5,7.6,5.4,7.5,14.5,12.5,9.0,11.25,21.0,30.0,21.0,27.0,45.0,300.0
3,2ysd9V0L,30/11/2023,08:30,IRAQ - SUPER LEAGUE,Newroz,Karbala,ROUND 6,2.52,2.96,2.72,1.52,2.38,,,1.45,2.48,2.43,1.51,4.6,1.14,,,2.01,1.76,,,,,,,,,,,,,,,,,,,,,
4,dxBXSJlq,30/11/2023,09:00,ROMANIA - LIGA 2,Selimbar,CSM Resita,ROUND 15,1.95,3.25,3.85,1.5,2.47,1.08,6.4,1.39,2.77,2.15,1.65,3.7,1.23,6.5,1.08,1.93,1.78,1.91,1.83,,,6.4,9.25,19.5,60.0,6.2,6.3,13.5,40.0,8.5,8.5,17.0,50.0,16.5,17.0,32.0,90.0,900.0
5,hdEriAYA,30/11/2023,11:00,ARMENIA - PREMIER LEAGUE,BKMA,Van,ROUND 18,2.02,3.2,3.3,1.39,2.45,1.02,9.0,1.27,3.28,1.85,1.75,3.2,1.28,6.05,1.08,1.73,2.06,,,,,9.25,8.25,14.5,35.0,6.5,5.5,9.75,24.0,8.5,7.2,11.25,28.0,15.5,13.0,20.0,45.0,300.0
6,jHF2mXbQ,30/11/2023,11:00,EGYPT - PREMIER LEAGUE,Al Ittihad,ZED,ROUND 7,2.47,2.85,2.95,1.47,2.32,1.03,8.0,1.35,2.72,2.02,1.62,3.25,1.25,7.2,1.05,1.7,1.9,,,,,7.8,8.25,15.0,40.0,7.8,5.6,10.5,28.0,12.5,9.25,13.0,35.0,29.0,21.0,29.0,60.0,500.0
7,GdKvj9p9,30/11/2023,11:30,INDIA - ISL,Bengaluru FC,Punjab,-,1.53,4.5,5.5,1.33,3.25,1.03,15.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.83,1.83,1.53,2.43,1.17,5.0,13.0,15.0,29.0,51.0,7.5,8.5,17.0,41.0,7.5,8.5,19.0,41.0,11.0,12.0,26.0,51.0,251.0
8,YJiZWNQF,30/11/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Hazem,ROUND 15,2.05,3.4,3.3,1.33,3.25,1.04,9.0,1.22,4.0,1.73,2.08,2.63,1.44,4.5,1.17,1.62,2.2,2.05,1.75,1.33,3.3,12.0,13.0,19.0,34.0,9.5,6.5,12.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,151.0
9,tQQIOaYe,30/11/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Abha,Al Ahli SC,ROUND 15,6.0,4.5,1.44,1.25,3.75,1.02,11.0,1.14,5.0,1.5,2.5,2.2,1.62,3.75,1.25,1.67,2.1,5.9,1.13,2.68,1.45,17.0,10.0,8.5,11.0,21.0,9.5,9.0,11.0,34.0,19.0,15.0,21.0,67.0,41.0,41.0,41.0,151.0
10,AuFySw4k,30/11/2023,12:30,ROMANIA - LIGA 2,Steaua Bucuresti,Hunedoara,ROUND 15,2.18,3.15,3.4,1.5,2.62,1.08,7.0,1.35,3.05,2.07,1.75,3.45,1.28,6.2,1.1,1.78,1.93,2.18,1.7,,,7.0,9.5,19.5,55.0,7.0,6.3,12.0,35.0,11.0,9.25,15.0,40.0,23.0,20.0,32.0,75.0,600.0
