Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,lAdeEsMf,08/09/2023,01:00,FIJI - PREMIER LEAGUE,Rewa,Tailevu Naitasiri,ROUND 12,1.37,4.55,6.2,,,,,,,1.47,2.42,2.2,1.52,3.65,1.22,1.65,2.18,,,,,,,,,,,,,,,,,,,,,
2,rkT4UgCh,08/09/2023,04:00,FIJI - PREMIER LEAGUE,Nadroga,Suva,ROUND 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,OnTD3zGp,08/09/2023,11:30,SERBIA - PRVA LIGA,Vrsac,Macva,ROUND 6,2.1,2.95,3.45,1.57,2.25,1.07,6.35,1.47,2.32,2.45,1.46,4.8,1.13,11.0,1.01,2.1,1.7,,,,,6.0,7.5,13.0,41.0,5.5,5.5,11.0,31.0,8.5,8.5,15.0,56.0,19.0,17.0,34.0,76.0,101.0
4,YeouS6wg,08/09/2023,13:00,PORTUGAL - TAÇA DE PORTUGAL,AD Limianos,Varzim,1/128-FINALS,4.33,3.3,1.73,1.5,2.42,1.04,7.4,1.38,2.75,2.25,1.62,4.05,1.19,7.8,1.04,2.03,1.75,,,,,8.0,6.0,7.5,13.0,10.0,7.0,9.0,17.0,21.0,15.0,19.0,34.0,51.0,41.0,51.0,67.0,201.0
5,M1Xuh11E,08/09/2023,15:45,ITALY - SERIE C,Pineto,Entella,GROUP B ,3.5,3.3,2.02,1.5,2.47,1.08,6.4,1.4,2.72,2.2,1.62,3.8,1.22,6.7,1.08,1.98,1.75,,,1.75,2.0,6.5,5.5,7.5,14.0,8.0,5.0,7.0,14.0,15.0,10.0,12.0,26.0,41.0,26.0,41.0,81.0,201.0
6,f73HYC0g,08/09/2023,15:45,ITALY - SERIE C,Vis Pesaro,Olbia,GROUP B ,2.9,3.0,2.47,1.57,2.32,1.1,5.8,1.47,2.52,2.35,1.53,4.2,1.19,7.3,1.06,2.0,1.72,,,1.53,2.4,6.0,6.0,9.5,23.0,6.0,5.0,8.5,19.0,10.0,9.0,13.0,34.0,26.0,23.0,36.0,91.0,201.0
7,fZ9TUqZ5,08/09/2023,16:00,NETHERLANDS - EERSTE DIVISIE,Willem II,Maastricht,ROUND 5,1.4,5.5,6.5,1.25,3.75,1.02,21.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,1.67,2.1,1.38,3.0,1.13,5.9,21.0,21.0,34.0,67.0,9.5,11.0,19.0,41.0,8.5,8.5,17.0,41.0,10.0,11.0,21.0,51.0,151.0
8,WfoKtQrG,08/09/2023,16:00,SPAIN - LALIGA2,Levante,Espanyol,ROUND 5,2.6,3.2,2.88,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,1.91,1.8,2.5,1.5,1.45,2.68,7.5,7.5,12.0,29.0,7.5,6.0,11.0,23.0,12.0,11.0,17.0,41.0,26.0,23.0,34.0,51.0,201.0
9,p6TumU42,08/09/2023,18:00,BRAZIL - SERIE B,Ituano,Vila Nova FC,ROUND 27,2.6,2.72,3.05,1.72,2.05,1.15,4.7,1.65,2.15,2.9,1.36,5.4,1.12,9.0,1.03,2.3,1.55,,,,,5.5,6.5,11.0,31.0,6.0,5.5,12.0,26.0,11.0,11.0,19.0,56.0,31.0,26.0,56.0,151.0,201.0
10,UT3l54Kc,08/09/2023,20:00,CANADA - CANADIAN PREMIER LEAGUE,York Utd,Valour,-,1.88,3.5,3.95,1.38,3.05,1.05,8.75,1.23,3.9,1.72,2.15,2.6,1.45,4.45,1.18,1.57,2.25,1.88,1.93,,,,,,,,,,,,,,,,,,,
11,prRXx5BB,08/09/2023,20:00,NICARAGUA - LIGA PRIMERA,Jalapa,UNAN-Managua,APERTURA ,2.4,3.25,2.75,1.42,2.47,,,1.31,2.87,1.91,1.7,3.1,1.27,5.85,1.1,1.72,1.88,,,,,,,,,,,,,,,,,,,,,
12,6VGsgnQl,08/09/2023,21:40,COLOMBIA - PRIMERA A,Dep. Pasto,Jaguares de Cordoba,CLAUSURA ,1.67,3.5,5.75,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.2,1.62,1.65,2.2,1.15,5.5,7.5,11.0,26.0,51.0,5.5,7.0,19.0,51.0,7.0,9.0,21.0,51.0,12.0,17.0,34.0,81.0,201.0
13,2wGt7Lt3,08/09/2023,22:00,PANAMA - LPF,Arabe Unido,UMECIT,CLAUSURA ,2.02,3.15,3.6,1.5,2.27,1.06,7.1,1.39,2.55,2.15,1.55,3.6,1.2,8.0,1.05,1.91,1.7,,,,,7.0,9.0,15.0,46.0,5.5,5.5,12.0,31.0,8.0,7.5,13.0,46.0,15.0,15.0,26.0,76.0,101.0
14,Oj3h4OZ3,08/09/2023,23:00,CANADA - CANADIAN PREMIER LEAGUE,Pacific FC,HFX Wanderers,-,2.12,3.3,3.35,1.47,2.72,1.07,7.4,1.33,3.15,2.0,1.82,3.3,1.3,5.9,1.11,1.75,1.95,2.12,1.72,,,8.5,9.5,15.0,36.0,6.5,5.5,11.0,26.0,8.5,7.5,12.0,31.0,15.0,13.0,21.0,61.0,101.0
