Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,fPKoR88b,01/10/2023,01:30,SOUTH KOREA - K LEAGUE 2,Cheongju,Bucheon FC 1995,ROUND 34,2.4,3.1,2.8,1.5,2.5,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.0,1.73,2.38,1.55,1.43,2.75,7.5,7.5,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,23.0,23.0,34.0,67.0,351.0
2,dUQ0Ro9U,01/10/2023,02:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Daejeon,ROUND 32,2.38,3.3,2.88,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.67,2.1,2.35,1.58,1.43,2.75,11.0,10.0,15.0,29.0,9.0,6.5,11.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0
3,xlAjQSN4,01/10/2023,04:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Gimcheon Sangmu,ROUND 34,5.5,4.0,1.53,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.83,1.83,5.25,1.16,2.38,1.55,12.0,7.0,7.5,11.0,15.0,8.0,8.5,13.0,29.0,17.0,17.0,26.0,51.0,41.0,41.0,51.0,251.0
4,Y3H5nVvt,01/10/2023,04:30,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Gwangju FC,ROUND 32,2.6,3.2,2.7,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.91,2.6,1.48,1.48,2.6,9.0,8.5,13.0,29.0,8.0,6.0,10.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,251.0
5,CI07ALFp,01/10/2023,05:00,INDONESIA - LIGA 1,Madura United,Borneo,ROUND 14,2.15,3.35,3.05,1.39,2.57,1.01,9.4,1.26,3.15,1.82,1.85,2.82,1.33,5.7,1.09,1.65,1.98,,,,,9.0,9.5,15.0,34.0,7.0,6.0,10.0,21.0,9.0,7.5,11.0,26.0,15.0,13.0,21.0,51.0,67.0
6,Msw3wDjS,01/10/2023,05:00,ROMANIA - LIGA 2,Unirea Slobozia,Alexandria,ROUND 8,1.47,4.05,6.4,1.42,2.67,1.06,7.4,1.3,3.2,1.91,1.83,3.15,1.31,5.4,1.12,2.05,1.7,1.62,2.22,,,9.5,15.0,36.0,81.0,5.5,7.5,19.0,67.0,5.5,7.0,15.0,76.0,8.5,11.0,23.0,81.0,101.0
7,OCYl70v7,01/10/2023,05:00,MONGOLIA - PREMIER LEAGUE,FC Ulaanbaatar,Tuv Buganuud,ROUND 7,1.14,7.0,11.4,,,,,,,1.17,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,CGizWX24,01/10/2023,05:30,AUSTRIA - 2. LIGA,Sturm Graz (Am),Amstetten,ROUND 9,2.3,3.6,2.72,1.29,3.3,1.03,9.25,1.16,4.55,1.5,2.42,2.2,1.62,3.5,1.26,1.44,2.6,2.25,1.6,,,14.0,12.0,15.0,26.0,10.0,6.5,8.5,15.0,11.0,7.5,8.5,17.0,19.0,11.0,13.0,23.0,151.0
9,4jlSXgYi,01/10/2023,05:30,AUSTRIA - 2. LIGA,Lafnitz,First Vienna,ROUND 9,2.02,3.7,3.2,1.32,3.1,1.04,8.75,1.19,4.15,1.6,2.22,2.4,1.5,3.95,1.21,1.53,2.35,1.98,1.78,,,12.0,11.0,15.0,31.0,8.5,6.0,9.0,17.0,9.5,7.0,9.0,21.0,15.0,11.0,15.0,26.0,201.0
10,fugd1VCo,01/10/2023,06:00,MALTA - PREMIER LEAGUE,Balzan,Floriana,ROUND 4,3.65,3.3,1.95,1.42,2.47,1.04,8.5,1.31,2.9,1.93,1.75,3.1,1.27,6.0,1.1,1.75,1.85,,,1.8,1.91,8.5,6.5,8.0,15.0,9.0,5.5,7.0,12.0,15.0,9.5,10.0,20.0,36.0,23.0,26.0,46.0,201.0
11,G0vOz2Qr,01/10/2023,06:00,ANDORRA - PRIMERA DIVISIÓ,Atletic Escaldes,Ordino,ROUND 3,1.26,5.3,8.0,1.19,4.2,,,1.11,5.25,1.39,2.67,1.93,1.7,3.2,1.28,1.79,1.98,,,,,,,,,,,,,,,,,,,,,
12,jiEfPnwB,01/10/2023,06:30,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Busan,ROUND 34,3.1,3.3,2.15,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.73,2.0,3.0,1.38,1.65,2.2,11.0,8.0,11.0,21.0,10.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0
13,EHZfuZLF,01/10/2023,06:30,ROMANIA - LIGA 2,Gloria Buzau,Steaua Bucuresti,ROUND 8,2.27,3.2,3.15,1.5,2.6,1.08,6.9,1.37,2.92,2.15,1.72,3.6,1.26,6.5,1.09,1.83,1.88,2.25,1.65,,,7.0,8.0,13.0,29.0,6.5,5.5,9.5,23.0,9.5,8.0,13.0,36.0,19.0,17.0,29.0,67.0,101.0
14,za6A0uf1,01/10/2023,07:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,AVS,ROUND 6,2.15,3.25,3.1,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.1,1.7,1.33,3.3,9.0,9.0,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,17.0,41.0,21.0,19.0,29.0,51.0,351.0
15,zLmwBc9p,01/10/2023,07:00,SPAIN - PRIMERA RFEF,UD Ibiza,Linares,GROUP 2 ,1.45,3.8,5.75,1.4,2.75,1.04,9.0,1.33,3.25,2.03,1.78,3.5,1.29,6.5,1.1,2.25,1.57,1.48,2.6,1.13,6.0,9.0,13.0,34.0,67.0,6.0,8.5,21.0,51.0,6.0,9.0,23.0,51.0,9.5,15.0,34.0,81.0,67.0
16,fR5AFw1T,01/10/2023,07:00,SPAIN - PRIMERA RFEF,Antequera,Baleares,GROUP 2 ,1.73,3.5,4.2,1.5,2.5,1.07,7.5,1.4,2.75,2.3,1.6,4.33,1.2,8.0,1.06,2.25,1.57,1.75,2.05,1.21,4.25,7.5,9.5,21.0,51.0,5.5,7.5,17.0,41.0,7.0,9.5,21.0,51.0,13.0,17.0,41.0,81.0,67.0
17,OSlaIuHA,01/10/2023,07:00,SPAIN - PRIMERA RFEF,Algeciras,Sanluqueno,GROUP 2 ,1.95,3.25,3.5,1.53,2.38,1.08,7.0,1.44,2.63,2.4,1.53,4.5,1.17,8.5,1.05,2.2,1.62,2.0,1.8,1.28,3.55,7.0,8.0,17.0,41.0,6.0,7.0,13.0,34.0,8.5,10.0,21.0,41.0,17.0,21.0,41.0,81.0,67.0
