Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,SbG9vwa5,18/06/2024,08:35,CHINA - SUPER LEAGUE,Meizhou Hakka,Shanghai Port,ROUND 7,15.0,7.5,1.17,1.18,4.5,1.01,26.0,1.1,7.0,1.33,3.4,1.83,1.83,2.75,1.4,1.95,1.8,6.6,1.11,5.25,1.16,23.0,11.0,7.5,7.5,41.0,15.0,10.0,10.0,67.0,34.0,26.0,26.0,201.0,81.0,67.0,67.0,301.0
2,h678kjkT,18/06/2024,08:45,SINGAPORE - PREMIER LEAGUE,DPMM,Lion City,ROUND 4,9.0,5.25,1.22,1.18,4.5,1.01,23.0,1.08,8.0,1.33,3.4,1.8,1.91,2.75,1.4,1.67,2.1,,,,,23.0,12.0,9.0,9.5,34.0,12.0,9.5,10.0,51.0,29.0,17.0,21.0,101.0,51.0,51.0,41.0,151.0
3,21Az4Pme,18/06/2024,10:00,EGYPT - PREMIER LEAGUE,Smouha,El Daklyeh,ROUND 26,1.55,3.35,6.7,1.45,2.37,1.05,7.2,1.4,2.5,2.18,1.53,3.65,1.19,8.4,1.03,2.18,1.53,,,,,7.1,13.5,40.0,175.0,4.9,6.9,22.0,90.0,6.0,8.5,22.0,90.0,10.75,15.5,40.0,150.0,201.0
4,QB3OYNYK,18/06/2024,12:00,ESTONIA - MEISTRILIIGA,Kalju,Tallinna Kalev,ROUND 16,1.36,4.35,6.8,1.28,3.46,1.02,13.8,1.15,4.55,1.53,2.2,2.32,1.51,4.0,1.19,1.77,2.0,,,,,14.0,16.5,37.0,120.0,7.0,7.8,17.5,55.0,6.4,7.0,14.5,45.0,8.0,8.75,18.0,55.0,300.0
5,rmEJZ3JE,18/06/2024,12:00,ESTONIA - MEISTRILIIGA,Paide,Parnu JK Vaprus,ROUND 16,1.25,4.8,9.75,1.27,3.54,1.02,13.4,1.14,4.65,1.52,2.22,2.22,1.52,3.88,1.2,1.95,1.81,,,,,14.0,24.0,65.0,250.0,6.5,8.75,24.0,90.0,5.5,7.4,17.0,65.0,6.6,8.75,21.0,65.0,400.0
6,zF8r23I7,18/06/2024,13:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Al Ahly,ROUND 26,7.5,3.9,1.42,1.42,2.47,1.03,8.3,1.31,2.87,1.98,1.75,3.1,1.27,6.35,1.07,2.12,1.57,,,,,8.75,5.6,5.9,9.0,16.0,7.9,8.5,13.0,50.0,24.0,23.0,35.0,200.0,110.0,100.0,150.0,800.0
7,dO9v3q31,18/06/2024,13:00,EGYPT - PREMIER LEAGUE,ZED,Pharco,ROUND 26,2.1,2.8,3.9,1.5,2.27,1.08,5.85,1.45,2.37,2.32,1.47,3.9,1.17,9.0,1.02,1.93,1.7,,,,,6.3,8.5,20.0,65.0,5.8,5.6,13.5,45.0,9.25,8.75,16.5,55.0,20.0,20.0,37.0,100.0,201.0
8,xdlhCFbd,18/06/2024,15:00,ICELAND - BESTA DEILD KARLA,Fylkir,Vestri,ROUND 10,1.82,4.1,3.5,1.23,3.75,1.02,10.0,1.13,5.1,1.42,2.65,2.05,1.72,3.15,1.31,1.44,2.6,1.8,1.95,,,10.0,18.0,25.0,50.0,12.5,8.75,12.5,25.0,12.0,8.75,11.75,24.0,17.0,12.5,17.0,35.0,175.0
9,QHUnYdLF,18/06/2024,16:15,ICELAND - BESTA DEILD KARLA,Akranes,KR Reykjavik,ROUND 10,2.45,3.75,2.47,1.23,3.75,1.02,10.0,1.12,5.3,1.39,2.77,1.95,1.8,3.0,1.34,1.36,2.92,2.27,1.6,,,10.0,16.0,18.5,30.0,15.5,8.5,10.0,17.0,18.0,10.0,10.25,17.5,30.0,17.0,17.5,27.0,120.0
10,42tvzJj3,18/06/2024,16:15,ICELAND - BESTA DEILD KARLA,Fram,Kopavogur,ROUND 10,1.62,4.05,4.55,1.27,3.4,1.03,9.5,1.15,4.7,1.47,2.5,2.15,1.65,3.45,1.27,1.52,2.37,1.62,2.22,,,9.5,19.5,32.0,80.0,10.25,8.5,14.5,35.0,9.75,8.25,12.5,30.0,13.5,11.5,18.0,40.0,200.0
