Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,I1hFb03e,02/02/2025,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Celaya,CLAUSURA ,4.45,3.8,1.65,,,,,1.21,3.55,1.62,2.02,2.47,1.42,,,1.65,2.0,,,1.93,1.78,13.0,8.0,8.5,13.0,14.5,7.6,8.0,12.5,28.0,14.5,14.0,22.0,75.0,40.0,40.0,55.0,400.0
2,8IkQLz1E,02/02/2025,00:15,MEXICO - LIGA MX,Toluca,Tigres UANL,CLAUSURA ,2.1,3.5,3.4,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,2.08,1.73,1.35,3.1,13.0,12.0,19.0,34.0,9.0,7.0,12.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,23.0,41.0,151.0
3,SA6uZbZG,02/02/2025,04:00,PHILIPPINES - PFL,Philippines U20,Manila Digger,ROUND 9,9.0,6.0,1.2,,,,,,,1.3,3.4,2.0,1.8,2.5,1.43,1.7,2.03,,,,,23.0,12.0,9.0,9.0,34.0,13.0,11.0,12.0,51.0,29.0,21.0,23.0,200.0,51.0,51.0,41.0,300.0
4,Aait92bM,02/02/2025,05:30,INDIA - I-LEAGUE,Real Kashmir,Lajong,ROUND 12,1.96,3.5,3.25,,,,,1.19,4.2,1.61,2.18,2.47,1.48,,,1.55,2.3,,,,,13.0,11.0,16.0,35.0,7.8,5.6,9.2,21.0,8.8,7.0,9.4,24.0,15.0,12.0,18.0,35.0,101.0
5,r9Ru199d,02/02/2025,05:30,INDONESIA - LIGA 1,Borneo,PSS Sleman,ROUND 21,1.5,3.9,6.1,1.4,2.52,,,1.2,3.6,1.6,2.05,2.4,1.44,,,1.7,1.93,,,,,12.5,18.0,40.0,150.0,7.8,7.8,19.0,65.0,7.8,7.8,15.5,55.0,11.25,11.0,21.0,65.0,450.0
6,lp3XAOT9,02/02/2025,05:30,INDIA - I-LEAGUE,Delhi FC,Namdhari,ROUND 12,3.8,3.5,1.85,,,,,1.21,3.5,1.65,2.0,2.47,1.42,,,1.57,2.1,,,1.9,1.82,12.5,8.5,9.75,16.5,13.0,7.0,8.25,13.5,23.0,12.5,12.5,21.0,60.0,32.0,32.0,50.0,300.0
7,raOROC13,02/02/2025,05:30,INDONESIA - LIGA 1,Semen Padang,Malut United,ROUND 21,3.65,2.87,2.15,1.42,2.47,,,1.37,2.62,2.1,1.57,3.45,1.22,,,1.78,1.82,,,,,7.4,6.4,9.75,21.0,9.5,5.6,8.75,19.0,20.0,12.0,14.0,32.0,60.0,35.0,40.0,70.0,600.0
8,zyAmXx4T,02/02/2025,07:00,PHILIPPINES - PFL,Kaya,Cebu FC,ROUND 9,1.44,4.33,5.0,,,,,,,1.36,3.0,1.88,1.93,,,,,,,,,21.0,23.0,34.0,51.0,13.0,10.0,19.0,34.0,10.0,10.0,15.0,34.0,12.0,12.0,21.0,34.0,81.0
9,f5ObAVQ6,02/02/2025,07:00,HONG KONG - PREMIER LEAGUE,Kitchee,Eastern AA,ROUND 4,1.78,3.35,4.35,,,,,1.24,3.3,1.72,1.9,2.62,1.37,,,1.62,2.02,1.78,1.93,,,10.75,13.0,26.0,75.0,7.9,6.7,14.0,40.0,9.25,7.9,13.0,40.0,15.5,13.0,22.0,55.0,400.0
10,h6oRY7Fj,02/02/2025,07:00,ANDORRA - PRIMERA DIVISIÓ,Inter Escaldes,Esperanca,ROUND 15,1.01,10.5,45.0,,,,,,,,,,,1.57,2.12,3.1,1.25,,,,,37.0,600.0,,,25.0,75.0,450.0,,11.5,32.0,175.0,600.0,7.2,19.0,90.0,450.0,
