Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,r1cFLiQl,24/05/2024,07:00,BANGLADESH - PREMIER LEAGUE,Rahmatgonj MFS,Bashundara Kings,ROUND 17,9.75,5.4,1.22,1.24,3.6,1.01,14.0,1.15,4.8,1.49,2.38,2.18,1.53,3.74,1.21,2.57,1.48,,,,,14.5,6.6,5.4,6.1,22.0,9.75,7.9,9.0,55.0,26.0,21.0,24.0,200.0,100.0,80.0,90.0,201.0
2,d41JKBue,24/05/2024,07:00,BANGLADESH - PREMIER LEAGUE,Bangladesh Police,Fortis,ROUND 17,1.85,3.3,3.8,1.45,2.27,1.07,6.9,1.38,2.71,2.12,1.57,4.0,1.19,8.5,1.05,1.98,1.79,1.78,1.82,,,7.8,7.7,15.5,40.0,5.1,5.7,11.25,32.0,6.6,7.4,14.5,40.0,12.0,13.5,27.0,75.0,201.0
3,tEU4ZsY0,24/05/2024,08:15,MONGOLIA - PREMIER LEAGUE,Bavarians,Tuv Azarganuud,ROUND 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,xSIvLh3s,24/05/2024,08:45,SINGAPORE - PREMIER LEAGUE,Balestier Khalsa,Tampines,ROUND 3,3.25,4.33,1.73,1.17,5.0,1.01,34.0,1.06,10.0,1.25,4.0,1.62,2.2,2.38,1.53,1.3,3.4,,,,,34.0,19.0,17.0,19.0,26.0,11.0,10.0,12.0,29.0,15.0,12.0,15.0,41.0,23.0,21.0,23.0,51.0
5,GprSgR6r,24/05/2024,10:00,ARMENIA - PREMIER LEAGUE,BKMA,Van,ROUND 36,3.9,3.75,1.7,1.31,3.15,1.01,9.85,1.19,3.92,1.65,1.98,2.64,1.4,4.8,1.13,1.66,2.16,,,1.75,1.85,12.0,6.8,7.4,11.25,10.75,6.5,7.0,10.75,18.5,11.25,12.0,18.5,45.0,27.0,29.0,45.0,300.0
6,b5RzQgi8,24/05/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Metallurg Bekabad,Navbahor Namangan,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AkYh1AE7,24/05/2024,11:30,UZBEKISTAN - SUPER LEAGUE,Olympic,Andijan,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ILKFCB8k,24/05/2024,12:00,SERBIA - PRVA LIGA,Jedinstvo U.,Smederevo,CHAMPIONSHIP GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4E0AYhV8,24/05/2024,12:00,SERBIA - PRVA LIGA,Tekstilac Odzaci,Macva,CHAMPIONSHIP GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,OINNAkw2,24/05/2024,12:00,SERBIA - PRVA LIGA,FK Indjija,Graficar Beograd,CHAMPIONSHIP GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Cvz5cO0N,24/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,Haka,AC Oulu,-,2.0,3.4,3.3,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,2.05,1.75,1.33,3.3,12.0,12.0,19.0,41.0,8.5,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
12,On3m19E8,24/05/2024,12:00,ARMENIA - PREMIER LEAGUE,Urartu,Ararat Yerevan,ROUND 36,1.78,3.3,4.05,1.42,2.35,1.03,8.1,1.33,2.93,1.98,1.65,3.56,1.23,7.0,1.05,1.91,1.85,1.72,1.88,,,8.5,8.75,17.0,50.0,5.5,5.7,11.5,32.0,6.8,7.1,13.5,40.0,11.75,12.0,23.0,60.0,450.0
